"ple0097","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","Not Employed","Urban Area","3017","0.908073160219531","0.898177972812886","0.917968347626177"
"Public health insurance","1999","Not Employed","Rural Area","1613","0.941106120132357","0.929881823886338","0.952330416378375"
"Public health insurance","1999","Employed","Urban Area","5044","0.854995950922698","0.845902914239804","0.864088987605593"
"Public health insurance","1999","Employed","Rural Area","2761","0.887973371157445","0.876757970033218","0.899188772281671"
"Private health insurance","1999","Not Employed","Urban Area","243","0.0870197210786826","0.0773662837687445","0.0966731583886207"
"Private health insurance","1999","Not Employed","Rural Area","67","0.0535457512449177","0.0428128518294666","0.0642786506603688"
"Private health insurance","1999","Employed","Urban Area","659","0.134603842932868","0.125789842651467","0.143417843214269"
"Private health insurance","1999","Employed","Rural Area","247","0.0997523605765321","0.089096297249149","0.110408423903915"
"Neither","1999","Not Employed","Urban Area","15","","",""
"Neither","1999","Not Employed","Rural Area","10","","",""
"Neither","1999","Employed","Urban Area","57","0.0104002061444337","0.00778028861190596","0.0130201236769615"
"Neither","1999","Employed","Rural Area","30","0.0122742682660231","0.0083589218249489","0.0161896147070973"
"Public health insurance","2000","Not Employed","Urban Area","5437","0.903814260520877","0.896348790986818","0.911279730054936"
"Public health insurance","2000","Not Employed","Rural Area","2887","0.936478238818074","0.927847846787661","0.945108630848487"
"Public health insurance","2000","Employed","Urban Area","8552","0.854078408866325","0.847141134795301","0.861015682937348"
"Public health insurance","2000","Employed","Rural Area","4690","0.892634004773536","0.88424390090727","0.901024108639803"
"Private health insurance","2000","Not Employed","Urban Area","520","0.0905655387980469","0.0832989701669114","0.0978321074291824"
"Private health insurance","2000","Not Employed","Rural Area","164","0.0585245669773501","0.0502185270606884","0.0668306068940117"
"Private health insurance","2000","Employed","Urban Area","1337","0.139663270152934","0.132851569750554","0.146474970555314"
"Private health insurance","2000","Employed","Rural Area","510","0.102067779773613","0.093863067449901","0.110272492097325"
"Neither","2000","Not Employed","Urban Area","35","0.00562020068107591","0.00372735919121214","0.00751304217093969"
"Neither","2000","Not Employed","Rural Area","17","","",""
"Neither","2000","Employed","Urban Area","59","0.00625832098074153","0.00470862726402699","0.00780801469745607"
"Neither","2000","Employed","Rural Area","30","0.0052982154528505","0.00333074371473962","0.00726568719096137"
"Public health insurance","2001","Not Employed","Urban Area","4817","0.899784725058669","0.891721621230984","0.907847828886355"
"Public health insurance","2001","Not Employed","Rural Area","2641","0.935506476609408","0.926421349864189","0.944591603354627"
"Public health insurance","2001","Employed","Urban Area","7885","0.848846421397516","0.841525388007568","0.856167454787463"
"Public health insurance","2001","Employed","Rural Area","4246","0.893345993735114","0.88454471817761","0.902147269292617"
"Private health insurance","2001","Not Employed","Urban Area","482","0.0933802271572248","0.0855674391689537","0.101193015145496"
"Private health insurance","2001","Not Employed","Rural Area","160","0.0614035747965068","0.0525241299295396","0.0702830196634741"
"Private health insurance","2001","Employed","Urban Area","1254","0.144515190423351","0.137328788371724","0.151701592474978"
