"ple0097","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","lower secondary degree","no migration background","4476","0.935413700703857","0.928426703555282","0.942400697852432"
"Public health insurance","1999","lower secondary degree","direct migration background","539","0.967753903234995","0.953017225227029","0.98249058124296"
"Public health insurance","1999","lower secondary degree","indirect migration background","213","0.983226031063016","0.966294487380134","1.0001575747459"
"Public health insurance","1999","secondary school degree","no migration background","3224","0.888604848416574","0.878288664726692","0.898921032106457"
"Public health insurance","1999","secondary school degree","direct migration background","143","0.86334989109398","0.809450457400583","0.917249324787377"
"Public health insurance","1999","secondary school degree","indirect migration background","131","0.930384418055062","0.887612071206023","0.973156764904101"
"Public health insurance","1999","college entrance qualification","no migration background","1460","0.712895399518354","0.692932779958088","0.73285801907862"
"Public health insurance","1999","college entrance qualification","direct migration background","144","0.793735759717222","0.732550980914111","0.854920538520332"
"Public health insurance","1999","college entrance qualification","indirect migration background","82","0.905757196395162","0.846055843521226","0.965458549269098"
"Public health insurance","1999","Other degree","no migration background","85","0.86343925652508","0.792887760679917","0.933990752370243"
"Public health insurance","1999","Other degree","direct migration background","811","0.970702893887185","0.959202476791675","0.982203310982695"
"Public health insurance","1999","Other degree","indirect migration background","18","","",""
"Public health insurance","1999","no degree/no degree yet","no migration background","253","0.812341643470124","0.768233563212836","0.856449723727411"
"Public health insurance","1999","no degree/no degree yet","direct migration background","400","0.99377623269378","0.986107415508693","1.00144504987887"
"Public health insurance","1999","no degree/no degree yet","indirect migration background","73","0.972321048292652","0.935438496795754","1.00920359978955"
"Private health insurance","1999","lower secondary degree","no migration background","250","0.0580490851453435","0.0514020139830641","0.064696156307623"
"Private health insurance","1999","lower secondary degree","direct migration background","11","","",""
"Private health insurance","1999","lower secondary degree","indirect migration background","6","","",""
"Private health insurance","1999","secondary school degree","no migration background","313","0.100943686550999","0.0910657868691224","0.110821586232877"
"Private health insurance","1999","secondary school degree","direct migration background","12","","",""
"Private health insurance","1999","secondary school degree","indirect migration background","3","","",""
"Private health insurance","1999","college entrance qualification","no migration background","487","0.273626693051081","0.25395491039884","0.293298475703321"
"Private health insurance","1999","college entrance qualification","direct migration background","23","","",""
"Private health insurance","1999","college entrance qualification","indirect migration background","8","","",""
"Private health insurance","1999","Other degree","no migration background","6","","",""
"Private health insurance","1999","Other degree","direct migration background","11","","",""
"Private health insurance","1999","Other degree","indirect migration background","","","",""
"Private health insurance","1999","no degree/no degree yet","no migration background","47","0.18554463602874","0.141628644865429","0.229460627192051"
"Private health insurance","1999","no degree/no degree yet","direct migration background","2","","",""
"Private health insurance","1999","no degree/no degree yet","indirect migration background","3","","",""
"Neither","1999","lower secondary degree","no migration background","28","","",""
"Neither","1999","lower secondary degree","direct migration background","2","","",""
"Neither","1999","lower secondary degree","indirect migration background","2","","",""
"Neither","1999","secondary school degree","no migration background","36","0.0104514650324264","0.00711690362974239","0.0137860264351104"
"Neither","1999","secondary school degree","direct migration background","1","","",""
"Neither","1999","secondary school degree","indirect migration background","2","","",""
"Neither","1999","college entrance qualification","no migration background","26","","",""
"Neither","1999","college entrance qualification","direct migration background","1","","",""
"Neither","1999","college entrance qualification","indirect migration background","2","","",""
"Neither","1999","Other degree","no migration background","","","",""
"Neither","1999","Other degree","direct migration background","4","","",""
"Neither","1999","Other degree","indirect migration background","","","",""
"Neither","1999","no degree/no degree yet","no migration background","1","","",""
"Neither","1999","no degree/no degree yet","direct migration background","2","","",""
"Neither","1999","no degree/no degree yet","indirect migration background","","","",""
"Public health insurance","2000","lower secondary degree","no migration background","8256","0.942115304618011","0.937228691776991","0.947001917459031"
