"ple0097","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","in school","Urban Area","171","0.768621949543139","0.711988142177183","0.825255756909096"
"Public health insurance","1999","in school","Rural Area","100","0.878175740122021","0.816488715706538","0.939862764537503"
"Public health insurance","1999","inadequately","Urban Area","355","0.996611026308133","0.990590928873219","1.00263112374305"
"Public health insurance","1999","inadequately","Rural Area","69","0.991244889715421","0.969421592761418","1.01306818666942"
"Public health insurance","1999","general elemantary","Urban Area","1647","0.954125123404926","0.944223505822674","0.964026740987177"
"Public health insurance","1999","general elemantary","Rural Area","724","0.971017746073138","0.9589715586276","0.983063933518675"
"Public health insurance","1999","middle vocational","Urban Area","3971","0.904064840820208","0.895325192632968","0.912804489007449"
"Public health insurance","1999","middle vocational","Rural Area","2445","0.923480787134972","0.913270762728552","0.933690811541393"
"Public health insurance","1999","vocational + Abi","Urban Area","352","0.888609193027994","0.857464422630621","0.919753963425367"
"Public health insurance","1999","vocational + Abi","Rural Area","110","0.925938108485693","0.878688798951706","0.973187418019679"
"Public health insurance","1999","higher vocational","Urban Area","425","0.774728202141448","0.738717555928488","0.810738848354408"
"Public health insurance","1999","higher vocational","Rural Area","279","0.917138029107468","0.886250557575258","0.948025500639677"
"Public health insurance","1999","higher education","Urban Area","949","0.712665845845968","0.687748809687511","0.737582882004425"
"Public health insurance","1999","higher education","Rural Area","580","0.780990203701089","0.750439844193543","0.811540563208635"
"Private health insurance","1999","in school","Urban Area","41","0.2283997255669","0.172022686241708","0.284776764892091"
"Private health insurance","1999","in school","Rural Area","8","","",""
"Private health insurance","1999","inadequately","Urban Area","3","","",""
"Private health insurance","1999","inadequately","Rural Area","","","",""
"Private health insurance","1999","general elemantary","Urban Area","57","0.0391734723973142","0.0299915301616625","0.0483554146329659"
"Private health insurance","1999","general elemantary","Rural Area","19","","",""
"Private health insurance","1999","middle vocational","Urban Area","350","0.0859302883898497","0.0776132624822767","0.0942473142974228"
"Private health insurance","1999","middle vocational","Rural Area","135","0.0657171871972546","0.0562000514436471","0.0752343229508622"
"Private health insurance","1999","vocational + Abi","Urban Area","37","0.102240175930355","0.0722488314816798","0.13223152037903"
"Private health insurance","1999","vocational + Abi","Rural Area","6","","",""
"Private health insurance","1999","higher vocational","Urban Area","85","0.212174635651992","0.176932312305607","0.247416958998376"
"Private health insurance","1999","higher vocational","Rural Area","24","","",""
"Private health insurance","1999","higher education","Urban Area","311","0.283809013624024","0.258984125431409","0.308633901816638"
"Private health insurance","1999","higher education","Rural Area","117","0.207613155115907","0.177652050287691","0.237574259944123"
"Neither","1999","in school","Urban Area","1","","",""
"Neither","1999","in school","Rural Area","","","",""
"Neither","1999","inadequately","Urban Area","","","",""
"Neither","1999","inadequately","Rural Area","1","","",""
"Neither","1999","general elemantary","Urban Area","11","","",""
"Neither","1999","general elemantary","Rural Area","2","","",""
"Neither","1999","middle vocational","Urban Area","41","0.0100048707899421","0.00705143501322468","0.0129583065666595"
"Neither","1999","middle vocational","Rural Area","24","","",""
"Neither","1999","vocational + Abi","Urban Area","3","","",""
"Neither","1999","vocational + Abi","Rural Area","2","","",""
"Neither","1999","higher vocational","Urban Area","7","","",""
"Neither","1999","higher vocational","Rural Area","3","","",""
"Neither","1999","higher education","Urban Area","7","","",""
"Neither","1999","higher education","Rural Area","7","","",""
"Public health insurance","2000","in school","Urban Area","257","0.774125687512226","0.728593895104265","0.819657479920187"
"Public health insurance","2000","in school","Rural Area","157","0.89732714983939","0.852227135500267","0.942427164178514"
"Public health insurance","2000","inadequately","Urban Area","323","0.988177439042644","0.976462299585134","0.999892578500154"
"Public health insurance","2000","inadequately","Rural Area","77","0.968734726804253","0.930357985592941","1.00711146801556"
"Public health insurance","2000","general elemantary","Urban Area","2337","0.958853100203123","0.950947464144576","0.966758736261669"
"Public health insurance","2000","general elemantary","Rural Area","1124","0.976722336527087","0.968018941615534","0.985425731438641"
"Public health insurance","2000","middle vocational","Urban Area","7352","0.907941400588808","0.90164420601132","0.914238595166295"
"Public health insurance","2000","middle vocational","Rural Area","4447","0.928064228287991","0.920730219300603","0.935398237275379"
"Public health insurance","2000","vocational + Abi","Urban Area","784","0.879512575631231","0.857955595320866","0.901069555941596"
"Public health insurance","2000","vocational + Abi","Rural Area","236","0.932071192301706","0.900880168846405","0.963262215757008"
"Public health insurance","2000","higher vocational","Urban Area","1042","0.859009528468102","0.839392699181257","0.878626357754946"
"Public health insurance","2000","higher vocational","Rural Area","616","0.909405588531791","0.887895135679832","0.930916041383751"
"Public health insurance","2000","higher education","Urban Area","1864","0.693130734930861","0.67556803072594","0.710693439135783"
"Public health insurance","2000","higher education","Rural Area","916","0.750913288355579","0.726310014196384","0.775516562514775"
"Private health insurance","2000","in school","Urban Area","66","0.223226700268036","0.17788520896113","0.268568191574942"
"Private health insurance","2000","in school","Rural Area","16","","",""
"Private health insurance","2000","inadequately","Urban Area","2","","",""
"Private health insurance","2000","inadequately","Rural Area","","","",""
"Private health insurance","2000","general elemantary","Urban Area","77","0.0376048394045","0.0300331846364231","0.045176494172577"
"Private health insurance","2000","general elemantary","Rural Area","23","","",""
"Private health insurance","2000","middle vocational","Urban Area","697","0.0861129164502398","0.0800025614871198","0.0922232714133598"
"Private health insurance","2000","middle vocational","Rural Area","294","0.0667810534885829","0.0596950987445138","0.073867008232652"
"Private health insurance","2000","vocational + Abi","Urban Area","87","0.113322897015686","0.092331679980791","0.134314114050581"
"Private health insurance","2000","vocational + Abi","Rural Area","13","","",""
"Private health insurance","2000","higher vocational","Urban Area","157","0.13422172543742","0.115006313859648","0.153437137015191"
"Private health insurance","2000","higher vocational","Rural Area","62","0.0835381103330085","0.0628023689034247","0.104273851762592"
"Private health insurance","2000","higher education","Urban Area","769","0.299531863996748","0.282088798218123","0.316974929775372"
"Private health insurance","2000","higher education","Rural Area","267","0.246277307939317","0.221767453858879","0.270787162019754"
"Neither","2000","in school","Urban Area","1","","",""
"Neither","2000","in school","Rural Area","1","","",""
"Neither","2000","inadequately","Urban Area","2","","",""
"Neither","2000","inadequately","Rural Area","2","","",""
"Neither","2000","general elemantary","Urban Area","11","","",""
"Neither","2000","general elemantary","Rural Area","6","","",""
"Neither","2000","middle vocational","Urban Area","48","0.0059456829609526","0.00427115673724398","0.00762020918466122"
"Neither","2000","middle vocational","Rural Area","27","","",""
"Neither","2000","vocational + Abi","Urban Area","5","","",""
"Neither","2000","vocational + Abi","Rural Area","1","","",""
"Neither","2000","higher vocational","Urban Area","10","","",""
"Neither","2000","higher vocational","Rural Area","6","","",""
"Neither","2000","higher education","Urban Area","16","","",""
"Neither","2000","higher education","Rural Area","4","","",""
"Public health insurance","2001","in school","Urban Area","282","0.777670915481404","0.734537877158892","0.820803953803915"
"Public health insurance","2001","in school","Rural Area","171","0.886457997569209","0.84169936679824","0.931216628340179"
"Public health insurance","2001","inadequately","Urban Area","244","0.99062617994243","0.978584315214005","1.00266804467085"
