"ple0097","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","Schleswig-Holstein","Full Time","118","0.820820948468627","0.759035661826443","0.88260623511081"
"Public health insurance","1999","Schleswig-Holstein","Part Time","64","0.945144423868967","0.891418607394694","0.99887024034324"
"Public health insurance","1999","Schleswig-Holstein","Not Working","100","0.885729474053616","0.82707157135648","0.944387376750751"
"Public health insurance","1999","Hamburg","Full Time","53","0.764597573896496","0.658995080789158","0.870200067003833"
"Public health insurance","1999","Hamburg","Part Time","30","0.987112355918692","0.948033381042525","1.02619133079486"
"Public health insurance","1999","Hamburg","Not Working","45","0.989841653868831","0.960863978599185","1.01881932913848"
"Public health insurance","1999","Lower Saxony","Full Time","411","0.840985840726824","0.808406848141895","0.873564833311753"
"Public health insurance","1999","Lower Saxony","Part Time","258","0.909183760468539","0.875646226213404","0.942721294723674"
"Public health insurance","1999","Lower Saxony","Not Working","374","0.917298676620487","0.890638208195169","0.943959145045804"
"Public health insurance","1999","Bremen","Full Time","26","","",""
"Public health insurance","1999","Bremen","Part Time","14","","",""
"Public health insurance","1999","Bremen","Not Working","44","0.981446851334645","0.942020731332694","1.0208729713366"
"Public health insurance","1999","North Rhine-Westphalia","Full Time","947","0.822107217681893","0.799859085574362","0.844355349789423"
"Public health insurance","1999","North Rhine-Westphalia","Part Time","540","0.907298125120969","0.883975677084089","0.930620573157849"
"Public health insurance","1999","North Rhine-Westphalia","Not Working","901","0.902459393421665","0.883931052350393","0.920987734492938"
"Public health insurance","1999","Hesse","Full Time","316","0.799560815791118","0.75876982131626","0.840351810265975"
"Public health insurance","1999","Hesse","Part Time","179","0.894819112866108","0.85197895933455","0.937659266397666"
"Public health insurance","1999","Hesse","Not Working","309","0.908090014402341","0.877107214893855","0.939072813910826"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","Full Time","266","0.849052568234572","0.809136385196235","0.888968751272909"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","Part Time","151","0.902530652557304","0.856998382984319","0.948062922130288"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","Not Working","267","0.857096400859421","0.817625136443592","0.89656766527525"
"Public health insurance","1999","Baden-Württemberg","Full Time","618","0.870208469763725","0.845294419716399","0.89512251981105"
"Public health insurance","1999","Baden-Württemberg","Part Time","381","0.905744130218908","0.877666633024991","0.933821627412825"
