"ple0097","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Neither","1999","Mecklenburg-Western Pomerania","3","","","","3"
"Neither","1999","Thuringia","4","","","","3"
"Neither","1999","Bavaria","17","","","","3"
"Neither","1999","Lower Saxony","17","","","","3"
"Neither","1999","Rhineland-Palatinate,Saarland","6","","","","3"
"Neither","1999","Hesse","3","","","","3"
"Neither","1999","Baden-Württemberg","13","","","","3"
"Neither","1999","Berlin","2","","","","3"
"Neither","1999","Brandenburg","4","","","","3"
"Neither","1999","Saxony","9","","","","3"
"Neither","1999","Saxony-Anhalt","1","","","","3"
"Neither","1999","Schleswig-Holstein","9","","","","3"
"Neither","1999","Hamburg","1","","","","3"
"Neither","1999","Bremen","2","","","","3"
"Neither","1999","North Rhine-Westphalia","21","","","","3"
"Private health insurance","1999","Thuringia","26","","","","2"
"Private health insurance","1999","Bavaria","208","0.142408309797782","0.126277425515085","0.158539194080479","2"
"Private health insurance","1999","Mecklenburg-Western Pomerania","29","","","","2"
"Private health insurance","1999","Saxony","42","0.0360065457073541","0.0252713693438671","0.046741722070841","2"
"Private health insurance","1999","Berlin","60","0.131216055985237","0.1020839002334","0.160348211737073","2"
"Private health insurance","1999","Schleswig-Holstein","39","0.100152849258329","0.0677631326232992","0.132542565893359","2"
"Private health insurance","1999","Lower Saxony","116","0.0938092979690399","0.0771453778922465","0.110473218045833","2"
"Private health insurance","1999","Bremen","3","","","","2"
"Private health insurance","1999","Hesse","94","0.129347113874302","0.10743488331469","0.151259344433915","2"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","84","0.128832764926636","0.105231159749063","0.152434370104208","2"
"Private health insurance","1999","Baden-Württemberg","153","0.100822913894519","0.0866836677923867","0.11496215999665","2"
"Private health insurance","1999","Brandenburg","21","","","","2"
"Private health insurance","1999","Saxony-Anhalt","25","","","","2"
"Private health insurance","1999","Hamburg","11","","","","2"
"Private health insurance","1999","North Rhine-Westphalia","305","0.122205948571113","0.10988382217645","0.134528074965777","2"
"Public health insurance","1999","Schleswig-Holstein","282","0.869247917477617","0.832874236126006","0.905621598829227","1"
"Public health insurance","1999","Hamburg","128","0.885218020671101","0.832416546093555","0.938019495248647","1"
"Public health insurance","1999","Lower Saxony","1043","0.886816407637711","0.868709135572078","0.904923679703344","1"
"Public health insurance","1999","Bremen","84","0.960527532764418","0.920074123037135","1.0009809424917","1"
"Public health insurance","1999","North Rhine-Westphalia","2388","0.87124344220678","0.858642656981192","0.883844227432369","1"
"Public health insurance","1999","Hesse","804","0.866253158207974","0.844027743215194","0.888478573200753","1"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","684","0.863905230683548","0.83974887701845","0.888061584348647","1"
"Public health insurance","1999","Baden-Württemberg","1576","0.891236121086837","0.87661560343587","0.905856638737803","1"
"Public health insurance","1999","Bavaria","1578","0.849391964712468","0.832882675588101","0.865901253836834","1"
"Public health insurance","1999","Berlin","454","0.868147833933218","0.838955842857105","0.897339825009331","1"
"Public health insurance","1999","Brandenburg","577","0.952255599136699","0.935222728940442","0.969288469332955","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","370","0.932745445903623","0.908261721520609","0.957229170286636","1"
"Public health insurance","1999","Saxony","1106","0.956568516822677","0.944823820730142","0.968313212915213","1"
"Public health insurance","1999","Saxony-Anhalt","668","0.96305708338995","0.949023778510675","0.977090388269225","1"
"Public health insurance","1999","Thuringia","693","0.965135879777845","0.95176492166742","0.97850683788827","1"
"Neither","2000","Bavaria","22","","","","3"
"Neither","2000","Mecklenburg-Western Pomerania","2","","","","3"
"Neither","2000","Thuringia","5","","","","3"
"Neither","2000","Schleswig-Holstein","9","","","","3"
"Neither","2000","Hamburg","","","","","3"
"Neither","2000","Lower Saxony","17","","","","3"
"Neither","2000","Bremen","3","","","","3"
"Neither","2000","North Rhine-Westphalia","37","0.00652090815897235","0.00432797031876754","0.00871384599917716","3"
"Neither","2000","Hesse","10","","","","3"
"Neither","2000","Rhineland-Palatinate,Saarland","2","","","","3"
"Neither","2000","Baden-Württemberg","20","","","","3"
"Neither","2000","Berlin","2","","","","3"
"Neither","2000","Brandenburg","5","","","","3"
"Neither","2000","Saxony","5","","","","3"
"Neither","2000","Saxony-Anhalt","2","","","","3"
"Private health insurance","2000","Mecklenburg-Western Pomerania","40","0.0607197790226281","0.0410626883311224","0.0803768697141338","2"
"Private health insurance","2000","Bavaria","476","0.150431895595693","0.138406558335415","0.162457232855971","2"
"Private health insurance","2000","Berlin","96","0.115961977170587","0.0940473320153647","0.13787662232581","2"
"Private health insurance","2000","Saxony","101","0.0532692600846234","0.042854268213807","0.0636842519554398","2"
"Private health insurance","2000","Thuringia","44","0.038911682072697","0.0272589728648659","0.0505643912805282","2"
"Private health insurance","2000","Schleswig-Holstein","107","0.135361420769628","0.110214891771392","0.160507949767864","2"
"Private health insurance","2000","Hamburg","40","0.127740143062792","0.089904672568962","0.165575613556622","2"
"Private health insurance","2000","Lower Saxony","212","0.0988616083303457","0.0859030829633431","0.111820133697348","2"
"Private health insurance","2000","Bremen","7","","","","2"
"Private health insurance","2000","North Rhine-Westphalia","621","0.119326494870404","0.1104942963668","0.128158693374007","2"
"Private health insurance","2000","Hesse","190","0.1218443915769","0.106216710327626","0.137472072826174","2"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","179","0.116603622021995","0.100168871863791","0.133038372180199","2"
"Private health insurance","2000","Baden-Württemberg","335","0.120172880240675","0.108482581867663","0.131863178613687","2"
"Private health insurance","2000","Brandenburg","43","0.0420406869451644","0.0297371188578655","0.0543442550324632","2"
"Private health insurance","2000","Saxony-Anhalt","41","0.0332894746765582","0.0225053933781432","0.0440735559749731","2"
"Public health insurance","2000","Schleswig-Holstein","595","0.852504983973806","0.826440422247431","0.878569545700182","1"
"Public health insurance","2000","Hamburg","259","0.872259856937208","0.834424386443378","0.910095327431038","1"
"Public health insurance","2000","Lower Saxony","1809","0.891843557504155","0.878359625995864","0.905327489012446","1"
"Public health insurance","2000","Bremen","176","0.941358175406463","0.907592704920392","0.975123645892533","1"
"Public health insurance","2000","North Rhine-Westphalia","4517","0.874152596970624","0.865115921853425","0.883189272087822","1"
"Public health insurance","2000","Hesse","1483","0.871577592328263","0.855593813366612","0.887561371289915","1"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","1284","0.882372476110818","0.865875295368935","0.898869656852701","1"
"Public health insurance","2000","Baden-Württemberg","2617","0.873408745142951","0.861454165520315","0.885363324765587","1"
"Public health insurance","2000","Bavaria","2897","0.843324516832583","0.831097343012313","0.855551690652853","1"
"Public health insurance","2000","Berlin","722","0.881493420400257","0.859371545397425","0.903615295403089","1"
"Public health insurance","2000","Brandenburg","974","0.954177414619544","0.941357739952151","0.966997089286936","1"
"Public health insurance","2000","Mecklenburg-Western Pomerania","525","0.935978499566861","0.915829549434696","0.956127449699026","1"
"Public health insurance","2000","Saxony","1680","0.944476685236372","0.933856290043661","0.955097080429082","1"
"Public health insurance","2000","Saxony-Anhalt","1020","0.965371509086072","0.954380299727689","0.976362718444455","1"
"Public health insurance","2000","Thuringia","1009","0.957607813826744","0.945467161995055","0.969748465658433","1"
"Neither","2001","Baden-Württemberg","19","","","","3"
"Neither","2001","Bavaria","16","","","","3"
"Neither","2001","Mecklenburg-Western Pomerania","7","","","","3"
"Neither","2001","Schleswig-Holstein","6","","","","3"
"Neither","2001","Hamburg","3","","","","3"
"Neither","2001","Lower Saxony","17","","","","3"
"Neither","2001","Bremen","3","","","","3"
"Neither","2001","North Rhine-Westphalia","29","","","","3"
"Neither","2001","Hesse","8","","","","3"
"Neither","2001","Rhineland-Palatinate,Saarland","4","","","","3"
"Neither","2001","Thuringia","2","","","","3"
"Neither","2001","Berlin","3","","","","3"
"Neither","2001","Brandenburg","8","","","","3"
"Neither","2001","Saxony","5","","","","3"
"Neither","2001","Saxony-Anhalt","1","","","","3"
"Private health insurance","2001","Schleswig-Holstein","94","0.130280628595721","0.104462723817513","0.156098533373929","2"
"Private health insurance","2001","Lower Saxony","192","0.0926941537342564","0.0795218638639267","0.105866443604586","2"
"Private health insurance","2001","Hesse","187","0.136457612504169","0.119039367552596","0.153875857455742","2"
"Private health insurance","2001","Baden-Württemberg","292","0.123757133810625","0.111154935349409","0.13635933227184","2"
"Private health insurance","2001","Bavaria","405","0.144484088483925","0.132025110758555","0.156943066209295","2"
"Private health insurance","2001","Berlin","95","0.129900314004561","0.106530560421644","0.153270067587478","2"
"Private health insurance","2001","Mecklenburg-Western Pomerania","33","0.0566149115663355","0.0366745439550532","0.0765552791776177","2"
"Private health insurance","2001","Saxony","92","0.0548562082473207","0.043879465154529","0.0658329513401124","2"
"Private health insurance","2001","Hamburg","44","0.145044284330903","0.103424112978764","0.186664455683042","2"
"Private health insurance","2001","Bremen","8","","","","2"
"Private health insurance","2001","North Rhine-Westphalia","585","0.121875972321391","0.112500322391996","0.131251622250786","2"
"Private health insurance","2001","Rhineland-Palatinate,Saarland","179","0.125962237010592","0.108295199780245","0.143629274240938","2"
"Private health insurance","2001","Thuringia","50","0.0451653523550974","0.0321102060034408","0.0582204987067539","2"
"Private health insurance","2001","Brandenburg","42","0.0488612230934873","0.0352384768820317","0.062483969304943","2"
"Private health insurance","2001","Saxony-Anhalt","39","0.0341351446763264","0.0229091685064756","0.0453611208461772","2"
"Public health insurance","2001","Schleswig-Holstein","553","0.856048390128159","0.829123811152056","0.882972969104262","1"
"Public health insurance","2001","Hamburg","228","0.841482616876463","0.798316521534405","0.884648712218522","1"
"Public health insurance","2001","Lower Saxony","1653","0.89914757513537","0.885469754202219","0.912825396068521","1"
"Public health insurance","2001","Bremen","147","0.937875428625238","0.900237663375693","0.975513193874783","1"
"Public health insurance","2001","North Rhine-Westphalia","4063","0.870480911429071","0.860857901766339","0.880103921091803","1"
"Public health insurance","2001","Hesse","1297","0.857458179641668","0.839718682547958","0.875197676735379","1"
"Public health insurance","2001","Rhineland-Palatinate,Saarland","1172","0.871868331805685","0.854071932758561","0.889664730852809","1"
"Public health insurance","2001","Baden-Württemberg","2312","0.869557788512085","0.856669143952518","0.882446433071652","1"
"Public health insurance","2001","Bavaria","2638","0.849755016748169","0.837092932145759","0.862417101350579","1"
"Public health insurance","2001","Berlin","697","0.866115113860375","0.842444031741173","0.889786195979577","1"
"Public health insurance","2001","Brandenburg","912","0.941388822910628","0.92654535781653","0.956232288004726","1"
"Public health insurance","2001","Mecklenburg-Western Pomerania","476","0.92167472329131","0.89849207493343","0.944857371649191","1"
"Public health insurance","2001","Saxony","1556","0.940944409184289","0.929580594138089","0.952308224230489","1"
"Public health insurance","2001","Saxony-Anhalt","965","0.965423471199514","0.95412773132911","0.976719211069917","1"
"Public health insurance","2001","Thuringia","920","0.953331437470587","0.940071266369571","0.966591608571603","1"
"Neither","2002","Hamburg","1","","","","3"
"Neither","2002","Lower Saxony","19","","","","3"
"Neither","2002","Hesse","6","","","","3"
"Neither","2002","Baden-Württemberg","16","","","","3"
"Neither","2002","Schleswig-Holstein","6","","","","3"
"Neither","2002","Thuringia","3","","","","3"
"Neither","2002","Bremen","3","","","","3"
"Neither","2002","North Rhine-Westphalia","22","","","","3"
"Neither","2002","Rhineland-Palatinate,Saarland","4","","","","3"
"Neither","2002","Bavaria","16","","","","3"
"Neither","2002","Mecklenburg-Western Pomerania","3","","","","3"
"Neither","2002","Berlin","6","","","","3"
"Neither","2002","Brandenburg","6","","","","3"
"Neither","2002","Saxony","2","","","","3"
"Neither","2002","Saxony-Anhalt","4","","","","3"
"Private health insurance","2002","Hesse","293","0.132160154742637","0.115799403635331","0.148520905849942","2"
"Private health insurance","2002","Bavaria","605","0.142789041100781","0.130803258829759","0.154774823371803","2"
"Private health insurance","2002","Bremen","16","","","","2"
"Private health insurance","2002","Mecklenburg-Western Pomerania","47","0.0484024003634354","0.029938453958673","0.0668663467681979","2"
"Private health insurance","2002","Baden-Württemberg","420","0.117006662467426","0.105145409806241","0.12886791512861","2"
"Private health insurance","2002","Saxony","119","0.0531785229854801","0.0423776710238258","0.0639793749471343","2"
"Private health insurance","2002","North Rhine-Westphalia","802","0.115139484599058","0.106188612412908","0.124090356785209","2"
"Private health insurance","2002","Thuringia","63","0.0545930345420788","0.0402961885036548","0.0688898805805028","2"
"Private health insurance","2002","Lower Saxony","284","0.103783587087952","0.0903738598961591","0.117193314279745","2"
"Private health insurance","2002","Rhineland-Palatinate,Saarland","216","0.116491803120115","0.0995716524095206","0.133411953830709","2"
"Private health insurance","2002","Berlin","148","0.132330865973073","0.109333784852833","0.155327947093312","2"
"Private health insurance","2002","Hamburg","59","0.10971711962749","0.0757905069319535","0.143643732323027","2"
"Private health insurance","2002","Schleswig-Holstein","124","0.134898648575018","0.110049181722312","0.159748115427724","2"
"Private health insurance","2002","Brandenburg","47","0.0265710492567454","0.0164501592416955","0.0366919392717953","2"
"Private health insurance","2002","Saxony-Anhalt","54","0.0306729794681214","0.0198441440264891","0.0415018149097537","2"
"Public health insurance","2002","Hamburg","266","0.88977501702112","0.855779674994306","0.923770359047933","1"
"Public health insurance","2002","Lower Saxony","1684","0.889052771913816","0.875243488091272","0.90286205573636","1"
"Public health insurance","2002","Bremen","154","0.953877536725134","0.922621954227995","0.985133119222272","1"
"Public health insurance","2002","North Rhine-Westphalia","4061","0.881971039228623","0.872923358624995","0.89101871983225","1"
"Public health insurance","2002","Hesse","1347","0.864276832621616","0.847731077039352","0.88082258820388","1"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","1161","0.881102355627476","0.864031666321023","0.898173044933929","1"
"Public health insurance","2002","Baden-Württemberg","2385","0.878971295233414","0.86693540864168","0.891007181825149","1"
"Public health insurance","2002","Bavaria","2652","0.852656558975551","0.840513515190747","0.864799602760355","1"
"Public health insurance","2002","Berlin","680","0.86225916893285","0.838869971180793","0.885648366684906","1"
"Public health insurance","2002","Brandenburg","917","0.965745954919789","0.954300063933991","0.977191845905587","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","469","0.947545311460395","0.928364959954581","0.96672566296621","1"
