"ple0097","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","16-34 y.","lower secondary degree","1109","0.955130345032714","0.94319143208885","0.967069257976579"
"Public health insurance","1999","16-34 y.","secondary school degree","1497","0.934607903565329","0.922483148110699","0.94673265901996"
"Public health insurance","1999","16-34 y.","college entrance qualification","817","0.824070303325062","0.800194800974658","0.847945805675467"
"Public health insurance","1999","16-34 y.","Other degree","190","0.998678298544522","0.993525882809432","1.00383071427961"
"Public health insurance","1999","16-34 y.","no degree/no degree yet","343","0.829939280131473","0.792796279793153","0.867082280469793"
"Public health insurance","1999","35-65 y.","lower secondary degree","2852","0.920513723270902","0.910931249544904","0.9300961969969"
"Public health insurance","1999","35-65 y.","secondary school degree","1799","0.862961943815457","0.848020853151338","0.877903034479575"
"Public health insurance","1999","35-65 y.","college entrance qualification","773","0.668252563704697","0.640578699733263","0.695926427676132"
"Public health insurance","1999","35-65 y.","Other degree","663","0.964461411348947","0.95051552014044","0.978407302557455"
"Public health insurance","1999","35-65 y.","no degree/no degree yet","320","0.992720551467569","0.983464232063507","1.00197687087163"
"Public health insurance","1999","66 and older","lower secondary degree","1267","0.96467198139","0.954678973787905","0.974664988992095"
"Public health insurance","1999","66 and older","secondary school degree","202","0.859210166822609","0.814551528051241","0.903868805593977"
"Public health insurance","1999","66 and older","college entrance qualification","96","0.647290502791001","0.569249105002551","0.725331900579452"
"Public health insurance","1999","66 and older","Other degree","61","0.799800790358465","0.70398594931148","0.895615631405449"
"Public health insurance","1999","66 and older","no degree/no degree yet","63","0.982965617229238","0.951263339341484","1.01466789511699"
"Private health insurance","1999","16-34 y.","lower secondary degree","34","0.0316546949822431","0.0215577197467997","0.0417516702176865"
"Private health insurance","1999","16-34 y.","secondary school degree","84","0.054524416627826","0.0433887478249818","0.0656600854306702"
"Private health insurance","1999","16-34 y.","college entrance qualification","143","0.158034679926413","0.135161628229661","0.180907731623165"
"Private health insurance","1999","16-34 y.","Other degree","1","","",""
"Private health insurance","1999","16-34 y.","no degree/no degree yet","49","0.168163792391976","0.131186341212886","0.205141243571067"
"Private health insurance","1999","35-65 y.","lower secondary degree","193","0.0731712967576641","0.0639458684194638","0.0823967250958644"
"Private health insurance","1999","35-65 y.","secondary school degree","214","0.125172646905704","0.110795199783663","0.139550094027745"
"Private health insurance","1999","35-65 y.","college entrance qualification","327","0.320888936799342","0.293451504101528","0.348326369497155"
"Private health insurance","1999","35-65 y.","Other degree","12","","",""
"Private health insurance","1999","35-65 y.","no degree/no degree yet","2","","",""
"Private health insurance","1999","66 and older","lower secondary degree","40","0.032335215569271","0.0227600323325117","0.0419103988060303"
"Private health insurance","1999","66 and older","secondary school degree","30","0.131111711341847","0.0877733141675621","0.174450108516132"
"Private health insurance","1999","66 and older","college entrance qualification","48","0.352709497208999","0.274668099420548","0.43075089499745"
"Private health insurance","1999","66 and older","Other degree","4","","",""
"Private health insurance","1999","66 and older","no degree/no degree yet","1","","",""
"Neither","1999","16-34 y.","lower secondary degree","12","","",""
"Neither","1999","16-34 y.","secondary school degree","16","","",""
"Neither","1999","16-34 y.","college entrance qualification","17","","",""
"Neither","1999","16-34 y.","Other degree","","","",""
"Neither","1999","16-34 y.","no degree/no degree yet","1","","",""
"Neither","1999","35-65 y.","lower secondary degree","16","","",""
"Neither","1999","35-65 y.","secondary school degree","22","","",""
"Neither","1999","35-65 y.","college entrance qualification","12","","",""
"Neither","1999","35-65 y.","Other degree","2","","",""
"Neither","1999","35-65 y.","no degree/no degree yet","2","","",""
"Neither","1999","66 and older","lower secondary degree","4","","",""
"Neither","1999","66 and older","secondary school degree","1","","",""
"Neither","1999","66 and older","college entrance qualification","","","",""
"Neither","1999","66 and older","Other degree","2","","",""
"Neither","1999","66 and older","no degree/no degree yet","","","",""
"Public health insurance","2000","16-34 y.","lower secondary degree","1664","0.966203852895283","0.957659001983739","0.974748703806827"
"Public health insurance","2000","16-34 y.","secondary school degree","2441","0.927407745703022","0.917483871939687","0.937331619466357"
"Public health insurance","2000","16-34 y.","college entrance qualification","1558","0.816051145331718","0.798518844766567","0.833583445896868"
"Public health insurance","2000","16-34 y.","Other degree","318","0.930373338003288","0.903319739025943","0.957426936980634"
"Public health insurance","2000","16-34 y.","no degree/no degree yet","480","0.837223643449132","0.806783950240051","0.867663336658212"
"Public health insurance","2000","35-65 y.","lower secondary degree","5337","0.930048296558896","0.923445787308601","0.93665080580919"
"Public health insurance","2000","35-65 y.","secondary school degree","3401","0.868528031392231","0.857894030215651","0.879162032568811"
"Public health insurance","2000","35-65 y.","college entrance qualification","1712","0.684945016502649","0.666706265097187","0.703183767908111"
"Public health insurance","2000","35-65 y.","Other degree","1000","0.933268277262748","0.918187989062578","0.948348565462918"
"Public health insurance","2000","35-65 y.","no degree/no degree yet","275","0.984378393929857","0.969853500562137","0.998903287297577"
