"ple0097","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","Not Employed","lower secondary degree","2533","0.957889937831433","0.950221471270142","0.965558404392723"
"Public health insurance","1999","Not Employed","secondary school degree","761","0.887011898501032","0.865641364113443","0.908382432888622"
"Public health insurance","1999","Not Employed","college entrance qualification","408","0.760608633365022","0.723355081145959","0.797862185584084"
"Public health insurance","1999","Not Employed","Other degree","330","0.941880427632035","0.916974235549029","0.96678661971504"
"Public health insurance","1999","Not Employed","no degree/no degree yet","478","0.884035521170483","0.856436087694708","0.911634954646258"
"Public health insurance","1999","Employed","lower secondary degree","2695","0.917507723760116","0.907480967568173","0.927534479952059"
"Public health insurance","1999","Employed","secondary school degree","2737","0.889208792567886","0.878018140763434","0.900399444372339"
"Public health insurance","1999","Employed","college entrance qualification","1278","0.71427403108667","0.6929800000953","0.73556806207804"
"Public health insurance","1999","Employed","Other degree","584","0.964166448183619","0.949243800104154","0.979089096263083"
"Public health insurance","1999","Employed","no degree/no degree yet","248","0.935059172601015","0.905333986396523","0.964784358805507"
"Private health insurance","1999","Not Employed","lower secondary degree","93","0.0392928207634097","0.0318744266372348","0.0467112148895846"
"Private health insurance","1999","Not Employed","secondary school degree","78","0.104750035314278","0.0840779852069513","0.125422085421605"
"Private health insurance","1999","Not Employed","college entrance qualification","89","0.227133669246655","0.190555179089754","0.263712159403557"
"Private health insurance","1999","Not Employed","Other degree","6","","",""
"Private health insurance","1999","Not Employed","no degree/no degree yet","37","0.113196201616225","0.0858855212916496","0.1405068819408"
"Private health insurance","1999","Employed","lower secondary degree","174","0.0722582674447003","0.0628218691112601","0.0816946657781404"
"Private health insurance","1999","Employed","secondary school degree","250","0.0983836972934563","0.0877649494335388","0.109002445153374"
"Private health insurance","1999","Employed","college entrance qualification","429","0.273254118751313","0.252248995105444","0.294259242397181"
"Private health insurance","1999","Employed","Other degree","11","","",""
"Private health insurance","1999","Employed","no degree/no degree yet","15","","",""
"Neither","1999","Not Employed","lower secondary degree","9","","",""
"Neither","1999","Not Employed","secondary school degree","4","","",""
"Neither","1999","Not Employed","college entrance qualification","7","","",""
"Neither","1999","Not Employed","Other degree","3","","",""
"Neither","1999","Not Employed","no degree/no degree yet","2","","",""
"Neither","1999","Employed","lower secondary degree","23","","",""
"Neither","1999","Employed","secondary school degree","35","0.0124075101386575","0.0084608287313671","0.0163541915459478"
"Neither","1999","Employed","college entrance qualification","22","","",""
"Neither","1999","Employed","Other degree","1","","",""
"Neither","1999","Employed","no degree/no degree yet","1","","",""
"Public health insurance","2000","Not Employed","lower secondary degree","4736","0.953312839322878","0.947444639187673","0.959181039458083"
"Public health insurance","2000","Not Employed","secondary school degree","1500","0.903401301320442","0.889207542419935","0.91759506022095"
"Public health insurance","2000","Not Employed","college entrance qualification","881","0.747619162533025","0.722213728806718","0.773024596259331"
"Public health insurance","2000","Not Employed","Other degree","586","0.958653746562592","0.942828690052767","0.974478803072417"
"Public health insurance","2000","Not Employed","no degree/no degree yet","589","0.874772052781418","0.849616414052656","0.89992769151018"
"Public health insurance","2000","Employed","lower secondary degree","4701","0.93517161752737","0.928360404177417","0.941982830877324"
"Public health insurance","2000","Employed","secondary school degree","4771","0.886256256193738","0.877732561160574","0.894779951226902"
"Public health insurance","2000","Employed","college entrance qualification","2630","0.723284382820087","0.708700763498162","0.737868002142013"
"Public health insurance","2000","Employed","Other degree","879","0.922412686897809","0.905265208061545","0.939560165734072"
"Public health insurance","2000","Employed","no degree/no degree yet","244","0.949118570913062","0.922406884787514","0.975830257038611"
"Private health insurance","2000","Not Employed","lower secondary degree","208","0.0432890054248565","0.0376283378562571","0.0489496729934558"
"Private health insurance","2000","Not Employed","secondary school degree","158","0.0934153518928727","0.0794328548107241","0.107397848975021"
"Private health insurance","2000","Not Employed","college entrance qualification","233","0.243307687571077","0.218212191244624","0.268403183897529"
"Private health insurance","2000","Not Employed","Other degree","13","","",""
"Private health insurance","2000","Not Employed","no degree/no degree yet","70","0.113467493095752","0.0893617607214458","0.137573225470058"
"Private health insurance","2000","Employed","lower secondary degree","298","0.0602914852293057","0.0537070155109762","0.0668759549476351"
"Private health insurance","2000","Employed","secondary school degree","523","0.10738091317582","0.0990693804824317","0.115692445869208"
"Private health insurance","2000","Employed","college entrance qualification","962","0.270541154022935","0.256059738774091","0.285022569271778"
"Private health insurance","2000","Employed","Other degree","48","0.0657493194125917","0.0498631339688066","0.0816355048563768"
"Private health insurance","2000","Employed","no degree/no degree yet","15","","",""
"Neither","2000","Not Employed","lower secondary degree","21","","",""
"Neither","2000","Not Employed","secondary school degree","6","","",""
"Neither","2000","Not Employed","college entrance qualification","9","","",""
"Neither","2000","Not Employed","Other degree","9","","",""
"Neither","2000","Not Employed","no degree/no degree yet","6","","",""
"Neither","2000","Employed","lower secondary degree","21","","",""
"Neither","2000","Employed","secondary school degree","36","0.00636283063044224","0.00422819584385672","0.00849746541702776"
"Neither","2000","Employed","college entrance qualification","23","","",""
"Neither","2000","Employed","Other degree","8","","",""
"Neither","2000","Employed","no degree/no degree yet","1","","",""
"Public health insurance","2001","Not Employed","lower secondary degree","4151","0.954662087103604","0.948475391016805","0.960848783190403"
"Public health insurance","2001","Not Employed","secondary school degree","1392","0.905051919451832","0.890391974996079","0.919711863907586"
"Public health insurance","2001","Not Employed","college entrance qualification","803","0.72801690484575","0.701114666206552","0.754919143484949"
"Public health insurance","2001","Not Employed","Other degree","520","0.947995252826574","0.929233149250711","0.966757356402438"
"Public health insurance","2001","Not Employed","no degree/no degree yet","544","0.883115101167591","0.857702345338115","0.908527856997068"
"Public health insurance","2001","Employed","lower secondary degree","4165","0.935203898534834","0.927963137769085","0.942444659300583"
"Public health insurance","2001","Employed","secondary school degree","4388","0.881670752654841","0.872638040305","0.890703465004683"
"Public health insurance","2001","Employed","college entrance qualification","2494","0.722210716668539","0.70717499428733","0.737246439049748"
"Public health insurance","2001","Employed","Other degree","800","0.939127553896354","0.922939346861062","0.955315760931647"
"Public health insurance","2001","Employed","no degree/no degree yet","228","0.874464536963385","0.834268600354177","0.914660473572592"
"Private health insurance","2001","Not Employed","lower secondary degree","180","0.0419948517490744","0.0360301994738481","0.0479595040243008"
"Private health insurance","2001","Not Employed","secondary school degree","141","0.0925765309123357","0.0780818740637716","0.1070711877609"
"Private health insurance","2001","Not Employed","college entrance qualification","237","0.257324552503471","0.230895178336844","0.283753926670099"
"Private health insurance","2001","Not Employed","Other degree","13","","",""
"Private health insurance","2001","Not Employed","no degree/no degree yet","67","0.107744361987853","0.0832195417490096","0.132269182226697"
"Private health insurance","2001","Employed","lower secondary degree","252","0.0581437250293428","0.0512603671553722","0.0650270829033134"
"Private health insurance","2001","Employed","secondary school degree","482","0.110001593795213","0.10125149381806","0.118751693772366"
"Private health insurance","2001","Employed","college entrance qualification","891","0.269779746914745","0.254880435452039","0.284679058377452"
