"ple0097","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Neither","1999","Employed","Couple + C. GT 16 ","14","","","","3"
"Neither","1999","Not Employed","1-pers.-HH","3","","","","3"
"Neither","1999","Employed","(Married) couple without C. ","24","","","","3"
"Neither","1999","Not Employed","Couple + C. GT 16 ","8","","","","3"
"Neither","1999","Not Employed","Couple + C. LE 16 ","1","","","","3"
"Neither","1999","Employed","Couple + C. LE and GT 16","7","","","","3"
"Neither","1999","Employed","Single parent ","3","","","","3"
"Neither","1999","Employed","Couple + C. LE 16 ","24","","","","3"
"Neither","1999","Not Employed","(Married) couple without C. ","3","","","","3"
"Neither","1999","Not Employed","Single parent ","4","","","","3"
"Neither","1999","Not Employed","Couple + C. LE and GT 16","3","","","","3"
"Neither","1999","Employed","1-pers.-HH","12","","","","3"
"Private health insurance","1999","Employed","(Married) couple without C. ","269","0.128418590125697","0.114619385642159","0.142217794609234","2"
"Private health insurance","1999","Employed","Couple + C. GT 16 ","145","0.0967758403960424","0.0828801685790921","0.110671512212993","2"
"Private health insurance","1999","Employed","Single parent ","38","0.0862973827207687","0.0607749033633911","0.111819862078146","2"
"Private health insurance","1999","Not Employed","Couple + C. LE 16 ","29","","","","2"
"Private health insurance","1999","Not Employed","1-pers.-HH","42","0.060148075066997","0.0440980805688576","0.0761980695651365","2"
"Private health insurance","1999","Not Employed","(Married) couple without C. ","124","0.0794908999952937","0.0672795082461145","0.0917022917444729","2"
"Private health insurance","1999","Not Employed","Couple + C. GT 16 ","58","0.104312365693297","0.0827085179538977","0.125916213432695","2"
"Private health insurance","1999","Not Employed","Couple + C. LE and GT 16","36","0.140126544349879","0.102388109209235","0.177864979490523","2"
"Private health insurance","1999","Employed","Couple + C. LE 16 ","255","0.147178623982985","0.132969008116911","0.16138823984906","2"
"Private health insurance","1999","Employed","Couple + C. LE and GT 16","69","0.105818733072636","0.0850044635945807","0.126633002550692","2"
"Private health insurance","1999","Not Employed","Single parent ","12","","","","2"
"Private health insurance","1999","Employed","1-pers.-HH","111","0.131692479519454","0.109039335958527","0.15434562308038","2"
"Public health insurance","1999","Not Employed","1-pers.-HH","798","0.934962074424777","0.918315892320597","0.951608256528958","1"
"Public health insurance","1999","Not Employed","(Married) couple without C. ","1758","0.918432475362196","0.906076567217587","0.930788383506806","1"
"Public health insurance","1999","Not Employed","Single parent ","238","0.921188467658789","0.888052446053116","0.954324489264462","1"
"Public health insurance","1999","Not Employed","Couple + C. LE 16 ","616","0.928959433338567","0.909149481708386","0.948769384968748","1"
"Public health insurance","1999","Not Employed","Couple + C. GT 16 ","703","0.885493838223055","0.862988159152062","0.907999517294048","1"
"Public health insurance","1999","Not Employed","Couple + C. LE and GT 16","286","0.854097582679472","0.815718781870473","0.892476383488471","1"
"Public health insurance","1999","Employed","1-pers.-HH","733","0.853401727719397","0.829706963387711","0.877096492051084","1"
"Public health insurance","1999","Employed","(Married) couple without C. ","1965","0.861097135175262","0.846832265906016","0.875362004444507","1"
"Public health insurance","1999","Employed","Single parent ","424","0.90869016724869","0.882509042347691","0.934871292149689","1"
"Public health insurance","1999","Employed","Couple + C. LE 16 ","2109","0.840662389134195","0.825983239784167","0.855341538484222","1"
"Public health insurance","1999","Employed","Couple + C. GT 16 ","1580","0.897247834634349","0.882976979391157","0.911518689877541","1"
"Public health insurance","1999","Employed","Couple + C. LE and GT 16","763","0.886764165868547","0.865322273094166","0.908206058642928","1"
"Neither","2000","Employed","Couple + C. GT 16 ","16","","","","3"
"Neither","2000","Employed","(Married) couple without C. ","27","","","","3"
"Neither","2000","Employed","Single parent ","2","","","","3"
"Neither","2000","Employed","Couple + C. LE and GT 16","7","","","","3"
"Neither","2000","Not Employed","1-pers.-HH","5","","","","3"
"Neither","2000","Not Employed","(Married) couple without C. ","20","","","","3"
"Neither","2000","Not Employed","Single parent ","10","","","","3"
"Neither","2000","Not Employed","Couple + C. LE 16 ","3","","","","3"
"Neither","2000","Not Employed","Couple + C. GT 16 ","8","","","","3"
"Neither","2000","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"Neither","2000","Employed","1-pers.-HH","15","","","","3"
"Neither","2000","Employed","Couple + C. LE 16 ","20","","","","3"
"Private health insurance","2000","Employed","(Married) couple without C. ","539","0.143389349969683","0.132252098657002","0.154526601282364","2"
"Private health insurance","2000","Employed","Couple + C. GT 16 ","272","0.0996955512692449","0.0886006325678975","0.110790469970592","2"
"Private health insurance","2000","Not Employed","1-pers.-HH","98","0.0683207430920295","0.0559662099432313","0.0806752762408277","2"
"Private health insurance","2000","Not Employed","(Married) couple without C. ","293","0.080928009953757","0.0722338748049171","0.0896221451025969","2"
"Private health insurance","2000","Not Employed","Single parent ","20","","","","2"
"Private health insurance","2000","Not Employed","Couple + C. LE 16 ","55","0.0547524628627078","0.0414052495727122","0.0680996761527034","2"
"Private health insurance","2000","Not Employed","Couple + C. GT 16 ","137","0.137306680069352","0.117500845499262","0.157112514639443","2"
"Private health insurance","2000","Employed","1-pers.-HH","271","0.146957615565756","0.130444307048868","0.163470924082645","2"
"Private health insurance","2000","Employed","Single parent ","57","0.0703889900245818","0.0527183147116491","0.0880596653375146","2"
"Private health insurance","2000","Employed","Couple + C. LE and GT 16","131","0.0954313462796714","0.0800078441983412","0.110854848361002","2"
"Private health insurance","2000","Not Employed","Couple + C. LE and GT 16","60","0.116504421799881","0.0897645746808813","0.143244268918881","2"
"Private health insurance","2000","Employed","Couple + C. LE 16 ","536","0.142358678462272","0.131711117063101","0.153006239861442","2"
"Public health insurance","2000","Not Employed","1-pers.-HH","1499","0.928036078495507","0.91538123799187","0.940690918999144","1"
"Public health insurance","2000","Not Employed","(Married) couple without C. ","3467","0.913569730791491","0.90461183564172","0.922527625941261","1"
"Public health insurance","2000","Not Employed","Single parent ","369","0.912123850370357","0.884344373762348","0.939903326978366","1"
"Public health insurance","2000","Not Employed","Couple + C. LE 16 ","1058","0.943200480182377","0.929620775282253","0.956780185082501","1"
"Public health insurance","2000","Not Employed","Couple + C. GT 16 ","1015","0.856373461377732","0.836191282846651","0.876555639908813","1"
"Public health insurance","2000","Not Employed","Couple + C. LE and GT 16","491","0.880427392068214","0.853384810452454","0.907469973683973","1"
"Public health insurance","2000","Employed","1-pers.-HH","1480","0.845256370637293","0.828388768171531","0.862123973103056","1"
"Public health insurance","2000","Employed","(Married) couple without C. ","3238","0.84993030235167","0.838581082806365","0.861279521896975","1"
"Public health insurance","2000","Employed","Single parent ","746","0.926432143251971","0.908397771814094","0.944466514689849","1"
"Public health insurance","2000","Employed","Couple + C. LE 16 ","3581","0.852132043443834","0.841315317795129","0.862948769092538","1"
"Public health insurance","2000","Employed","Couple + C. GT 16 ","2513","0.89540979999808","0.884076719983976","0.906742880012184","1"
"Public health insurance","2000","Employed","Couple + C. LE and GT 16","1256","0.899515118848693","0.883732782330691","0.915297455366696","1"
"Neither","2001","Employed","Couple + C. GT 16 ","17","","","","3"
"Neither","2001","Employed","(Married) couple without C. ","30","0.0088520779279066","0.00573507081901313","0.0119690850368001","3"
"Neither","2001","Employed","Single parent ","1","","","","3"
"Neither","2001","Employed","Couple + C. LE and GT 16","11","","","","3"
"Neither","2001","Not Employed","1-pers.-HH","6","","","","3"
"Neither","2001","Not Employed","(Married) couple without C. ","11","","","","3"
"Neither","2001","Not Employed","Single parent ","3","","","","3"
"Neither","2001","Not Employed","Couple + C. LE 16 ","6","","","","3"
"Neither","2001","Not Employed","Couple + C. GT 16 ","3","","","","3"
"Neither","2001","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"Neither","2001","Employed","1-pers.-HH","18","","","","3"
"Neither","2001","Employed","Couple + C. LE 16 ","16","","","","3"
"Private health insurance","2001","Employed","Couple + C. GT 16 ","281","0.107691731022942","0.095757917972084","0.119625544073801","2"
"Private health insurance","2001","Employed","(Married) couple without C. ","488","0.142855076107372","0.131210574415551","0.154499577799193","2"
"Private health insurance","2001","Not Employed","1-pers.-HH","98","0.0721832396357217","0.0588445478939979","0.0855219313774454","2"
"Private health insurance","2001","Not Employed","(Married) couple without C. ","278","0.0840230955320208","0.0747632005151311","0.0932829905489105","2"
"Private health insurance","2001","Not Employed","Single parent ","23","","","","2"
"Private health insurance","2001","Not Employed","Couple + C. LE 16 ","59","0.0706813264836662","0.0543321165120182","0.0870305364553141","2"
"Private health insurance","2001","Not Employed","Couple + C. GT 16 ","122","0.132479375283185","0.112042022698434","0.152916727867937","2"
"Private health insurance","2001","Not Employed","Couple + C. LE and GT 16","45","0.104852309320892","0.077036514095653","0.132668104546131","2"
"Private health insurance","2001","Employed","1-pers.-HH","231","0.149334677985077","0.131726864616432","0.166942491353721","2"
"Private health insurance","2001","Employed","Single parent ","62","0.0925495093180943","0.0717814544615259","0.113317564174663","2"
"Private health insurance","2001","Employed","Couple + C. LE 16 ","490","0.142988724368311","0.131895021359931","0.154082427376691","2"
"Private health insurance","2001","Employed","Couple + C. LE and GT 16","100","0.0798865689712085","0.0650629549973608","0.0947101829450562","2"
"Public health insurance","2001","Not Employed","1-pers.-HH","1342","0.921250695499118","0.907367922503467","0.935133468494769","1"
"Public health insurance","2001","Not Employed","(Married) couple without C. ","3159","0.912158061145976","0.902709830876971","0.921606291414982","1"
"Public health insurance","2001","Not Employed","Single parent ","354","0.918691811474104","0.891212341095463","0.946171281852745","1"
"Public health insurance","2001","Not Employed","Couple + C. LE 16 ","879","0.925585603029232","0.908843929349379","0.942327276709085","1"
"Public health insurance","2001","Not Employed","Couple + C. GT 16 ","932","0.860662775363716","0.839786131379434","0.881539419347998","1"
"Public health insurance","2001","Not Employed","Couple + C. LE and GT 16","419","0.88736857531825","0.858664937341787","0.916072213294713","1"
"Public health insurance","2001","Employed","1-pers.-HH","1325","0.839033375193573","0.820878082110231","0.857188668276916","1"
"Public health insurance","2001","Employed","(Married) couple without C. ","2951","0.848292845964722","0.836355112615145","0.860230579314299","1"
"Public health insurance","2001","Employed","Single parent ","685","0.904408745338873","0.883337570552173","0.925479920125573","1"
"Public health insurance","2001","Employed","Couple + C. LE 16 ","3319","0.852031662798583","0.84077927645308","0.863284049144086","1"
"Public health insurance","2001","Employed","Couple + C. GT 16 ","2294","0.885062578875136","0.87278399429694","0.897341163453332","1"
"Public health insurance","2001","Employed","Couple + C. LE and GT 16","1174","0.911226090316343","0.895675306866619","0.926776873766068","1"
"Neither","2002","Employed","Couple + C. GT 16 ","14","","","","3"
"Neither","2002","Employed","(Married) couple without C. ","31","0.00533670959845182","0.00305507478004877","0.00761834441685487","3"
"Neither","2002","Employed","Couple + C. LE and GT 16","6","","","","3"
"Neither","2002","Employed","Single parent ","4","","","","3"
"Neither","2002","Not Employed","1-pers.-HH","7","","","","3"
"Neither","2002","Not Employed","(Married) couple without C. ","12","","","","3"
"Neither","2002","Not Employed","Single parent ","2","","","","3"
"Neither","2002","Not Employed","Couple + C. LE 16 ","1","","","","3"
"Neither","2002","Not Employed","Couple + C. GT 16 ","6","","","","3"
"Neither","2002","Not Employed","Couple + C. LE and GT 16","3","","","","3"
"Neither","2002","Employed","1-pers.-HH","17","","","","3"
"Neither","2002","Employed","Couple + C. LE 16 ","12","","","","3"
