"ple0097","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","Full Time","(0) in school","1","","",""
"Public health insurance","1999","Full Time","(1a) inadequately completed","137","0.990610443145072","0.974634810253434","1.00658607603671"
"Public health insurance","1999","Full Time","(1b) general elementary school","473","0.938692919780724","0.917517027503575","0.959868812057873"
"Public health insurance","1999","Full Time","(1c) basic vocational qualification","1499","0.900901690525806","0.886418606964061","0.915384774087551"
"Public health insurance","1999","Full Time","(2b) intermediate general qualification","194","0.937404383839473","0.90432556982026","0.970483197858687"
"Public health insurance","1999","Full Time","(2a) intermediate vocational","1397","0.865500621462946","0.848661242323519","0.882340000602373"
"Public health insurance","1999","Full Time","(2c_gen) general maturity certificate","89","0.84430093282988","0.775602339897547","0.912999525762213"
"Public health insurance","1999","Full Time","(2c_voc) vocational maturity certificate","303","0.789299662736738","0.747746814005456","0.83085251146802"
"Public health insurance","1999","Full Time","(3a) lower tertiary education","448","0.749933503328159","0.714194069190289","0.785672937466028"
"Public health insurance","1999","Full Time","(3b) higher tertiary education","410","0.627194059729334","0.588726368131798","0.66566175132687"
"Public health insurance","1999","Part Time","(0) in school","31","0.719660427995848","0.585408702086049","0.853912153905647"
"Public health insurance","1999","Part Time","(1a) inadequately completed","90","0.938454192550747","0.889610060907809","0.987298324193685"
"Public health insurance","1999","Part Time","(1b) general elementary school","349","0.980069174183544","0.965550929760865","0.994587418606223"
"Public health insurance","1999","Part Time","(1c) basic vocational qualification","741","0.935549810574304","0.918295252158128","0.95280436899048"
"Public health insurance","1999","Part Time","(2b) intermediate general qualification","148","0.959398498426156","0.92812525390472","0.990671742947592"
"Public health insurance","1999","Part Time","(2a) intermediate vocational","664","0.932259887983343","0.913670247558968","0.950849528407718"
"Public health insurance","1999","Part Time","(2c_gen) general maturity certificate","154","0.840028361554213","0.786326412701884","0.893730310406542"
"Public health insurance","1999","Part Time","(2c_voc) vocational maturity certificate","140","0.863583444084822","0.810565748487135","0.916601139682508"
"Public health insurance","1999","Part Time","(3a) lower tertiary education","153","0.91691735564752","0.874803367464537","0.959031343830503"
"Public health insurance","1999","Part Time","(3b) higher tertiary education","150","0.686605317806283","0.623716368236857","0.749494267375708"
"Public health insurance","1999","Not Working","(0) in school","239","0.815944297828832","0.770225116592089","0.861663479065574"
"Public health insurance","1999","Not Working","(1a) inadequately completed","241","0.990717308667168","0.978659822168809","1.00277479516553"
"Public health insurance","1999","Not Working","(1b) general elementary school","1077","0.969920867412632","0.959868158123729","0.979973576701534"
"Public health insurance","1999","Not Working","(1c) basic vocational qualification","1622","0.947514403226223","0.936907411549074","0.958121394903372"
"Public health insurance","1999","Not Working","(2b) intermediate general qualification","164","0.91762398689573","0.877120331348749","0.958127642442711"
"Public health insurance","1999","Not Working","(2a) intermediate vocational","514","0.87549775807497","0.848582392874456","0.902413123275483"
"Public health insurance","1999","Not Working","(2c_gen) general maturity certificate","163","0.821064398133575","0.766988165665831","0.875140630601319"
"Public health insurance","1999","Not Working","(2c_voc) vocational maturity certificate","126","0.8208756803898","0.757806107440723","0.883945253338876"
"Public health insurance","1999","Not Working","(3a) lower tertiary education","207","0.888984471732358","0.847936114197203","0.930032829267514"
"Public health insurance","1999","Not Working","(3b) higher tertiary education","161","0.744571776077905","0.684282816532077","0.804860735623733"
"Private health insurance","1999","Full Time","(0) in school","","","",""
"Private health insurance","1999","Full Time","(1a) inadequately completed","2","","",""
