"ple0097","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","1-pers.-HH","Male","559","0.84437050140213","0.816672551231606","0.872068451572653"
"Public health insurance","1999","1-pers.-HH","Female","972","0.930849581785398","0.915437550364179","0.946261613206617"
"Public health insurance","1999","(Married) couple without C. ","Male","1795","0.857726400934645","0.842666767508422","0.872786034360868"
"Public health insurance","1999","(Married) couple without C. ","Female","1928","0.92673627883099","0.915527533924648","0.937945023737332"
"Public health insurance","1999","Single parent ","Male","223","0.882693291428209","0.842644576211156","0.922742006645261"
"Public health insurance","1999","Single parent ","Female","439","0.928044592317652","0.904707121990961","0.951382062644343"
"Public health insurance","1999","Couple + C. LE 16 ","Male","1299","0.820458845530817","0.801068290135839","0.839849400925796"
"Public health insurance","1999","Couple + C. LE 16 ","Female","1426","0.900049612718812","0.885015776536092","0.915083448901532"
"Public health insurance","1999","Couple + C. GT 16 ","Male","1209","0.883479630691183","0.866339080514423","0.900620180867942"
"Public health insurance","1999","Couple + C. GT 16 ","Female","1074","0.905941300888317","0.8891573368429","0.922725264933733"
"Public health insurance","1999","Couple + C. LE and GT 16","Male","528","0.856272215735062","0.828201805659845","0.884342625810278"
"Public health insurance","1999","Couple + C. LE and GT 16","Female","521","0.90012984899726","0.875385332396011","0.924874365598509"
"Private health insurance","1999","1-pers.-HH","Male","88","0.136845126793412","0.110585159806119","0.163105093780705"
"Private health insurance","1999","1-pers.-HH","Female","65","0.065372391901011","0.0503569120050228","0.0803878717969991"
"Private health insurance","1999","(Married) couple without C. ","Male","252","0.133242528985051","0.118592176186897","0.147892881783206"
"Private health insurance","1999","(Married) couple without C. ","Female","141","0.0702200593895485","0.0592286066011926","0.0812115121779045"
"Private health insurance","1999","Single parent ","Male","22","","",""
"Private health insurance","1999","Single parent ","Female","28","","",""
"Private health insurance","1999","Couple + C. LE 16 ","Male","185","0.163002355415776","0.144341184136244","0.181663526695308"
"Private health insurance","1999","Couple + C. LE 16 ","Female","99","0.0968209455278106","0.0819986340016819","0.111643257053939"
"Private health insurance","1999","Couple + C. GT 16 ","Male","118","0.105426324410567","0.0890201187673154","0.121832530053819"
"Private health insurance","1999","Couple + C. GT 16 ","Female","85","0.0914183346207918","0.074847527431063","0.107989141810521"
"Private health insurance","1999","Couple + C. LE and GT 16","Male","65","0.135148147728401","0.107792413565471","0.162503881891331"
"Private health insurance","1999","Couple + C. LE and GT 16","Female","40","0.0948365980749593","0.0706563910180074","0.119016805131911"
"Neither","1999","1-pers.-HH","Male","11","","",""
"Neither","1999","1-pers.-HH","Female","4","","",""
"Neither","1999","(Married) couple without C. ","Male","20","","",""
"Neither","1999","(Married) couple without C. ","Female","7","","",""
"Neither","1999","Single parent ","Male","3","","",""
"Neither","1999","Single parent ","Female","4","","",""
"Neither","1999","Couple + C. LE 16 ","Male","21","","",""
"Neither","1999","Couple + C. LE 16 ","Female","4","","",""
"Neither","1999","Couple + C. GT 16 ","Male","19","","",""
"Neither","1999","Couple + C. GT 16 ","Female","3","","",""
"Neither","1999","Couple + C. LE and GT 16","Male","7","","",""
"Neither","1999","Couple + C. LE and GT 16","Female","3","","",""
"Public health insurance","2000","1-pers.-HH","Male","1174","0.837399821157552","0.81809142517537","0.856708217139734"
"Public health insurance","2000","1-pers.-HH","Female","1805","0.921788922370604","0.909917119108593","0.933660725632615"
"Public health insurance","2000","(Married) couple without C. ","Male","3226","0.850963659985082","0.839609337091472","0.862317982878691"
"Public health insurance","2000","(Married) couple without C. ","Female","3479","0.916814613470436","0.908039857579259","0.925589369361613"
"Public health insurance","2000","Single parent ","Male","340","0.884514396144007","0.852252209929385","0.916776582358628"
"Public health insurance","2000","Single parent ","Female","775","0.938582514263446","0.922218962199675","0.954946066327216"
"Public health insurance","2000","Couple + C. LE 16 ","Male","2204","0.830056712113697","0.81563942768429","0.844473996543105"
"Public health insurance","2000","Couple + C. LE 16 ","Female","2436","0.91329427491572","0.902576161323299","0.924012388508141"
"Public health insurance","2000","Couple + C. GT 16 ","Male","1836","0.869118816559165","0.854710931875687","0.883526701242643"
"Public health insurance","2000","Couple + C. GT 16 ","Female","1692","0.901562209609903","0.888009133317722","0.915115285902084"
"Public health insurance","2000","Couple + C. LE and GT 16","Male","867","0.875214220316618","0.85460747754868","0.895820963084556"
"Public health insurance","2000","Couple + C. LE and GT 16","Female","880","0.914018519771744","0.896275859215393","0.931761180328094"
"Private health insurance","2000","1-pers.-HH","Male","213","0.152322944741003","0.133520378257263","0.171125511224744"
"Private health insurance","2000","1-pers.-HH","Female","156","0.0757359134639608","0.0640378011491487","0.0874340257787729"
"Private health insurance","2000","(Married) couple without C. ","Male","521","0.140876607174426","0.129784683840072","0.151968530508781"
"Private health insurance","2000","(Married) couple without C. ","Female","311","0.0793137305841849","0.0707275348909032","0.0878999262774666"
"Private health insurance","2000","Single parent ","Male","34","0.108106770321273","0.0767623461333969","0.13945119450915"
"Private health insurance","2000","Single parent ","Female","43","0.0527653904274718","0.0375284175994026","0.0680023632555411"
"Private health insurance","2000","Couple + C. LE 16 ","Male","385","0.161996162683832","0.147852791389211","0.176139533978453"
"Private health insurance","2000","Couple + C. LE 16 ","Female","207","0.0852387300987458","0.0746031429533943","0.0958743172440973"
"Private health insurance","2000","Couple + C. GT 16 ","Male","248","0.122453557312271","0.108449857291728","0.136457257332814"
"Private health insurance","2000","Couple + C. GT 16 ","Female","161","0.096831739434964","0.0833777121131289","0.110285766756799"
"Private health insurance","2000","Couple + C. LE and GT 16","Male","113","0.116731387097575","0.0967092771994987","0.136753496995651"
"Private health insurance","2000","Couple + C. LE and GT 16","Female","78","0.0853563425756374","0.0676722552883119","0.103040429862963"
"Neither","2000","1-pers.-HH","Male","16","","",""
"Neither","2000","1-pers.-HH","Female","4","","",""
"Neither","2000","(Married) couple without C. ","Male","32","0.00815973284049195","0.00529147306182307","0.0110279926191608"
"Neither","2000","(Married) couple without C. ","Female","15","","",""
"Neither","2000","Single parent ","Male","3","","",""
"Neither","2000","Single parent ","Female","9","","",""
"Neither","2000","Couple + C. LE 16 ","Male","18","","",""
"Neither","2000","Couple + C. LE 16 ","Female","5","","",""
"Neither","2000","Couple + C. GT 16 ","Male","21","","",""
"Neither","2000","Couple + C. GT 16 ","Female","3","","",""
"Neither","2000","Couple + C. LE and GT 16","Male","8","","",""
"Neither","2000","Couple + C. LE and GT 16","Female","1","","",""
"Public health insurance","2001","1-pers.-HH","Male","1050","0.826435337535494","0.805473255500899","0.847397419570089"
"Public health insurance","2001","1-pers.-HH","Female","1617","0.917935657895161","0.905134887498967","0.930736428291355"
"Public health insurance","2001","(Married) couple without C. ","Male","2934","0.84633131621283","0.83429929739071","0.858363335034951"
"Public health insurance","2001","(Married) couple without C. ","Female","3176","0.918297347890245","0.909178424776985","0.927416271003505"
"Public health insurance","2001","Single parent ","Male","311","0.843040670425558","0.805253800133578","0.880827540717539"
"Public health insurance","2001","Single parent ","Female","728","0.938769512508121","0.921857208064043","0.955681816952199"
"Public health insurance","2001","Couple + C. LE 16 ","Male","1992","0.830494689712048","0.815370070859304","0.845619308564791"
"Public health insurance","2001","Couple + C. LE 16 ","Female","2206","0.904125611809618","0.892358869584276","0.91589235403496"
"Public health insurance","2001","Couple + C. GT 16 ","Male","1662","0.859918958597965","0.844382376744909","0.875455540451021"
"Public health insurance","2001","Couple + C. GT 16 ","Female","1564","0.899689532371678","0.885541579368679","0.913837485374676"
"Public health insurance","2001","Couple + C. LE and GT 16","Male","804","0.886346800052565","0.865645534788708","0.907048065316423"
"Public health insurance","2001","Couple + C. LE and GT 16","Female","789","0.925519726426614","0.907848624319394","0.943190828533835"
"Private health insurance","2001","1-pers.-HH","Male","183","0.15477826119594","0.134759387767988","0.174797134623891"
"Private health insurance","2001","1-pers.-HH","Female","146","0.0798743085792768","0.0672304428325326","0.0925181743260211"
"Private health insurance","2001","(Married) couple without C. ","Male","488","0.14458120007446","0.132847879963706","0.156314520185215"
