"ple0097","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Neither","1999","16-34 y.","Employed","39","0.0129458237736427","0.00915285802999277","0.0167387895172926","3"
"Neither","1999","35-65 y.","Not Employed","8","","","","3"
"Neither","1999","66 and older","Employed","","","","","3"
"Neither","1999","35-65 y.","Employed","48","0.0101050032557418","0.00741543945236005","0.0127945670591235","3"
"Neither","1999","16-34 y.","Not Employed","10","","","","3"
"Neither","1999","66 and older","Not Employed","7","","","","3"
"Private health insurance","1999","35-65 y.","Not Employed","110","0.0717601240128923","0.0604518519742991","0.0830683960514854","2"
"Private health insurance","1999","35-65 y.","Employed","653","0.145335931406872","0.135858224376305","0.154813638437439","2"
"Private health insurance","1999","16-34 y.","Employed","245","0.0838372391538771","0.0745379793474942","0.0931364989602599","2"
"Private health insurance","1999","66 and older","Employed","8","","","","2"
"Private health insurance","1999","16-34 y.","Not Employed","85","0.0908178532327066","0.0745868294921368","0.107048876973277","2"
"Private health insurance","1999","66 and older","Not Employed","115","0.0752316092083399","0.0629088369758338","0.0875543814408459","2"
"Public health insurance","1999","16-34 y.","Not Employed","1109","0.900919417793468","0.88404331755638","0.917795518030555","1"
"Public health insurance","1999","16-34 y.","Employed","3128","0.90321693707248","0.893296306047939","0.913137568097021","1"
"Public health insurance","1999","35-65 y.","Not Employed","1883","0.924155934232422","0.912555934530664","0.93575593393418","1"
"Public health insurance","1999","35-65 y.","Employed","4611","0.844559065337386","0.834815525361985","0.854302605312787","1"
"Public health insurance","1999","66 and older","Not Employed","1638","0.920153382197556","0.907489987805377","0.932816776589736","1"
"Public health insurance","1999","66 and older","Employed","66","0.844266104223239","0.761650233995448","0.92688197445103","1"
"Neither","2000","16-34 y.","Employed","47","0.00866978944280744","0.00617579156425552","0.0111637873213594","3"
"Neither","2000","35-65 y.","Not Employed","29","","","","3"
"Neither","2000","66 and older","Employed","","","","","3"
"Neither","2000","16-34 y.","Not Employed","15","","","","3"
"Neither","2000","35-65 y.","Employed","42","0.00468817775599063","0.00333067647098167","0.00604567904099958","3"
"Neither","2000","66 and older","Not Employed","8","","","","3"
"Private health insurance","2000","35-65 y.","Not Employed","255","0.0731876045753545","0.0648373209811806","0.0815378881695285","2"
"Private health insurance","2000","35-65 y.","Employed","1386","0.147086042281767","0.140047269029122","0.154124815534411","2"
"Private health insurance","2000","16-34 y.","Employed","436","0.0893821464676531","0.0817071867589123","0.097057106176394","2"
"Private health insurance","2000","66 and older","Employed","25","","","","2"
"Private health insurance","2000","16-34 y.","Not Employed","167","0.102660545908708","0.0887431178965775","0.116577973920839","2"
"Private health insurance","2000","66 and older","Not Employed","262","0.0786707919295232","0.0697464426407023","0.0875951412183441","2"
"Public health insurance","2000","16-34 y.","Not Employed","1645","0.889641670037641","0.875273914316723","0.904009425758559","1"
"Public health insurance","2000","16-34 y.","Employed","4825","0.901948064089539","0.893947852273861","0.909948275905218","1"
"Public health insurance","2000","35-65 y.","Not Employed","3453","0.91896462843141","0.910215329526559","0.927713927336261","1"
"Public health insurance","2000","35-65 y.","Employed","8299","0.848225779962243","0.841095388527578","0.855356171396907","1"
"Public health insurance","2000","66 and older","Not Employed","3226","0.918518202696431","0.909449679615279","0.927586725777583","1"
"Public health insurance","2000","66 and older","Employed","118","0.824170975835947","0.761778242290407","0.886563709381488","1"
"Neither","2001","66 and older","Employed","1","","","","3"
"Neither","2001","16-34 y.","Not Employed","18","","","","3"
"Neither","2001","16-34 y.","Employed","47","0.0110672496527045","0.0080747540155452","0.0140597452898637","3"
"Neither","2001","35-65 y.","Not Employed","15","","","","3"
"Neither","2001","35-65 y.","Employed","47","0.00598042269335952","0.00439393742050022","0.00756690796621883","3"
"Neither","2001","66 and older","Not Employed","3","","","","3"
"Private health insurance","2001","16-34 y.","Employed","388","0.0884749944378693","0.0803518372302033","0.0965981516455353","2"
"Private health insurance","2001","35-65 y.","Not Employed","230","0.0755855097751173","0.066485094285945","0.0846859252642897","2"
"Private health insurance","2001","35-65 y.","Employed","1281","0.149159510887776","0.141829203525055","0.156489818250497","2"
"Private health insurance","2001","66 and older","Employed","26","","","","2"
"Private health insurance","2001","16-34 y.","Not Employed","152","0.104379465361158","0.0894119095890503","0.119347021133266","2"
"Private health insurance","2001","66 and older","Not Employed","260","0.0821735263022221","0.0727921959369319","0.0915548566675124","2"
"Public health insurance","2001","16-34 y.","Not Employed","1433","0.880765176079827","0.864901166819119","0.896629185340535","1"
"Public health insurance","2001","16-34 y.","Employed","4260","0.900457755909426","0.891893972438577","0.909021539380275","1"
"Public health insurance","2001","35-65 y.","Not Employed","2996","0.91717596752949","0.907687128168817","0.926664806890164","1"
"Public health insurance","2001","35-65 y.","Employed","7745","0.844860066418865","0.837410571510109","0.85230956132762","1"
"Public health insurance","2001","66 and older","Not Employed","3029","0.916172133919674","0.906705383614487","0.925638884224862","1"
"Public health insurance","2001","66 and older","Employed","126","0.810661596040656","0.748583050768474","0.872740141312839","1"
"Neither","2002","66 and older","Employed","2","","","","3"
"Neither","2002","16-34 y.","Not Employed","8","","","","3"
"Neither","2002","16-34 y.","Employed","36","0.00768505621645027","0.00514092734542806","0.0102291850874725","3"
"Neither","2002","35-65 y.","Not Employed","16","","","","3"
"Neither","2002","35-65 y.","Employed","46","0.00340521720274815","0.00226967252205124","0.00454076188344505","3"
