"plh0040","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","lower secondary degree","no migration background","3036","0.640846498840424","0.627132313146682","0.654560684534166"
"Big worries","1994","lower secondary degree","direct migration background","354","0.609707798468735","0.570379046740554","0.649036550196915"
"Big worries","1994","lower secondary degree","indirect migration background","88","0.468743951105473","0.398341266714044","0.539146635496901"
"Big worries","1994","secondary school degree","no migration background","1940","0.575125589710821","0.558115002672703","0.59213617674894"
"Big worries","1994","secondary school degree","direct migration background","92","0.575201707087144","0.49860862174347","0.651794792430818"
"Big worries","1994","secondary school degree","indirect migration background","67","0.665116241653577","0.57731868686963","0.752913796437525"
"Big worries","1994","college entrance qualification","no migration background","754","0.447008884061916","0.422805631205127","0.471212136918706"
"Big worries","1994","college entrance qualification","direct migration background","70","0.461806006080589","0.381214618086116","0.542397394075063"
"Big worries","1994","college entrance qualification","indirect migration background","26","","",""
"Big worries","1994","Other degree","no migration background","38","0.567722612422652","0.44729092595001","0.688154298895295"
"Big worries","1994","Other degree","direct migration background","423","0.514262499809122","0.480033092038313","0.548491907579932"
"Big worries","1994","Other degree","indirect migration background","6","","",""
"Big worries","1994","no degree/no degree yet","no migration background","96","0.417964068351359","0.353517291199219","0.4824108455035"
"Big worries","1994","no degree/no degree yet","direct migration background","261","0.518593019105136","0.475974274307769","0.561211763902503"
"Big worries","1994","no degree/no degree yet","indirect migration background","31","0.467437978151612","0.352983245640091","0.581892710663133"
"Some worries","1994","lower secondary degree","no migration background","1555","0.334550158936019","0.321062354867151","0.348037963004888"
"Some worries","1994","lower secondary degree","direct migration background","210","0.353937680913877","0.315384966867952","0.392490394959802"
"Some worries","1994","lower secondary degree","indirect migration background","85","0.44390039418487","0.373805159284548","0.513995629085191"
"Some worries","1994","secondary school degree","no migration background","1229","0.400428509129678","0.383567224854499","0.417289793404857"
"Some worries","1994","secondary school degree","direct migration background","62","0.395158845249177","0.319406755087421","0.470910935410932"
"Some worries","1994","secondary school degree","indirect migration background","37","0.255495249076692","0.174359592906637","0.336630905246747"
"Some worries","1994","college entrance qualification","no migration background","757","0.474208833534102","0.4499008996625","0.498516767405704"
"Some worries","1994","college entrance qualification","direct migration background","68","0.495478176827712","0.414653929804593","0.57630242385083"
"Some worries","1994","college entrance qualification","indirect migration background","22","","",""
"Some worries","1994","Other degree","no migration background","24","","",""
"Some worries","1994","Other degree","direct migration background","320","0.366522801878073","0.33352217934167","0.399523424414476"
"Some worries","1994","Other degree","indirect migration background","5","","",""
"Some worries","1994","no degree/no degree yet","no migration background","108","0.465893650092403","0.40071368879921","0.531073611385597"
"Some worries","1994","no degree/no degree yet","direct migration background","209","0.383133753064472","0.341666827181664","0.42460067894728"
"Some worries","1994","no degree/no degree yet","indirect migration background","34","0.401789328364686","0.289325480655764","0.514253176073609"
"No worries","1994","lower secondary degree","no migration background","110","0.0246033422235571","0.0201750053546927","0.0290316790924215"
"No worries","1994","lower secondary degree","direct migration background","27","","",""
"No worries","1994","lower secondary degree","indirect migration background","20","","",""
"No worries","1994","secondary school degree","no migration background","75","0.0244459011595009","0.0191317197843448","0.029760082534657"
"No worries","1994","secondary school degree","direct migration background","6","","",""
"No worries","1994","secondary school degree","indirect migration background","7","","",""
"No worries","1994","college entrance qualification","no migration background","110","0.0787822824039814","0.0656677743565702","0.0918967904513926"
"No worries","1994","college entrance qualification","direct migration background","9","","",""
"No worries","1994","college entrance qualification","indirect migration background","4","","",""
"No worries","1994","Other degree","no migration background","3","","",""
"No worries","1994","Other degree","direct migration background","76","0.119214698312805","0.0970222063382955","0.141407190287314"
"No worries","1994","Other degree","indirect migration background","2","","",""
"No worries","1994","no degree/no degree yet","no migration background","21","","",""
"No worries","1994","no degree/no degree yet","direct migration background","58","0.0982732278303918","0.0728818526737973","0.123664602986986"
"No worries","1994","no degree/no degree yet","indirect migration background","8","","",""
"Big worries","1995","lower secondary degree","no migration background","2915","0.640340892432614","0.626410464926425","0.654271319938804"
"Big worries","1995","lower secondary degree","direct migration background","366","0.618184687792413","0.580096187344661","0.656273188240166"
"Big worries","1995","lower secondary degree","indirect migration background","99","0.566505743647251","0.495855929871147","0.637155557423355"
"Big worries","1995","secondary school degree","no migration background","1873","0.556068181795671","0.539018029121304","0.573118334470038"
"Big worries","1995","secondary school degree","direct migration background","106","0.582070782927013","0.511567647202803","0.652573918651223"
"Big worries","1995","secondary school degree","indirect migration background","57","0.48293565070528","0.393528058604465","0.572343242806095"
"Big worries","1995","college entrance qualification","no migration background","665","0.380356556813796","0.356953205760622","0.40375990786697"
"Big worries","1995","college entrance qualification","direct migration background","94","0.486967976952745","0.41699304352911","0.55694291037638"
"Big worries","1995","college entrance qualification","indirect migration background","19","","",""
"Big worries","1995","Other degree","no migration background","40","0.575764949395248","0.459987239151712","0.691542659638785"
"Big worries","1995","Other degree","direct migration background","529","0.475529309419217","0.445800144753718","0.505258474084716"
"Big worries","1995","Other degree","indirect migration background","2","","",""
"Big worries","1995","no degree/no degree yet","no migration background","108","0.426508015691962","0.363806734435096","0.489209296948827"
"Big worries","1995","no degree/no degree yet","direct migration background","247","0.437489914304115","0.395879604506112","0.479100224102119"
"Big worries","1995","no degree/no degree yet","indirect migration background","30","0.544127533629742","0.423970788407439","0.664284278852046"
"Some worries","1995","lower secondary degree","no migration background","1490","0.325621755547674","0.312019160245172","0.339224350850176"
"Some worries","1995","lower secondary degree","direct migration background","234","0.336425948586064","0.299383684587341","0.373468212584787"
"Some worries","1995","lower secondary degree","indirect migration background","78","0.363994087189913","0.295398697131872","0.432589477247953"
"Some worries","1995","secondary school degree","no migration background","1310","0.416781750360192","0.399862698860758","0.433700801859625"
"Some worries","1995","secondary school degree","direct migration background","72","0.368466968407967","0.299511854162595","0.43742208265334"
"Some worries","1995","secondary school degree","indirect migration background","60","0.450944876519466","0.361916763032606","0.539972990006326"
"Some worries","1995","college entrance qualification","no migration background","853","0.523840995005992","0.499764824707785","0.5479171653042"
"Some worries","1995","college entrance qualification","direct migration background","86","0.45872194748298","0.388962180064231","0.52848171490173"
"Some worries","1995","college entrance qualification","indirect migration background","34","0.652898974960728","0.533435782879708","0.772362167041748"
"Some worries","1995","Other degree","no migration background","25","","",""
"Some worries","1995","Other degree","direct migration background","444","0.405911432515934","0.376678344839406","0.435144520192461"
"Some worries","1995","Other degree","indirect migration background","11","","",""
"Some worries","1995","no degree/no degree yet","no migration background","106","0.462217076025439","0.399008553708187","0.52542559834269"
"Some worries","1995","no degree/no degree yet","direct migration background","239","0.403595007627907","0.362442595381514","0.4447474198743"
"Some worries","1995","no degree/no degree yet","indirect migration background","28","","",""
"No worries","1995","lower secondary degree","no migration background","154","0.0340373520197119","0.0287738918030738","0.03930081223635"
"No worries","1995","lower secondary degree","direct migration background","25","","",""
"No worries","1995","lower secondary degree","indirect migration background","12","","",""
"No worries","1995","secondary school degree","no migration background","79","0.0271500678441372","0.0215728899319265","0.0327272457563479"
"No worries","1995","secondary school degree","direct migration background","10","","",""
"No worries","1995","secondary school degree","indirect migration background","3","","",""
"No worries","1995","college entrance qualification","no migration background","135","0.095802448180212","0.0816141067341274","0.109990789626296"
"No worries","1995","college entrance qualification","direct migration background","16","","",""
"No worries","1995","college entrance qualification","indirect migration background","8","","",""
"No worries","1995","Other degree","no migration background","5","","",""
"No worries","1995","Other degree","direct migration background","111","0.11855925806485","0.0993151517886109","0.137803364341088"
"No worries","1995","Other degree","indirect migration background","2","","",""
"No worries","1995","no degree/no degree yet","no migration background","25","","",""
"No worries","1995","no degree/no degree yet","direct migration background","60","0.158915078067978","0.128249281790077","0.189580874345879"
"No worries","1995","no degree/no degree yet","indirect migration background","8","","",""
"Big worries","1996","lower secondary degree","no migration background","2993","0.681285077345526","0.667572535699358","0.694997618991694"
"Big worries","1996","lower secondary degree","direct migration background","368","0.668476286528946","0.630713743988851","0.706238829069041"
"Big worries","1996","lower secondary degree","indirect migration background","103","0.566322583124374","0.497639712706897","0.635005453541851"
"Big worries","1996","secondary school degree","no migration background","1936","0.590516530991141","0.573610540228168","0.607422521754113"
"Big worries","1996","secondary school degree","direct migration background","98","0.556902052720114","0.483720648892967","0.630083456547261"
"Big worries","1996","secondary school degree","indirect migration background","70","0.628542092701722","0.545480854230501","0.711603331172943"
"Big worries","1996","college entrance qualification","no migration background","715","0.414623021810674","0.390808508529151","0.438437535092197"
"Big worries","1996","college entrance qualification","direct migration background","78","0.474004308885269","0.401059552784638","0.5469490649859"
"Big worries","1996","college entrance qualification","indirect migration background","33","0.421389052241337","0.308117302709031","0.534660801773643"
"Big worries","1996","Other degree","no migration background","37","0.500436908810823","0.384134487833992","0.616739329787654"
"Big worries","1996","Other degree","direct migration background","484","0.438468914690805","0.407806566793514","0.469131262588095"
"Big worries","1996","Other degree","indirect migration background","3","","",""
