"plh0040","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","no migration background","(0) in school","50","0.37267127556327","0.290497580273613","0.454844970852928"
"Big worries","1994","no migration background","(1a) inadequately completed","54","0.50425251353001","0.408160848722664","0.600344178337356"
"Big worries","1994","no migration background","(1b) general elementary school","803","0.629657366029958","0.602972700101036","0.656342031958879"
"Big worries","1994","no migration background","(1c) basic vocational qualification","2158","0.638365383548669","0.622167457834789","0.65456330926255"
"Big worries","1994","no migration background","(2b) intermediate general qualification","199","0.50784238109932","0.456342007122317","0.559342755076323"
"Big worries","1994","no migration background","(2a) intermediate vocational","1427","0.568781718753048","0.549127146907309","0.588436290598787"
"Big worries","1994","no migration background","(2c_gen) general maturity certificate","110","0.387683135179043","0.330817472839233","0.444548797518853"
"Big worries","1994","no migration background","(2c_voc) vocational maturity certificate","193","0.485912084963774","0.437235721309404","0.534588448618145"
"Big worries","1994","no migration background","(3a) lower tertiary education","515","0.599759529405264","0.565766041778782","0.633753017031747"
"Big worries","1994","no migration background","(3b) higher tertiary education","369","0.47490214737915","0.438426414163851","0.511377880594449"
"Big worries","1994","direct migration background","(0) in school","","","",""
"Big worries","1994","direct migration background","(1a) inadequately completed","258","0.514236828757021","0.471320445961486","0.557153211552557"
"Big worries","1994","direct migration background","(1b) general elementary school","367","0.573242659686289","0.535874620476343","0.610610698896236"
"Big worries","1994","direct migration background","(1c) basic vocational qualification","336","0.586470111884321","0.546665277432423","0.626274946336218"
"Big worries","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Big worries","1994","direct migration background","(2a) intermediate vocational","63","0.575383001082063","0.479926243049477","0.670839759114648"
"Big worries","1994","direct migration background","(2c_gen) general maturity certificate","39","0.416459427659499","0.315173462158887","0.51774539316011"
"Big worries","1994","direct migration background","(2c_voc) vocational maturity certificate","48","0.419072292134927","0.323319041928947","0.514825542340907"
"Big worries","1994","direct migration background","(3a) lower tertiary education","","","",""
"Big worries","1994","direct migration background","(3b) higher tertiary education","42","0.509275874967364","0.399038261700381","0.619513488234347"
"Big worries","1994","indirect migration background","(0) in school","","","",""
"Big worries","1994","indirect migration background","(1a) inadequately completed","","","",""
"Big worries","1994","indirect migration background","(1b) general elementary school","50","0.397996498845283","0.308534560188355","0.487458437502212"
"Big worries","1994","indirect migration background","(1c) basic vocational qualification","39","0.534441117760295","0.427770284348823","0.641111951171768"
"Big worries","1994","indirect migration background","(2b) intermediate general qualification","43","0.617206858353921","0.503340215443198","0.731073501264644"
"Big worries","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Big worries","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Some worries","1994","no migration background","(0) in school","68","0.496088451961985","0.41111583673358","0.581061067190389"
"Some worries","1994","no migration background","(1a) inadequately completed","43","0.401773736872202","0.307551170031135","0.49599630371327"
"Some worries","1994","no migration background","(1b) general elementary school","421","0.343346524156988","0.317107829731506","0.36958521858247"
"Some worries","1994","no migration background","(1c) basic vocational qualification","1144","0.337314771119729","0.321375771296555","0.353253770942904"
"Some worries","1994","no migration background","(2b) intermediate general qualification","149","0.459900991241934","0.408560186862183","0.511241795621685"
"Some worries","1994","no migration background","(2a) intermediate vocational","953","0.40677482598307","0.387279566904107","0.426270085062033"
"Some worries","1994","no migration background","(2c_gen) general maturity certificate","144","0.522609968743371","0.464312586396009","0.580907351090732"
"Some worries","1994","no migration background","(2c_voc) vocational maturity certificate","192","0.45829251519262","0.409766527941686","0.506818502443553"
"Some worries","1994","no migration background","(3a) lower tertiary education","264","0.354148816804971","0.32096657126208","0.387331062347861"
"Some worries","1994","no migration background","(3b) higher tertiary education","305","0.442695127681351","0.4064140119781","0.478976243384602"
"Some worries","1994","direct migration background","(0) in school","","","",""
"Some worries","1994","direct migration background","(1a) inadequately completed","205","0.38374334770639","0.341986234252938","0.425500461159841"
"Some worries","1994","direct migration background","(1b) general elementary school","256","0.359027402664742","0.322784406834868","0.395270398494616"
"Some worries","1994","direct migration background","(1c) basic vocational qualification","211","0.34722274583871","0.308741775195928","0.385703716481492"
"Some worries","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Some worries","1994","direct migration background","(2a) intermediate vocational","38","0.396206723478336","0.301749639201961","0.490663807754711"
"Some worries","1994","direct migration background","(2c_gen) general maturity certificate","44","0.496468128728043","0.393740665416551","0.599195592039534"
"Some worries","1994","direct migration background","(2c_voc) vocational maturity certificate","47","0.538753223084221","0.442012435658978","0.635494010509464"
"Some worries","1994","direct migration background","(3a) lower tertiary education","","","",""
"Some worries","1994","direct migration background","(3b) higher tertiary education","31","0.408010106170116","0.299635594905768","0.516384617434464"
"Some worries","1994","indirect migration background","(0) in school","","","",""
"Some worries","1994","indirect migration background","(1a) inadequately completed","","","",""
"Some worries","1994","indirect migration background","(1b) general elementary school","49","0.488987736762881","0.397626111687547","0.580349361838215"
"Some worries","1994","indirect migration background","(1c) basic vocational qualification","39","0.399036379634166","0.294314172937536","0.503758586330797"
"Some worries","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Some worries","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Some worries","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Some worries","1994","indirect migration background","(3b) higher tertiary education","","","",""
"No worries","1994","no migration background","(0) in school","","","",""
"No worries","1994","no migration background","(1a) inadequately completed","","","",""
"No worries","1994","no migration background","(1b) general elementary school","34","0.0269961098130543","0.0180400775002639","0.0359521421258446"
"No worries","1994","no migration background","(1c) basic vocational qualification","78","0.0243198453316011","0.0191267788681566","0.0295129117950456"
"No worries","1994","no migration background","(2b) intermediate general qualification","","","",""
"No worries","1994","no migration background","(2a) intermediate vocational","59","0.0244434552638821","0.0183150184519384","0.0305718920758257"
"No worries","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","no migration background","(3a) lower tertiary education","","","",""
"No worries","1994","no migration background","(3b) higher tertiary education","46","0.0824027249394991","0.0623174080937034","0.102488041785295"
"No worries","1994","direct migration background","(0) in school","","","",""
"No worries","1994","direct migration background","(1a) inadequately completed","58","0.102019823536589","0.0760299068049401","0.128009740268238"
"No worries","1994","direct migration background","(1b) general elementary school","50","0.0677299376489687","0.0487453238901918","0.0867145514077455"
"No worries","1994","direct migration background","(1c) basic vocational qualification","41","0.0663071422769695","0.0461957747879104","0.0864185097660286"
"No worries","1994","direct migration background","(2b) intermediate general qualification","","","",""
"No worries","1994","direct migration background","(2a) intermediate vocational","","","",""
"No worries","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1994","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","direct migration background","(3a) lower tertiary education","","","",""
"No worries","1994","direct migration background","(3b) higher tertiary education","","","",""
"No worries","1994","indirect migration background","(0) in school","","","",""
"No worries","1994","indirect migration background","(1a) inadequately completed","","","",""
"No worries","1994","indirect migration background","(1b) general elementary school","","","",""
"No worries","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"No worries","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"No worries","1994","indirect migration background","(2a) intermediate vocational","","","",""
"No worries","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1995","no migration background","(0) in school","71","0.34754672710175","0.276381936451785","0.418711517751715"
"Big worries","1995","no migration background","(1a) inadequately completed","46","0.634507522829733","0.528315436257731","0.740699609401736"
"Big worries","1995","no migration background","(1b) general elementary school","754","0.644265888615497","0.617134137413663","0.671397639817331"
"Big worries","1995","no migration background","(1c) basic vocational qualification","2100","0.634649746193533","0.618208219435732","0.651091272951333"
"Big worries","1995","no migration background","(2b) intermediate general qualification","189","0.553889933184523","0.502683260919724","0.605096605449321"
"Big worries","1995","no migration background","(2a) intermediate vocational","1398","0.545213445122987","0.525563985867229","0.564862904378745"
"Big worries","1995","no migration background","(2c_gen) general maturity certificate","92","0.309577011951176","0.255617810927176","0.363536212975177"
"Big worries","1995","no migration background","(2c_voc) vocational maturity certificate","171","0.395669154728801","0.348451657741397","0.442886651716205"
"Big worries","1995","no migration background","(3a) lower tertiary education","467","0.543829482624641","0.509465277372206","0.578193687877076"
"Big worries","1995","no migration background","(3b) higher tertiary education","326","0.404503752258025","0.369021987402049","0.439985517114"
