"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","college entrance qualification","5.88","6","2575","4.67","5.33","6.67","7","7","5.85","5.91","1.33","7","6","6"
"2005","Full Time","lower secondary degree","6.1","6.33","2010","4.67","5.67","7","7","7","6.06","6.14","2.33","7","6.33333349227905","6.33333349227905"
"2005","Full Time","no degree/no degree yet","5.72","6","57","4.67","5.33","6.33","7","7","5.45","5.99","1.33","7","5.66666650772095","6.33333349227905"
"2005","Full Time","Other degree","6.1","6.33","383","4.67","5.67","7","7","7","6.01","6.19","2.67","7","6.33333349227905","6.33333349227905"
"2005","Full Time","secondary school degree","6.03","6.33","2885","5","5.67","6.67","7","7","6","6.06","1","7","6.33333349227905","6.33333349227905"
"2005","Not Working","college entrance qualification","5.71","5.67","1242","4.33","5","6.67","7","7","5.66","5.76","2.33","7","5.66666650772095","6"
"2005","Not Working","lower secondary degree","5.87","6","3774","4.33","5.33","6.67","7","7","5.84","5.9","1","7","6","6"
"2005","Not Working","no degree/no degree yet","5.25","5.33","708","3.67","4.33","6.33","7","7","5.17","5.33","1","7","5","5.33333349227905"
"2005","Not Working","Other degree","5.73","5.67","477","4","5","6.67","7","7","5.63","5.83","1.33","7","5.66666650772095","6"
"2005","Not Working","secondary school degree","5.86","6","1528","4.33","5.33","6.67","7","7","5.81","5.91","1","7","6","6"
"2005","Part Time","college entrance qualification","5.67","5.67","1384","4.33","5","6.33","7","7","5.62","5.72","2","7","5.66666650772095","6"
"2005","Part Time","lower secondary degree","6.03","6.33","1313","4.67","5.33","6.67","7","7","5.98","6.08","2.67","7","6.33333349227905","6.33333349227905"
"2005","Part Time","no degree/no degree yet","5.28","5.33","138","3.67","4.33","6.33","6.67","7","5.09","5.47","2.33","7","5","5.66666650772095"
"2005","Part Time","Other degree","6.04","6.33","261","5","5.67","6.67","7","7","5.94","6.14","3.67","7","6","6.33333349227905"
"2005","Part Time","secondary school degree","6","6","1613","4.67","5.33","6.67","7","7","5.96","6.04","2","7","6","6.33333349227905"
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
"2006","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2006","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Part Time","Other degree","","","","","","","","","","","","","",""
"2006","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Full Time","Other degree","","","","","","","","","","","","","",""
"2008","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2008","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2008","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Not Working","Other degree","","","","","","","","","","","","","",""
"2008","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2008","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Part Time","Other degree","","","","","","","","","","","","","",""
"2008","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Full Time","college entrance qualification","5.72","6","2367","4.33","5","6.33","7","7","5.68","5.76","2.33","7","6","6"
"2009","Full Time","lower secondary degree","5.94","6","1589","4.67","5.33","6.67","7","7","5.9","5.98","2","7","6","6"
"2009","Full Time","no degree/no degree yet","5.36","5.67","35","3.67","4.67","6.67","7","7","4.95","5.77","2","7","5.66666650772095","6.33333349227905"
"2009","Full Time","Other degree","6.05","6.33","250","5","5.67","6.67","7","7","5.94","6.16","2.33","7","6","6.33333349227905"
"2009","Full Time","secondary school degree","5.9","6","2582","4.67","5.33","6.67","7","7","5.87","5.93","1.33","7","6","6"
"2009","Not Working","college entrance qualification","5.56","5.67","1254","4","5","6.33","7","7","5.5","5.62","1.33","7","5.66666650772095","5.66666650772095"
"2009","Not Working","lower secondary degree","5.81","6","3265","4.33","5.33","6.67","7","7","5.78","5.84","1","7","6","6"
"2009","Not Working","no degree/no degree yet","5.2","5.33","356","3.33","4.33","6.33","6.67","7","5.07","5.33","1","7","5","5.33333349227905"
"2009","Not Working","Other degree","5.62","6","339","4","5","6.67","7","7","5.5","5.74","1","7","5.66666650772095","6"
"2009","Not Working","secondary school degree","5.79","6","1429","4.33","5.33","6.67","7","7","5.74","5.84","2","7","6","6"
"2009","Part Time","college entrance qualification","5.56","5.67","1274","4.33","5","6.33","6.67","7","5.51","5.61","1.33","7","5.66666650772095","5.66666650772095"
"2009","Part Time","lower secondary degree","5.9","6","1081","4.33","5.33","6.67","7","7","5.84","5.96","2","7","6","6"
"2009","Part Time","no degree/no degree yet","5.23","5.33","95","3.67","4.33","6.33","7","7","4.99","5.47","1","7","5","5.33333349227905"
"2009","Part Time","Other degree","5.87","6","214","4.67","5.33","6.67","7","7","5.75","5.99","3","7","6","6"
"2009","Part Time","secondary school degree","5.86","6","1405","4.67","5.33","6.67","7","7","5.81","5.91","2.33","7","6","6"
"2010","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2010","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2010","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Full Time","Other degree","","","","","","","","","","","","","",""
"2010","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2010","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2010","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2010","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Not Working","Other degree","","","","","","","","","","","","","",""
"2010","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2010","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2010","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2010","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Part Time","Other degree","","","","","","","","","","","","","",""
"2010","Part Time","secondary school degree","","","","","","","","","","","","","",""
