"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","6.02","6.33","1367","4.67","5.33","6.67","7","7","5.97","6.07","2","7","6.33333349227905","6.33333349227905"
"2005","Employed","indirect migration background","5.79","6","548","4.67","5.33","6.67","7","7","5.71","5.87","2.67","7","6","6.33333349227905"
"2005","Employed","no migration background","5.97","6","10945","4.67","5.33","6.67","7","7","5.95","5.99","1","7","6","6"
"2005","Not Employed","direct migration background","5.77","6","1002","4.33","5","6.67","7","7","5.71","5.83","1.33","7","6","6"
"2005","Not Employed","indirect migration background","5.19","5.33","284","3.67","4.33","6","7","7","5.05","5.33","1","7","5.33333349227905","5.66666650772095"
"2005","Not Employed","no migration background","5.8","6","6589","4.33","5","6.67","7","7","5.78","5.82","1","7","6","6"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","5.95","6","982","4.67","5.33","6.67","7","7","5.89","6.01","2.33","7","6","6"
"2009","Employed","indirect migration background","5.77","6","520","4.33","5.33","6.67","7","7","5.69","5.85","2","7","6","6"
"2009","Employed","no migration background","5.8","6","9724","4.67","5.33","6.67","7","7","5.78","5.82","1","7","6","6"
"2009","Not Employed","direct migration background","5.66","6","673","4","5","6.67","7","7","5.58","5.74","1","7","5.66666650772095","6"
"2009","Not Employed","indirect migration background","5.3","5.33","193","3.33","4.67","6.33","6.67","7","5.13","5.47","1.33","7","5.33333349227905","5.66666650772095"
"2009","Not Employed","no migration background","5.72","6","5951","4.33","5","6.67","7","7","5.69","5.75","1","7","6","6"
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","6.01","6","727","4.67","5.33","6.67","7","7","5.95","6.07","2.33","7","6","6.33333349227905"
"2012","Employed","indirect migration background","5.79","6","335","4.33","5","6.67","7","7","5.68","5.9","1.33","7","5.66666650772095","6"
"2012","Employed","no migration background","5.9","6","4322","4.67","5.33","6.67","7","7","5.87","5.93","1","7","6","6"
"2012","Not Employed","direct migration background","5.73","5.67","364","4.33","5","6.67","7","7","5.63","5.83","2.5","7","5.66666650772095","6"
"2012","Not Employed","indirect migration background","5.36","5.33","149","4","4.67","6.33","6.67","7","5.19","5.53","2.33","7","5","5.66666650772095"
"2012","Not Employed","no migration background","5.52","5.67","1234","4","5","6.33","6.67","7","5.46","5.58","2.33","7","5.66666650772095","6"
"2013","Employed","direct migration background","5.96","6","1011","4.67","5.33","6.67","7","7","5.91","6.01","2.67","7","6","6.33333349227905"
"2013","Employed","indirect migration background","5.7","5.67","552","4.33","5","6.33","7","7","5.62","5.78","1","7","5.66666650772095","6"
"2013","Employed","no migration background","5.84","6","10011","4.67","5.33","6.67","7","7","5.82","5.86","1.33","7","6","6"
"2013","Not Employed","direct migration background","5.74","6","674","4.33","5","6.67","7","7","5.66","5.82","1","7","5.66666650772095","6"
"2013","Not Employed","indirect migration background","5.32","5.33","163","3.67","4.67","6.33","6.67","7","5.15","5.49","2.33","7","5.33333349227905","5.66666650772095"
"2013","Not Employed","no migration background","5.78","6","6483","4.33","5","6.67","7","7","5.76","5.8","1","7","6","6"
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Employed","no migration background","","","","","","","","","","","","","",""
"2015","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Not Employed","no migration background","","","","","","","","","","","","","",""
"2016","Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Employed","no migration background","","","","","","","","","","","","","",""
"2016","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Employed","no migration background","","","","","","","","","","","","","",""
"2017","Employed","direct migration background","5.93","6","3468","4.67","5.33","6.67","7","7","5.9","5.96","1.67","7","6","6"
"2017","Employed","indirect migration background","5.53","5.67","1265","4","5","6.33","7","7","5.47","5.59","2.33","7","5.66666650772095","6"
"2017","Employed","no migration background","5.75","6","13583","4.67","5","6.33","7","7","5.73","5.77","1.33","7","6","6"
"2017","Not Employed","direct migration background","5.7","5.67","3818","4.33","5","6.67","7","7","5.67","5.73","1","7","6.5","6.66666650772095"
"2017","Not Employed","indirect migration background","5.16","5.33","449","3.67","4.33","6","6.67","7","5.06","5.26","2.33","7","5.33333349227905","5.33333349227905"
"2017","Not Employed","no migration background","5.61","5.67","6741","4.33","5","6.33","7","7","5.59","5.63","1","7","5.66666650772095","5.66666650772095"
"2018","Employed","direct migration background","","","","","","","","","","","","","",""
"2018","Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Employed","no migration background","","","","","","","","","","","","","",""
"2018","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2018","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Not Employed","no migration background","","","","","","","","","","","","","",""
"2019","Employed","direct migration background","5.98","6","2721","4.67","5.33","6.67","7","7","5.95","6.01","1","7","6","6.33333349227905"
"2019","Employed","indirect migration background","5.67","5.67","1311","4.33","5","6.33","7","7","5.62","5.72","2.5","7","6","6"
"2019","Employed","no migration background","5.8","6","13701","4.67","5.33","6.33","7","7","5.79","5.81","1","7","6","6"
"2019","Not Employed","direct migration background","5.64","5.67","1122","4","5","6.33","7","7","5.58","5.7","1","7","5.66666650772095","6"
"2019","Not Employed","indirect migration background","5.27","5.33","390","3.67","4.33","6.33","7","7","5.16","5.38","1","7","5.33333349227905","5.66666650772095"
"2019","Not Employed","no migration background","5.65","5.67","6572","4.33","5","6.67","7","7","5.63","5.67","1","7","5.66666650772095","5.66666650772095"
