"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","East Germany","5.92","6","100","4.33","5.33","6.67","7","7","5.74","6.1","3","7","6","6.66666650772095"
"2005","direct migration background","West Germany","5.92","6","2269","4.33","5.33","6.67","7","7","5.88","5.96","1.33","7","6","6"
"2005","indirect migration background","East Germany","5.44","5.33","35","4.33","4.67","6","7","7","5.05","5.83","3.33","7","4.66666650772095","5.66666650772095"
"2005","indirect migration background","West Germany","5.6","5.67","797","4","5","6.33","7","7","5.52","5.68","1","7","5.66666650772095","6"
"2005","no migration background","East Germany","5.94","6","4914","4.67","5.33","6.67","7","7","5.91","5.97","1","7","6","6"
"2005","no migration background","West Germany","5.89","6","12620","4.67","5.33","6.67","7","7","5.87","5.91","1","7","6","6"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2008","no migration background","East Germany","","","","","","","","","","","","","",""
"2008","no migration background","West Germany","","","","","","","","","","","","","",""
"2009","direct migration background","East Germany","6.03","6","76","4.67","5.33","6.67","7","7","5.82","6.24","3.33","7","5.66666650772095","6.66666650772095"
"2009","direct migration background","West Germany","5.83","6","1579","4.33","5.33","6.67","7","7","5.78","5.88","1","7","6","6"
"2009","indirect migration background","East Germany","5.21","5","41","3.67","4.33","6","7","7","4.86","5.56","3","7","4.66666650772095","6"
"2009","indirect migration background","West Germany","5.67","5.67","672","4","5","6.67","7","7","5.59","5.75","1.33","7","5.66666650772095","6"
"2009","no migration background","East Germany","5.82","6","4438","4.33","5.33","6.67","7","7","5.79","5.85","1","7","6","6"
"2009","no migration background","West Germany","5.76","6","11237","4.33","5","6.67","7","7","5.74","5.78","1.33","7","6","6"
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","5.82","6","55","5","5.33","6.33","7","7","5.55","6.09","2.67","7","5.33333349227905","6"
"2012","direct migration background","West Germany","5.93","6","1036","4.67","5.33","6.67","7","7","5.87","5.99","2.33","7","6","6"
"2012","indirect migration background","East Germany","5.79","6","32","5","5.33","6.33","6.33","7","5.55","6.03","4.33","7","5.33333349227905","6.33333349227905"
"2012","indirect migration background","West Germany","5.64","5.67","452","4.33","5","6.67","7","7","5.54","5.74","1.33","7","5.66666650772095","6"
"2012","no migration background","East Germany","5.93","6","1251","4.67","5.33","6.67","7","7","5.88","5.98","2.67","7","6","6.33333349227905"
"2012","no migration background","West Germany","5.78","6","4305","4.67","5.33","6.67","7","7","5.75","5.81","1","7","6","6"
"2013","direct migration background","East Germany","6.21","6.33","81","5","5.67","7","7","7","5.99","6.43","2.67","7","5.66666650772095","6.33333349227905"
"2013","direct migration background","West Germany","5.86","6","1604","4.67","5.33","6.67","7","7","5.81","5.91","1","7","6","6"
"2013","indirect migration background","East Germany","5.74","5.67","45","4.67","5.33","6.33","6.67","7","5.48","6","4","7","5.33333349227905","6.33333349227905"
"2013","indirect migration background","West Germany","5.61","5.67","670","4","5","6.33","7","7","5.53","5.69","1","7","5.66666650772095","6"
"2013","no migration background","East Germany","5.92","6","4344","4.67","5.33","6.67","7","7","5.89","5.95","1","7","6","6"
"2013","no migration background","West Germany","5.79","6","12150","4.67","5.33","6.67","7","7","5.77","5.81","1.5","7","6","6"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
