"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(0) in school","","","","","","","","","","","","","",""
"2005","Full Time","(1a) inadequately completed","5.73","6","53","4.67","5.33","6.33","7","7","5.45","6.01","1.33","7","5.66666650772095","6.33333349227905"
"2005","Full Time","(1b) general elementary school","6.01","6.33","351","4.67","5.33","6.67","7","7","5.91","6.11","3.33","7","6","6.33333349227905"
"2005","Full Time","(1c) basic vocational qualification","6.12","6.33","1820","5","5.67","7","7","7","6.08","6.16","2.33","7","6.33333349227905","6.33333349227905"
"2005","Full Time","(2a) intermediate vocational","6.04","6.33","2350","5","5.67","6.67","7","7","6.01","6.07","1","7","6.33333349227905","6.33333349227905"
"2005","Full Time","(2b) intermediate general qualification","5.8","6","214","4.33","5","6.67","7","7","5.67","5.93","3.33","7","5.66666650772095","6"
"2005","Full Time","(2c_gen) general maturity certificate","5.6","5.67","160","4.33","5","6.33","7","7","5.44","5.76","1.67","7","5.66666650772095","6"
"2005","Full Time","(2c_voc) vocational maturity certificate","5.92","6","727","4.67","5.33","6.67","7","7","5.86","5.98","2.67","7","6","6"
"2005","Full Time","(3a) lower tertiary education","6.01","6","845","5","5.33","6.67","7","7","5.95","6.07","1.33","7","6","6.33333349227905"
"2005","Full Time","(3b) higher tertiary education","5.92","6","1395","4.67","5.33","6.67","7","7","5.88","5.96","2.33","7","6","6"
"2005","Not Working","(0) in school","4.99","5","550","3.67","4","6","6.67","7","4.9","5.08","1","7","5","5.33333349227905"
"2005","Not Working","(1a) inadequately completed","5.82","6","157","4.33","5.33","6.67","7","7","5.64","6","2","7","5.66666650772095","6"
"2005","Not Working","(1b) general elementary school","5.66","6","1162","4","5","6.67","7","7","5.6","5.72","1","7","5.66666650772095","6"
"2005","Not Working","(1c) basic vocational qualification","5.94","6","2816","4.67","5.33","6.67","7","7","5.9","5.98","1","7","6","6.33333349227905"
"2005","Not Working","(2a) intermediate vocational","5.89","6","1139","4.5","5.33","6.67","7","7","5.83","5.95","1","7","6","6.33333349227905"
"2005","Not Working","(2b) intermediate general qualification","5.51","5.67","210","4","5","6.33","6.67","7","5.37","5.65","2","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(2c_gen) general maturity certificate","5.29","5.33","318","3.67","4.67","6","7","7","5.17","5.41","2.33","7","5.33333349227905","5.66666650772095"
"2005","Not Working","(2c_voc) vocational maturity certificate","5.77","5.67","377","4.33","5.33","6.67","7","7","5.68","5.86","3","7","6","6"
"2005","Not Working","(3a) lower tertiary education","5.91","6","463","4.67","5.33","6.67","7","7","5.83","5.99","2.67","7","6","6.33333349227905"
"2005","Not Working","(3b) higher tertiary education","5.96","6","539","4.67","5.33","6.67","7","7","5.88","6.04","2.67","7","6","6.33333349227905"
"2005","Part Time","(0) in school","5.06","5","100","3.67","4","6","6.33","7","4.85","5.27","2.33","7","4.66666650772095","5.33333349227905"
"2005","Part Time","(1a) inadequately completed","5.62","5.67","38","3.67","5","6.67","7","7","5.26","5.98","3","7","5.66666650772095","6.66666650772095"
"2005","Part Time","(1b) general elementary school","5.94","6.33","349","4.67","5.33","6.67","7","7","5.84","6.04","2.67","7","6","6.33333349227905"
