"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","6.08","6.33","2363","5","5.67","6.67","7","7","6.05","6.11","2.33","7","6","6.33333349227905"
"2005","Full Time","1-pers.-HH","5.96","6","1065","4.67","5.33","6.67","7","7","5.91","6.01","1.33","7","6","6.33333349227905"
"2005","Full Time","Couple + C. GT 16 ","6.02","6.33","1585","4.67","5.33","6.67","7","7","5.98","6.06","1.33","7","6","6.33333349227905"
"2005","Full Time","Couple + C. LE 16","5.95","6","1838","4.67","5.33","6.67","7","7","5.91","5.99","1","7","6","6.33333349227905"
"2005","Full Time","Couple + C. LE and GT 16","6","6","652","4.67","5.33","6.67","7","7","5.93","6.07","3","7","6","6.33333349227905"
"2005","Full Time","Single parent","6.03","6.33","354","4.67","5.67","6.67","7","7","5.94","6.12","3","7","6","6.33333349227905"
"2005","Not Working","(Married) couple without C.","5.95","6.33","3501","4.67","5.33","6.67","7","7","5.92","5.98","1","7","6","6.33333349227905"
"2005","Not Working","1-pers.-HH","5.77","6","1432","4.33","5","6.67","7","7","5.72","5.82","1","7","6","6"
"2005","Not Working","Couple + C. GT 16 ","5.49","5.67","1080","4","4.67","6.33","7","7","5.42","5.56","1","7","5.66666650772095","5.66666650772095"
"2005","Not Working","Couple + C. LE 16","5.9","6","667","4.67","5.33","6.67","7","7","5.83","5.97","2.67","7","6","6"
"2005","Not Working","Couple + C. LE and GT 16","5.3","5.33","544","3.67","4.33","6.33","6.67","7","5.2","5.4","1","7","5.33333349227905","5.66666650772095"
"2005","Not Working","Single parent","5.47","5.67","391","4","5","6.33","7","7","5.36","5.58","1.33","7","5.33333349227905","5.66666650772095"
"2005","Part Time","(Married) couple without C.","6","6","1173","4.67","5.33","6.67","7","7","5.95","6.05","2.67","7","6","6.33333349227905"
"2005","Part Time","1-pers.-HH","5.78","6","471","4.67","5","6.67","7","7","5.69","5.87","2.67","7","5.66666650772095","6"
"2005","Part Time","Couple + C. GT 16 ","5.81","6","984","4.67","5","6.67","7","7","5.75","5.87","2","7","6","6"
"2005","Part Time","Couple + C. LE 16","5.95","6","1209","4.67","5.33","6.67","7","7","5.9","6","2","7","6","6.33333349227905"
"2005","Part Time","Couple + C. LE and GT 16","5.79","6","510","4.33","5","6.67","7","7","5.71","5.87","3","7","6","6"
"2005","Part Time","Single parent","5.94","6","359","4.67","5.33","6.67","7","7","5.85","6.03","2","7","6","6"
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Full Time","Single parent","","","","","","","","","","","","","",""
"2006","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Working","Single parent","","","","","","","","","","","","","",""
"2006","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Part Time","Single parent","","","","","","","","","","","","","",""
"2007","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Full Time","Single parent","","","","","","","","","","","","","",""
"2007","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Working","Single parent","","","","","","","","","","","","","",""
"2007","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Part Time","Single parent","","","","","","","","","","","","","",""
"2008","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Full Time","Single parent","","","","","","","","","","","","","",""
"2008","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Working","Single parent","","","","","","","","","","","","","",""
"2008","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Part Time","Single parent","","","","","","","","","","","","","",""
"2009","Full Time","(Married) couple without C.","5.82","6","2194","4.67","5.33","6.67","7","7","5.78","5.86","2.33","7","6","6"
"2009","Full Time","1-pers.-HH","5.82","6","995","4.67","5.33","6.67","7","7","5.77","5.87","2.67","7","6","6"
"2009","Full Time","Couple + C. GT 16 ","5.84","6","1449","4.33","5.33","6.67","7","7","5.79","5.89","2","7","6","6"
"2009","Full Time","Couple + C. LE 16","5.94","6","1409","4.67","5.33","6.67","7","7","5.89","5.99","1.33","7","6","6"
"2009","Full Time","Couple + C. LE and GT 16","5.85","6","490","4.67","5.33","6.67","7","7","5.77","5.93","2.67","7","6","6"
"2009","Full Time","Single parent","5.9","6","357","4.67","5.33","6.67","7","7","5.81","5.99","2","7","6","6.33333349227905"
"2009","Not Working","(Married) couple without C.","5.86","6","3362","4.67","5.33","6.67","7","7","5.83","5.89","1","7","6","6"
"2009","Not Working","1-pers.-HH","5.69","6","1455","4","5","6.67","7","7","5.64","5.74","1","7","5.66666650772095","6"
"2009","Not Working","Couple + C. GT 16 ","5.41","5.67","834","3.67","4.67","6.33","6.67","7","5.33","5.49","2","7","5.66666650772095","5.66666650772095"
"2009","Not Working","Couple + C. LE 16","5.77","6","422","4.33","5","6.67","7","7","5.68","5.86","2.67","7","5.66666650772095","6"
"2009","Not Working","Couple + C. LE and GT 16","5.43","5.67","302","4","4.67","6.33","6.67","7","5.31","5.55","2","7","5.33333349227905","5.66666650772095"
"2009","Not Working","Single parent","5.19","5.33","289","3.33","4.33","6","6.67","7","5.06","5.32","1.67","7","5.33333349227905","5.66666650772095"
"2009","Part Time","(Married) couple without C.","5.88","6","1092","4.67","5.33","6.67","7","7","5.83","5.93","2","7","6","6"
"2009","Part Time","1-pers.-HH","5.6","5.67","441","4","5","6.33","7","7","5.51","5.69","2.67","7","5.66666650772095","6"
"2009","Part Time","Couple + C. GT 16 ","5.71","6","872","4.33","5","6.67","7","7","5.64","5.78","1.33","7","5.66666650772095","6"
"2009","Part Time","Couple + C. LE 16","5.86","6","1019","4.67","5.33","6.67","7","7","5.81","5.91","2.33","7","6","6"
"2009","Part Time","Couple + C. LE and GT 16","5.64","5.67","387","4.33","5","6.33","7","7","5.54","5.74","2.33","7","5.66666650772095","6"
