"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","5.95","6.33","556","4.67","5.33","6.67","7","7","5.87","6.03","3.33","7","6","6.33333349227905"
"2005","Full Time","higher education","5.96","6","2240","4.67","5.33","6.67","7","7","5.93","5.99","1.33","7","6","6"
"2005","Full Time","higher vocational","6.02","6","771","5","5.67","6.67","7","7","5.96","6.08","1","7","6","6.33333349227905"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","5.7","6","52","4.67","5.33","6.33","7","7","5.41","5.99","1.33","7","5.66666650772095","6.33333349227905"
"2005","Full Time","middle vocational","6.06","6.33","3816","4.67","5.67","6.67","7","7","6.03","6.09","1.67","7","6.33333349227905","6.33333349227905"
"2005","Full Time","vocational + Abi","5.93","6","529","4.67","5.33","6.67","7","7","5.86","6","2.67","7","6","6"
"2005","Not Working","general elemantary","5.65","5.95","1351","4","5","6.67","7","7","5.59","5.71","1","7","5.66666650772095","6"
"2005","Not Working","higher education","5.93","6","1002","4.67","5.33","6.67","7","7","5.87","5.99","2.67","7","6","6"
"2005","Not Working","higher vocational","5.93","6","456","4.67","5.33","6.67","7","7","5.85","6.01","1","7","6","6.33333349227905"
"2005","Not Working","in school","4.99","5","550","3.67","4","6","6.67","7","4.9","5.08","1","7","5","5.33333349227905"
"2005","Not Working","inadequately","5.7","6","151","4","5","6.67","7","7","5.51","5.89","2","7","5.5","6"
"2005","Not Working","middle vocational","5.88","6","3944","4.33","5.33","6.67","7","7","5.85","5.91","1","7","6","6"
"2005","Not Working","vocational + Abi","5.78","5.76","284","4.33","5","6.67","7","7","5.67","5.89","3","7","6","6.33333349227905"
"2005","Part Time","general elemantary","5.84","6","499","4.33","5","6.67","7","7","5.75","5.93","2","7","6","6"
"2005","Part Time","higher education","5.83","6","933","4.67","5.33","6.67","7","7","5.77","5.89","2.67","7","6","6"
"2005","Part Time","higher vocational","6.13","6.33","333","5","5.67","7","7","7","6.04","6.22","3","7","6","6.33333349227905"
"2005","Part Time","in school","5.06","5","96","3.67","4","6","6.33","7","4.85","5.27","2.33","7","4.66666650772095","5.33333349227905"
"2005","Part Time","inadequately","5.59","5.67","36","4","5","6.67","7","7","5.23","5.95","3","7","5.33333349227905","6.66666650772095"
"2005","Part Time","middle vocational","5.98","6","2509","4.67","5.33","6.67","7","7","5.95","6.01","2.33","7","6","6.33333349227905"
"2005","Part Time","vocational + Abi","5.76","6","322","4.33","5.33","6.67","7","7","5.66","5.86","2","7","5.66666650772095","6"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Working","general elemantary","","","","","","","","","","","","","",""
"2007","Not Working","higher education","","","","","","","","","","","","","",""
"2007","Not Working","higher vocational","","","","","","","","","","","","","",""
"2007","Not Working","in school","","","","","","","","","","","","","",""
"2007","Not Working","inadequately","","","","","","","","","","","","","",""
"2007","Not Working","middle vocational","","","","","","","","","","","","","",""
"2007","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2007","Part Time","general elemantary","","","","","","","","","","","","","",""
"2007","Part Time","higher education","","","","","","","","","","","","","",""
"2007","Part Time","higher vocational","","","","","","","","","","","","","",""
"2007","Part Time","in school","","","","","","","","","","","","","",""
"2007","Part Time","inadequately","","","","","","","","","","","","","",""
"2007","Part Time","middle vocational","","","","","","","","","","","","","",""
"2007","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Full Time","general elemantary","","","","","","","","","","","","","",""
"2008","Full Time","higher education","","","","","","","","","","","","","",""
"2008","Full Time","higher vocational","","","","","","","","","","","","","",""
"2008","Full Time","in school","","","","","","","","","","","","","",""
"2008","Full Time","inadequately","","","","","","","","","","","","","",""
"2008","Full Time","middle vocational","","","","","","","","","","","","","",""
"2008","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Working","general elemantary","","","","","","","","","","","","","",""
"2008","Not Working","higher education","","","","","","","","","","","","","",""
"2008","Not Working","higher vocational","","","","","","","","","","","","","",""
"2008","Not Working","in school","","","","","","","","","","","","","",""
"2008","Not Working","inadequately","","","","","","","","","","","","","",""
"2008","Not Working","middle vocational","","","","","","","","","","","","","",""
"2008","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2008","Part Time","general elemantary","","","","","","","","","","","","","",""
"2008","Part Time","higher education","","","","","","","","","","","","","",""
"2008","Part Time","higher vocational","","","","","","","","","","","","","",""
"2008","Part Time","in school","","","","","","","","","","","","","",""
"2008","Part Time","inadequately","","","","","","","","","","","","","",""
"2008","Part Time","middle vocational","","","","","","","","","","","","","",""
"2008","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2009","Full Time","general elemantary","5.86","6","390","4.67","5.33","6.67","7","7","5.76","5.96","2","7","5.66666650772095","6"
"2009","Full Time","higher education","5.79","6","2051","4.67","5.33","6.33","7","7","5.75","5.83","2.33","7","6","6"
"2009","Full Time","higher vocational","5.93","6","607","4.67","5.33","6.67","7","7","5.86","6","2.33","7","6","6"
"2009","Full Time","in school","","","","","","","","","","","","","",""
"2009","Full Time","inadequately","5.6","5.67","39","4.33","5","6.67","7","7","5.22","5.98","2","7","5.33333349227905","6.66666650772095"
"2009","Full Time","middle vocational","5.9","6","3349","4.67","5.33","6.67","7","7","5.87","5.93","1.33","7","6","6"
