"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","5.89","6","1738","4.67","5.33","6.67","7","7","5.85","5.93","2.33","7","6","6"
"2005","college entrance qualification","1-pers.-HH","5.7","5.67","786","4.33","5","6.67","7","7","5.63","5.77","1.33","7","5.66666650772095","6"
"2005","college entrance qualification","Couple + C. GT 16 ","5.61","5.67","899","4.33","5","6.33","7","7","5.55","5.67","1.67","7","5.66666650772095","6"
"2005","college entrance qualification","Couple + C. LE 16","5.83","6","1153","4.67","5.33","6.67","7","7","5.78","5.88","2","7","6","6"
"2005","college entrance qualification","Couple + C. LE and GT 16","5.72","5.67","332","4.67","5","6.33","7","7","5.62","5.82","3","7","5.66666650772095","6"
"2005","college entrance qualification","Single parent","5.73","6","188","4.33","5","6.33","7","7","5.61","5.85","3.67","7","5.66666650772095","6"
"2005","lower secondary degree","(Married) couple without C.","6.03","6.33","3002","4.67","5.33","6.67","7","7","6","6.06","1","7","6.33333349227905","6.33333349227905"
"2005","lower secondary degree","1-pers.-HH","5.9","6","1239","4.67","5.33","6.67","7","7","5.85","5.95","1","7","6","6.33333349227905"
"2005","lower secondary degree","Couple + C. GT 16 ","5.93","6","975","4.67","5.33","6.67","7","7","5.87","5.99","1.33","7","6","6.33333349227905"
"2005","lower secondary degree","Couple + C. LE 16","6","6.33","933","4.67","5.33","6.67","7","7","5.94","6.06","2.33","7","6","6.33333349227905"
"2005","lower secondary degree","Couple + C. LE and GT 16","5.93","6","390","4.67","5.33","6.67","7","7","5.83","6.03","2.67","7","6","6.33333349227905"
"2005","lower secondary degree","Single parent","5.89","6","348","4.5","5.33","6.67","7","7","5.79","5.99","1.33","7","6","6.33333349227905"
"2005","no degree/no degree yet","(Married) couple without C.","5.79","6.19","85","4.33","5","6.67","7","7","5.59","5.99","3.33","7","5.66666650772095","6.33333349227905"
"2005","no degree/no degree yet","1-pers.-HH","5.76","5.81","37","4.67","4.67","6.67","7","7","5.4","6.12","3.33","7","5.33333349227905","6.33333349227905"
"2005","no degree/no degree yet","Couple + C. GT 16 ","4.98","5","304","3.33","4","6","6.33","7","4.85","5.11","1.33","7","5","5.33333349227905"
"2005","no degree/no degree yet","Couple + C. LE 16","5.68","5.67","37","4","5.33","6.67","7","7","5.29","6.07","2.67","7","5.66666650772095","6.66666650772095"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","5.15","5.33","284","3.67","4.33","6","6.67","7","5.02","5.28","1","7","5","5.33333349227905"
"2005","no degree/no degree yet","Single parent","5.25","5.33","118","3.67","4.33","6.33","7","7","5.04","5.46","2.33","7","5","5.66666650772095"
"2005","Other degree","(Married) couple without C.","5.94","6.33","348","4.33","5.33","6.67","7","7","5.84","6.04","2.67","7","6","6.33333349227905"
"2005","Other degree","1-pers.-HH","5.76","6","98","4","5","7","7","7","5.55","5.97","3","7","5.66666650772095","6.33333349227905"
"2005","Other degree","Couple + C. GT 16 ","6.17","6.33","220","5","5.67","7","7","7","6.05","6.29","2.67","7","6","6.33333349227905"
"2005","Other degree","Couple + C. LE 16","5.91","6","210","4.33","5.33","6.67","7","7","5.78","6.04","2.67","7","6","6.33333349227905"
"2005","Other degree","Couple + C. LE and GT 16","5.96","6.17","118","4.67","5.33","6.67","7","7","5.79","6.13","3.67","7","6","6.33333349227905"
"2005","Other degree","Single parent","5.91","6","62","5","5.67","6.33","7","7","5.68","6.14","3","7","5.66666650772095","6"
"2005","secondary school degree","(Married) couple without C.","6.05","6.33","1802","5","5.67","6.67","7","7","6.01","6.09","1","7","6","6.33333349227905"
"2005","secondary school degree","1-pers.-HH","5.9","6","771","4.67","5.33","6.67","7","7","5.84","5.96","1","7","6","6"
"2005","secondary school degree","Couple + C. GT 16 ","5.97","6","1113","4.67","5.33","6.67","7","7","5.92","6.02","1","7","6","6.33333349227905"
"2005","secondary school degree","Couple + C. LE 16","6","6.33","1362","4.67","5.67","6.67","7","7","5.96","6.04","1","7","6.33333349227905","6.33333349227905"
"2005","secondary school degree","Couple + C. LE and GT 16","5.86","6","501","4.33","5","6.67","7","7","5.78","5.94","2.67","7","6","6.33333349227905"
"2005","secondary school degree","Single parent","5.97","6","349","4.67","5.33","6.67","7","7","5.88","6.06","2","7","6","6.33333349227905"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2006","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Other degree","Single parent","","","","","","","","","","","","","",""
"2006","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2007","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2007","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2007","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
