"plh0190","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","West Germany","106","0.0488971057986767","0.040168758946162","0.0576254526511914"
"True entirely","1992","Not Employed","East Germany","63","0.0782610304032516","0.0599890424510505","0.0965330183554527"
"True entirely","1992","Employed","West Germany","185","0.0456071508519294","0.0395114745941197","0.051702827109739"
"True entirely","1992","Employed","East Germany","156","0.0558319636173786","0.047359442772059","0.0643044844626981"
"Tends to agree","1992","Not Employed","West Germany","270","0.112647274531537","0.0998509526599351","0.125443596403139"
"Tends to agree","1992","Not Employed","East Germany","88","0.0956425086190948","0.0756344664313699","0.11565055080682"
"Tends to agree","1992","Employed","West Germany","471","0.106382391311957","0.0973738895611906","0.115390893062724"
"Tends to agree","1992","Employed","East Germany","290","0.101488903095888","0.0903455074646091","0.112632298727167"
"Rather not true","1992","Not Employed","West Germany","829","0.354709841400037","0.335346031634211","0.374073651165863"
"Rather not true","1992","Not Employed","East Germany","256","0.306889050766568","0.275512794637413","0.338265306895724"
"Rather not true","1992","Employed","West Germany","1508","0.338275721005864","0.324452292108067","0.35209914990366"
"Rather not true","1992","Employed","East Germany","923","0.320882353517999","0.303656054843843","0.338108652192155"
"Totally disagree","1992","Not Employed","West Germany","1140","0.483745778269749","0.463519449159915","0.503972107379583"
"Totally disagree","1992","Not Employed","East Germany","423","0.519207410211085","0.485216846380762","0.553197974041409"
"Totally disagree","1992","Employed","West Germany","2336","0.50973473683025","0.495128796874649","0.524340676785851"
"Totally disagree","1992","Employed","East Germany","1452","0.521796779768735","0.503363462699874","0.540230096837595"
"True entirely","1993","Not Employed","West Germany","169","0.0718791614845191","0.0622933784076913","0.0814649445613468"
"True entirely","1993","Not Employed","East Germany","61","0.0791665008914545","0.0616048052278462","0.0967281965550628"
"True entirely","1993","Employed","West Germany","362","0.0652772208598281","0.0590492863751249","0.0715051553445313"
"True entirely","1993","Employed","East Germany","143","0.0609173507917007","0.0514600342551452","0.0703746673282563"
"Tends to agree","1993","Not Employed","West Germany","358","0.128296560224322","0.115885304612978","0.140707815835666"
"Tends to agree","1993","Not Employed","East Germany","113","0.131665940259117","0.109672898070689","0.153658982447545"
"Tends to agree","1993","Employed","West Germany","715","0.112684697218176","0.104712220664651","0.120657173771702"
"Tends to agree","1993","Employed","East Germany","297","0.122635920169386","0.109665791491093","0.135606048847678"
"Rather not true","1993","Not Employed","West Germany","1046","0.357486225794561","0.339699553175503","0.375272898413619"
"Rather not true","1993","Not Employed","East Germany","378","0.404613441975821","0.372688888407975","0.436537995543666"
"Rather not true","1993","Employed","West Germany","2198","0.365760312157511","0.353616730683601","0.377903893631421"
