"plh0190","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","Urban Area","West Germany","","","",""
"True entirely","1990","Urban Area","East Germany","64","0.0482651743391514","0.0361739751374957","0.0603563735408071"
"True entirely","1990","Rural Area","West Germany","","","",""
"True entirely","1990","Rural Area","East Germany","124","0.0569188945116596","0.047134634355017","0.0667031546683021"
"Tends to agree","1990","Urban Area","West Germany","","","",""
"Tends to agree","1990","Urban Area","East Germany","141","0.121286160650147","0.102868951781276","0.139703369519019"
"Tends to agree","1990","Rural Area","West Germany","","","",""
"Tends to agree","1990","Rural Area","East Germany","209","0.0937811041820497","0.0814699301887145","0.106092278175385"
"Rather not true","1990","Urban Area","West Germany","","","",""
"Rather not true","1990","Urban Area","East Germany","399","0.324959541345574","0.298537035413535","0.351382047277613"
"Rather not true","1990","Rural Area","West Germany","","","",""
"Rather not true","1990","Rural Area","East Germany","626","0.283505127752996","0.264471908782394","0.302538346723598"
"Totally disagree","1990","Urban Area","West Germany","","","",""
"Totally disagree","1990","Urban Area","East Germany","603","0.505489123665127","0.477283332392889","0.533694914937365"
"Totally disagree","1990","Rural Area","West Germany","","","",""
"Totally disagree","1990","Rural Area","East Germany","1195","0.565794873553295","0.544863283573009","0.58672646353358"
"True entirely","1991","Urban Area","West Germany","1","","",""
"True entirely","1991","Urban Area","East Germany","85","0.0698018172443543","0.0555092130453176","0.0840944214433909"
"True entirely","1991","Rural Area","West Germany","","","",""
"True entirely","1991","Rural Area","East Germany","141","0.057574773992356","0.0483112995906814","0.0668382483940306"
"Tends to agree","1991","Urban Area","West Germany","2","","",""
"Tends to agree","1991","Urban Area","East Germany","152","0.117076577517923","0.0990427966892068","0.135110358346639"
"Tends to agree","1991","Rural Area","West Germany","","","",""
"Tends to agree","1991","Rural Area","East Germany","243","0.0933322058011276","0.0817637819199105","0.104900629682345"
"Rather not true","1991","Urban Area","West Germany","9","","",""
"Rather not true","1991","Urban Area","East Germany","371","0.28947800426366","0.264039779079916","0.314916229447405"
"Rather not true","1991","Rural Area","West Germany","4","","",""
"Rather not true","1991","Rural Area","East Germany","744","0.29915899891488","0.280949620555247","0.317368377274512"
"Totally disagree","1991","Urban Area","West Germany","13","","",""
"Totally disagree","1991","Urban Area","East Germany","613","0.523643600974063","0.495629663098527","0.551657538849598"
"Totally disagree","1991","Rural Area","West Germany","6","","",""
"Totally disagree","1991","Rural Area","East Germany","1301","0.549934021291637","0.530149400980818","0.569718641602456"
"True entirely","1992","Urban Area","West Germany","211","0.0443184980445286","0.0387296793741006","0.0499073167149565"
"True entirely","1992","Urban Area","East Germany","75","0.0615768023809278","0.0482932049882509","0.0748603997736047"
"True entirely","1992","Rural Area","West Germany","80","0.0551524357589438","0.0440465793579134","0.0662582921599742"
"True entirely","1992","Rural Area","East Germany","140","0.0639340205684986","0.0539275392687473","0.0739405018682499"
"Tends to agree","1992","Urban Area","West Germany","551","0.106830457644228","0.0984419363911106","0.115218978897346"
"Tends to agree","1992","Urban Area","East Germany","132","0.0999906640672741","0.0834134706758495","0.116567857458699"
"Tends to agree","1992","Rural Area","West Germany","190","0.11550940729147","0.0999589158741957","0.131059898708744"
"Tends to agree","1992","Rural Area","East Germany","234","0.0994871218798552","0.0872440458439121","0.111730197915798"
"Rather not true","1992","Urban Area","West Germany","1757","0.338730122913631","0.325877635359017","0.351582610468246"
"Rather not true","1992","Urban Area","East Germany","390","0.299414739521293","0.274105747062077","0.324723731980508"
"Rather not true","1992","Rural Area","West Germany","577","0.36380318483791","0.340397690140627","0.387208679535192"
"Rather not true","1992","Rural Area","East Germany","763","0.327317494789078","0.308124098741403","0.346510890836753"
"Totally disagree","1992","Urban Area","West Germany","2690","0.510120921397612","0.496545543552767","0.523696299242457"
"Totally disagree","1992","Urban Area","East Germany","661","0.539017794030506","0.51147224693368","0.566563341127331"
"Totally disagree","1992","Rural Area","West Germany","776","0.465534972111677","0.441267494733202","0.489802449490151"
"Totally disagree","1992","Rural Area","East Germany","1159","0.509261362762568","0.488813042457861","0.529709683067276"
"True entirely","1993","Urban Area","West Germany","389","0.0611654081523298","0.0555412878732308","0.0667895284314288"
"True entirely","1993","Urban Area","East Germany","76","0.0696090149904647","0.0552580827179115","0.0839599472630179"
"True entirely","1993","Rural Area","West Germany","142","0.0897395036093378","0.0767437964831935","0.102735210735482"
"True entirely","1993","Rural Area","East Germany","128","0.0651323598817911","0.0547188654535294","0.0755458543100529"
"Tends to agree","1993","Urban Area","West Germany","846","0.117396680976175","0.109841970817241","0.124951391135109"
"Tends to agree","1993","Urban Area","East Germany","153","0.13655843171538","0.117194641871066","0.155922221559694"
"Tends to agree","1993","Rural Area","West Germany","227","0.121638850177235","0.106776142072553","0.136501558281918"
"Tends to agree","1993","Rural Area","East Germany","257","0.118835640168903","0.105179598444748","0.132491681893058"
"Rather not true","1993","Urban Area","West Germany","2526","0.356831295581574","0.3455878081183","0.368074783044849"
"Rather not true","1993","Urban Area","East Germany","442","0.36471936811955","0.337575180732338","0.391863555506762"
"Rather not true","1993","Rural Area","West Germany","718","0.382799085752646","0.360697473142046","0.404900698363247"
"Rather not true","1993","Rural Area","East Germany","888","0.407289399581429","0.386554787283576","0.428024011879283"
"Totally disagree","1993","Urban Area","West Germany","3213","0.464606615289921","0.452901213797499","0.476312016782343"
"Totally disagree","1993","Urban Area","East Germany","537","0.429113185174606","0.401202174696996","0.457024195652215"
"Totally disagree","1993","Rural Area","West Germany","771","0.40582256046078","0.383494478972092","0.428150641949469"
"Totally disagree","1993","Rural Area","East Germany","884","0.408742600367877","0.387996510027113","0.42948869070864"
"True entirely","1994","Urban Area","West Germany","","","",""
"True entirely","1994","Urban Area","East Germany","","","",""
"True entirely","1994","Rural Area","West Germany","","","",""
"True entirely","1994","Rural Area","East Germany","","","",""
