"plh0190","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","Hamburg","Male","","","","","3"
"Rather not true","1990","Schleswig-Holstein","Female","","","","","3"
"Rather not true","1990","Schleswig-Holstein","Male","","","","","3"
"Rather not true","1990","North Rhine-Westphalia","Female","","","","","3"
"Rather not true","1990","Lower Saxony","Male","","","","","3"
"Rather not true","1990","Hamburg","Female","","","","","3"
"Rather not true","1990","Lower Saxony","Female","","","","","3"
"Rather not true","1990","Bremen","Female","","","","","3"
"Rather not true","1990","Bremen","Male","","","","","3"
"Rather not true","1990","North Rhine-Westphalia","Male","","","","","3"
"Rather not true","1990","Hesse","Male","","","","","3"
"Rather not true","1990","Hesse","Female","","","","","3"
"Rather not true","1990","Thuringia","Female","68","0.238484368240697","0.188116784823938","0.288851951657456","3"
"Rather not true","1990","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Rather not true","1990","Baden-Württemberg","Male","","","","","3"
"Rather not true","1990","Baden-Württemberg","Female","","","","","3"
"Rather not true","1990","Bavaria","Male","","","","","3"
"Rather not true","1990","Bavaria","Female","","","","","3"
"Rather not true","1990","Berlin","Male","34","0.295668007261344","0.213677139035245","0.377658875487444","3"
"Rather not true","1990","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Rather not true","1990","Brandenburg","Male","86","0.281298446495899","0.231083767420813","0.331513125570986","3"
"Rather not true","1990","Berlin","Female","28","","","","3"
"Rather not true","1990","Brandenburg","Female","79","0.302501179608339","0.24677450701671","0.358227852199968","3"
"Rather not true","1990","Mecklenburg-Western Pomerania","Male","70","0.303408624503002","0.241957212205462","0.364860036800542","3"
"Rather not true","1990","Mecklenburg-Western Pomerania","Female","53","0.265822725912002","0.202673840650935","0.328971611173069","3"
"Rather not true","1990","Saxony","Male","193","0.349700441290108","0.309664074467379","0.389736808112838","3"
"Rather not true","1990","Saxony","Female","174","0.364620254221229","0.322002836726918","0.407237671715541","3"
"Rather not true","1990","Saxony-Anhalt","Male","99","0.286479375962222","0.237325659848205","0.33563309207624","3"
"Rather not true","1990","Saxony-Anhalt","Female","75","0.245821830398179","0.196853300171556","0.294790360624802","3"
"Rather not true","1990","Thuringia","Male","84","0.277419019030876","0.22606575599318","0.328772282068572","3"
"Tends to agree","1990","North Rhine-Westphalia","Male","","","","","2"
"Tends to agree","1990","Bremen","Male","","","","","2"
"Tends to agree","1990","Schleswig-Holstein","Female","","","","","2"
"Tends to agree","1990","Lower Saxony","Female","","","","","2"
"Tends to agree","1990","Lower Saxony","Male","","","","","2"
"Tends to agree","1990","Bremen","Female","","","","","2"
"Tends to agree","1990","Hamburg","Male","","","","","2"
"Tends to agree","1990","Hamburg","Female","","","","","2"
"Tends to agree","1990","Schleswig-Holstein","Male","","","","","2"
"Tends to agree","1990","Hesse","Male","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","Female","","","","","2"
"Tends to agree","1990","Hesse","Female","","","","","2"
"Tends to agree","1990","Baden-Württemberg","Male","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Tends to agree","1990","Bavaria","Male","","","","","2"
"Tends to agree","1990","Baden-Württemberg","Female","","","","","2"
"Tends to agree","1990","Berlin","Male","14","","","","2"
"Tends to agree","1990","Bavaria","Female","","","","","2"
"Tends to agree","1990","Berlin","Female","13","","","","2"
"Tends to agree","1990","Brandenburg","Female","22","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","Male","15","","","","2"
"Tends to agree","1990","Brandenburg","Male","38","0.131062016796842","0.0933738036938894","0.168750229899794","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","Female","22","","","","2"
"Tends to agree","1990","Saxony","Male","61","0.109994448696749","0.0837261720589852","0.136262725334513","2"
"Tends to agree","1990","Saxony","Female","42","0.0856133024332687","0.0608399018292579","0.11038670303728","2"
"Tends to agree","1990","Saxony-Anhalt","Male","34","0.103546317900909","0.070422707469787","0.136669928332031","2"
"Tends to agree","1990","Saxony-Anhalt","Female","45","0.143795809821295","0.103890410933478","0.183701208709113","2"
"Tends to agree","1990","Thuringia","Female","26","","","","2"
"Tends to agree","1990","Thuringia","Male","27","","","","2"
"Totally disagree","1990","Schleswig-Holstein","Female","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","Male","","","","","4"
"Totally disagree","1990","Hamburg","Female","","","","","4"
"Totally disagree","1990","Hamburg","Male","","","","","4"
"Totally disagree","1990","Baden-Württemberg","Male","","","","","4"
"Totally disagree","1990","Baden-Württemberg","Female","","","","","4"
"Totally disagree","1990","Bavaria","Male","","","","","4"
"Totally disagree","1990","Lower Saxony","Male","","","","","4"
"Totally disagree","1990","Lower Saxony","Female","","","","","4"
"Totally disagree","1990","Bremen","Male","","","","","4"
"Totally disagree","1990","Bremen","Female","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","Male","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","Female","","","","","4"
"Totally disagree","1990","Hesse","Male","","","","","4"
"Totally disagree","1990","Hesse","Female","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Totally disagree","1990","Bavaria","Female","","","","","4"
"Totally disagree","1990","Berlin","Male","67","0.567252491189674","0.478234025519447","0.656270956859901","4"
"Totally disagree","1990","Berlin","Female","71","0.604144002718477","0.514764482383405","0.69352352305355","4"
"Totally disagree","1990","Brandenburg","Male","164","0.521912924816292","0.466126919967572","0.577698929665012","4"
"Totally disagree","1990","Brandenburg","Female","146","0.555671591592179","0.495389408043119","0.615953775141239","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","Male","120","0.595016830092313","0.529400494409007","0.660633165775619","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","Female","103","0.574306875091685","0.503628022232349","0.644985727951021","4"
"Totally disagree","1990","Saxony","Male","261","0.483287552432572","0.441333191842025","0.525241913023119","4"
"Totally disagree","1990","Saxony","Female","246","0.499059559588628","0.454788564161826","0.543330555015429","4"
"Totally disagree","1990","Saxony-Anhalt","Male","171","0.550186692735636","0.496101597192088","0.604271788279185","4"
"Totally disagree","1990","Saxony-Anhalt","Female","160","0.555772555058528","0.499263101474673","0.612282008642384","4"
"Totally disagree","1990","Thuringia","Male","160","0.564378881466986","0.50750714281802","0.621250620115953","4"
"Totally disagree","1990","Thuringia","Female","162","0.598312611672754","0.540371086735503","0.656254136610005","4"
"True entirely","1990","Schleswig-Holstein","Male","","","","","1"
"True entirely","1990","Schleswig-Holstein","Female","","","","","1"
"True entirely","1990","Hamburg","Male","","","","","1"
"True entirely","1990","Hamburg","Female","","","","","1"
"True entirely","1990","Lower Saxony","Male","","","","","1"
"True entirely","1990","Lower Saxony","Female","","","","","1"
"True entirely","1990","Bremen","Male","","","","","1"
"True entirely","1990","Bremen","Female","","","","","1"
"True entirely","1990","North Rhine-Westphalia","Male","","","","","1"
"True entirely","1990","North Rhine-Westphalia","Female","","","","","1"
"True entirely","1990","Hesse","Male","","","","","1"
"True entirely","1990","Hesse","Female","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","Male","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","Female","","","","","1"
"True entirely","1990","Baden-Württemberg","Male","","","","","1"
"True entirely","1990","Baden-Württemberg","Female","","","","","1"
"True entirely","1990","Bavaria","Male","","","","","1"
"True entirely","1990","Bavaria","Female","","","","","1"
"True entirely","1990","Berlin","Male","4","","","","1"
"True entirely","1990","Berlin","Female","3","","","","1"
"True entirely","1990","Brandenburg","Male","20","","","","1"
"True entirely","1990","Brandenburg","Female","14","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","Male","10","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","Female","10","","","","1"
"True entirely","1990","Saxony","Male","30","0.057017557580571","0.0375502474285111","0.0764848677326309","1"
"True entirely","1990","Saxony","Female","28","","","","1"
"True entirely","1990","Saxony-Anhalt","Male","21","","","","1"
"True entirely","1990","Saxony-Anhalt","Female","17","","","","1"
"True entirely","1990","Thuringia","Male","21","","","","1"
"True entirely","1990","Thuringia","Female","19","","","","1"
"Rather not true","1991","Schleswig-Holstein","Female","","","","","3"
"Rather not true","1991","Hamburg","Male","","","","","3"
"Rather not true","1991","Bremen","Male","","","","","3"
"Rather not true","1991","Lower Saxony","Male","1","","","","3"
"Rather not true","1991","Schleswig-Holstein","Male","","","","","3"
"Rather not true","1991","North Rhine-Westphalia","Male","1","","","","3"
"Rather not true","1991","Hamburg","Female","","","","","3"
"Rather not true","1991","North Rhine-Westphalia","Female","1","","","","3"
"Rather not true","1991","Lower Saxony","Female","","","","","3"
"Rather not true","1991","Bremen","Female","","","","","3"
"Rather not true","1991","Hesse","Male","1","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Rather not true","1991","Hesse","Female","","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Rather not true","1991","Baden-Württemberg","Male","2","","","","3"
"Rather not true","1991","Baden-Württemberg","Female","1","","","","3"
"Rather not true","1991","Berlin","Male","38","0.310429045129901","0.22586810054696","0.394989989712842","3"
"Rather not true","1991","Bavaria","Male","2","","","","3"
"Rather not true","1991","Bavaria","Female","2","","","","3"
"Rather not true","1991","Brandenburg","Male","109","0.341098244370628","0.288239246447262","0.393957242293994","3"
"Rather not true","1991","Berlin","Female","30","0.25022756095834","0.171404843411007","0.329050278505674","3"
"Rather not true","1991","Brandenburg","Female","90","0.299169419784035","0.24819733867237","0.350141500895701","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","Female","53","0.237265102508098","0.178307904554694","0.296222300461503","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","Male","81","0.342701797155869","0.27851024796271","0.406893346349028","3"
"Rather not true","1991","Saxony","Male","152","0.272517384010756","0.234893349094789","0.310141418926722","3"
"Rather not true","1991","Saxony","Female","188","0.321491537980516","0.283514382541624","0.359468693419409","3"
"Rather not true","1991","Thuringia","Male","109","0.332320034571244","0.27971404828646","0.384926020856028","3"
