"plh0190","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","Baden-Württemberg","1-pers.-HH","","","",""
"True entirely","1990","Baden-Württemberg","(Married) couple without C. ","","","",""
"True entirely","1990","Baden-Württemberg","Single parent ","","","",""
"True entirely","1990","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"True entirely","1990","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"True entirely","1990","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"True entirely","1990","Bavaria","1-pers.-HH","","","",""
"True entirely","1990","Bavaria","(Married) couple without C. ","","","",""
"True entirely","1990","Bavaria","Single parent ","","","",""
"True entirely","1990","Bavaria","Couple + C. LE 16 ","","","",""
"True entirely","1990","Bavaria","Couple + C. GT 16 ","","","",""
"True entirely","1990","Bavaria","Couple + C. LE and GT 16","","","",""
"True entirely","1990","Berlin","1-pers.-HH","","","",""
"True entirely","1990","Berlin","(Married) couple without C. ","2","","",""
"True entirely","1990","Berlin","Single parent ","","","",""
"True entirely","1990","Berlin","Couple + C. LE 16 ","2","","",""
"True entirely","1990","Berlin","Couple + C. GT 16 ","3","","",""
"True entirely","1990","Berlin","Couple + C. LE and GT 16","","","",""
"True entirely","1990","Brandenburg","1-pers.-HH","4","","",""
"True entirely","1990","Brandenburg","(Married) couple without C. ","10","","",""
"True entirely","1990","Brandenburg","Single parent ","2","","",""
"True entirely","1990","Brandenburg","Couple + C. LE 16 ","7","","",""
"True entirely","1990","Brandenburg","Couple + C. GT 16 ","4","","",""
"True entirely","1990","Brandenburg","Couple + C. LE and GT 16","3","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","4","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","7","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","6","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","",""
"True entirely","1990","Saxony","1-pers.-HH","4","","",""
"True entirely","1990","Saxony","(Married) couple without C. ","12","","",""
"True entirely","1990","Saxony","Single parent ","2","","",""
"True entirely","1990","Saxony","Couple + C. LE 16 ","21","","",""
"True entirely","1990","Saxony","Couple + C. GT 16 ","12","","",""
"True entirely","1990","Saxony","Couple + C. LE and GT 16","2","","",""
"True entirely","1990","Saxony-Anhalt","1-pers.-HH","1","","",""
"True entirely","1990","Saxony-Anhalt","(Married) couple without C. ","6","","",""
"True entirely","1990","Saxony-Anhalt","Single parent ","2","","",""
"True entirely","1990","Saxony-Anhalt","Couple + C. LE 16 ","14","","",""
"True entirely","1990","Saxony-Anhalt","Couple + C. GT 16 ","9","","",""
"True entirely","1990","Saxony-Anhalt","Couple + C. LE and GT 16","3","","",""
"True entirely","1990","Thuringia","1-pers.-HH","1","","",""
"True entirely","1990","Thuringia","(Married) couple without C. ","8","","",""
"True entirely","1990","Thuringia","Single parent ","2","","",""
"True entirely","1990","Thuringia","Couple + C. LE 16 ","10","","",""
"True entirely","1990","Thuringia","Couple + C. GT 16 ","13","","",""
"True entirely","1990","Thuringia","Couple + C. LE and GT 16","3","","",""
"Tends to agree","1990","Schleswig-Holstein","1-pers.-HH","","","",""
"Tends to agree","1990","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Tends to agree","1990","Schleswig-Holstein","Single parent ","","","",""
"Tends to agree","1990","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Hamburg","1-pers.-HH","","","",""
"Tends to agree","1990","Hamburg","(Married) couple without C. ","","","",""
"Tends to agree","1990","Hamburg","Single parent ","","","",""
"Tends to agree","1990","Hamburg","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Hamburg","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Hamburg","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Lower Saxony","1-pers.-HH","","","",""
"Tends to agree","1990","Lower Saxony","(Married) couple without C. ","","","",""
"Tends to agree","1990","Lower Saxony","Single parent ","","","",""
"Tends to agree","1990","Lower Saxony","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Lower Saxony","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Bremen","1-pers.-HH","","","",""
"Tends to agree","1990","Bremen","(Married) couple without C. ","","","",""
"Tends to agree","1990","Bremen","Single parent ","","","",""
"Tends to agree","1990","Bremen","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Bremen","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Bremen","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","North Rhine-Westphalia","1-pers.-HH","","","",""
"Tends to agree","1990","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Tends to agree","1990","North Rhine-Westphalia","Single parent ","","","",""
"Tends to agree","1990","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Hesse","1-pers.-HH","","","",""
"Tends to agree","1990","Hesse","(Married) couple without C. ","","","",""
"Tends to agree","1990","Hesse","Single parent ","","","",""
"Tends to agree","1990","Hesse","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Hesse","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Hesse","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Baden-Württemberg","1-pers.-HH","","","",""
"Tends to agree","1990","Baden-Württemberg","(Married) couple without C. ","","","",""
"Tends to agree","1990","Baden-Württemberg","Single parent ","","","",""
"Tends to agree","1990","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Bavaria","1-pers.-HH","","","",""
"Tends to agree","1990","Bavaria","(Married) couple without C. ","","","",""
"Tends to agree","1990","Bavaria","Single parent ","","","",""
"Tends to agree","1990","Bavaria","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Bavaria","Couple + C. GT 16 ","","","",""
"Tends to agree","1990","Bavaria","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","Berlin","1-pers.-HH","2","","",""
"Tends to agree","1990","Berlin","(Married) couple without C. ","5","","",""
"Tends to agree","1990","Berlin","Single parent ","1","","",""
"Tends to agree","1990","Berlin","Couple + C. LE 16 ","12","","",""
"Tends to agree","1990","Berlin","Couple + C. GT 16 ","2","","",""
"Tends to agree","1990","Berlin","Couple + C. LE and GT 16","5","","",""
"Tends to agree","1990","Brandenburg","1-pers.-HH","","","",""
"Tends to agree","1990","Brandenburg","(Married) couple without C. ","12","","",""
"Tends to agree","1990","Brandenburg","Single parent ","4","","",""
"Tends to agree","1990","Brandenburg","Couple + C. LE 16 ","29","","",""
"Tends to agree","1990","Brandenburg","Couple + C. GT 16 ","7","","",""
"Tends to agree","1990","Brandenburg","Couple + C. LE and GT 16","5","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","3","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","Single parent ","3","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","10","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","14","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","6","","",""
"Tends to agree","1990","Saxony","1-pers.-HH","5","","",""
"Tends to agree","1990","Saxony","(Married) couple without C. ","23","","",""
"Tends to agree","1990","Saxony","Single parent ","6","","",""
"Tends to agree","1990","Saxony","Couple + C. LE 16 ","35","0.0880305519077581","0.0602290345144918","0.115832069301024"
"Tends to agree","1990","Saxony","Couple + C. GT 16 ","15","","",""
"Tends to agree","1990","Saxony","Couple + C. LE and GT 16","11","","",""
"Tends to agree","1990","Saxony-Anhalt","1-pers.-HH","4","","",""
"Tends to agree","1990","Saxony-Anhalt","(Married) couple without C. ","9","","",""
"Tends to agree","1990","Saxony-Anhalt","Single parent ","1","","",""
"Tends to agree","1990","Saxony-Anhalt","Couple + C. LE 16 ","33","0.140456804370248","0.0974718494862501","0.183441759254245"
"Tends to agree","1990","Saxony-Anhalt","Couple + C. GT 16 ","13","","",""
"Tends to agree","1990","Saxony-Anhalt","Couple + C. LE and GT 16","8","","",""
"Tends to agree","1990","Thuringia","1-pers.-HH","2","","",""
"Tends to agree","1990","Thuringia","(Married) couple without C. ","16","","",""
"Tends to agree","1990","Thuringia","Single parent ","1","","",""
"Tends to agree","1990","Thuringia","Couple + C. LE 16 ","22","","",""
"Tends to agree","1990","Thuringia","Couple + C. GT 16 ","7","","",""
"Tends to agree","1990","Thuringia","Couple + C. LE and GT 16","2","","",""
"Rather not true","1990","Schleswig-Holstein","1-pers.-HH","","","",""
"Rather not true","1990","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Rather not true","1990","Schleswig-Holstein","Single parent ","","","",""
"Rather not true","1990","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Hamburg","1-pers.-HH","","","",""
"Rather not true","1990","Hamburg","(Married) couple without C. ","","","",""
"Rather not true","1990","Hamburg","Single parent ","","","",""
"Rather not true","1990","Hamburg","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Hamburg","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Hamburg","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Lower Saxony","1-pers.-HH","","","",""
"Rather not true","1990","Lower Saxony","(Married) couple without C. ","","","",""
"Rather not true","1990","Lower Saxony","Single parent ","","","",""
"Rather not true","1990","Lower Saxony","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Lower Saxony","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Bremen","1-pers.-HH","","","",""
"Rather not true","1990","Bremen","(Married) couple without C. ","","","",""
"Rather not true","1990","Bremen","Single parent ","","","",""
"Rather not true","1990","Bremen","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Bremen","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Bremen","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","North Rhine-Westphalia","1-pers.-HH","","","",""
"Rather not true","1990","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Rather not true","1990","North Rhine-Westphalia","Single parent ","","","",""
"Rather not true","1990","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Rather not true","1990","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Rather not true","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Hesse","1-pers.-HH","","","",""
"Rather not true","1990","Hesse","(Married) couple without C. ","","","",""
"Rather not true","1990","Hesse","Single parent ","","","",""
"Rather not true","1990","Hesse","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Hesse","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Hesse","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Baden-Württemberg","1-pers.-HH","","","",""
"Rather not true","1990","Baden-Württemberg","(Married) couple without C. ","","","",""
"Rather not true","1990","Baden-Württemberg","Single parent ","","","",""
"Rather not true","1990","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Bavaria","1-pers.-HH","","","",""
"Rather not true","1990","Bavaria","(Married) couple without C. ","","","",""
"Rather not true","1990","Bavaria","Single parent ","","","",""
"Rather not true","1990","Bavaria","Couple + C. LE 16 ","","","",""
"Rather not true","1990","Bavaria","Couple + C. GT 16 ","","","",""
"Rather not true","1990","Bavaria","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","Berlin","1-pers.-HH","6","","",""
"Rather not true","1990","Berlin","(Married) couple without C. ","10","","",""
"Rather not true","1990","Berlin","Single parent ","2","","",""
"Rather not true","1990","Berlin","Couple + C. LE 16 ","24","","",""
"Rather not true","1990","Berlin","Couple + C. GT 16 ","8","","",""
"Rather not true","1990","Berlin","Couple + C. LE and GT 16","9","","",""
"Rather not true","1990","Brandenburg","1-pers.-HH","9","","",""
"Rather not true","1990","Brandenburg","(Married) couple without C. ","20","","",""
"Rather not true","1990","Brandenburg","Single parent ","7","","",""
"Rather not true","1990","Brandenburg","Couple + C. LE 16 ","69","0.317178488417725","0.254827023108533","0.379529953726916"
"Rather not true","1990","Brandenburg","Couple + C. GT 16 ","43","0.375308905241104","0.285634981742568","0.46498282873964"
"Rather not true","1990","Brandenburg","Couple + C. LE and GT 16","13","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","15","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","55","0.385290432749351","0.305526020197591","0.465054845301112"
"Rather not true","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.274409965624456","0.192499148253675","0.356320782995238"
"Rather not true","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","12","","",""
"Rather not true","1990","Saxony","1-pers.-HH","8","","",""
"Rather not true","1990","Saxony","(Married) couple without C. ","69","0.323976044753905","0.262690002792172","0.385262086715637"
"Rather not true","1990","Saxony","Single parent ","17","","",""
"Rather not true","1990","Saxony","Couple + C. LE 16 ","148","0.380538749011181","0.332899143247662","0.428178354774699"
"Rather not true","1990","Saxony","Couple + C. GT 16 ","66","0.373618701127112","0.302551078994911","0.444686323259313"
"Rather not true","1990","Saxony","Couple + C. LE and GT 16","28","","",""
"Rather not true","1990","Saxony-Anhalt","1-pers.-HH","3","","",""
"Rather not true","1990","Saxony-Anhalt","(Married) couple without C. ","23","","",""
"Rather not true","1990","Saxony-Anhalt","Single parent ","12","","",""
"Rather not true","1990","Saxony-Anhalt","Couple + C. LE 16 ","70","0.275910518328533","0.220614803306906","0.331206233350159"
"Rather not true","1990","Saxony-Anhalt","Couple + C. GT 16 ","41","0.290634241111316","0.213175644224761","0.368092837997871"
"Rather not true","1990","Saxony-Anhalt","Couple + C. LE and GT 16","11","","",""
"Rather not true","1990","Thuringia","1-pers.-HH","3","","",""
"Rather not true","1990","Thuringia","(Married) couple without C. ","21","","",""
"Rather not true","1990","Thuringia","Single parent ","5","","",""
"Rather not true","1990","Thuringia","Couple + C. LE 16 ","73","0.314587036879263","0.254047312445008","0.375126761313518"
"Rather not true","1990","Thuringia","Couple + C. GT 16 ","21","","",""
"Rather not true","1990","Thuringia","Couple + C. LE and GT 16","16","","",""
"Totally disagree","1990","Schleswig-Holstein","1-pers.-HH","","","",""
"Totally disagree","1990","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Totally disagree","1990","Schleswig-Holstein","Single parent ","","","",""
"Totally disagree","1990","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Hamburg","1-pers.-HH","","","",""
"Totally disagree","1990","Hamburg","(Married) couple without C. ","","","",""
"Totally disagree","1990","Hamburg","Single parent ","","","",""
"Totally disagree","1990","Hamburg","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Hamburg","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Hamburg","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Lower Saxony","1-pers.-HH","","","",""
"Totally disagree","1990","Lower Saxony","(Married) couple without C. ","","","",""
"Totally disagree","1990","Lower Saxony","Single parent ","","","",""
"Totally disagree","1990","Lower Saxony","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Lower Saxony","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Bremen","1-pers.-HH","","","",""
"Totally disagree","1990","Bremen","(Married) couple without C. ","","","",""
"Totally disagree","1990","Bremen","Single parent ","","","",""
"Totally disagree","1990","Bremen","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Bremen","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Bremen","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","North Rhine-Westphalia","1-pers.-HH","","","",""
"Totally disagree","1990","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Single parent ","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Hesse","1-pers.-HH","","","",""
"Totally disagree","1990","Hesse","(Married) couple without C. ","","","",""
"Totally disagree","1990","Hesse","Single parent ","","","",""
"Totally disagree","1990","Hesse","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Hesse","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Hesse","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Baden-Württemberg","1-pers.-HH","","","",""
"Totally disagree","1990","Baden-Württemberg","(Married) couple without C. ","","","",""
"Totally disagree","1990","Baden-Württemberg","Single parent ","","","",""
"Totally disagree","1990","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Bavaria","1-pers.-HH","","","",""
"Totally disagree","1990","Bavaria","(Married) couple without C. ","","","",""
"Totally disagree","1990","Bavaria","Single parent ","","","",""
"Totally disagree","1990","Bavaria","Couple + C. LE 16 ","","","",""
"Totally disagree","1990","Bavaria","Couple + C. GT 16 ","","","",""
"Totally disagree","1990","Bavaria","Couple + C. LE and GT 16","","","",""
"Totally disagree","1990","Berlin","1-pers.-HH","12","","",""
"Totally disagree","1990","Berlin","(Married) couple without C. ","24","","",""
"Totally disagree","1990","Berlin","Single parent ","12","","",""
"Totally disagree","1990","Berlin","Couple + C. LE 16 ","64","0.623818642573856","0.529808261215748","0.717829023931965"
"Totally disagree","1990","Berlin","Couple + C. GT 16 ","15","","",""
"Totally disagree","1990","Berlin","Couple + C. LE and GT 16","8","","",""
"Totally disagree","1990","Brandenburg","1-pers.-HH","11","","",""
"Totally disagree","1990","Brandenburg","(Married) couple without C. ","68","0.617641958854575","0.526827445868493","0.708456471840657"
"Totally disagree","1990","Brandenburg","Single parent ","12","","",""
"Totally disagree","1990","Brandenburg","Couple + C. LE 16 ","109","0.512751228637194","0.445782826698335","0.579719630576053"
"Totally disagree","1990","Brandenburg","Couple + C. GT 16 ","58","0.532826862975068","0.440427055370417","0.62522667057972"
"Totally disagree","1990","Brandenburg","Couple + C. LE and GT 16","34","0.600552865350912","0.471111816579305","0.729993914122518"
"Totally disagree","1990","Mecklenburg-Western Pomerania","1-pers.-HH","12","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","47","0.676851120484063","0.566501346256234","0.787200894711892"
"Totally disagree","1990","Mecklenburg-Western Pomerania","Single parent ","9","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","71","0.502316290268648","0.420366958533346","0.584265622003949"
"Totally disagree","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","63","0.578661035353573","0.488020263087307","0.669301807619838"
"Totally disagree","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","11","","",""
"Totally disagree","1990","Saxony","1-pers.-HH","19","","",""
"Totally disagree","1990","Saxony","(Married) couple without C. ","120","0.534475890216902","0.46915392671474","0.599797853719064"
"Totally disagree","1990","Saxony","Single parent ","18","","",""
"Totally disagree","1990","Saxony","Couple + C. LE 16 ","195","0.4790981242379","0.430080547309216","0.528115701166585"
"Totally disagree","1990","Saxony","Couple + C. GT 16 ","85","0.477386129522701","0.40400853778425","0.550763721261153"
"Totally disagree","1990","Saxony","Couple + C. LE and GT 16","32","0.428684876601246","0.315159329779524","0.542210423422968"
"Totally disagree","1990","Saxony-Anhalt","1-pers.-HH","16","","",""
"Totally disagree","1990","Saxony-Anhalt","(Married) couple without C. ","56","0.604725263914111","0.505889812705458","0.703560715122764"
"Totally disagree","1990","Saxony-Anhalt","Single parent ","17","","",""
"Totally disagree","1990","Saxony-Anhalt","Couple + C. LE 16 ","134","0.528850550564158","0.467097693620092","0.590603407508225"
"Totally disagree","1990","Saxony-Anhalt","Couple + C. GT 16 ","69","0.542611157598409","0.457624985501704","0.627597329695114"
"Totally disagree","1990","Saxony-Anhalt","Couple + C. LE and GT 16","24","","",""
"Totally disagree","1990","Thuringia","1-pers.-HH","13","","",""
"Totally disagree","1990","Thuringia","(Married) couple without C. ","57","0.547697638009164","0.451107482118768","0.644287793899559"
"Totally disagree","1990","Thuringia","Single parent ","18","","",""
"Totally disagree","1990","Thuringia","Couple + C. LE 16 ","121","0.555683821426726","0.490901902037432","0.620465740816021"
"Totally disagree","1990","Thuringia","Couple + C. GT 16 ","67","0.634426729258033","0.543599897247173","0.725253561268893"
"Totally disagree","1990","Thuringia","Couple + C. LE and GT 16","26","","",""
"True entirely","1991","Schleswig-Holstein","1-pers.-HH","","","",""
"True entirely","1991","Schleswig-Holstein","(Married) couple without C. ","","","",""
"True entirely","1991","Schleswig-Holstein","Single parent ","","","",""
"True entirely","1991","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"True entirely","1991","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"True entirely","1991","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"True entirely","1991","Hamburg","1-pers.-HH","","","",""
"True entirely","1991","Hamburg","(Married) couple without C. ","","","",""
"True entirely","1991","Hamburg","Single parent ","","","",""
"True entirely","1991","Hamburg","Couple + C. LE 16 ","","","",""
"True entirely","1991","Hamburg","Couple + C. GT 16 ","","","",""
"True entirely","1991","Hamburg","Couple + C. LE and GT 16","","","",""
"True entirely","1991","Lower Saxony","1-pers.-HH","","","",""
"True entirely","1991","Lower Saxony","(Married) couple without C. ","","","",""
"True entirely","1991","Lower Saxony","Single parent ","","","",""
"True entirely","1991","Lower Saxony","Couple + C. LE 16 ","","","",""
"True entirely","1991","Lower Saxony","Couple + C. GT 16 ","","","",""
