"plh0190","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Schleswig-Holstein","Not Working","31","0.429707080568792","0.320545506323943","0.538868654813641","3"
"Rather not true","1992","Lower Saxony","Not Working","93","0.304704981992177","0.251453526944847","0.357956437039506","3"
"Rather not true","1992","Hamburg","Full Time","16","","","","3"
"Rather not true","1992","Lower Saxony","Part Time","51","0.326237921077388","0.251458840710138","0.401017001444638","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","Not Working","27","","","","3"
"Rather not true","1992","Saxony","Full Time","210","0.318477513492759","0.281981922046117","0.354973104939401","3"
"Rather not true","1992","Saxony","Part Time","65","0.280930926978542","0.21985057869281","0.342011275264274","3"
"Rather not true","1992","Schleswig-Holstein","Full Time","32","0.365322753826798","0.270471010058334","0.460174497595261","3"
"Rather not true","1992","Schleswig-Holstein","Part Time","15","","","","3"
"Rather not true","1992","Saxony-Anhalt","Not Working","54","0.323862082544502","0.255117925996639","0.392606239092365","3"
"Rather not true","1992","Brandenburg","Not Working","39","0.307030720935796","0.230895354598328","0.383166087273263","3"
"Rather not true","1992","Lower Saxony","Full Time","136","0.398205842267333","0.348593459317496","0.447818225217169","3"
"Rather not true","1992","Thuringia","Not Working","49","0.290107608385821","0.21674660818885","0.363468608582793","3"
"Rather not true","1992","Bremen","Full Time","7","","","","3"
"Rather not true","1992","Saxony-Anhalt","Part Time","39","0.262886555190285","0.189706615872178","0.336066494508393","3"
"Rather not true","1992","Hamburg","Part Time","6","","","","3"
"Rather not true","1992","Hamburg","Not Working","22","","","","3"
"Rather not true","1992","Bremen","Part Time","2","","","","3"
"Rather not true","1992","Bremen","Not Working","7","","","","3"
"Rather not true","1992","North Rhine-Westphalia","Full Time","273","0.331136336590519","0.299196161892849","0.363076511288189","3"
"Rather not true","1992","North Rhine-Westphalia","Part Time","112","0.304380817017896","0.256447125764594","0.352314508271198","3"
"Rather not true","1992","North Rhine-Westphalia","Not Working","207","0.316405052025963","0.280923937765411","0.351886166286515","3"
"Rather not true","1992","Hesse","Full Time","94","0.326041059001306","0.271902746542641","0.38017937145997","3"
"Rather not true","1992","Bavaria","Not Working","158","0.368697335997477","0.322557371433852","0.414837300561102","3"
