"plh0190","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Not Employed","1085","0.347144774677696","0.330585550535684","0.363703998819708","3"
"Rather not true","1992","Employed","2431","0.334311421062616","0.323505195030445","0.345117647094788","3"
"Tends to agree","1992","Not Employed","358","0.109957185408766","0.099075567237607","0.120838803579924","2"
"Tends to agree","1992","Employed","761","0.105267066457769","0.098237057807737","0.112297075107801","2"
"Totally disagree","1992","Not Employed","1563","0.489355673216395","0.471967746720163","0.506743599712627","4"
"Totally disagree","1992","Employed","3788","0.51248392017096","0.501034131218658","0.523933709123262","4"
"True entirely","1992","Not Employed","169","0.0535423666971431","0.0457121172530383","0.0613726161412479","1"
"True entirely","1992","Employed","341","0.0479375923086551","0.0430439332919503","0.0528312513253598","1"
"Rather not true","1993","Not Employed","1424","0.36524373696493","0.349722788680043","0.380764685249816","3"
"Rather not true","1993","Employed","3150","0.369357710349201","0.359097559216499","0.379617861481904","3"
"Tends to agree","1993","Not Employed","471","0.128851186730513","0.118051435498529","0.139650937962497","2"
"Tends to agree","1993","Employed","1012","0.114578020560707","0.107806839374079","0.121349201747335","2"
"Totally disagree","1993","Not Employed","1572","0.432826361325638","0.416855136023091","0.448797586628185","4"
"Totally disagree","1993","Employed","3833","0.451616558714639","0.441037044582815","0.462196072846463","4"
"True entirely","1993","Not Employed","230","0.0730787149789189","0.0646891345034049","0.081468295454433","1"
"True entirely","1993","Employed","505","0.0644477103754524","0.0592276394049873","0.0696677813459175","1"
"Rather not true","1994","Not Employed","","","","","3"
"Rather not true","1994","Employed","","","","","3"
"Tends to agree","1994","Not Employed","","","","","2"
"Tends to agree","1994","Employed","","","","","2"
"Totally disagree","1994","Not Employed","","","","","4"
"Totally disagree","1994","Employed","","","","","4"
"True entirely","1994","Not Employed","","","","","1"
"True entirely","1994","Employed","","","","","1"
"Rather not true","1995","Not Employed","1526","0.365069085984518","0.35025974134945","0.379878430619585","3"
"Rather not true","1995","Employed","3230","0.391235432601323","0.380768422997316","0.40170244220533","3"
"Tends to agree","1995","Not Employed","431","0.111332928255576","0.101657583824155","0.121008272686996","2"
"Tends to agree","1995","Employed","926","0.107534353544708","0.100890069085912","0.114178638003503","2"
"Totally disagree","1995","Not Employed","1953","0.484434338882452","0.469061838013345","0.499806839751558","4"
"Totally disagree","1995","Employed","3758","0.443655119489015","0.43299962409056","0.45431061488747","4"
"True entirely","1995","Not Employed","150","0.0391636468774551","0.0331967112810256","0.0451305824738845","1"
"True entirely","1995","Employed","437","0.0575750943649545","0.0525791274255646","0.0625710613043444","1"
"Rather not true","1996","Not Employed","1553","0.387758390783101","0.372493992000458","0.403022789565745","3"
"Rather not true","1996","Employed","3393","0.41480173913968","0.404206178891034","0.425397299388326","3"
"Tends to agree","1996","Not Employed","439","0.116913776398543","0.106847425166634","0.126980127630452","2"
"Tends to agree","1996","Employed","948","0.114596406338499","0.107746127224374","0.121446685452624","2"
"Totally disagree","1996","Not Employed","1769","0.45498134367438","0.43938078471422","0.47058190263454","4"
"Totally disagree","1996","Employed","3595","0.417982819567452","0.407375656496585","0.428589982638319","4"
"True entirely","1996","Not Employed","153","0.0403464891439759","0.0341819901886816","0.0465109880992702","1"
"True entirely","1996","Employed","370","0.0526190349543688","0.0478174358807723","0.0574206340279654","1"
"Rather not true","1997","Employed","3303","0.416614895963836","0.405769011700566","0.427460780227106","3"
"Rather not true","1997","Not Employed","1540","0.383132005321932","0.367709414144451","0.398554596499413","3"
"Tends to agree","1997","Employed","890","0.114833790763148","0.107819768098163","0.121847813428133","2"
"Tends to agree","1997","Not Employed","386","0.108486799762779","0.0986208397906295","0.118352759734928","2"
"Totally disagree","1997","Employed","3400","0.422105941137035","0.411240315242006","0.432971567032064","4"
"Totally disagree","1997","Not Employed","1695","0.446527187189458","0.430756191587919","0.462298182790997","4"
"True entirely","1997","Employed","344","0.0464453721359813","0.0418155541957203","0.0510751900762423","1"
"True entirely","1997","Not Employed","196","0.0618540077258316","0.0542120233227234","0.0694959921289398","1"
"Rather not true","1998","Employed","","","","","3"
"Rather not true","1998","Not Employed","","","","","3"
"Tends to agree","1998","Employed","","","","","2"
"Tends to agree","1998","Not Employed","","","","","2"
"Totally disagree","1998","Employed","","","","","4"
"Totally disagree","1998","Not Employed","","","","","4"
"True entirely","1998","Employed","","","","","1"
"True entirely","1998","Not Employed","","","","","1"
"Rather not true","1999","Employed","","","","","3"
"Rather not true","1999","Not Employed","","","","","3"
"Tends to agree","1999","Employed","","","","","2"
"Tends to agree","1999","Not Employed","","","","","2"
"Totally disagree","1999","Employed","","","","","4"
"Totally disagree","1999","Not Employed","","","","","4"
"True entirely","1999","Employed","","","","","1"
"True entirely","1999","Not Employed","","","","","1"
"Rather not true","2000","Employed","","","","","3"
"Rather not true","2000","Not Employed","","","","","3"
"Tends to agree","2000","Employed","","","","","2"
"Tends to agree","2000","Not Employed","","","","","2"
"Totally disagree","2000","Employed","","","","","4"
"Totally disagree","2000","Not Employed","","","","","4"
"True entirely","2000","Employed","","","","","1"
"True entirely","2000","Not Employed","","","","","1"
"Rather not true","2001","Not Employed","","","","","3"
"Rather not true","2001","Employed","","","","","3"
"Tends to agree","2001","Not Employed","","","","","2"
"Tends to agree","2001","Employed","","","","","2"
"Totally disagree","2001","Not Employed","","","","","4"
"Totally disagree","2001","Employed","","","","","4"
"True entirely","2001","Not Employed","","","","","1"
"True entirely","2001","Employed","","","","","1"
"Rather not true","2002","Not Employed","","","","","3"
"Rather not true","2002","Employed","","","","","3"
"Tends to agree","2002","Not Employed","","","","","2"
"Tends to agree","2002","Employed","","","","","2"
"Totally disagree","2002","Not Employed","","","","","4"
"Totally disagree","2002","Employed","","","","","4"
"True entirely","2002","Not Employed","","","","","1"
"True entirely","2002","Employed","","","","","1"
"Rather not true","2003","Not Employed","","","","","3"
"Rather not true","2003","Employed","","","","","3"
"Tends to agree","2003","Not Employed","","","","","2"
"Tends to agree","2003","Employed","","","","","2"
"Totally disagree","2003","Not Employed","","","","","4"
"Totally disagree","2003","Employed","","","","","4"
"True entirely","2003","Not Employed","","","","","1"
"True entirely","2003","Employed","","","","","1"
"Rather not true","2004","Not Employed","","","","","3"
"Rather not true","2004","Employed","","","","","3"
"Tends to agree","2004","Not Employed","","","","","2"
"Tends to agree","2004","Employed","","","","","2"
"Totally disagree","2004","Not Employed","","","","","4"
"Totally disagree","2004","Employed","","","","","4"
"True entirely","2004","Not Employed","","","","","1"
"True entirely","2004","Employed","","","","","1"
"Rather not true","2005","Not Employed","","","","","3"
"Rather not true","2005","Employed","","","","","3"
"Tends to agree","2005","Not Employed","","","","","2"
"Tends to agree","2005","Employed","","","","","2"
"Totally disagree","2005","Not Employed","","","","","4"
"Totally disagree","2005","Employed","","","","","4"
"True entirely","2005","Not Employed","","","","","1"
"True entirely","2005","Employed","","","","","1"
"Rather not true","2006","Not Employed","","","","","3"
"Rather not true","2006","Employed","","","","","3"
"Tends to agree","2006","Not Employed","","","","","2"
"Tends to agree","2006","Employed","","","","","2"
"Totally disagree","2006","Not Employed","","","","","4"
"Totally disagree","2006","Employed","","","","","4"
"True entirely","2006","Not Employed","","","","","1"
"True entirely","2006","Employed","","","","","1"
"Rather not true","2007","Not Employed","","","","","3"
"Rather not true","2007","Employed","","","","","3"
"Tends to agree","2007","Not Employed","","","","","2"
"Tends to agree","2007","Employed","","","","","2"
"Totally disagree","2007","Not Employed","","","","","4"
"Totally disagree","2007","Employed","","","","","4"
"True entirely","2007","Not Employed","","","","","1"
"True entirely","2007","Employed","","","","","1"
"Rather not true","2008","Not Employed","2244","0.37542020600582","0.363140029175665","0.387700382835975","3"
"Rather not true","2008","Employed","4865","0.419701836483288","0.410778162982013","0.428625509984564","3"
"Tends to agree","2008","Not Employed","621","0.114780029915198","0.106696322206879","0.122863737623517","2"
"Tends to agree","2008","Employed","1372","0.12749461080196","0.121463773505752","0.133525448098168","2"
"Totally disagree","2008","Not Employed","2871","0.466585016186577","0.453933288575742","0.479236743797411","4"
"Totally disagree","2008","Employed","5024","0.400300178397865","0.391440713520251","0.40915964327548","4"
"True entirely","2008","Not Employed","237","0.0432147478924053","0.0380580099502853","0.0483714858345252","1"
"True entirely","2008","Employed","488","0.0525033743168872","0.0484703570349843","0.0565363915987901","1"
"Rather not true","2009","Not Employed","","","","","3"
"Rather not true","2009","Employed","","","","","3"
"Tends to agree","2009","Not Employed","","","","","2"
"Tends to agree","2009","Employed","","","","","2"
"Totally disagree","2009","Not Employed","","","","","4"
"Totally disagree","2009","Employed","","","","","4"
"True entirely","2009","Not Employed","","","","","1"
"True entirely","2009","Employed","","","","","1"
"Rather not true","2010","Employed","","","","","3"
"Rather not true","2010","Not Employed","","","","","3"
"Tends to agree","2010","Employed","","","","","2"
"Tends to agree","2010","Not Employed","","","","","2"
"Totally disagree","2010","Employed","","","","","4"
"Totally disagree","2010","Not Employed","","","","","4"
"True entirely","2010","Employed","","","","","1"
"True entirely","2010","Not Employed","","","","","1"
"Rather not true","2011","Employed","","","","","3"
"Rather not true","2011","Not Employed","","","","","3"
"Tends to agree","2011","Employed","","","","","2"
"Tends to agree","2011","Not Employed","","","","","2"
"Totally disagree","2011","Employed","","","","","4"
"Totally disagree","2011","Not Employed","","","","","4"
"True entirely","2011","Employed","","","","","1"
"True entirely","2011","Not Employed","","","","","1"
"Rather not true","2012","Employed","","","","","3"
"Rather not true","2012","Not Employed","","","","","3"
"Tends to agree","2012","Employed","","","","","2"
"Tends to agree","2012","Not Employed","","","","","2"
"Totally disagree","2012","Employed","","","","","4"
"Totally disagree","2012","Not Employed","","","","","4"
"True entirely","2012","Employed","","","","","1"
"True entirely","2012","Not Employed","","","","","1"
"Rather not true","2013","Employed","4118","0.369034086463549","0.360159411245298","0.3779087616818","3"
"Rather not true","2013","Not Employed","2096","0.378928598497757","0.366275739893938","0.391581457101577","3"
"Tends to agree","2013","Employed","1113","0.0998894206205129","0.0943746943797477","0.105404146861278","2"
"Tends to agree","2013","Not Employed","544","0.10354200939075","0.0955957550271753","0.111488263754324","2"
"Totally disagree","2013","Employed","5597","0.476372969822206","0.467187510839344","0.485558428805067","4"
"Totally disagree","2013","Not Employed","2699","0.462919496457238","0.449914458416321","0.475924534498156","4"
