"plh0190","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","(0) in school","1","","",""
"True entirely","1990","(1a) inadequately completed","","","",""
"True entirely","1990","(1b) general elementary school","7","","",""
"True entirely","1990","(1c) basic vocational qualification","65","0.0645927678975141","0.0491795570878495","0.0800059787071788"
"True entirely","1990","(2b) intermediate general qualification","8","","",""
"True entirely","1990","(2a) intermediate vocational","69","0.0524270885335739","0.0400512892106486","0.0648028878564992"
"True entirely","1990","(2c_gen) general maturity certificate","2","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","3","","",""
"True entirely","1990","(3a) lower tertiary education","27","","",""
"True entirely","1990","(3b) higher tertiary education","14","","",""
"Tends to agree","1990","(0) in school","","","",""
"Tends to agree","1990","(1a) inadequately completed","1","","",""
"Tends to agree","1990","(1b) general elementary school","12","","",""
"Tends to agree","1990","(1c) basic vocational qualification","87","0.079237015783433","0.0622999259708126","0.0961741055960534"
"Tends to agree","1990","(2b) intermediate general qualification","21","","",""
"Tends to agree","1990","(2a) intermediate vocational","138","0.119265720402169","0.101269995820695","0.137261444983642"
"Tends to agree","1990","(2c_gen) general maturity certificate","2","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","10","","",""
"Tends to agree","1990","(3a) lower tertiary education","59","0.110461955521908","0.0841929848858984","0.136730926157918"
"Tends to agree","1990","(3b) higher tertiary education","29","","",""
"Rather not true","1990","(0) in school","","","",""
"Rather not true","1990","(1a) inadequately completed","4","","",""
"Rather not true","1990","(1b) general elementary school","37","0.277404689438259","0.200144155625249","0.354665223251268"
"Rather not true","1990","(1c) basic vocational qualification","239","0.244500488371033","0.217550550483204","0.271450426258863"
"Rather not true","1990","(2b) intermediate general qualification","46","0.379379766921354","0.294654515516438","0.46410501832627"
"Rather not true","1990","(2a) intermediate vocational","408","0.324017963047999","0.298031857904471","0.350004068191527"
"Rather not true","1990","(2c_gen) general maturity certificate","6","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","27","","",""
"Rather not true","1990","(3a) lower tertiary education","151","0.264203077024826","0.227254106107771","0.301152047941881"
"Rather not true","1990","(3b) higher tertiary education","123","0.383072913867811","0.32886951838402","0.437276309351602"
"Totally disagree","1990","(0) in school","","","",""
"Totally disagree","1990","(1a) inadequately completed","2","","",""
"Totally disagree","1990","(1b) general elementary school","73","0.593530184635595","0.508770605584394","0.678289763686795"
"Totally disagree","1990","(1c) basic vocational qualification","586","0.611669727948019","0.581109265176899","0.64223019071914"
"Totally disagree","1990","(2b) intermediate general qualification","51","0.420009292459736","0.333830027476444","0.506188557443027"
"Totally disagree","1990","(2a) intermediate vocational","631","0.504289228016258","0.476527717424727","0.53205073860779"
"Totally disagree","1990","(2c_gen) general maturity certificate","3","","",""
