"plh0190","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","West Germany","","","",""
"True entirely","1990","lower secondary degree","East Germany","75","0.0636685012959448","0.0496299543940281","0.0777070481978616"
"True entirely","1990","secondary school degree","West Germany","","","",""
"True entirely","1990","secondary school degree","East Germany","93","0.0494750118707105","0.0393609067267351","0.0595891170146859"
"True entirely","1990","college entrance qualification","West Germany","","","",""
"True entirely","1990","college entrance qualification","East Germany","25","","",""
"True entirely","1990","Other degree","West Germany","","","",""
"True entirely","1990","Other degree","East Germany","2","","",""
"True entirely","1990","no degree/no degree yet","West Germany","","","",""
"True entirely","1990","no degree/no degree yet","East Germany","1","","",""
"Tends to agree","1990","lower secondary degree","West Germany","","","",""
"Tends to agree","1990","lower secondary degree","East Germany","103","0.0786861943002156","0.0632052272255148","0.0941671613749164"
"Tends to agree","1990","secondary school degree","West Germany","","","",""
"Tends to agree","1990","secondary school degree","East Germany","197","0.116665538284564","0.101693303700856","0.131637772868271"
"Tends to agree","1990","college entrance qualification","West Germany","","","",""
"Tends to agree","1990","college entrance qualification","East Germany","55","0.129087194503095","0.0982107055813407","0.159963683424849"
"Tends to agree","1990","Other degree","West Germany","","","",""
"Tends to agree","1990","Other degree","East Germany","3","","",""
"Tends to agree","1990","no degree/no degree yet","West Germany","","","",""
"Tends to agree","1990","no degree/no degree yet","East Germany","1","","",""
"Rather not true","1990","lower secondary degree","West Germany","","","",""
"Rather not true","1990","lower secondary degree","East Germany","290","0.245806820103526","0.221050659488962","0.270562980718089"
"Rather not true","1990","secondary school degree","West Germany","","","",""
"Rather not true","1990","secondary school degree","East Germany","561","0.314773148279902","0.293112633844548","0.336433662715257"
"Rather not true","1990","college entrance qualification","West Germany","","","",""
"Rather not true","1990","college entrance qualification","East Germany","174","0.372244492972177","0.32772928605827","0.416759699886085"
"Rather not true","1990","Other degree","West Germany","","","",""
"Rather not true","1990","Other degree","East Germany","12","","",""
"Rather not true","1990","no degree/no degree yet","West Germany","","","",""
"Rather not true","1990","no degree/no degree yet","East Germany","4","","",""
"Totally disagree","1990","lower secondary degree","West Germany","","","",""
"Totally disagree","1990","lower secondary degree","East Germany","694","0.611838484300314","0.583818385667395","0.639858582933232"
"Totally disagree","1990","secondary school degree","West Germany","","","",""
"Totally disagree","1990","secondary school degree","East Germany","915","0.519086301564823","0.495783609328306","0.542388993801341"
"Totally disagree","1990","college entrance qualification","West Germany","","","",""
"Totally disagree","1990","college entrance qualification","East Germany","199","0.446328629501622","0.400551095238171","0.492106163765073"
"Totally disagree","1990","Other degree","West Germany","","","",""
"Totally disagree","1990","Other degree","East Germany","19","","",""
"Totally disagree","1990","no degree/no degree yet","West Germany","","","",""
"Totally disagree","1990","no degree/no degree yet","East Germany","2","","",""
"True entirely","1991","lower secondary degree","West Germany","1","","",""
"True entirely","1991","lower secondary degree","East Germany","89","0.0605296552684504","0.0477664621597878","0.0732928483771129"
"True entirely","1991","secondary school degree","West Germany","","","",""
"True entirely","1991","secondary school degree","East Germany","113","0.065990912337654","0.0545850003982304","0.0773968242770775"
"True entirely","1991","college entrance qualification","West Germany","1","","",""
"True entirely","1991","college entrance qualification","East Germany","23","","",""
"True entirely","1991","Other degree","West Germany","","","",""
"True entirely","1991","Other degree","East Germany","3","","",""
"True entirely","1991","no degree/no degree yet","West Germany","","","",""
"True entirely","1991","no degree/no degree yet","East Germany","","","",""
"Tends to agree","1991","lower secondary degree","West Germany","1","","",""
"Tends to agree","1991","lower secondary degree","East Germany","127","0.0817317425491144","0.0670690453084428","0.0963944397897859"
"Tends to agree","1991","secondary school degree","West Germany","1","","",""
"Tends to agree","1991","secondary school degree","East Germany","219","0.116059018265961","0.101343909449765","0.130774127082157"
"Tends to agree","1991","college entrance qualification","West Germany","","","",""
"Tends to agree","1991","college entrance qualification","East Germany","50","0.123349907706912","0.0934614042251608","0.153238411188664"
"Tends to agree","1991","Other degree","West Germany","","","",""
"Tends to agree","1991","Other degree","East Germany","1","","",""
"Tends to agree","1991","no degree/no degree yet","West Germany","","","",""
"Tends to agree","1991","no degree/no degree yet","East Germany","3","","",""
"Rather not true","1991","lower secondary degree","West Germany","3","","",""
"Rather not true","1991","lower secondary degree","East Germany","350","0.259054856283273","0.235605949559047","0.282503763007499"
"Rather not true","1991","secondary school degree","West Germany","4","","",""
"Rather not true","1991","secondary school degree","East Germany","565","0.305306416729609","0.28414830009849","0.326464533360729"
"Rather not true","1991","college entrance qualification","West Germany","5","","",""
"Rather not true","1991","college entrance qualification","East Germany","176","0.360904024115677","0.317252388793873","0.404555659437482"
"Rather not true","1991","Other degree","West Germany","","","",""
"Rather not true","1991","Other degree","East Germany","10","","",""
"Rather not true","1991","no degree/no degree yet","West Germany","","","",""
"Rather not true","1991","no degree/no degree yet","East Germany","14","","",""
"Totally disagree","1991","lower secondary degree","West Germany","1","","",""
"Totally disagree","1991","lower secondary degree","East Germany","775","0.598683745899162","0.572449063514432","0.624918428283892"
"Totally disagree","1991","secondary school degree","West Germany","14","","",""
"Totally disagree","1991","secondary school degree","East Germany","923","0.512643652666776","0.489679866053063","0.535607439280488"
"Totally disagree","1991","college entrance qualification","West Germany","5","","",""
"Totally disagree","1991","college entrance qualification","East Germany","216","0.463487385980173","0.418163144709532","0.508811627250814"
"Totally disagree","1991","Other degree","West Germany","","","",""
"Totally disagree","1991","Other degree","East Germany","26","","",""
"Totally disagree","1991","no degree/no degree yet","West Germany","","","",""
"Totally disagree","1991","no degree/no degree yet","East Germany","16","","",""
"True entirely","1992","lower secondary degree","West Germany","171","0.051437179901788","0.0443749585249752","0.0584994012786009"
"True entirely","1992","lower secondary degree","East Germany","95","0.0742500108672025","0.0600200267970732","0.0884799949373318"
"True entirely","1992","secondary school degree","West Germany","61","0.0393060035564931","0.0297664968995158","0.0488455102134704"
"True entirely","1992","secondary school degree","East Germany","99","0.05605573648823","0.0453364128885136","0.0667750600879463"
"True entirely","1992","college entrance qualification","West Germany","43","0.0417572983121031","0.0302608897402492","0.0532537068839571"
"True entirely","1992","college entrance qualification","East Germany","18","","",""
"True entirely","1992","Other degree","West Germany","2","","",""
"True entirely","1992","Other degree","East Germany","3","","",""
"True entirely","1992","no degree/no degree yet","West Germany","10","","",""
"True entirely","1992","no degree/no degree yet","East Germany","2","","",""
"Tends to agree","1992","lower secondary degree","West Germany","430","0.115688595141919","0.105462317258848","0.125914873024991"
"Tends to agree","1992","lower secondary degree","East Germany","120","0.0825713283813568","0.0676327219582125","0.0975099348045011"
"Tends to agree","1992","secondary school degree","West Germany","169","0.109256774527523","0.0939422194504949","0.124571329604552"
"Tends to agree","1992","secondary school degree","East Germany","196","0.114583140451793","0.0997402518253687","0.129426029078217"
"Tends to agree","1992","college entrance qualification","West Germany","106","0.0886496732099355","0.0723139081053734","0.104985438314498"
"Tends to agree","1992","college entrance qualification","East Germany","45","0.096683486270648","0.0694693148588903","0.123897657682406"
"Tends to agree","1992","Other degree","West Germany","6","","",""
"Tends to agree","1992","Other degree","East Germany","5","","",""
"Tends to agree","1992","no degree/no degree yet","West Germany","20","","",""
"Tends to agree","1992","no degree/no degree yet","East Germany","7","","",""
"Rather not true","1992","lower secondary degree","West Germany","1266","0.335694038223605","0.320595823679392","0.350792252767818"
"Rather not true","1992","lower secondary degree","East Germany","408","0.310898978407954","0.285776621011475","0.336021335804433"
"Rather not true","1992","secondary school degree","West Germany","549","0.357764231401345","0.334232730070352","0.381295732732337"
"Rather not true","1992","secondary school degree","East Germany","552","0.302951166875751","0.281536955183206","0.324365378568297"
"Rather not true","1992","college entrance qualification","West Germany","405","0.354131982293317","0.326645909100285","0.38161805548635"
"Rather not true","1992","college entrance qualification","East Germany","178","0.399542317364376","0.354437639543416","0.444646995185335"
"Rather not true","1992","Other degree","West Germany","12","","",""
"Rather not true","1992","Other degree","East Germany","8","","",""
"Rather not true","1992","no degree/no degree yet","West Germany","63","0.422880641387111","0.345358186808216","0.500403095966006"
"Rather not true","1992","no degree/no degree yet","East Germany","22","","",""
"Totally disagree","1992","lower secondary degree","West Germany","1891","0.497180186732688","0.481194444678721","0.513165928786655"
"Totally disagree","1992","lower secondary degree","East Germany","681","0.532279682343487","0.505198204650132","0.559361160036841"
"Totally disagree","1992","secondary school degree","West Germany","815","0.493672990514639","0.469129339702281","0.518216641326997"
"Totally disagree","1992","secondary school degree","East Germany","922","0.526409956184226","0.503142575058521","0.54967733730993"
"Totally disagree","1992","college entrance qualification","West Germany","609","0.515461046184644","0.486738660625072","0.544183431744216"
"Totally disagree","1992","college entrance qualification","East Germany","212","0.457235413086449","0.411360561557369","0.50311026461553"
"Totally disagree","1992","Other degree","West Germany","27","","",""
"Totally disagree","1992","Other degree","East Germany","23","","",""
"Totally disagree","1992","no degree/no degree yet","West Germany","63","0.387830430273842","0.311368967600668","0.464291892947017"
"Totally disagree","1992","no degree/no degree yet","East Germany","22","","",""
"True entirely","1993","lower secondary degree","West Germany","270","0.0746672725358147","0.0666017573239373","0.0827327877476921"
"True entirely","1993","lower secondary degree","East Germany","95","0.0934169345547139","0.0762892393803657","0.110544629729062"
"True entirely","1993","secondary school degree","West Germany","105","0.0694249220773876","0.0574510954316049","0.0813987487231702"
"True entirely","1993","secondary school degree","East Germany","80","0.0524388009820811","0.0417732787909861","0.0631043231731761"
"True entirely","1993","college entrance qualification","West Germany","61","0.0504745566887561","0.0383721982313508","0.0625769151461613"
"True entirely","1993","college entrance qualification","East Germany","24","","",""
"True entirely","1993","Other degree","West Germany","47","0.0549075289856417","0.0396827159933491","0.0701323419779342"
"True entirely","1993","Other degree","East Germany","1","","",""
"True entirely","1993","no degree/no degree yet","West Germany","38","0.0594619486081963","0.0415817965287439","0.0773421006876488"
"True entirely","1993","no degree/no degree yet","East Germany","2","","",""
"Tends to agree","1993","lower secondary degree","West Germany","471","0.119401819185288","0.109452064497967","0.129351573872608"
"Tends to agree","1993","lower secondary degree","East Germany","147","0.129487792391794","0.109727918698069","0.14924766608552"
"Tends to agree","1993","secondary school degree","West Germany","197","0.124115087859255","0.108582802197588","0.139647373520923"
"Tends to agree","1993","secondary school degree","East Germany","208","0.13454227929291","0.118215353024998","0.150869205560823"
"Tends to agree","1993","college entrance qualification","West Germany","119","0.0873232060816002","0.0717167680414082","0.102929644121792"
"Tends to agree","1993","college entrance qualification","East Germany","42","0.0901609096567282","0.0640158843415698","0.116305934971887"
"Tends to agree","1993","Other degree","West Germany","149","0.171985155908984","0.146764091634534","0.197206220183434"
"Tends to agree","1993","Other degree","East Germany","4","","",""
"Tends to agree","1993","no degree/no degree yet","West Germany","109","0.147810739294007","0.120976797244384","0.174644681343629"
"Tends to agree","1993","no degree/no degree yet","East Germany","2","","",""
"Rather not true","1993","lower secondary degree","West Germany","1444","0.3506126928884","0.335971255167666","0.365254130609134"
"Rather not true","1993","lower secondary degree","East Germany","417","0.377525052554861","0.348994108321648","0.406055996788074"
"Rather not true","1993","secondary school degree","West Germany","651","0.36674937373313","0.344046958565392","0.389451788900868"
"Rather not true","1993","secondary school degree","East Germany","674","0.392133216824824","0.368773200882006","0.415493232767643"
"Rather not true","1993","college entrance qualification","West Germany","491","0.38430511815644","0.357414467662337","0.411195768650543"
"Rather not true","1993","college entrance qualification","East Germany","181","0.401387927917387","0.356642103197084","0.446133752637691"
"Rather not true","1993","Other degree","West Germany","305","0.340585565079026","0.308912418616056","0.372258711541996"
"Rather not true","1993","Other degree","East Germany","14","","",""
"Rather not true","1993","no degree/no degree yet","West Germany","274","0.44519898131999","0.407623101308908","0.482774861331071"
"Rather not true","1993","no degree/no degree yet","East Germany","34","0.627293049547101","0.497117583887438","0.757468515206764"
"Totally disagree","1993","lower secondary degree","West Germany","1895","0.455318215390498","0.440037385263019","0.470599045517976"
"Totally disagree","1993","lower secondary degree","East Germany","450","0.399570220498631","0.370742520987321","0.42839792000994"
"Totally disagree","1993","secondary school degree","West Germany","778","0.439710616330228","0.416328208585245","0.46309302407521"
"Totally disagree","1993","secondary school degree","East Germany","716","0.420885702900184","0.397263720428241","0.444507685372128"
"Totally disagree","1993","college entrance qualification","West Germany","586","0.477897119073204","0.45028334907309","0.505510889073318"
"Totally disagree","1993","college entrance qualification","East Germany","214","0.459191808721447","0.413701768066504","0.504681849376389"
"Totally disagree","1993","Other degree","West Germany","359","0.432521750026349","0.399410357058003","0.465633142994694"
"Totally disagree","1993","Other degree","East Germany","13","","",""
"Totally disagree","1993","no degree/no degree yet","West Germany","251","0.347528330777807","0.311525272685887","0.383531388869727"
"Totally disagree","1993","no degree/no degree yet","East Germany","15","","",""
"True entirely","1994","lower secondary degree","West Germany","","","",""
"True entirely","1994","lower secondary degree","East Germany","","","",""
"True entirely","1994","secondary school degree","West Germany","","","",""
"True entirely","1994","secondary school degree","East Germany","","","",""
"True entirely","1994","college entrance qualification","West Germany","","","",""
"True entirely","1994","college entrance qualification","East Germany","","","",""
"True entirely","1994","Other degree","West Germany","","","",""
"True entirely","1994","Other degree","East Germany","","","",""
"True entirely","1994","no degree/no degree yet","West Germany","","","",""
"True entirely","1994","no degree/no degree yet","East Germany","","","",""
"Tends to agree","1994","lower secondary degree","West Germany","","","",""
"Tends to agree","1994","lower secondary degree","East Germany","","","",""
"Tends to agree","1994","secondary school degree","West Germany","","","",""
"Tends to agree","1994","secondary school degree","East Germany","","","",""
"Tends to agree","1994","college entrance qualification","West Germany","","","",""
"Tends to agree","1994","college entrance qualification","East Germany","","","",""
"Tends to agree","1994","Other degree","West Germany","","","",""
"Tends to agree","1994","Other degree","East Germany","","","",""
"Tends to agree","1994","no degree/no degree yet","West Germany","","","",""
"Tends to agree","1994","no degree/no degree yet","East Germany","","","",""
"Rather not true","1994","lower secondary degree","West Germany","","","",""
"Rather not true","1994","lower secondary degree","East Germany","","","",""
