"plh0190","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","lower secondary degree","112","0.0570178336431701","0.046796634441621","0.0672390328447193"
"True entirely","1992","Not Employed","secondary school degree","30","0.0457169407289068","0.0295094814504715","0.061924400007342"
"True entirely","1992","Not Employed","college entrance qualification","16","","",""
"True entirely","1992","Not Employed","Other degree","3","","",""
"True entirely","1992","Not Employed","no degree/no degree yet","8","","",""
"True entirely","1992","Employed","lower secondary degree","154","0.0534867844703567","0.0455470296297973","0.0614265393109162"
"True entirely","1992","Employed","secondary school degree","130","0.044562758730344","0.0368154305240121","0.052310086936676"
"True entirely","1992","Employed","college entrance qualification","45","0.0400187132769372","0.0292431927218397","0.0507942338320347"
"True entirely","1992","Employed","Other degree","2","","",""
"True entirely","1992","Employed","no degree/no degree yet","4","","",""
"Tends to agree","1992","Not Employed","lower secondary degree","204","0.103110755110857","0.0897057757973573","0.116515734424356"
"Tends to agree","1992","Not Employed","secondary school degree","94","0.142724944409933","0.115582573156968","0.169867315662897"
"Tends to agree","1992","Not Employed","college entrance qualification","31","0.0883357763475892","0.058390776536606","0.118280776158572"
"Tends to agree","1992","Not Employed","Other degree","2","","",""
"Tends to agree","1992","Not Employed","no degree/no degree yet","22","","",""
"Tends to agree","1992","Employed","lower secondary degree","346","0.11628208130865","0.104970228754608","0.127593933862691"
"Tends to agree","1992","Employed","secondary school degree","271","0.0999581137758734","0.0886963808318602","0.111219846719887"
"Tends to agree","1992","Employed","college entrance qualification","120","0.090234172706005","0.0744825374730434","0.105985807938967"
"Tends to agree","1992","Employed","Other degree","9","","",""
"Tends to agree","1992","Employed","no degree/no degree yet","5","","",""
"Rather not true","1992","Not Employed","lower secondary degree","660","0.335952974063402","0.315132844902806","0.356773103223998"
"Rather not true","1992","Not Employed","secondary school degree","218","0.357634153443808","0.320442244833328","0.394826062054287"
"Rather not true","1992","Not Employed","college entrance qualification","128","0.38679359943916","0.335403255702603","0.438183943175718"
"Rather not true","1992","Not Employed","Other degree","9","","",""
"Rather not true","1992","Not Employed","no degree/no degree yet","61","0.42961178937944","0.349315582748532","0.509907996010348"
"Rather not true","1992","Employed","lower secondary degree","1014","0.328424066220705","0.311851660537666","0.344996471903744"
"Rather not true","1992","Employed","secondary school degree","883","0.333284220317579","0.315585470888878","0.35098296974628"
"Rather not true","1992","Employed","college entrance qualification","455","0.352717034900046","0.326448513858443","0.378985555941648"
"Rather not true","1992","Employed","Other degree","11","","",""
"Rather not true","1992","Employed","no degree/no degree yet","24","","",""
"Totally disagree","1992","Not Employed","lower secondary degree","1001","0.503918437182571","0.481878953107627","0.525957921257515"
"Totally disagree","1992","Not Employed","secondary school degree","296","0.453923961417353","0.415291189847643","0.492556732987063"
"Totally disagree","1992","Not Employed","college entrance qualification","170","0.474396202625137","0.421704965837919","0.527087439412355"
"Totally disagree","1992","Not Employed","Other degree","16","","",""
"Totally disagree","1992","Not Employed","no degree/no degree yet","55","0.388102546989353","0.30905575810278","0.467149335875926"
"Totally disagree","1992","Employed","lower secondary degree","1571","0.501807068000288","0.484163448845155","0.519450687155421"
"Totally disagree","1992","Employed","secondary school degree","1441","0.522194907176204","0.503440361802797","0.540949452549611"
"Totally disagree","1992","Employed","college entrance qualification","651","0.517030079117012","0.489557890312114","0.54450226792191"
"Totally disagree","1992","Employed","Other degree","34","0.628518983951694","0.501963319083181","0.755074648820208"
"Totally disagree","1992","Employed","no degree/no degree yet","30","0.426313686007563","0.304195681638748","0.548431690376378"
"True entirely","1993","Not Employed","lower secondary degree","141","0.0787959591897871","0.0669288377585735","0.0906630806210008"
"True entirely","1993","Not Employed","secondary school degree","47","0.0820815342031861","0.0619337118899817","0.102229356516391"
"True entirely","1993","Not Employed","college entrance qualification","12","","",""
"True entirely","1993","Not Employed","Other degree","8","","",""
"True entirely","1993","Not Employed","no degree/no degree yet","19","","",""
"True entirely","1993","Employed","lower secondary degree","224","0.076013721408977","0.0668442987688556","0.0851831440490984"
"True entirely","1993","Employed","secondary school degree","138","0.0573731841168098","0.0485948416691793","0.0661515265644403"
"True entirely","1993","Employed","college entrance qualification","73","0.0516753445775795","0.0398710339841465","0.0634796551710124"
"True entirely","1993","Employed","Other degree","40","0.0573411312318305","0.0400063057204238","0.0746759567432372"
"True entirely","1993","Employed","no degree/no degree yet","21","","",""
"Tends to agree","1993","Not Employed","lower secondary degree","247","0.126316435654689","0.111683801649991","0.140949069659387"
"Tends to agree","1993","Not Employed","secondary school degree","91","0.144963177401018","0.119121268865363","0.170805085936673"
"Tends to agree","1993","Not Employed","college entrance qualification","40","0.108441748946744","0.0766299537860436","0.140253544107445"
"Tends to agree","1993","Not Employed","Other degree","34","0.152804720705532","0.103064213256996","0.202545228154068"
"Tends to agree","1993","Not Employed","no degree/no degree yet","44","0.0987832743744089","0.0684630122532436","0.129103536495574"
"Tends to agree","1993","Employed","lower secondary degree","371","0.116401312683207","0.105305229534683","0.127497395831732"
"Tends to agree","1993","Employed","secondary school degree","314","0.121080780671082","0.108766749915738","0.133394811426425"
"Tends to agree","1993","Employed","college entrance qualification","121","0.0818669771365896","0.0672476428119947","0.0964863114611844"
"Tends to agree","1993","Employed","Other degree","119","0.172414825573017","0.144250281719417","0.200579369426617"
"Tends to agree","1993","Employed","no degree/no degree yet","67","0.196813441418419","0.155337492402918","0.23828939043392"
"Rather not true","1993","Not Employed","lower secondary degree","718","0.354606122497503","0.333534351816335","0.375677893178671"
"Rather not true","1993","Not Employed","secondary school degree","293","0.373011154681735","0.337513950964747","0.408508358398724"
"Rather not true","1993","Not Employed","college entrance qualification","135","0.35317404652143","0.304274687288371","0.402073405754488"
"Rather not true","1993","Not Employed","Other degree","85","0.388475498255583","0.321094287610803","0.455856708900362"
"Rather not true","1993","Not Employed","no degree/no degree yet","181","0.524046384071577","0.473295477944068","0.574797290199086"
"Rather not true","1993","Employed","lower secondary degree","1143","0.354079058714032","0.337532677114899","0.370625440313164"
"Rather not true","1993","Employed","secondary school degree","1032","0.375581615786007","0.357301533318446","0.393861698253568"
"Rather not true","1993","Employed","college entrance qualification","537","0.396356983511745","0.370274210366737","0.422439756656752"
"Rather not true","1993","Employed","Other degree","234","0.338297990535956","0.303021123907344","0.373574857164567"
"Rather not true","1993","Employed","no degree/no degree yet","127","0.362084556214554","0.311948831473903","0.412220280955205"
"Totally disagree","1993","Not Employed","lower secondary degree","874","0.440281482658021","0.418415673991194","0.462147291324847"
"Totally disagree","1993","Not Employed","secondary school degree","282","0.399944133714061","0.363985859949437","0.435902407478684"
"Totally disagree","1993","Not Employed","college entrance qualification","180","0.492949845462247","0.441800287365921","0.544099403558573"
"Totally disagree","1993","Not Employed","Other degree","74","0.42158562338388","0.35331835932974","0.489852887438021"
"Totally disagree","1993","Not Employed","no degree/no degree yet","128","0.319602081137801","0.272214678113722","0.366989484161881"
"Totally disagree","1993","Employed","lower secondary degree","1471","0.453505907193784","0.436281374721782","0.470730439665787"
"Totally disagree","1993","Employed","secondary school degree","1212","0.445964419426102","0.427201211962943","0.464727626889261"
"Totally disagree","1993","Employed","college entrance qualification","620","0.470100694774086","0.443486548585806","0.496714840962366"
"Totally disagree","1993","Employed","Other degree","298","0.431946052659196","0.395012710186962","0.468879395131431"
"Totally disagree","1993","Employed","no degree/no degree yet","138","0.381266505675916","0.330599308713026","0.431933702638806"
"True entirely","1994","Not Employed","lower secondary degree","","","",""
"True entirely","1994","Not Employed","secondary school degree","","","",""
"True entirely","1994","Not Employed","college entrance qualification","","","",""
"True entirely","1994","Not Employed","Other degree","","","",""
"True entirely","1994","Not Employed","no degree/no degree yet","","","",""
"True entirely","1994","Employed","lower secondary degree","","","",""
"True entirely","1994","Employed","secondary school degree","","","",""
"True entirely","1994","Employed","college entrance qualification","","","",""
"True entirely","1994","Employed","Other degree","","","",""
"True entirely","1994","Employed","no degree/no degree yet","","","",""
"Tends to agree","1994","Not Employed","lower secondary degree","","","",""
"Tends to agree","1994","Not Employed","secondary school degree","","","",""
"Tends to agree","1994","Not Employed","college entrance qualification","","","",""
"Tends to agree","1994","Not Employed","Other degree","","","",""
"Tends to agree","1994","Not Employed","no degree/no degree yet","","","",""
"Tends to agree","1994","Employed","lower secondary degree","","","",""
"Tends to agree","1994","Employed","secondary school degree","","","",""
"Tends to agree","1994","Employed","college entrance qualification","","","",""
"Tends to agree","1994","Employed","Other degree","","","",""
"Tends to agree","1994","Employed","no degree/no degree yet","","","",""
"Rather not true","1994","Not Employed","lower secondary degree","","","",""
"Rather not true","1994","Not Employed","secondary school degree","","","",""
"Rather not true","1994","Not Employed","college entrance qualification","","","",""
"Rather not true","1994","Not Employed","Other degree","","","",""
"Rather not true","1994","Not Employed","no degree/no degree yet","","","",""
"Rather not true","1994","Employed","lower secondary degree","","","",""
"Rather not true","1994","Employed","secondary school degree","","","",""
"Rather not true","1994","Employed","college entrance qualification","","","",""
"Rather not true","1994","Employed","Other degree","","","",""
"Rather not true","1994","Employed","no degree/no degree yet","","","",""
"Totally disagree","1994","Not Employed","lower secondary degree","","","",""
"Totally disagree","1994","Not Employed","secondary school degree","","","",""
"Totally disagree","1994","Not Employed","college entrance qualification","","","",""
