"plh0190","year","education","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","Male","42","0.0724852646564479","0.0518581245286227","0.0931124047842731"
"True entirely","1990","lower secondary degree","Female","33","0.05393475320195","0.0351417368362845","0.0727277695676154"
"True entirely","1990","secondary school degree","Male","49","0.0501504581409955","0.035899286960316","0.0644016293216749"
"True entirely","1990","secondary school degree","Female","44","0.0487196552464494","0.0343731407248819","0.0630661697680169"
"True entirely","1990","college entrance qualification","Male","12","","",""
"True entirely","1990","college entrance qualification","Female","13","","",""
"True entirely","1990","Other degree","Male","1","","",""
"True entirely","1990","Other degree","Female","1","","",""
"True entirely","1990","no degree/no degree yet","Male","1","","",""
"True entirely","1990","no degree/no degree yet","Female","","","",""
"Tends to agree","1990","lower secondary degree","Male","63","0.0939117407781865","0.0707058126733372","0.117117668883036"
"Tends to agree","1990","lower secondary degree","Female","40","0.0618771195921559","0.041832560486377","0.0819216786979349"
"Tends to agree","1990","secondary school degree","Male","91","0.0998011667098744","0.0802297291056971","0.119372604314052"
"Tends to agree","1990","secondary school degree","Female","106","0.135525091358366","0.112715049205662","0.15833513351107"
"Tends to agree","1990","college entrance qualification","Male","32","0.137167193750709","0.0957468588966093","0.178587528604809"
"Tends to agree","1990","college entrance qualification","Female","23","","",""
"Tends to agree","1990","Other degree","Male","2","","",""
"Tends to agree","1990","Other degree","Female","1","","",""
"Tends to agree","1990","no degree/no degree yet","Male","1","","",""
"Tends to agree","1990","no degree/no degree yet","Female","","","",""
"Rather not true","1990","lower secondary degree","Male","147","0.229151681706502","0.195716804347497","0.262586559065507"
"Rather not true","1990","lower secondary degree","Female","143","0.264194170993933","0.227512861847014","0.300875480140851"
"Rather not true","1990","secondary school degree","Male","297","0.326864196455848","0.296236049862836","0.35749234304886"
"Rather not true","1990","secondary school degree","Female","264","0.301251638522943","0.270676731333184","0.331826545712702"
"Rather not true","1990","college entrance qualification","Male","107","0.391676948498041","0.332906866423989","0.450447030572093"
"Rather not true","1990","college entrance qualification","Female","67","0.342312380975485","0.274487302770845","0.410137459180126"
"Rather not true","1990","Other degree","Male","11","","",""
"Rather not true","1990","Other degree","Female","1","","",""
"Rather not true","1990","no degree/no degree yet","Male","3","","",""
"Rather not true","1990","no degree/no degree yet","Female","1","","",""
"Totally disagree","1990","lower secondary degree","Male","355","0.604451312858864","0.565552676058355","0.643349949659372"
"Totally disagree","1990","lower secondary degree","Female","339","0.619993956211962","0.579611700049531","0.660376212374392"
"Totally disagree","1990","secondary school degree","Male","464","0.523184178693282","0.490571360804644","0.555796996581921"
"Totally disagree","1990","secondary school degree","Female","451","0.514503614872241","0.481197248668281","0.547809981076202"
"Totally disagree","1990","college entrance qualification","Male","114","0.432598185026784","0.372947853618274","0.492248516435294"
"Totally disagree","1990","college entrance qualification","Female","85","0.467477845628129","0.396156665036805","0.538799026219452"
"Totally disagree","1990","Other degree","Male","8","","",""
"Totally disagree","1990","Other degree","Female","11","","",""
"Totally disagree","1990","no degree/no degree yet","Male","","","",""
"Totally disagree","1990","no degree/no degree yet","Female","2","","",""
"True entirely","1991","lower secondary degree","Male","44","0.0629684409935896","0.0438944028319831","0.0820424791551961"
"True entirely","1991","lower secondary degree","Female","46","0.0592681243596132","0.0420683666312363","0.07646788208799"
"True entirely","1991","secondary school degree","Male","48","0.0532175994248411","0.0385199862010808","0.0679152126486015"
"True entirely","1991","secondary school degree","Female","65","0.0772598042670143","0.0602182670972772","0.0943013414367515"
"True entirely","1991","college entrance qualification","Male","13","","",""
"True entirely","1991","college entrance qualification","Female","11","","",""
"True entirely","1991","Other degree","Male","2","","",""
"True entirely","1991","Other degree","Female","1","","",""
"True entirely","1991","no degree/no degree yet","Male","","","",""
"True entirely","1991","no degree/no degree yet","Female","","","",""
"Tends to agree","1991","lower secondary degree","Male","65","0.0963388944202661","0.0731698729587912","0.119507915881741"
"Tends to agree","1991","lower secondary degree","Female","63","0.0699520138871868","0.051372617630889","0.0885314101434845"
"Tends to agree","1991","secondary school degree","Male","101","0.112420590438704","0.0917372525624231","0.133103928314985"
"Tends to agree","1991","secondary school degree","Female","119","0.117478752799916","0.0969276802075925","0.13802982539224"
"Tends to agree","1991","college entrance qualification","Male","25","","",""
"Tends to agree","1991","college entrance qualification","Female","25","","",""
"Tends to agree","1991","Other degree","Male","","","",""
"Tends to agree","1991","Other degree","Female","1","","",""
"Tends to agree","1991","no degree/no degree yet","Male","2","","",""
"Tends to agree","1991","no degree/no degree yet","Female","1","","",""
"Rather not true","1991","lower secondary degree","Male","151","0.237907374640353","0.204471560730516","0.271343188550189"
"Rather not true","1991","lower secondary degree","Female","202","0.279490453222946","0.246802918564532","0.31217798788136"
"Rather not true","1991","secondary school degree","Male","302","0.320592494975848","0.290033720607248","0.351151269344447"
"Rather not true","1991","secondary school degree","Female","267","0.28458454708537","0.255785570144598","0.313383524026142"
"Rather not true","1991","college entrance qualification","Male","104","0.341814726430069","0.285856619314469","0.397772833545668"
"Rather not true","1991","college entrance qualification","Female","77","0.404861459975401","0.336832262259111","0.472890657691692"
"Rather not true","1991","Other degree","Male","5","","",""
"Rather not true","1991","Other degree","Female","5","","",""
"Rather not true","1991","no degree/no degree yet","Male","6","","",""
"Rather not true","1991","no degree/no degree yet","Female","8","","",""
"Totally disagree","1991","lower secondary degree","Male","363","0.602785289945791","0.564361689983572","0.64120888990801"
"Totally disagree","1991","lower secondary degree","Female","413","0.591289408530254","0.555480852879234","0.627097964181274"
"Totally disagree","1991","secondary school degree","Male","445","0.513769315160607","0.481042831177757","0.546495799143457"
"Totally disagree","1991","secondary school degree","Female","492","0.520676895847699","0.488791590542345","0.552562201153054"
"Totally disagree","1991","college entrance qualification","Male","134","0.49384371322411","0.43486020059301","0.552827225855209"
"Totally disagree","1991","college entrance qualification","Female","87","0.408649636820652","0.340520782497338","0.476778491143966"
"Totally disagree","1991","Other degree","Male","13","","",""
"Totally disagree","1991","Other degree","Female","13","","",""
