"plh0190","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","16-34 y.","Part Time","301","0.320391006775254","0.290320071086815","0.350461942463694","3"
"Rather not true","1992","35-65 y.","Part Time","336","0.294280908837817","0.267276392243893","0.321285425431741","3"
"Rather not true","1992","16-34 y.","Full Time","777","0.365516731834291","0.345212599959393","0.385820863709188","3"
"Rather not true","1992","35-65 y.","Full Time","1011","0.334676215265678","0.318091926705024","0.351260503826331","3"
"Rather not true","1992","16-34 y.","Not Working","323","0.434103330090018","0.399003999474667","0.469202660705369","3"
"Rather not true","1992","66 and older","Part Time","6","","","","3"
"Rather not true","1992","66 and older","Not Working","373","0.323868844431594","0.297425563595499","0.350312125267689","3"
"Rather not true","1992","35-65 y.","Not Working","389","0.334453447211419","0.307825879692994","0.361081014729844","3"
"Rather not true","1992","66 and older","Full Time","","","","","3"
"Tends to agree","1992","16-34 y.","Full Time","227","0.101004159618908","0.0882993202504685","0.113708998987347","2"
"Tends to agree","1992","16-34 y.","Part Time","96","0.102177562474927","0.0826588924998078","0.121696232450047","2"
"Tends to agree","1992","16-34 y.","Not Working","96","0.125496380787754","0.102036267096148","0.148956494479361","2"
"Tends to agree","1992","35-65 y.","Not Working","140","0.114369548655403","0.096407498234973","0.132331599075833","2"
"Tends to agree","1992","66 and older","Part Time","2","","","","2"
"Tends to agree","1992","35-65 y.","Part Time","131","0.122721670254878","0.103278424765642","0.142164915744114","2"
"Tends to agree","1992","35-65 y.","Full Time","305","0.102994732978065","0.0923122329883186","0.113677232967811","2"
"Tends to agree","1992","66 and older","Full Time","","","","","2"
"Tends to agree","1992","66 and older","Not Working","122","0.100685839325709","0.083681679017309","0.117689999634109","2"
"Totally disagree","1992","16-34 y.","Part Time","489","0.537485552737263","0.50535462438033","0.569616481094197","4"
"Totally disagree","1992","16-34 y.","Not Working","307","0.387762289617923","0.353257726745252","0.422266852490595","4"
"Totally disagree","1992","35-65 y.","Full Time","1630","0.50515575270488","0.487584010990954","0.522727494418805","4"
"Totally disagree","1992","35-65 y.","Part Time","570","0.528116679852367","0.498535078141615","0.557698281563119","4"
"Totally disagree","1992","66 and older","Part Time","14","","","","4"
"Totally disagree","1992","16-34 y.","Full Time","1079","0.500650626514323","0.47956966845495","0.521731584573696","4"
"Totally disagree","1992","35-65 y.","Not Working","616","0.49523061745772","0.467012717932327","0.523448516983113","4"
"Totally disagree","1992","66 and older","Not Working","640","0.523399534069842","0.495176144234688","0.551622923904997","4"
"Totally disagree","1992","66 and older","Full Time","6","","","","4"
"True entirely","1992","16-34 y.","Full Time","78","0.0328284820324786","0.0253157507054146","0.0403412133595427","1"
"True entirely","1992","16-34 y.","Part Time","39","0.039945878012555","0.0273258282132308","0.0525659278118791","1"
"True entirely","1992","16-34 y.","Not Working","40","0.0526379995043046","0.0368240126138569","0.0684519863947522","1"
"True entirely","1992","35-65 y.","Full Time","164","0.0571732990513782","0.0490134812877755","0.0653331168149809","1"
"True entirely","1992","35-65 y.","Part Time","57","0.0548807410549374","0.041385124820416","0.0683763572894588","1"
"True entirely","1992","35-65 y.","Not Working","61","0.0559463866754579","0.0429758248586556","0.0689169484922602","1"
"True entirely","1992","66 and older","Full Time","1","","","","1"
"True entirely","1992","66 and older","Part Time","2","","","","1"
"True entirely","1992","66 and older","Not Working","68","0.052045782172855","0.0394941059215761","0.0645974584241339","1"
"Rather not true","1993","16-34 y.","Part Time","423","0.383836592111334","0.354819191359102","0.412853992863565","3"
"Rather not true","1993","16-34 y.","Full Time","990","0.40254655372855","0.383575334249374","0.421517773207726","3"
"Rather not true","1993","35-65 y.","Full Time","1309","0.357423367885078","0.341779310806323","0.373067424963833","3"
"Rather not true","1993","35-65 y.","Part Time","418","0.3343649404721","0.307827000419416","0.360902880524784","3"
"Rather not true","1993","66 and older","Part Time","8","","","","3"
"Rather not true","1993","66 and older","Not Working","392","0.324906760201866","0.298128003402068","0.351685517001664","3"
"Rather not true","1993","16-34 y.","Not Working","447","0.436126982129592","0.405768273556684","0.4664856907025","3"
"Rather not true","1993","35-65 y.","Not Working","585","0.375808837372324","0.351274208499981","0.400343466244667","3"
"Rather not true","1993","66 and older","Full Time","2","","","","3"
"Tends to agree","1993","66 and older","Part Time","1","","","","2"
"Tends to agree","1993","16-34 y.","Full Time","288","0.11130134927702","0.0991349341259547","0.123467764428086","2"
"Tends to agree","1993","16-34 y.","Part Time","121","0.122746157175966","0.103166550619524","0.142325763732407","2"
"Tends to agree","1993","16-34 y.","Not Working","110","0.120457739253988","0.100531200501547","0.140384278006428","2"
"Tends to agree","1993","35-65 y.","Full Time","442","0.114275302503047","0.103889955223806","0.124660649782288","2"
"Tends to agree","1993","35-65 y.","Part Time","159","0.118042916463979","0.0998926736468651","0.136193159281093","2"
"Tends to agree","1993","35-65 y.","Not Working","205","0.133172820845024","0.115961616917833","0.150384024772214","2"
"Tends to agree","1993","66 and older","Full Time","1","","","","2"
"Tends to agree","1993","66 and older","Not Working","156","0.128888512342097","0.109729499271664","0.14804752541253","2"
"Totally disagree","1993","16-34 y.","Full Time","1156","0.433718380511402","0.414546915419476","0.452889845603328","4"
"Totally disagree","1993","16-34 y.","Not Working","416","0.388453123603573","0.358615080055219","0.418291167151926","4"
"Totally disagree","1993","16-34 y.","Part Time","470","0.438154204910354","0.40854958919327","0.467758820627438","4"
"Totally disagree","1993","35-65 y.","Full Time","1651","0.467925344234865","0.4516372592322","0.48421342923753","4"
"Totally disagree","1993","35-65 y.","Part Time","535","0.443971623191383","0.416022715960676","0.47192053042209","4"
"Totally disagree","1993","66 and older","Part Time","14","","","","4"
