"plh0190","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Part Time","East Germany","224","0.314623125650168","0.280074689014859","0.349171562285478","3"
"Rather not true","1992","Full Time","East Germany","699","0.32299975712016","0.303126920770373","0.342872593469947","3"
"Rather not true","1992","Full Time","West Germany","1089","0.353354729987057","0.336664497101703","0.370044962872411","3"
"Rather not true","1992","Part Time","West Germany","419","0.30225002486219","0.277743868305697","0.326756181418683","3"
"Rather not true","1992","Not Working","West Germany","829","0.354709841400037","0.335346031634211","0.374073651165863","3"
"Rather not true","1992","Not Working","East Germany","256","0.306889050766568","0.275512794637413","0.338265306895724","3"
"Tends to agree","1992","Full Time","West Germany","314","0.102286094588572","0.0917057170679228","0.112866472109222","2"
"Tends to agree","1992","Full Time","East Germany","218","0.101247321465868","0.0884276700510931","0.114066972880644","2"
"Tends to agree","1992","Part Time","East Germany","72","0.10220303925275","0.0796663909868769","0.124739687518623","2"
"Tends to agree","1992","Part Time","West Germany","157","0.116168972197681","0.0990699289168789","0.133268015478483","2"
"Tends to agree","1992","Not Working","West Germany","270","0.112647274531537","0.0998509526599351","0.125443596403139","2"
"Tends to agree","1992","Not Working","East Germany","88","0.0956425086190948","0.0756344664313699","0.11565055080682","2"
"Totally disagree","1992","Full Time","West Germany","1615","0.497104405572908","0.479646722260705","0.51456208888511","4"
"Totally disagree","1992","Full Time","East Germany","1100","0.526645073921376","0.505426469821516","0.547863678021236","4"
"Totally disagree","1992","Part Time","West Germany","721","0.53991022625654","0.513313744981502","0.566506707531578","4"
"Totally disagree","1992","Part Time","East Germany","352","0.507464803644446","0.470269341926829","0.544660265362063","4"
"Totally disagree","1992","Not Working","West Germany","1140","0.483745778269749","0.463519449159915","0.503972107379583","4"
"Totally disagree","1992","Not Working","East Germany","423","0.519207410211085","0.485216846380762","0.553197974041409","4"
"True entirely","1992","Full Time","West Germany","133","0.0472547698514631","0.0398461875944062","0.0546633521085201","1"
