"plh0190","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","Urban Area","Male","30","0.0428790130741397","0.0269839737683951","0.0587740523798843"
"True entirely","1990","Urban Area","Female","34","0.0543360372333163","0.0359356817150894","0.0727363927515431"
"True entirely","1990","Rural Area","Male","71","0.062160653107061","0.0481876938970196","0.0761336123171025"
"True entirely","1990","Rural Area","Female","53","0.0506368336143552","0.0370948334384005","0.0641788337903099"
"Tends to agree","1990","Urban Area","Male","75","0.118336684593268","0.0929931677527198","0.143680201433817"
"Tends to agree","1990","Urban Area","Female","66","0.124610581117698","0.0978008831873416","0.151420279048055"
"Tends to agree","1990","Rural Area","Male","109","0.0939665139452343","0.0770805808481311","0.110852447042337"
"Tends to agree","1990","Rural Area","Female","100","0.0935588971875685","0.0755724371141286","0.111545357261008"
"Rather not true","1990","Urban Area","Male","208","0.330862805094155","0.293944873939328","0.367780736248983"
"Rather not true","1990","Urban Area","Female","191","0.318305840670376","0.280493731423254","0.356117949917499"
"Rather not true","1990","Rural Area","Male","347","0.290366979350819","0.264097171065228","0.31663678763641"
"Rather not true","1990","Rural Area","Female","279","0.275281443120971","0.247694313539677","0.302868572702266"
"Totally disagree","1990","Urban Area","Male","311","0.507921497238436","0.468695744210551","0.547147250266322"
"Totally disagree","1990","Urban Area","Female","292","0.502747540978609","0.462161446602238","0.54333363535498"
"Totally disagree","1990","Rural Area","Male","620","0.553505853596886","0.524736150769461","0.582275556424311"
"Totally disagree","1990","Rural Area","Female","575","0.580522826077105","0.550044074589414","0.611001577564796"
"True entirely","1991","Urban Area","Male","34","0.0510170386054836","0.0335129067688261","0.0685211704421411"
"True entirely","1991","Urban Area","Female","52","0.0865120639579588","0.0647155315926417","0.108308596323276"
"True entirely","1991","Rural Area","Male","71","0.057904252909112","0.0447059518587574","0.0711025539594666"
"True entirely","1991","Rural Area","Female","70","0.0565807916954864","0.0437004992778833","0.0694610841130895"
"Tends to agree","1991","Urban Area","Male","75","0.118732447352142","0.0929993332666776","0.144465561437607"
"Tends to agree","1991","Urban Area","Female","79","0.112110374164041","0.0876479183735423","0.136572829954539"
"Tends to agree","1991","Rural Area","Male","115","0.0989591733627234","0.0820852706226278","0.115833076102819"
"Tends to agree","1991","Rural Area","Female","128","0.0867323767540503","0.0710421756436365","0.102422577864464"
"Rather not true","1991","Urban Area","Male","193","0.298913631398728","0.262495943692406","0.33533131910505"
"Rather not true","1991","Urban Area","Female","187","0.281901333915782","0.24701636925332","0.316786298578245"
"Rather not true","1991","Rural Area","Male","382","0.299540560968099","0.273656370152352","0.325424751783846"
"Rather not true","1991","Rural Area","Female","366","0.301422737707291","0.275840761917258","0.327004713497325"
"Totally disagree","1991","Urban Area","Male","305","0.531336882643646","0.491638838011762","0.571034927275531"
"Totally disagree","1991","Urban Area","Female","321","0.519476227962218","0.480738161502743","0.558214294421694"
"Totally disagree","1991","Rural Area","Male","635","0.543596012760066","0.515449271326122","0.57174275419401"
"Totally disagree","1991","Rural Area","Female","672","0.555264093843172","0.527560268024961","0.582967919661383"
"True entirely","1992","Urban Area","Male","137","0.0447623786625106","0.0374418045921617","0.0520829527328595"
"True entirely","1992","Urban Area","Female","149","0.0475852772754682","0.0404315844381986","0.0547389701127378"
"True entirely","1992","Rural Area","Male","103","0.056821417384447","0.0463983275599767","0.0672445072089173"
"True entirely","1992","Rural Area","Female","117","0.0602039681458689","0.0498412854799944","0.0705666508117434"
"Tends to agree","1992","Urban Area","Male","305","0.0971563849081874","0.0866712314637234","0.107641538352651"
"Tends to agree","1992","Urban Area","Female","378","0.114107127304773","0.103423273756396","0.12479098085315"
"Tends to agree","1992","Rural Area","Male","199","0.107047672889626","0.0931274485046007","0.120967897274652"
"Tends to agree","1992","Rural Area","Female","225","0.111379901720753","0.0976741040000325","0.125085699441474"
"Rather not true","1992","Urban Area","Male","1015","0.335974838923497","0.319253213268025","0.352696464578969"
"Rather not true","1992","Urban Area","Female","1132","0.332862132688905","0.317027028389606","0.348697236988204"
"Rather not true","1992","Rural Area","Male","681","0.367869055153451","0.34615736473902","0.389580745567883"
"Rather not true","1992","Rural Area","Female","659","0.332483993212814","0.311960132903534","0.353007853522093"
"Totally disagree","1992","Urban Area","Male","1608","0.522106397505805","0.504422500886852","0.539790294124757"
