"plh0190","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","Urban Area","399","0.324959541345574","0.298537035413535","0.351382047277613","3"
"Rather not true","1990","Rural Area","626","0.283505127752996","0.264471908782394","0.302538346723598","3"
"Tends to agree","1990","Urban Area","141","0.121286160650147","0.102868951781276","0.139703369519019","2"
"Tends to agree","1990","Rural Area","209","0.0937811041820497","0.0814699301887145","0.106092278175385","2"
"Totally disagree","1990","Urban Area","603","0.505489123665127","0.477283332392889","0.533694914937365","4"
"Totally disagree","1990","Rural Area","1195","0.565794873553295","0.544863283573009","0.58672646353358","4"
"True entirely","1990","Urban Area","64","0.0482651743391514","0.0361739751374957","0.0603563735408071","1"
"True entirely","1990","Rural Area","124","0.0569188945116596","0.047134634355017","0.0667031546683021","1"
"Rather not true","1991","Rural Area","748","0.300491389277047","0.282296277030821","0.318686501523272","3"
"Rather not true","1991","Urban Area","380","0.290358337094018","0.265153971381061","0.315562702806975","3"
"Tends to agree","1991","Urban Area","154","0.115402280742469","0.0976616452186359","0.133142916266302","2"
"Tends to agree","1991","Rural Area","243","0.0927825034989449","0.0812683784208601","0.10429662857703","2"
"Totally disagree","1991","Rural Area","1307","0.549490433604772","0.529744654804272","0.569236212405272","4"
"Totally disagree","1991","Urban Area","626","0.525372291938136","0.497645527284689","0.553099056591583","4"
"True entirely","1991","Urban Area","86","0.0688670902253767","0.0548065898963016","0.0829275905544518","1"
"True entirely","1991","Rural Area","141","0.0572356736192363","0.0480168148768122","0.0664545323616604","1"
"Rather not true","1992","Urban Area","2147","0.334338659339915","0.322840809658441","0.345836509021389","3"
"Rather not true","1992","Rural Area","1340","0.349621609542391","0.334692199555992","0.36455101952879","3"
"Tends to agree","1992","Rural Area","424","0.109281726064474","0.0995137538981462","0.119049698230802","2"
"Tends to agree","1992","Urban Area","683","0.106066463966609","0.0985616778254428","0.113571250107774","2"
"Totally disagree","1992","Urban Area","3351","0.51334865447846","0.501166843993474","0.525530464963446","4"
"Totally disagree","1992","Rural Area","1935","0.48253092588388","0.466886298072052","0.498175553695708","4"
"True entirely","1992","Urban Area","286","0.0462462222150164","0.0411276017706062","0.0513648426594266","1"
"True entirely","1992","Rural Area","220","0.0585657385092551","0.0512142163428938","0.0659172606756163","1"
"Rather not true","1993","Urban Area","2968","0.357604855387854","0.34721950432816","0.367990206447548","3"
"Rather not true","1993","Rural Area","1606","0.392002138494993","0.376901317474547","0.407102959515439","3"
"Tends to agree","1993","Urban Area","999","0.119275816863737","0.112252948729097","0.126298684998377","2"
"Tends to agree","1993","Rural Area","484","0.120585450464397","0.110512664760513","0.130658236168282","2"
"Totally disagree","1993","Urban Area","3750","0.461125880193733","0.450324686223842","0.471927074163623","4"
"Totally disagree","1993","Rural Area","1655","0.406919862907072","0.391724311972842","0.422115413841301","4"
"True entirely","1993","Urban Area","465","0.0619934475546763","0.0567683526394005","0.0672185424699521","1"
"True entirely","1993","Rural Area","270","0.0804925481335383","0.0720774190773641","0.0889076771897125","1"
"Rather not true","1994","Urban Area","","","","","3"
"Rather not true","1994","Rural Area","","","","","3"
"Tends to agree","1994","Urban Area","","","","","2"
"Tends to agree","1994","Rural Area","","","","","2"
"Totally disagree","1994","Urban Area","","","","","4"
"Totally disagree","1994","Rural Area","","","","","4"
"True entirely","1994","Urban Area","","","","","1"
"True entirely","1994","Rural Area","","","","","1"
"Rather not true","1995","Rural Area","1700","0.394619593284598","0.379750817002246","0.40948836956695","3"
"Rather not true","1995","Urban Area","3056","0.37529052821406","0.364848594919311","0.385732461508809","3"
"Tends to agree","1995","Rural Area","413","0.101262715433294","0.0920854585489263","0.110439972317661","2"
"Tends to agree","1995","Urban Area","944","0.112384634276986","0.105573429434828","0.119195839119144","2"
"Totally disagree","1995","Urban Area","3847","0.460472980001895","0.449724012675273","0.471221947328517","4"
"Totally disagree","1995","Rural Area","1864","0.456690947363418","0.441537676143493","0.471844218583343","4"
"True entirely","1995","Rural Area","174","0.0474267439186901","0.0409607905072888","0.0538926973300913","1"
"True entirely","1995","Urban Area","413","0.0518518575070592","0.0470702015398499","0.0566335134742685","1"
"Rather not true","1996","Rural Area","1780","0.423550994811644","0.408439095904038","0.438662893719249","3"
"Rather not true","1996","Urban Area","3166","0.39658556809781","0.385940206461893","0.407230929733727","3"
"Tends to agree","1996","Rural Area","477","0.120472150048505","0.110516861138674","0.130427438958336","2"
"Tends to agree","1996","Urban Area","910","0.113352747956044","0.106453915740577","0.120251580171511","2"
"Totally disagree","1996","Urban Area","3674","0.439901626960797","0.429099878499855","0.450703375421738","4"
"Totally disagree","1996","Rural Area","1689","0.413033485717171","0.397974870581962","0.42809210085238","4"
"True entirely","1996","Rural Area","161","0.0429433694226797","0.0367432134288478","0.0491435254165116","1"
"True entirely","1996","Urban Area","362","0.0501600569853492","0.0454101145656587","0.0549099994050397","1"
"Rather not true","1997","Rural Area","1728","0.4224302117362","0.406949750278236","0.437910673194164","3"
"Rather not true","1997","Urban Area","3115","0.396304061275809","0.385478309606921","0.407129812944698","3"
"Tends to agree","1997","Rural Area","422","0.119380154676223","0.1092184987446","0.129541810607846","2"
"Tends to agree","1997","Urban Area","854","0.109536529793101","0.102624235580725","0.116448824005477","2"
"Totally disagree","1997","Rural Area","1582","0.402398896275422","0.38703015608352","0.417767636467325","4"
"Totally disagree","1997","Urban Area","3512","0.443388918740591","0.432393721775221","0.454384115705962","4"
"True entirely","1997","Rural Area","179","0.0557907373121549","0.0485975832546977","0.0629838913696121","1"
"True entirely","1997","Urban Area","361","0.0507704901904984","0.0459117243905299","0.0556292559904669","1"
"Rather not true","1998","Rural Area","","","","","3"
"Rather not true","1998","Urban Area","","","","","3"
"Tends to agree","1998","Rural Area","","","","","2"
"Tends to agree","1998","Urban Area","","","","","2"
"Totally disagree","1998","Rural Area","","","","","4"
"Totally disagree","1998","Urban Area","","","","","4"
"True entirely","1998","Rural Area","","","","","1"
"True entirely","1998","Urban Area","","","","","1"
"Rather not true","1999","Rural Area","","","","","3"
"Rather not true","1999","Urban Area","","","","","3"
"Tends to agree","1999","Rural Area","","","","","2"
"Tends to agree","1999","Urban Area","","","","","2"
"Totally disagree","1999","Rural Area","","","","","4"
"Totally disagree","1999","Urban Area","","","","","4"
"True entirely","1999","Urban Area","","","","","1"
"True entirely","1999","Rural Area","","","","","1"
"Rather not true","2000","Rural Area","","","","","3"
"Rather not true","2000","Urban Area","","","","","3"
"Tends to agree","2000","Rural Area","","","","","2"
"Tends to agree","2000","Urban Area","","","","","2"
"Totally disagree","2000","Rural Area","","","","","4"
"Totally disagree","2000","Urban Area","","","","","4"
"True entirely","2000","Urban Area","","","","","1"
"True entirely","2000","Rural Area","","","","","1"
"Rather not true","2001","Urban Area","","","","","3"
"Rather not true","2001","Rural Area","","","","","3"
"Tends to agree","2001","Urban Area","","","","","2"
"Tends to agree","2001","Rural Area","","","","","2"
"Totally disagree","2001","Urban Area","","","","","4"
"Totally disagree","2001","Rural Area","","","","","4"
"True entirely","2001","Urban Area","","","","","1"
"True entirely","2001","Rural Area","","","","","1"
"Rather not true","2002","Urban Area","","","","","3"
"Rather not true","2002","Rural Area","","","","","3"
"Tends to agree","2002","Urban Area","","","","","2"
"Tends to agree","2002","Rural Area","","","","","2"
"Totally disagree","2002","Urban Area","","","","","4"
"Totally disagree","2002","Rural Area","","","","","4"
"True entirely","2002","Urban Area","","","","","1"
"True entirely","2002","Rural Area","","","","","1"
"Rather not true","2003","Urban Area","","","","","3"
"Rather not true","2003","Rural Area","","","","","3"
"Tends to agree","2003","Urban Area","","","","","2"
"Tends to agree","2003","Rural Area","","","","","2"
"Totally disagree","2003","Urban Area","","","","","4"
"Totally disagree","2003","Rural Area","","","","","4"
"True entirely","2003","Urban Area","","","","","1"
"True entirely","2003","Rural Area","","","","","1"
