"plh0190","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","1-pers.-HH","Male","16","","","","3"
"Rather not true","1990","1-pers.-HH","Female","14","","","","3"
"Rather not true","1990","(Married) couple without C. ","Male","78","0.237034559317382","0.191698057238034","0.28237106139673","3"
"Rather not true","1990","(Married) couple without C. ","Female","80","0.266428124071669","0.21656769753781","0.316288550605527","3"
"Rather not true","1990","Single parent ","Male","12","","","","3"
"Rather not true","1990","Single parent ","Female","32","0.246263933120026","0.167521428410571","0.325006437829482","3"
"Rather not true","1990","Couple + C. LE 16 ","Male","236","0.328616565258573","0.29421156094261","0.363021569574535","3"
"Rather not true","1990","Couple + C. LE 16 ","Female","203","0.330698768112188","0.293636681448804","0.367760854775572","3"
"Rather not true","1990","Couple + C. GT 16 ","Male","131","0.338831543779166","0.291117066419394","0.386546021138938","3"
"Rather not true","1990","Couple + C. GT 16 ","Female","79","0.273043796213755","0.222117193439833","0.323970398987677","3"
"Rather not true","1990","Couple + C. LE and GT 16","Male","51","0.345038016060678","0.267927575650115","0.422148456471241","3"
"Rather not true","1990","Couple + C. LE and GT 16","Female","38","0.322676498380319","0.241687720341447","0.403665276419192","3"
"Tends to agree","1990","1-pers.-HH","Male","9","","","","2"
"Tends to agree","1990","1-pers.-HH","Female","5","","","","2"
"Tends to agree","1990","(Married) couple without C. ","Male","37","0.102637677185758","0.0702837455242855","0.13499160884723","2"
"Tends to agree","1990","Single parent ","Male","3","","","","2"
"Tends to agree","1990","(Married) couple without C. ","Female","31","0.102763620672576","0.0685169974839224","0.13701024386123","2"
"Tends to agree","1990","Single parent ","Female","13","","","","2"
"Tends to agree","1990","Couple + C. LE 16 ","Male","80","0.115845535295576","0.0924035007093731","0.139287569881779","2"
"Tends to agree","1990","Couple + C. LE 16 ","Female","61","0.0954454803680634","0.0722983144582459","0.118592646277881","2"
"Tends to agree","1990","Couple + C. GT 16 ","Male","28","","","","2"
"Tends to agree","1990","Couple + C. GT 16 ","Female","30","0.0962755036550641","0.0625583928894477","0.12999261442068","2"
"Tends to agree","1990","Couple + C. LE and GT 16","Female","17","","","","2"
"Tends to agree","1990","Couple + C. LE and GT 16","Male","20","","","","2"
"Totally disagree","1990","1-pers.-HH","Female","42","0.610310837080139","0.492655717849536","0.727965956310742","4"
"Totally disagree","1990","1-pers.-HH","Male","41","0.57656548422291","0.461634701415308","0.691496267030513","4"
"Totally disagree","1990","(Married) couple without C. ","Male","199","0.593344769622812","0.540977915935441","0.645711623310184","4"
"Totally disagree","1990","(Married) couple without C. ","Female","173","0.569465065598062","0.513620314272454","0.62530981692367","4"
"Totally disagree","1990","Single parent ","Female","65","0.581681527654099","0.491525383693957","0.67183767161424","4"
"Totally disagree","1990","Couple + C. LE 16 ","Male","362","0.506634263805602","0.47001384124966","0.543254686361544","4"
"Totally disagree","1990","Single parent ","Male","21","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","Female","332","0.537864904943669","0.498589212928456","0.577140596958881","4"
"Totally disagree","1990","Couple + C. GT 16 ","Male","202","0.54602815838974","0.495837352519705","0.596218964259774","4"
"Totally disagree","1990","Couple + C. GT 16 ","Female","155","0.539729875164084","0.482756880468311","0.596702869859856","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Male","66","0.458640019798054","0.377814089744821","0.539465949851287","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Female","69","0.525306327689776","0.438798353180167","0.611814302199385","4"
"True entirely","1990","1-pers.-HH","Male","5","","","","1"
"True entirely","1990","1-pers.-HH","Female","5","","","","1"
"True entirely","1990","(Married) couple without C. ","Male","24","","","","1"
"True entirely","1990","(Married) couple without C. ","Female","18","","","","1"
"True entirely","1990","Single parent ","Male","4","","","","1"
"True entirely","1990","Single parent ","Female","5","","","","1"
"True entirely","1990","Couple + C. LE 16 ","Male","38","0.0489036356402493","0.0331066430597099","0.0647006282207888","1"
"True entirely","1990","Couple + C. LE 16 ","Female","23","","","","1"
"True entirely","1990","Couple + C. GT 16 ","Male","17","","","","1"
"True entirely","1990","Couple + C. GT 16 ","Female","30","0.0909508249670975","0.0580829644201243","0.123818685514071","1"
"True entirely","1990","Couple + C. LE and GT 16","Male","9","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","Female","4","","","","1"
"Rather not true","1991","Couple + C. GT 16 ","Female","95","0.28759793689012","0.239903743426776","0.335292130353463","3"
"Rather not true","1991","Couple + C. LE and GT 16","Male","51","0.319178882748329","0.246721421550979","0.39163634394568","3"
"Rather not true","1991","1-pers.-HH","Male","18","","","","3"
"Rather not true","1991","1-pers.-HH","Female","57","0.357723822790091","0.283683212216551","0.431764433363632","3"
"Rather not true","1991","(Married) couple without C. ","Male","89","0.230127582255669","0.187807158242565","0.272448006268773","3"
"Rather not true","1991","(Married) couple without C. ","Female","82","0.210267177511253","0.16868945038696","0.251844904635545","3"
"Rather not true","1991","Single parent ","Male","12","","","","3"
"Rather not true","1991","Single parent ","Female","26","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","Male","222","0.334619504365875","0.298702344663851","0.370536664067899","3"
"Rather not true","1991","Couple + C. LE 16 ","Female","201","0.324040271463662","0.287893870447715","0.36018667247961","3"
"Rather not true","1991","Couple + C. GT 16 ","Male","144","0.351160683654058","0.304900435411707","0.397420931896408","3"
"Rather not true","1991","Couple + C. LE and GT 16","Female","48","0.288183338694114","0.214967012639221","0.361399664749007","3"
"Tends to agree","1991","1-pers.-HH","Male","12","","","","2"
"Tends to agree","1991","(Married) couple without C. ","Female","37","0.0934925977023209","0.0637889901185183","0.123196205286123","2"
