"plh0190","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","no migration background","Male","550","0.305424696583612","0.283851387674992","0.326998005492232","3"
"Rather not true","1990","no migration background","Female","464","0.290337729297153","0.267948733117283","0.312726725477023","3"
"Rather not true","1990","direct migration background","Male","15","","","","3"
"Rather not true","1990","direct migration background","Female","13","","","","3"
"Rather not true","1990","indirect migration background","Male","1","","","","3"
"Rather not true","1990","indirect migration background","Female","","","","","3"
"Tends to agree","1990","no migration background","Male","181","0.100679298098248","0.0865853585974053","0.114773237599091","2"
"Tends to agree","1990","direct migration background","Male","8","","","","2"
"Tends to agree","1990","direct migration background","Female","3","","","","2"
"Tends to agree","1990","indirect migration background","Male","","","","","2"
"Tends to agree","1990","no migration background","Female","167","0.10648657785104","0.0912721718418589","0.121700983860221","2"
"Tends to agree","1990","indirect migration background","Female","","","","","2"
"Totally disagree","1990","no migration background","Male","916","0.536498384505879","0.513141503222213","0.559855265789545","4"
"Totally disagree","1990","no migration background","Female","863","0.552610854814413","0.528085830132994","0.577135879495832","4"
"Totally disagree","1990","direct migration background","Male","27","","","","4"
"Totally disagree","1990","indirect migration background","Male","","","","","4"
"Totally disagree","1990","direct migration background","Female","24","","","","4"
"Totally disagree","1990","indirect migration background","Female","1","","","","4"
"True entirely","1990","no migration background","Male","104","0.0573976208122609","0.0465028968970112","0.0682923447275106","1"
"True entirely","1990","no migration background","Female","85","0.050564838037394","0.0397576180452348","0.0613720580295532","1"
"True entirely","1990","direct migration background","Male","2","","","","1"
"True entirely","1990","direct migration background","Female","6","","","","1"
"True entirely","1990","indirect migration background","Male","","","","","1"
"True entirely","1990","indirect migration background","Female","","","","","1"
"Rather not true","1991","no migration background","Male","565","0.296287320963591","0.275151838414655","0.317422803512527","3"
"Rather not true","1991","no migration background","Female","541","0.293592859088586","0.272835126160745","0.314350592016427","3"
"Rather not true","1991","direct migration background","Male","14","","","","3"
"Rather not true","1991","direct migration background","Female","22","","","","3"
"Rather not true","1991","indirect migration background","Male","","","","","3"
"Rather not true","1991","indirect migration background","Female","","","","","3"
"Tends to agree","1991","no migration background","Female","206","0.0968973185849515","0.0834137738344943","0.110380863335409","2"
"Tends to agree","1991","direct migration background","Male","7","","","","2"
"Tends to agree","1991","no migration background","Male","186","0.103452263566134","0.0893556545522458","0.117548872580022","2"
"Tends to agree","1991","direct migration background","Female","5","","","","2"
"Tends to agree","1991","indirect migration background","Male","2","","","","2"
"Tends to agree","1991","indirect migration background","Female","","","","","2"
"Totally disagree","1991","no migration background","Male","937","0.543859270369494","0.520805039362154","0.566913501376835","4"
"Totally disagree","1991","no migration background","Female","987","0.546202685264803","0.523509915247535","0.568895455282071","4"
"Totally disagree","1991","direct migration background","Male","28","","","","4"
"Totally disagree","1991","indirect migration background","Male","","","","","4"
"Totally disagree","1991","direct migration background","Female","34","0.489409308067977","0.371459807908277","0.607358808227676","4"
"Totally disagree","1991","indirect migration background","Female","","","","","4"
"True entirely","1991","no migration background","Male","105","0.056401145100781","0.0457230051251219","0.0670792850764401","1"
"True entirely","1991","no migration background","Female","115","0.0633071370616594","0.0522076073528345","0.0744066667704843","1"
"True entirely","1991","direct migration background","Male","3","","","","1"
"True entirely","1991","direct migration background","Female","8","","","","1"
"True entirely","1991","indirect migration background","Male","","","","","1"
"True entirely","1991","indirect migration background","Female","","","","","1"
"Rather not true","1992","no migration background","Male","1620","0.349336693568476","0.33574556407217","0.362927823064782","3"
"Rather not true","1992","no migration background","Female","1694","0.333488927512834","0.320602680597136","0.346375174428531","3"
