"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","2.24","2","479","1","1","3","4","4","2.15","2.33","1","4","2","2"
"1984","college entrance qualification","Male","2.34","2","793","1","1","3","4","4","2.27","2.41","1","4","2","2"
"1984","lower secondary degree","Female","2.86","3","3188","1","2","4","4","4","2.82","2.9","1","4","3","3"
"1984","lower secondary degree","Male","2.71","3","2784","1","2","4","4","4","2.67","2.75","1","4","3","3"
"1984","no degree/no degree yet","Female","2.71","3","661","1","2","4","4","4","2.63","2.79","1","4","3","3"
"1984","no degree/no degree yet","Male","2.58","3","565","1","2","3","4","4","2.49","2.67","1","4","3","3"
"1984","Other degree","Female","3.05","3","543","2","2","4","4","4","2.97","3.13","1","4","3","3"
"1984","Other degree","Male","2.93","3","830","2","2","4","4","4","2.86","3","1","4","3","3"
"1984","secondary school degree","Female","2.61","3","1106","1","2","4","4","4","2.55","2.67","1","4","3","3"
"1984","secondary school degree","Male","2.5","2","820","1","2","3","4","4","2.42","2.58","1","4","2","3"
"1985","college entrance qualification","Female","2.3","2","457","1","1","3","4","4","2.2","2.4","1","4","2","2"
"1985","college entrance qualification","Male","2.35","2","755","1","1","3","4","4","2.27","2.43","1","4","2","2"
"1985","lower secondary degree","Female","2.83","3","2845","1","2","4","4","4","2.79","2.87","1","4","3","3"
"1985","lower secondary degree","Male","2.67","3","2512","1","2","4","4","4","2.63","2.71","1","4","3","3"
"1985","no degree/no degree yet","Female","2.73","3","531","1","2","4","4","4","2.65","2.81","1","4","3","3"
"1985","no degree/no degree yet","Male","2.51","2","488","1","2","3","4","4","2.42","2.6","1","4","3","3"
"1985","Other degree","Female","2.94","3","455","2","2","4","4","4","2.85","3.03","1","4","3","3"
"1985","Other degree","Male","2.88","3","715","2","2","4","4","4","2.81","2.95","1","4","3","3"
"1985","secondary school degree","Female","2.6","3","1073","1","2","3","4","4","2.54","2.66","1","4","3","3"
"1985","secondary school degree","Male","2.55","3","787","1","2","3","4","4","2.48","2.62","1","4","2","3"
"1986","college entrance qualification","Female","2.14","2","475","1","1","3","4","4","2.05","2.23","1","4","2","2"
"1986","college entrance qualification","Male","2.25","2","765","1","1","3","4","4","2.18","2.32","1","4","2","2"
"1986","lower secondary degree","Female","2.73","3","2668","1","2","4","4","4","2.69","2.77","1","4","3","3"
"1986","lower secondary degree","Male","2.55","3","2400","1","2","3","4","4","2.51","2.59","1","4","2","3"
"1986","no degree/no degree yet","Female","2.66","3","502","1","2","4","4","4","2.57","2.75","1","4","3","3"
"1986","no degree/no degree yet","Male","2.52","3","465","1","2","3","4","4","2.42","2.62","1","4","3","3"
"1986","Other degree","Female","2.89","3","427","1","2","4","4","4","2.8","2.98","1","4","3","3"
"1986","Other degree","Male","2.84","3","664","1","2","4","4","4","2.76","2.92","1","4","3","3"
"1986","secondary school degree","Female","2.53","3","1037","1","2","3","4","4","2.47","2.59","1","4","2","3"
"1986","secondary school degree","Male","2.41","2","772","1","1","3","4","4","2.34","2.48","1","4","2","3"
"1987","college entrance qualification","Female","","","","","","","","","","","","","",""
"1987","college entrance qualification","Male","","","","","","","","","","","","","",""
"1987","lower secondary degree","Female","","","","","","","","","","","","","",""
"1987","lower secondary degree","Male","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1987","Other degree","Female","","","","","","","","","","","","","",""
"1987","Other degree","Male","","","","","","","","","","","","","",""
"1987","secondary school degree","Female","","","","","","","","","","","","","",""
"1987","secondary school degree","Male","","","","","","","","","","","","","",""
"1988","college entrance qualification","Female","","","","","","","","","","","","","",""
"1988","college entrance qualification","Male","","","","","","","","","","","","","",""
"1988","lower secondary degree","Female","","","","","","","","","","","","","",""
"1988","lower secondary degree","Male","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1988","Other degree","Female","","","","","","","","","","","","","",""
"1988","Other degree","Male","","","","","","","","","","","","","",""
"1988","secondary school degree","Female","","","","","","","","","","","","","",""
"1988","secondary school degree","Male","","","","","","","","","","","","","",""
"1989","college entrance qualification","Female","","","","","","","","","","","","","",""
"1989","college entrance qualification","Male","","","","","","","","","","","","","",""
"1989","lower secondary degree","Female","","","","","","","","","","","","","",""
"1989","lower secondary degree","Male","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1989","Other degree","Female","","","","","","","","","","","","","",""
"1989","Other degree","Male","","","","","","","","","","","","","",""
"1989","secondary school degree","Female","","","","","","","","","","","","","",""
"1989","secondary school degree","Male","","","","","","","","","","","","","",""
"1990","college entrance qualification","Female","","","","","","","","","","","","","",""
"1990","college entrance qualification","Male","","","","","","","","","","","","","",""
"1990","lower secondary degree","Female","","","","","","","","","","","","","",""
"1990","lower secondary degree","Male","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","","","","","","","","","","","","","",""
"1990","secondary school degree","Female","","","","","","","","","","","","","",""
"1990","secondary school degree","Male","","","","","","","","","","","","","",""
"1991","college entrance qualification","Female","","","","","","","","","","","","","",""
"1991","college entrance qualification","Male","","","","","","","","","","","","","",""
"1991","lower secondary degree","Female","","","","","","","","","","","","","",""
"1991","lower secondary degree","Male","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1991","Other degree","Female","","","","","","","","","","","","","",""
"1991","Other degree","Male","","","","","","","","","","","","","",""
