"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","2.48","2","115","1","2","3","4","4","2.29","2.67","1","4","2","3"
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","2.28","2","1149","1","1","3","4","4","2.22","2.34","1","4","2","2"
"1984","lower secondary degree","direct migration background","2.92","3","588","1","2","4","4","4","2.84","3","1","4","3","3"
"1984","lower secondary degree","indirect migration background","3.03","3","67","2","3","4","4","4","2.78","3.28","1","4","3","3"
"1984","lower secondary degree","no migration background","2.79","3","5317","1","2","4","4","4","2.76","2.82","1","4","3","3"
"1984","no degree/no degree yet","direct migration background","3","3","992","2","2","4","4","4","2.94","3.06","1","4","3","3"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","2.38","2","221","1","2","3","4","4","2.25","2.51","1","4","2","2"
"1984","Other degree","direct migration background","2.99","3","1330","2","2","4","4","4","2.94","3.04","1","4","3","3"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","2.87","3","36","2","2","4","4","4","2.54","3.2","1","4","2","3"
"1984","secondary school degree","direct migration background","2.67","3","141","1","2","4","4","4","2.49","2.85","1","4","2","3"
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","2.56","3","1758","1","2","4","4","4","2.51","2.61","1","4","2","3"
"1985","college entrance qualification","direct migration background","2.5","2","105","1","2","3","4","4","2.3","2.7","1","4","2","3"
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","2.31","2","1100","1","1","3","4","4","2.25","2.37","1","4","2","2"
"1985","lower secondary degree","direct migration background","2.9","3","546","1","2","4","4","4","2.81","2.99","1","4","3","3"
"1985","lower secondary degree","indirect migration background","2.79","3","76","2","2","3","4","4","2.55","3.03","1","4","2","3"
"1985","lower secondary degree","no migration background","2.75","3","4735","1","2","4","4","4","2.72","2.78","1","4","3","3"
"1985","no degree/no degree yet","direct migration background","2.95","3","785","2","2","4","4","4","2.88","3.02","1","4","3","3"
"1985","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","no migration background","2.41","2","218","1","1","3","4","4","2.27","2.55","1","4","2","3"
"1985","Other degree","direct migration background","2.94","3","1122","2","2","4","4","4","2.88","3","1","4","3","3"
"1985","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1985","Other degree","no migration background","2.7","3","41","1","2","4","4","4","2.39","3.01","1","4","2","3"
"1985","secondary school degree","direct migration background","2.72","3","139","1","2","4","4","4","2.55","2.89","1","4","3","3"
"1985","secondary school degree","indirect migration background","2.07","2","31","1","1","3","4","4","1.68","2.46","1","4","2","3"
"1985","secondary school degree","no migration background","2.58","3","1690","1","2","3","4","4","2.53","2.63","1","4","2","3"
"1986","college entrance qualification","direct migration background","2.55","2","110","1","2","4","4","4","2.34","2.76","1","4","2","3"
