"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","2.93","3","1498","1","2","4","4","4","2.88","2.98","1","4","3","3"
"1984","direct migration background","Male","2.84","3","1731","1","2","4","4","4","2.79","2.89","1","4","3","3"
"1984","indirect migration background","Female","2.64","3","65","1","2","3","4","4","2.38","2.9","1","4","3","3"
"1984","indirect migration background","Male","2.64","2.5","57","1","2","4","4","4","2.35","2.93","1","4","2","3"
"1984","no migration background","Female","2.73","3","4458","1","2","4","4","4","2.7","2.76","1","4","3","3"
"1984","no migration background","Male","2.59","3","4042","1","2","4","4","4","2.56","2.62","1","4","3","3"
"1985","direct migration background","Female","2.94","3","1273","2","2","4","4","4","2.89","2.99","1","4","3","3"
"1985","direct migration background","Male","2.79","3","1503","1","2","4","4","4","2.74","2.84","1","4","3","3"
"1985","indirect migration background","Female","2.68","3","77","1","2","4","4","4","2.44","2.92","1","4","2","3"
"1985","indirect migration background","Male","2.56","2","63","2","2","3","4","4","2.29","2.83","1","4","2","3"
"1985","no migration background","Female","2.7","3","4090","1","2","4","4","4","2.67","2.73","1","4","3","3"
"1985","no migration background","Male","2.58","3","3750","1","2","3","4","4","2.55","2.61","1","4","3","3"
"1986","direct migration background","Female","2.85","3","1226","1","2","4","4","4","2.79","2.91","1","4","3","3"
"1986","direct migration background","Male","2.66","3","1454","1","2","4","4","4","2.6","2.72","1","4","3","3"
"1986","indirect migration background","Female","2.51","3","82","1","2","3","4","4","2.29","2.73","1","4","2","3"
"1986","indirect migration background","Male","2.66","2.86","70","1","2","4","4","4","2.39","2.93","1","4","2","3"
"1986","no migration background","Female","2.6","3","3877","1","2","3","4","4","2.57","2.63","1","4","3","3"
"1986","no migration background","Male","2.45","2","3602","1","2","3","4","4","2.42","2.48","1","4","2","2"
"1987","direct migration background","Female","","","","","","","","","","","","","",""
"1987","direct migration background","Male","","","","","","","","","","","","","",""
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","","","","","","","","","","","","","",""
"1987","no migration background","Male","","","","","","","","","","","","","",""
"1988","direct migration background","Female","","","","","","","","","","","","","",""
"1988","direct migration background","Male","","","","","","","","","","","","","",""
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","","","","","","","","","","","","","",""
"1988","no migration background","Male","","","","","","","","","","","","","",""
"1989","direct migration background","Female","","","","","","","","","","","","","",""
"1989","direct migration background","Male","","","","","","","","","","","","","",""
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","","","","","","","","","","","","","",""
"1989","no migration background","Male","","","","","","","","","","","","","",""
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","","","","","","","","","","","","","",""
"1990","no migration background","Male","","","","","","","","","","","","","",""
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","","","","","","","","","","","","","",""
"1995","direct migration background","Male","","","","","","","","","","","","","",""
