"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","2.83","3","2283","1","2","4","4","4","2.79","2.87","1","4","3","3"
"1984","Employed","indirect migration background","2.72","3","68","1","2","4","4","4","2.44","3","1","4","2","3"
"1984","Employed","no migration background","2.57","3","4996","1","2","4","4","4","2.54","2.6","1","4","3","3"
"1984","Not Employed","direct migration background","2.99","3","946","2","2","4","4","4","2.93","3.05","1","4","3","3"
"1984","Not Employed","indirect migration background","2.54","3","54","1","2","3","4","4","2.26","2.82","1","4","2","3"
"1984","Not Employed","no migration background","2.79","3","3504","1","2","4","4","4","2.76","2.82","1","4","3","3"
"1985","Employed","direct migration background","2.83","3","1955","1","2","4","4","4","2.79","2.87","1","4","3","3"
"1985","Employed","indirect migration background","2.71","3","71","1","2","4","4","4","2.47","2.95","1","4","2","3"
"1985","Employed","no migration background","2.55","3","4665","1","2","3","4","4","2.52","2.58","1","4","3","3"
"1985","Not Employed","direct migration background","2.92","3","821","2","2","4","4","4","2.85","2.99","1","4","3","3"
"1985","Not Employed","indirect migration background","2.54","2.87","69","1","2","3","4","4","2.28","2.8","1","4","2","3"
"1985","Not Employed","no migration background","2.76","3","3175","1","2","4","4","4","2.72","2.8","1","4","3","3"
"1986","Employed","direct migration background","2.72","3","1890","1","2","4","4","4","2.67","2.77","1","4","3","3"
"1986","Employed","indirect migration background","2.64","2.47","89","1","2","4","4","4","2.42","2.86","1","4","2","3"
"1986","Employed","no migration background","2.42","2","4548","1","2","3","4","4","2.39","2.45","1","4","2","2"
"1986","Not Employed","direct migration background","2.81","3","790","1","2","4","4","4","2.74","2.88","1","4","3","3"
"1986","Not Employed","indirect migration background","2.49","3","63","1","1","3","4","4","2.22","2.76","1","4","2","3"
"1986","Not Employed","no migration background","2.68","3","2931","1","2","4","4","4","2.64","2.72","1","4","3","3"
"1987","Employed","direct migration background","","","","","","","","","","","","","",""
"1987","Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Employed","no migration background","","","","","","","","","","","","","",""
"1987","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","","","","","","","","","","","","","",""
"1988","Employed","direct migration background","","","","","","","","","","","","","",""
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","","","","","","","","","","","","","",""
"1988","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","","","","","","","","","","","","","",""
"1989","Employed","direct migration background","","","","","","","","","","","","","",""
"1989","Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Employed","no migration background","","","","","","","","","","","","","",""
"1989","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
