"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1984","college entrance qualification","higher education","2.33","2","627","1","1","3","4","4","2.25","2.41","1","4","2","2"
"1984","college entrance qualification","higher vocational","2.5","2.17","136","1","2","3","4","4","2.32","2.68","1","4","2","3"
"1984","college entrance qualification","in school","","","","","","","","","","","","","",""
"1984","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1984","college entrance qualification","middle vocational","2.09","2","309","1","1","3","4","4","1.98","2.2","1","4","2","2"
"1984","college entrance qualification","vocational + Abi","2.36","2","200","1","1","3","4","4","2.21","2.51","1","4","2","3"
"1984","lower secondary degree","general elemantary","2.88","3","2190","1","2","4","4","4","2.84","2.92","1","4","3","3"
"1984","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1984","lower secondary degree","higher vocational","2.73","3","291","1","2","4","4","4","2.61","2.85","1","4","3","3"
"1984","lower secondary degree","in school","","","","","","","","","","","","","",""
"1984","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1984","lower secondary degree","middle vocational","2.74","3","3460","1","2","4","4","4","2.7","2.78","1","4","3","3"
"1984","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","in school","2.28","2","183","1","1","3","4","4","2.13","2.43","1","4","2","2"
"1984","no degree/no degree yet","inadequately","2.9","3","927","2","2","4","4","4","2.84","2.96","1","4","3","3"
"1984","no degree/no degree yet","middle vocational","2.85","3","112","1","2","4","4","4","2.67","3.03","1","4","3","3"
"1984","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1984","Other degree","general elemantary","3.13","3","677","2","2","4","4","4","3.06","3.2","1","4","3","3"
"1984","Other degree","higher education","2.66","3","58","1","2","4","4","4","2.41","2.91","1","4","2","3"
"1984","Other degree","higher vocational","","","","","","","","","","","","","",""
"1984","Other degree","in school","","","","","","","","","","","","","",""
"1984","Other degree","inadequately","","","","","","","","","","","","","",""
"1984","Other degree","middle vocational","2.86","3","508","1","2","4","4","4","2.77","2.95","1","4","3","3"
"1984","Other degree","vocational + Abi","2.79","3","100","2","2","4","4","4","2.59","2.99","1","4","2","3"
"1984","secondary school degree","general elemantary","2.49","2","466","1","2","3","4","4","2.39","2.59","1","4","2","3"
"1984","secondary school degree","higher education","2.74","3","67","1","2","4","4","4","2.46","3.02","1","4","2","3"
"1984","secondary school degree","higher vocational","2.41","2","208","1","1","3","4","4","2.26","2.56","1","4","2","3"
"1984","secondary school degree","in school","","","","","","","","","","","","","",""
"1984","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1984","secondary school degree","middle vocational","2.6","3","1183","1","2","4","4","4","2.54","2.66","1","4","3","3"
"1984","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1985","college entrance qualification","higher education","2.36","2","604","1","1","3","4","4","2.27","2.45","1","4","2","2"
"1985","college entrance qualification","higher vocational","2.48","2.94","127","1","2","3","4","4","2.29","2.67","1","4","2","3"
"1985","college entrance qualification","in school","","","","","","","","","","","","","",""
"1985","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1985","college entrance qualification","middle vocational","2.14","2","292","1","1","3","4","4","2.02","2.26","1","4","2","2"
"1985","college entrance qualification","vocational + Abi","2.39","2","189","1","1","3","4","4","2.23","2.55","1","4","2","2"
"1985","lower secondary degree","general elemantary","2.88","3","1932","1","2","4","4","4","2.84","2.92","1","4","3","3"
"1985","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1985","lower secondary degree","higher vocational","2.71","3","276","1","2","4","4","4","2.58","2.84","1","4","2","3"
"1985","lower secondary degree","in school","","","","","","","","","","","","","",""
"1985","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1985","lower secondary degree","middle vocational","2.69","3","3123","1","2","4","4","4","2.65","2.73","1","4","3","3"
"1985","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","in school","2.29","2","183","1","1","3","4","4","2.13","2.45","1","4","2","2"
"1985","no degree/no degree yet","inadequately","2.93","3","743","1","2","4","4","4","2.86","3","1","4","3","3"
"1985","no degree/no degree yet","middle vocational","2.38","2","88","1","2","3","4","4","2.15","2.61","1","4","2","3"
"1985","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1985","Other degree","general elemantary","2.99","3","564","2","2","4","4","4","2.91","3.07","1","4","3","3"
"1985","Other degree","higher education","2.87","3","54","1","2","4","4","4","2.56","3.18","1","4","2","4"
"1985","Other degree","higher vocational","","","","","","","","","","","","","",""
"1985","Other degree","in school","","","","","","","","","","","","","",""
"1985","Other degree","inadequately","","","","","","","","","","","","","",""
"1985","Other degree","middle vocational","2.92","3","437","2","2","4","4","4","2.83","3.01","1","4","3","3"
"1985","Other degree","vocational + Abi","2.84","3","81","2","2","4","4","4","2.63","3.05","1","4","3","3"
"1985","secondary school degree","general elemantary","2.56","3","471","1","2","3","4","4","2.47","2.65","1","4","2","3"
"1985","secondary school degree","higher education","2.44","2","61","1","2","3","4","4","2.18","2.7","1","4","2","3"
"1985","secondary school degree","higher vocational","2.64","3","197","1","2","4","4","4","2.48","2.8","1","4","2","3"
"1985","secondary school degree","in school","","","","","","","","","","","","","",""
"1985","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1985","secondary school degree","middle vocational","2.59","3","1130","1","2","3","4","4","2.53","2.65","1","4","3","3"
"1985","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1986","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1986","college entrance qualification","higher education","2.22","2","604","1","1","3","4","4","2.14","2.3","1","4","2","2"
"1986","college entrance qualification","higher vocational","2.37","2","130","1","2","3","4","4","2.19","2.55","1","4","2","3"
"1986","college entrance qualification","in school","","","","","","","","","","","","","",""
"1986","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1986","college entrance qualification","middle vocational","2.05","2","319","1","1","3","3","4","1.94","2.16","1","4","2","2"
"1986","college entrance qualification","vocational + Abi","2.31","2","187","1","1","3","4","4","2.16","2.46","1","4","2","3"
"1986","lower secondary degree","general elemantary","2.74","3","1825","1","2","4","4","4","2.69","2.79","1","4","3","3"
"1986","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1986","lower secondary degree","higher vocational","2.65","3","255","1","2","3","4","4","2.52","2.78","1","4","3","3"
"1986","lower secondary degree","in school","","","","","","","","","","","","","",""
"1986","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1986","lower secondary degree","middle vocational","2.59","3","2965","1","2","3","4","4","2.55","2.63","1","4","3","3"
"1986","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","in school","2.32","2","184","1","1","3","4","4","2.17","2.47","1","4","2","2"
"1986","no degree/no degree yet","inadequately","2.77","3","697","1","2","4","4","4","2.69","2.85","1","4","3","3"
"1986","no degree/no degree yet","middle vocational","2.52","2","82","1","2","3","4","4","2.29","2.75","1","4","2","3"
"1986","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1986","Other degree","general elemantary","2.93","3","526","2","2","4","4","4","2.85","3.01","1","4","3","3"
"1986","Other degree","higher education","2.75","3","53","2","2","3","4","4","2.48","3.02","1","4","2","3"
"1986","Other degree","higher vocational","","","","","","","","","","","","","",""
"1986","Other degree","in school","","","","","","","","","","","","","",""
"1986","Other degree","inadequately","","","","","","","","","","","","","",""
"1986","Other degree","middle vocational","2.91","3","401","1","2","4","4","4","2.81","3.01","1","4","3","3"
"1986","Other degree","vocational + Abi","2.82","3","76","1","2","4","4","4","2.58","3.06","1","4","2","3"
"1986","secondary school degree","general elemantary","2.38","2","455","1","2","3","4","4","2.28","2.48","1","4","2","3"
"1986","secondary school degree","higher education","2.37","2","61","1","1","3","4","4","2.07","2.67","1","4","2","3"
"1986","secondary school degree","higher vocational","2.41","3","175","1","1","3","4","4","2.25","2.57","1","4","2","3"
"1986","secondary school degree","in school","","","","","","","","","","","","","",""
"1986","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1986","secondary school degree","middle vocational","2.54","3","1116","1","2","3","4","4","2.48","2.6","1","4","2","3"
"1986","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1987","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1987","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1987","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1987","college entrance qualification","in school","","","","","","","","","","","","","",""
"1987","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1987","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1987","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"1987","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"1987","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1987","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1987","lower secondary degree","in school","","","","","","","","","","","","","",""
