"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","2.77","3","1327","1","2","4","4","4","2.72","2.82","1","4","3","3"
"1984","16-34 y.","indirect migration background","2.46","2.76","96","1","1","3","4","4","2.22","2.7","1","4","2","3"
"1984","16-34 y.","no migration background","2.35","2","3049","1","1","3","4","4","2.31","2.39","1","4","2","2"
"1984","35-65 y.","direct migration background","2.93","3","1870","1","2","4","4","4","2.89","2.97","1","4","3","3"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","2.74","3","4255","1","2","4","4","4","2.71","2.77","1","4","3","3"
"1984","66 and older","direct migration background","3.34","3.26","32","2","3","4","4","4","3.07","3.61","2","4","3","4"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","3.02","3","1196","2","2","4","4","4","2.97","3.07","1","4","3","3"
"1985","16-34 y.","direct migration background","2.68","3","1092","1","2","4","4","4","2.62","2.74","1","4","3","3"
"1985","16-34 y.","indirect migration background","2.45","2","117","1","1","3","4","4","2.25","2.65","1","4","2","3"
"1985","16-34 y.","no migration background","2.36","2","2866","1","1","3","4","4","2.32","2.4","1","4","2","2"
"1985","35-65 y.","direct migration background","2.95","3","1650","2","2","4","4","4","2.9","3","1","4","3","3"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","2.71","3","3943","1","2","4","4","4","2.68","2.74","1","4","3","3"
"1985","66 and older","direct migration background","3.09","3","34","2","3","4","4","4","2.79","3.39","1","4","3","4"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","2.99","3","1031","2","2","4","4","4","2.93","3.05","1","4","3","3"
"1986","16-34 y.","direct migration background","2.59","3","1037","1","2","4","4","4","2.52","2.66","1","4","3","3"
"1986","16-34 y.","indirect migration background","2.37","2","126","1","1","3","4","4","2.18","2.56","1","4","2","3"
"1986","16-34 y.","no migration background","2.28","2","2822","1","1","3","4","4","2.24","2.32","1","4","2","2"
"1986","35-65 y.","direct migration background","2.8","3","1596","1","2","4","4","4","2.75","2.85","1","4","3","3"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","2.58","3","3713","1","2","3","4","4","2.55","2.61","1","4","3","3"
"1986","66 and older","direct migration background","3.1","3","47","2","3","4","4","4","2.83","3.37","1","4","3","4"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","2.87","3","944","2","2","4","4","4","2.81","2.93","1","4","3","3"
