"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","2.65","3","1463","1","2","4","4","4","2.59","2.71","1","4","3","3"
"1984","Employed","1-pers.-HH","2.46","2","659","1","1","3","4","4","2.38","2.54","1","4","2","3"
"1984","Employed","Couple + C. GT 16 ","2.63","3","1260","1","2","4","4","4","2.57","2.69","1","4","3","3"
"1984","Employed","Couple + C. LE 16","2.54","3","2123","1","2","4","4","4","2.49","2.59","1","4","3","3"
"1984","Employed","Couple + C. LE and GT 16","2.7","3","1075","1","2","4","4","4","2.64","2.76","1","4","3","3"
"1984","Employed","Single parent","2.49","3","341","1","2","3","4","4","2.38","2.6","1","4","2","3"
"1984","Not Employed","(Married) couple without C.","2.92","3","1180","1","2","4","4","4","2.86","2.98","1","4","3","3"
"1984","Not Employed","1-pers.-HH","3","3","632","2","2","4","4","4","2.92","3.08","1","4","3","3"
"1984","Not Employed","Couple + C. GT 16 ","2.57","3","671","1","2","3","4","4","2.49","2.65","1","4","3","3"
"1984","Not Employed","Couple + C. LE 16","2.62","3","859","1","2","4","4","4","2.55","2.69","1","4","3","3"
"1984","Not Employed","Couple + C. LE and GT 16","2.58","3","582","1","2","3","4","4","2.5","2.66","1","4","3","3"
"1984","Not Employed","Single parent","2.69","3","221","1","2","4","4","4","2.55","2.83","1","4","3","3"
"1985","Employed","(Married) couple without C.","2.59","3","1309","1","2","4","4","4","2.53","2.65","1","4","3","3"
"1985","Employed","1-pers.-HH","2.49","2","590","1","2","3","4","4","2.4","2.58","1","4","2","3"
"1985","Employed","Couple + C. GT 16 ","2.61","3","1307","1","2","4","4","4","2.55","2.67","1","4","3","3"
"1985","Employed","Couple + C. LE 16","2.56","3","1863","1","2","3","4","4","2.51","2.61","1","4","3","3"
"1985","Employed","Couple + C. LE and GT 16","2.68","3","941","1","2","4","4","4","2.61","2.75","1","4","3","3"
"1985","Employed","Single parent","2.5","2.42","325","1","2","3","4","4","2.39","2.61","1","4","2","3"
"1985","Not Employed","(Married) couple without C.","2.89","3","1060","1","2","4","4","4","2.83","2.95","1","4","3","3"
"1985","Not Employed","1-pers.-HH","2.89","3","541","1","2","4","4","4","2.81","2.97","1","4","3","3"
"1985","Not Employed","Couple + C. GT 16 ","2.55","3","668","1","2","3","4","4","2.47","2.63","1","4","2","3"
"1985","Not Employed","Couple + C. LE 16","2.56","3","743","1","2","3","4","4","2.49","2.63","1","4","3","3"
"1985","Not Employed","Couple + C. LE and GT 16","2.59","3","507","1","2","3","4","4","2.5","2.68","1","4","3","3"
"1985","Not Employed","Single parent","2.64","3","205","1","2","4","4","4","2.49","2.79","1","4","2","3"
"1986","Employed","(Married) couple without C.","2.41","2","1349","1","2","3","4","4","2.35","2.47","1","4","2","3"
"1986","Employed","1-pers.-HH","2.31","2","567","1","1","3","4","4","2.22","2.4","1","4","2","2"
"1986","Employed","Couple + C. GT 16 ","2.51","3","1374","1","2","3","4","4","2.45","2.57","1","4","3","3"
"1986","Employed","Couple + C. LE 16","2.47","2","1692","1","2","3","4","4","2.42","2.52","1","4","3","3"
"1986","Employed","Couple + C. LE and GT 16","2.53","3","883","1","2","3","4","4","2.46","2.6","1","4","3","3"
"1986","Employed","Single parent","2.52","3","307","1","2","3","4","4","2.4","2.64","1","4","2","3"
"1986","Not Employed","(Married) couple without C.","2.8","3","974","1","2","4","4","4","2.74","2.86","1","4","3","3"
"1986","Not Employed","1-pers.-HH","2.81","3","515","1","2","4","4","4","2.72","2.9","1","4","3","3"
"1986","Not Employed","Couple + C. GT 16 ","2.54","3","677","1","2","3","4","4","2.46","2.62","1","4","2","3"
"1986","Not Employed","Couple + C. LE 16","2.58","3","648","1","2","3","4","4","2.5","2.66","1","4","3","3"
"1986","Not Employed","Couple + C. LE and GT 16","2.47","2","474","1","2","3","4","4","2.38","2.56","1","4","2","3"
"1986","Not Employed","Single parent","2.42","2","189","1","1","3","4","4","2.26","2.58","1","4","2","3"
"1987","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Employed","Single parent","","","","","","","","","","","","","",""
"1987","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Not Employed","Single parent","","","","","","","","","","","","","",""
"1988","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1988","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1988","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","Employed","Single parent","","","","","","","","","","","","","",""
"1988","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1988","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1988","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","Not Employed","Single parent","","","","","","","","","","","","","",""
"1989","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1989","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1989","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","Employed","Single parent","","","","","","","","","","","","","",""
"1989","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1989","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1989","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","Not Employed","Single parent","","","","","","","","","","","","","",""
"1990","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Employed","Single parent","","","","","","","","","","","","","",""
"1990","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Not Employed","Single parent","","","","","","","","","","","","","",""
"1991","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Employed","Single parent","","","","","","","","","","","","","",""
"1991","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Not Employed","Single parent","","","","","","","","","","","","","",""
"1992","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Employed","1-pers.-HH","","","","","","","","","","","","","",""
