"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","2.3","2","848","1","1","3","4","4","2.23","2.37","1","4","2","2"
"1984","Employed","lower secondary degree","2.7","3","3427","1","2","4","4","4","2.66","2.74","1","4","3","3"
"1984","Employed","no degree/no degree yet","2.8","3","681","1","2","4","4","4","2.72","2.88","1","4","3","3"
"1984","Employed","Other degree","2.93","3","1070","2","2","4","4","4","2.87","2.99","1","4","3","3"
"1984","Employed","secondary school degree","2.45","2","1273","1","1","3","4","4","2.39","2.51","1","4","2","3"
"1984","Not Employed","college entrance qualification","2.3","2","424","1","1","3","4","4","2.2","2.4","1","4","2","2"
"1984","Not Employed","lower secondary degree","2.9","3","2545","1","2","4","4","4","2.86","2.94","1","4","3","3"
"1984","Not Employed","no degree/no degree yet","2.55","3","545","1","2","3","4","4","2.47","2.63","1","4","3","3"
"1984","Not Employed","Other degree","3.11","3","303","2","3","4","4","4","3","3.22","1","4","3","3"
"1984","Not Employed","secondary school degree","2.75","3","653","1","2","4","4","4","2.67","2.83","1","4","3","3"
"1985","Employed","college entrance qualification","2.33","2","828","1","1","3","4","4","2.26","2.4","1","4","2","2"
"1985","Employed","lower secondary degree","2.65","3","3107","1","2","4","4","4","2.61","2.69","1","4","3","3"
"1985","Employed","no degree/no degree yet","2.87","3","525","1","2","4","4","4","2.79","2.95","1","4","3","3"
"1985","Employed","Other degree","2.92","3","920","2","2","4","4","4","2.86","2.98","1","4","3","3"
"1985","Employed","secondary school degree","2.51","3","1232","1","2","3","4","4","2.45","2.57","1","4","2","3"
"1985","Not Employed","college entrance qualification","2.34","2","384","1","1","3","4","4","2.23","2.45","1","4","2","2"
"1985","Not Employed","lower secondary degree","2.88","3","2250","1","2","4","4","4","2.84","2.92","1","4","3","3"
"1985","Not Employed","no degree/no degree yet","2.49","2","494","1","2","3","4","4","2.4","2.58","1","4","3","3"
"1985","Not Employed","Other degree","2.85","3","250","2","2","4","4","4","2.73","2.97","1","4","3","3"
"1985","Not Employed","secondary school degree","2.7","3","628","1","2","4","4","4","2.62","2.78","1","4","3","3"
"1986","Employed","college entrance qualification","2.17","2","860","1","1","3","4","4","2.1","2.24","1","4","2","2"
"1986","Employed","lower secondary degree","2.53","3","3010","1","2","3","4","4","2.49","2.57","1","4","3","3"
"1986","Employed","no degree/no degree yet","2.86","3","486","1","2","4","4","4","2.77","2.95","1","4","3","3"
"1986","Employed","Other degree","2.82","3","862","1","2","4","4","4","2.75","2.89","1","4","3","3"
"1986","Employed","secondary school degree","2.38","2","1222","1","2","3","4","4","2.32","2.44","1","4","2","2"
"1986","Not Employed","college entrance qualification","2.29","2","380","1","1","3","4","4","2.19","2.39","1","4","2","2"
"1986","Not Employed","lower secondary degree","2.77","3","2058","1","2","4","4","4","2.73","2.81","1","4","3","3"
"1986","Not Employed","no degree/no degree yet","2.44","2","481","1","2","3","4","4","2.34","2.54","1","4","3","3"
"1986","Not Employed","Other degree","2.98","3","229","1","2","4","4","4","2.85","3.11","1","4","3","3"
"1986","Not Employed","secondary school degree","2.66","3","587","1","2","3","4","4","2.58","2.74","1","4","3","3"
"1987","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1987","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1987","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Employed","Other degree","","","","","","","","","","","","","",""
"1987","Employed","secondary school degree","","","","","","","","","","","","","",""
"1987","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1987","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1987","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Not Employed","Other degree","","","","","","","","","","","","","",""
"1987","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1988","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1988","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1988","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","Employed","Other degree","","","","","","","","","","","","","",""
"1988","Employed","secondary school degree","","","","","","","","","","","","","",""
"1988","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1988","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1988","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","Not Employed","Other degree","","","","","","","","","","","","","",""
"1988","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1989","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1989","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1989","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","Employed","Other degree","","","","","","","","","","","","","",""
"1989","Employed","secondary school degree","","","","","","","","","","","","","",""
"1989","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1989","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1989","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","Not Employed","Other degree","","","","","","","","","","","","","",""
"1989","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1990","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1990","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1990","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Employed","Other degree","","","","","","","","","","","","","",""
"1990","Employed","secondary school degree","","","","","","","","","","","","","",""
"1990","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1990","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1990","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Not Employed","Other degree","","","","","","","","","","","","","",""
"1990","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1991","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1991","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1991","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Employed","Other degree","","","","","","","","","","","","","",""
"1991","Employed","secondary school degree","","","","","","","","","","","","","",""
"1991","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1991","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1991","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Not Employed","Other degree","","","","","","","","","","","","","",""
"1991","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1992","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1992","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1992","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","Employed","Other degree","","","","","","","","","","","","","",""
"1992","Employed","secondary school degree","","","","","","","","","","","","","",""
"1992","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1992","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1992","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","Not Employed","Other degree","","","","","","","","","","","","","",""
"1992","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1993","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1993","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1993","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","Employed","Other degree","","","","","","","","","","","","","",""
"1993","Employed","secondary school degree","","","","","","","","","","","","","",""
"1993","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1993","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1993","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","Not Employed","Other degree","","","","","","","","","","","","","",""
"1993","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1994","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1994","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1994","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","Employed","Other degree","","","","","","","","","","","","","",""
"1994","Employed","secondary school degree","","","","","","","","","","","","","",""
"1994","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1994","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1994","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","Not Employed","Other degree","","","","","","","","","","","","","",""
"1994","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1995","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1995","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1995","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1995","Employed","Other degree","","","","","","","","","","","","","",""
"1995","Employed","secondary school degree","","","","","","","","","","","","","",""
"1995","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1995","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1995","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1995","Not Employed","Other degree","","","","","","","","","","","","","",""
"1995","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1996","Employed","college entrance qualification","2.1","2","1456","1","1","3","4","4","2.05","2.15","1","4","2","2"
"1996","Employed","lower secondary degree","2.23","2","2841","1","1","3","4","4","2.19","2.27","1","4","2","2"
"1996","Employed","no degree/no degree yet","2.42","2","280","1","2","3","4","4","2.3","2.54","1","4","2","3"
"1996","Employed","Other degree","2.64","3","704","1","2","3","4","4","2.57","2.71","1","4","3","3"
"1996","Employed","secondary school degree","2.14","2","2762","1","1","3","4","4","2.1","2.18","1","4","2","2"
"1996","Not Employed","college entrance qualification","2.29","2","441","1","1","3","4","4","2.2","2.38","1","4","2","2"
"1996","Not Employed","lower secondary degree","2.43","2","2341","1","2","3","4","4","2.39","2.47","1","4","2","2"
"1996","Not Employed","no degree/no degree yet","2.44","2","519","1","2","3","4","4","2.35","2.53","1","4","2","3"
"1996","Not Employed","Other degree","2.83","3","365","2","2","4","4","4","2.73","2.93","1","4","3","3"
"1996","Not Employed","secondary school degree","2.31","2","769","1","2","3","4","4","2.24","2.38","1","4","2","2"
"1997","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1997","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1997","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","Employed","Other degree","","","","","","","","","","","","","",""
"1997","Employed","secondary school degree","","","","","","","","","","","","","",""
"1997","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1997","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1997","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","Not Employed","Other degree","","","","","","","","","","","","","",""
"1997","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1998","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1998","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1998","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1998","Employed","Other degree","","","","","","","","","","","","","",""
"1998","Employed","secondary school degree","","","","","","","","","","","","","",""
"1998","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1998","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1998","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1998","Not Employed","Other degree","","","","","","","","","","","","","",""
"1998","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"1999","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1999","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1999","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1999","Employed","Other degree","","","","","","","","","","","","","",""
"1999","Employed","secondary school degree","","","","","","","","","","","","","",""
"1999","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1999","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1999","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1999","Not Employed","Other degree","","","","","","","","","","","","","",""
"1999","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"2000","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2000","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2000","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2000","Employed","Other degree","","","","","","","","","","","","","",""
"2000","Employed","secondary school degree","","","","","","","","","","","","","",""
"2000","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"2000","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"2000","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2000","Not Employed","Other degree","","","","","","","","","","","","","",""
"2000","Not Employed","secondary school degree","","","","","","","","","","","","","",""
