"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","2.72","3","1110","1","2","4","4","4","2.66","2.78","1","4","3","3"
"1984","Full Time","higher education","2.38","2","462","1","1","3","4","4","2.28","2.48","1","4","2","2"
"1984","Full Time","higher vocational","2.53","3","361","1","2","3","4","4","2.42","2.64","1","4","2","3"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","2.78","3","480","1","2","4","4","4","2.69","2.87","1","4","3","3"
"1984","Full Time","middle vocational","2.63","3","2888","1","2","4","4","4","2.59","2.67","1","4","3","3"
"1984","Full Time","vocational + Abi","2.41","2","178","1","2","3","4","4","2.25","2.57","1","4","2","3"
"1984","Not Working","general elemantary","2.91","3","1698","1","2","4","4","4","2.86","2.96","1","4","3","3"
"1984","Not Working","higher education","2.49","2","154","1","2","3","4","4","2.32","2.66","1","4","2","3"
"1984","Not Working","higher vocational","2.71","3","181","1","2","4","4","4","2.56","2.86","1","4","3","3"
"1984","Not Working","in school","2.28","2","174","1","1","3","4","4","2.13","2.43","1","4","2","2"
"1984","Not Working","inadequately","3.05","3","353","2","2","4","4","4","2.95","3.15","1","4","3","3"
"1984","Not Working","middle vocational","2.78","3","1839","1","2","4","4","4","2.73","2.83","1","4","3","3"
"1984","Not Working","vocational + Abi","2.44","2.83","79","1","1","3","4","4","2.2","2.68","1","4","2","3"
"1984","Part Time","general elemantary","2.66","3","525","1","2","4","4","4","2.56","2.76","1","4","3","3"
"1984","Part Time","higher education","2.33","2","162","1","1","3","4","4","2.16","2.5","1","4","2","2"
"1984","Part Time","higher vocational","2.45","2","104","1","2","3","4","4","2.24","2.66","1","4","2","3"
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","2.94","3","117","1","2","4","4","4","2.75","3.13","1","4","3","4"
"1984","Part Time","middle vocational","2.57","3","865","1","2","3","4","4","2.5","2.64","1","4","2","3"
"1984","Part Time","vocational + Abi","2.31","2","51","1","1","3","4","4","2.02","2.6","1","4","2","3"
"1985","Full Time","general elemantary","2.66","3","964","1","2","4","4","4","2.59","2.73","1","4","3","3"
"1985","Full Time","higher education","2.4","2","460","1","2","3","4","4","2.3","2.5","1","4","2","2"
"1985","Full Time","higher vocational","2.6","3","344","1","2","4","4","4","2.48","2.72","1","4","2","3"
"1985","Full Time","in school","","","","","","","","","","","","","",""
"1985","Full Time","inadequately","2.97","3","373","2","2","4","4","4","2.87","3.07","1","4","3","3"
"1985","Full Time","middle vocational","2.59","3","2521","1","2","4","4","4","2.55","2.63","1","4","3","3"
"1985","Full Time","vocational + Abi","2.64","3","147","1","2","4","4","4","2.47","2.81","1","4","2","3"
"1985","Not Working","general elemantary","2.91","3","1471","1","2","4","4","4","2.86","2.96","1","4","3","3"
