"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","2.98","3","681","2","2","4","4","4","2.91","3.05","1","4","3","3"
"1984","(Married) couple without C.","higher education","2.51","2","200","1","2","4","4","4","2.36","2.66","1","4","2","3"
"1984","(Married) couple without C.","higher vocational","2.54","3","160","1","2","3","4","4","2.38","2.7","1","4","2","3"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","3.07","3","115","2","2","4","4","4","2.89","3.25","1","4","3","4"
"1984","(Married) couple without C.","middle vocational","2.78","3","1391","1","2","4","4","4","2.72","2.84","1","4","3","3"
"1984","(Married) couple without C.","vocational + Abi","2.44","2.07","85","1","1","3","4","4","2.19","2.69","1","4","2","3"
"1984","1-pers.-HH","general elemantary","3.05","3","375","2","2","4","4","4","2.95","3.15","1","4","3","3"
"1984","1-pers.-HH","higher education","2.24","2","116","1","1","3","4","4","2.03","2.45","1","4","2","2"
"1984","1-pers.-HH","higher vocational","2.55","2.28","78","1","2","3","4","4","2.31","2.79","1","4","2","3"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","2.94","3","66","2","2","4","4","4","2.7","3.18","1","4","3","4"
"1984","1-pers.-HH","middle vocational","2.76","3","608","1","2","4","4","4","2.67","2.85","1","4","3","3"
"1984","1-pers.-HH","vocational + Abi","2.22","2","44","1","1","3","4","4","1.9","2.54","1","4","2","3"
"1984","Couple + C. GT 16 ","general elemantary","2.66","3","568","1","2","4","4","4","2.57","2.75","1","4","3","3"
"1984","Couple + C. GT 16 ","higher education","2.4","2","96","1","1","4","4","4","2.16","2.64","1","4","2","3"
"1984","Couple + C. GT 16 ","higher vocational","2.58","3","95","1","2","3","4","4","2.36","2.8","1","4","2","3"
"1984","Couple + C. GT 16 ","in school","2.28","2","76","1","2","3","3","4","2.06","2.5","1","4","2","3"
"1984","Couple + C. GT 16 ","inadequately","2.9","3","140","1","2","4","4","4","2.74","3.06","1","4","3","3"
"1984","Couple + C. GT 16 ","middle vocational","2.62","3","909","1","2","4","4","4","2.55","2.69","1","4","3","3"
"1984","Couple + C. GT 16 ","vocational + Abi","2.47","2","38","1","2","3","4","4","2.13","2.81","1","4","2","3"
"1984","Couple + C. LE 16","general elemantary","2.74","3","633","1","2","4","4","4","2.66","2.82","1","4","3","3"
"1984","Couple + C. LE 16","higher education","2.36","2","262","1","1","3","4","4","2.23","2.49","1","4","2","2"
"1984","Couple + C. LE 16","higher vocational","2.45","3","201","1","1","3","4","4","2.29","2.61","1","4","2","3"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
