"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","2.64","3","1138","1","2","4","4","4","2.58","2.7","1","4","3","3"
"1984","Full Time","1-pers.-HH","2.43","2","528","1","1","3","4","4","2.33","2.53","1","4","2","3"
"1984","Full Time","Couple + C. GT 16 ","2.65","3","925","1","2","4","4","4","2.58","2.72","1","4","3","3"
"1984","Full Time","Couple + C. LE 16","2.56","3","1604","1","2","4","4","4","2.51","2.61","1","4","3","3"
"1984","Full Time","Couple + C. LE and GT 16","2.73","3","775","1","2","4","4","4","2.66","2.8","1","4","3","3"
"1984","Full Time","Single parent","2.52","3","241","1","2","3","4","4","2.38","2.66","1","4","2","3"
"1984","Not Working","(Married) couple without C.","2.92","3","1180","1","2","4","4","4","2.86","2.98","1","4","3","3"
"1984","Not Working","1-pers.-HH","3","3","632","2","2","4","4","4","2.92","3.08","1","4","3","3"
"1984","Not Working","Couple + C. GT 16 ","2.57","3","671","1","2","3","4","4","2.49","2.65","1","4","3","3"
"1984","Not Working","Couple + C. LE 16","2.62","3","859","1","2","4","4","4","2.55","2.69","1","4","3","3"
"1984","Not Working","Couple + C. LE and GT 16","2.58","3","582","1","2","3","4","4","2.5","2.66","1","4","3","3"
"1984","Not Working","Single parent","2.69","3","221","1","2","4","4","4","2.55","2.83","1","4","3","3"
"1984","Part Time","(Married) couple without C.","2.69","3","325","1","2","4","4","4","2.57","2.81","1","4","3","3"
"1984","Part Time","1-pers.-HH","2.61","3","131","1","2","4","4","4","2.42","2.8","1","4","2","3"
"1984","Part Time","Couple + C. GT 16 ","2.57","3","335","1","1","4","4","4","2.45","2.69","1","4","2","3"
"1984","Part Time","Couple + C. LE 16","2.48","2","519","1","1","4","4","4","2.38","2.58","1","4","2","3"
"1984","Part Time","Couple + C. LE and GT 16","2.6","3","300","1","2","3","4","4","2.48","2.72","1","4","3","3"
"1984","Part Time","Single parent","2.43","2","100","1","2","3","4","4","2.22","2.64","1","4","2","3"
"1985","Full Time","(Married) couple without C.","2.59","3","1007","1","2","4","4","4","2.52","2.66","1","4","3","3"
"1985","Full Time","1-pers.-HH","2.53","3","449","1","2","3","4","4","2.43","2.63","1","4","2","3"
"1985","Full Time","Couple + C. GT 16 ","2.6","3","919","1","2","4","4","4","2.53","2.67","1","4","3","3"
"1985","Full Time","Couple + C. LE 16","2.58","3","1331","1","2","3","4","4","2.52","2.64","1","4","3","3"
"1985","Full Time","Couple + C. LE and GT 16","2.68","3","680","1","2","4","4","4","2.6","2.76","1","4","3","3"
"1985","Full Time","Single parent","2.47","2","227","1","2","3","4","4","2.33","2.61","1","4","2","3"
"1985","Not Working","(Married) couple without C.","2.89","3","1060","1","2","4","4","4","2.83","2.95","1","4","3","3"
