"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Female","2.81","3","1110","1","2","4","4","4","2.75","2.87","1","4","3","3"
"1984","Baden-Württemberg","Male","2.59","3","1106","1","2","4","4","4","2.52","2.66","1","4","3","3"
"1984","Bavaria","Female","2.79","3","1055","1","2","4","4","4","2.73","2.85","1","4","3","3"
"1984","Bavaria","Male","2.71","3","965","1","2","4","4","4","2.64","2.78","1","4","3","3"
"1984","Berlin","Female","2.65","3","202","1","2","3","4","4","2.51","2.79","1","4","2","3"
"1984","Berlin","Male","2.47","2","193","1","2","3","4","4","2.32","2.62","1","4","2","3"
"1984","Brandenburg","Female","","","","","","","","","","","","","",""
"1984","Brandenburg","Male","","","","","","","","","","","","","",""
"1984","Bremen","Female","2.79","3","68","1","2","4","4","4","2.53","3.05","1","4","2","3"
"1984","Bremen","Male","2.58","3","62","1","2","3","4","4","2.31","2.85","1","4","2","3"
"1984","Hamburg","Female","2.44","2","154","1","1","3","4","4","2.26","2.62","1","4","2","3"
"1984","Hamburg","Male","2.33","2","146","1","1","3","4","4","2.16","2.5","1","4","2","3"
"1984","Hesse","Female","2.68","3","594","1","2","4","4","4","2.59","2.77","1","4","3","3"
"1984","Hesse","Male","2.59","3","609","1","2","4","4","4","2.5","2.68","1","4","3","3"
"1984","Lower Saxony","Female","2.75","3","607","1","2","4","4","4","2.67","2.83","1","4","3","3"
"1984","Lower Saxony","Male","2.63","3","577","1","2","4","4","4","2.54","2.72","1","4","3","3"
"1984","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Female","2.73","3","1606","1","2","4","4","4","2.68","2.78","1","4","3","3"
"1984","North Rhine-Westphalia","Male","2.6","3","1571","1","2","4","4","4","2.55","2.65","1","4","3","3"
"1984","Rhineland-Palatinate,Saarland","Female","2.84","3","428","1","2","4","4","4","2.74","2.94","1","4","3","3"
"1984","Rhineland-Palatinate,Saarland","Male","2.69","3","414","1","2","4","4","4","2.59","2.79","1","4","3","3"
"1984","Saxony","Female","","","","","","","","","","","","","",""
"1984","Saxony","Male","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Female","2.71","3","197","1","2","4","4","4","2.56","2.86","1","4","3","3"
"1984","Schleswig-Holstein","Male","2.54","3","187","1","2","3","4","4","2.39","2.69","1","4","2","3"
"1984","Thuringia","Female","","","","","","","","","","","","","",""
"1984","Thuringia","Male","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Female","2.71","3","1008","1","2","4","4","4","2.65","2.77","1","4","3","3"
"1985","Baden-Württemberg","Male","2.56","3","1016","1","2","3","4","4","2.5","2.62","1","4","3","3"
"1985","Bavaria","Female","2.76","3","962","1","2","4","4","4","2.7","2.82","1","4","3","3"
"1985","Bavaria","Male","2.68","3","883","1","2","4","4","4","2.61","2.75","1","4","3","3"
"1985","Berlin","Female","2.64","3","188","1","2","3","4","4","2.5","2.78","1","4","2","3"
"1985","Berlin","Male","2.48","2","173","1","2","3","4","4","2.33","2.63","1","4","2","3"
"1985","Brandenburg","Female","","","","","","","","","","","","","",""
"1985","Brandenburg","Male","","","","","","","","","","","","","",""
"1985","Bremen","Female","2.67","3","62","2","2","3","4","4","2.45","2.89","1","4","2","3"
"1985","Bremen","Male","2.83","3","53","2","2","4","4","4","2.56","3.1","1","4","2","3"
"1985","Hamburg","Female","2.53","2","139","1","2","3","4","4","2.36","2.7","1","4","2","3"
"1985","Hamburg","Male","2.55","2","135","1","2","4","4","4","2.36","2.74","1","4","2","3"
"1985","Hesse","Female","2.64","3","542","1","2","4","4","4","2.55","2.73","1","4","3","3"
"1985","Hesse","Male","2.51","3","555","1","2","3","4","4","2.42","2.6","1","4","3","3"
"1985","Lower Saxony","Female","2.76","3","549","1","2","4","4","4","2.67","2.85","1","4","3","3"
"1985","Lower Saxony","Male","2.63","3","526","1","2","4","4","4","2.54","2.72","1","4","2","3"
"1985","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Female","2.73","3","1437","1","2","4","4","4","2.67","2.79","1","4","3","3"
"1985","North Rhine-Westphalia","Male","2.6","3","1439","1","2","4","4","4","2.54","2.66","1","4","3","3"
"1985","Rhineland-Palatinate,Saarland","Female","2.78","3","378","1","2","4","4","4","2.67","2.89","1","4","3","3"
"1985","Rhineland-Palatinate,Saarland","Male","2.63","3","369","1","2","4","4","4","2.52","2.74","1","4","3","3"
"1985","Saxony","Female","","","","","","","","","","","","","",""
"1985","Saxony","Male","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Female","2.78","3","175","1","2","4","4","4","2.62","2.94","1","4","3","3"
"1985","Schleswig-Holstein","Male","2.5","2","167","1","2","3","4","4","2.33","2.67","1","4","2","3"
"1985","Thuringia","Female","","","","","","","","","","","","","",""
"1985","Thuringia","Male","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Female","2.67","3","974","1","2","3","4","4","2.61","2.73","1","4","3","3"
"1986","Baden-Württemberg","Male","2.43","2","1007","1","2","3","4","4","2.36","2.5","1","4","2","3"
"1986","Bavaria","Female","2.65","3","871","1","2","3","4","4","2.58","2.72","1","4","3","3"
