"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1984","direct migration background","(1a) inadequately completed","3.01","3","971","2","2","4","4","4","2.95","3.07","1","4","3","3"
"1984","direct migration background","(1b) general elementary school","3.01","3","965","2","2","4","4","4","2.95","3.07","1","4","3","3"
"1984","direct migration background","(1c) basic vocational qualification","2.94","3","695","1","2","4","4","4","2.86","3.02","1","4","3","3"
"1984","direct migration background","(2a) intermediate vocational","2.66","3","86","1","2","4","4","4","2.42","2.9","1","4","2","3"
"1984","direct migration background","(2b) intermediate general qualification","2.73","3","49","1","2","4","4","4","2.42","3.04","1","4","2","3"
"1984","direct migration background","(2c_gen) general maturity certificate","2.52","2","122","2","2","3","4","4","2.35","2.69","1","4","2","3"
"1984","direct migration background","(2c_voc) vocational maturity certificate","2.59","3","141","1","2","3","4","4","2.42","2.76","1","4","2","3"
"1984","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","direct migration background","(3b) higher tertiary education","2.53","2","96","1","2","3","4","4","2.33","2.73","1","4","2","3"
"1984","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","indirect migration background","(1b) general elementary school","2.65","2.72","36","1","2","4","4","4","2.29","3.01","1","4","2","3"
"1984","indirect migration background","(1c) basic vocational qualification","3.2","3","36","3","3","4","4","4","2.9","3.5","1","4","3","4"
"1984","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(0) in school","2.28","2","156","1","1","3","4","4","2.12","2.44","1","4","2","2"
"1984","no migration background","(1a) inadequately completed","2.62","2.48","65","1","2","4","4","4","2.37","2.87","1","4","2","3"
"1984","no migration background","(1b) general elementary school","2.88","3","1889","1","2","4","4","4","2.83","2.93","1","4","3","3"
"1984","no migration background","(1c) basic vocational qualification","2.73","3","3440","1","2","4","4","4","2.69","2.77","1","4","3","3"
"1984","no migration background","(2a) intermediate vocational","2.57","3","1291","1","2","4","4","4","2.51","2.63","1","4","2","3"
"1984","no migration background","(2b) intermediate general qualification","2.49","2","402","1","2","3","4","4","2.38","2.6","1","4","2","3"
"1984","no migration background","(2c_gen) general maturity certificate","2.07","2","274","1","1","3","4","4","1.95","2.19","1","4","2","2"
"1984","no migration background","(2c_voc) vocational maturity certificate","2.42","2","306","1","2","3","4","4","2.3","2.54","1","4","2","3"
"1984","no migration background","(3a) lower tertiary education","2.54","2","240","1","2","4","4","4","2.4","2.68","1","4","2","3"
"1984","no migration background","(3b) higher tertiary education","2.28","2","418","1","1","3","4","4","2.18","2.38","1","4","2","2"
"1985","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1985","direct migration background","(1a) inadequately completed","2.98","3","765","2","2","4","4","4","2.91","3.05","1","4","3","3"
"1985","direct migration background","(1b) general elementary school","3","3","822","2","2","4","4","4","2.93","3.07","1","4","3","3"
"1985","direct migration background","(1c) basic vocational qualification","2.85","3","627","1","2","4","4","4","2.77","2.93","1","4","3","3"
"1985","direct migration background","(2a) intermediate vocational","2.82","3","82","1","2","4","4","4","2.59","3.05","1","4","2","3"
"1985","direct migration background","(2b) intermediate general qualification","2.6","3","53","1","2","3","4","4","2.34","2.86","1","4","2","3"
"1985","direct migration background","(2c_gen) general maturity certificate","2.4","2","110","1","2","3","4","4","2.2","2.6","1","4","2","3"
"1985","direct migration background","(2c_voc) vocational maturity certificate","2.71","3","115","2","2","4","4","4","2.53","2.89","1","4","2","3"
"1985","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","direct migration background","(3b) higher tertiary education","2.57","2","84","1","2","4","4","4","2.32","2.82","1","4","2","3"
"1985","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1985","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","indirect migration background","(1b) general elementary school","2.95","3","40","2","2","4","4","4","2.63","3.27","1","4","2","4"
"1985","indirect migration background","(1c) basic vocational qualification","2.78","3","42","1","2","3","4","4","2.45","3.11","1","4","2","3"
"1985","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","no migration background","(0) in school","2.29","2","153","1","1","3","4","4","2.12","2.46","1","4","2","2"
"1985","no migration background","(1a) inadequately completed","2.67","3","65","1","2","3","4","4","2.42","2.92","1","4","2","3"
"1985","no migration background","(1b) general elementary school","2.86","3","1661","1","2","4","4","4","2.81","2.91","1","4","3","3"
"1985","no migration background","(1c) basic vocational qualification","2.69","3","3092","1","2","4","4","4","2.65","2.73","1","4","3","3"
