"plh0032","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","no migration background","(0) in school","36","0.240934509274335","0.174040474277783","0.307828544270888"
"Big worries","1984","no migration background","(1a) inadequately completed","","","",""
"Big worries","1984","no migration background","(1b) general elementary school","640","0.324143138870994","0.303288465775578","0.344997811966409"
"Big worries","1984","no migration background","(1c) basic vocational qualification","1267","0.36028558690335","0.344323590862654","0.376247582944046"
"Big worries","1984","no migration background","(2b) intermediate general qualification","111","0.274386139222003","0.230929668865632","0.317842609578374"
"Big worries","1984","no migration background","(2a) intermediate vocational","423","0.316273954759802","0.291014999981155","0.341532909538449"
"Big worries","1984","no migration background","(2c_gen) general maturity certificate","89","0.318232022717721","0.263180164465733","0.373283880969709"
"Big worries","1984","no migration background","(2c_voc) vocational maturity certificate","112","0.346467043305651","0.293325098455534","0.399608988155769"
"Big worries","1984","no migration background","(3a) lower tertiary education","76","0.313983331644181","0.255509569240727","0.372457094047636"
"Big worries","1984","no migration background","(3b) higher tertiary education","115","0.276222579635652","0.233460821833457","0.318984337437847"
"Big worries","1984","direct migration background","(0) in school","","","",""
"Big worries","1984","direct migration background","(1a) inadequately completed","271","0.280630588958827","0.253111021726454","0.3081501561912"
"Big worries","1984","direct migration background","(1b) general elementary school","283","0.307258191665352","0.278833532270019","0.335682851060685"
"Big worries","1984","direct migration background","(1c) basic vocational qualification","212","0.297804733909855","0.264262364910839","0.331347102908871"
"Big worries","1984","direct migration background","(2b) intermediate general qualification","","","",""
"Big worries","1984","direct migration background","(2a) intermediate vocational","","","",""
"Big worries","1984","direct migration background","(2c_gen) general maturity certificate","43","0.289259302903515","0.210089041655439","0.368429564151591"
"Big worries","1984","direct migration background","(2c_voc) vocational maturity certificate","48","0.267488410965199","0.195440096474422","0.339536725455976"
"Big worries","1984","direct migration background","(3a) lower tertiary education","","","",""
"Big worries","1984","direct migration background","(3b) higher tertiary education","32","0.35603643894159","0.261715445861239","0.450357432021941"
"Big worries","1984","indirect migration background","(0) in school","","","",""
"Big worries","1984","indirect migration background","(1a) inadequately completed","","","",""
"Big worries","1984","indirect migration background","(1b) general elementary school","","","",""
"Big worries","1984","indirect migration background","(1c) basic vocational qualification","","","",""
"Big worries","1984","indirect migration background","(2b) intermediate general qualification","","","",""
"Big worries","1984","indirect migration background","(2a) intermediate vocational","","","",""
"Big worries","1984","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","1984","indirect migration background","(3b) higher tertiary education","","","",""
"Some worries","1984","no migration background","(0) in school","89","0.55665291816928","0.478945507651005","0.634360328687555"
"Some worries","1984","no migration background","(1a) inadequately completed","35","0.533858701236251","0.413508151890853","0.654209250581649"
"Some worries","1984","no migration background","(1b) general elementary school","996","0.511383368389819","0.489111070387639","0.533655666392"
"Some worries","1984","no migration background","(1c) basic vocational qualification","1889","0.540115743799217","0.523545138381425","0.556686349217009"
"Some worries","1984","no migration background","(2b) intermediate general qualification","240","0.587493464582325","0.539549105643747","0.635437823520903"
"Some worries","1984","no migration background","(2a) intermediate vocational","737","0.563988450792021","0.537052847890806","0.590924053693237"
"Some worries","1984","no migration background","(2c_gen) general maturity certificate","155","0.574058631749821","0.515615324979748","0.632501938519893"
"Some worries","1984","no migration background","(2c_voc) vocational maturity certificate","174","0.575279754114416","0.520076616878877","0.630482891349956"
"Some worries","1984","no migration background","(3a) lower tertiary education","128","0.52886349225683","0.465972914933831","0.59175406957983"
"Some worries","1984","no migration background","(3b) higher tertiary education","261","0.605798822835319","0.559063352597271","0.652534293073366"
"Some worries","1984","direct migration background","(0) in school","","","",""
"Some worries","1984","direct migration background","(1a) inadequately completed","461","0.43130360443078","0.400969589630134","0.461637619231426"
"Some worries","1984","direct migration background","(1b) general elementary school","496","0.470709135273358","0.43995657010983","0.501461700436886"
"Some worries","1984","direct migration background","(1c) basic vocational qualification","371","0.548726937592286","0.512226604260522","0.58522727092405"
"Some worries","1984","direct migration background","(2b) intermediate general qualification","","","",""
"Some worries","1984","direct migration background","(2a) intermediate vocational","51","0.543132649416081","0.439055647904793","0.647209650927369"
"Some worries","1984","direct migration background","(2c_gen) general maturity certificate","59","0.612492973095892","0.527427530718895","0.697558415472889"
"Some worries","1984","direct migration background","(2c_voc) vocational maturity certificate","64","0.502631771427868","0.421249823993886","0.584013718861849"
"Some worries","1984","direct migration background","(3a) lower tertiary education","","","",""
"Some worries","1984","direct migration background","(3b) higher tertiary education","48","0.438946737488655","0.341191856233944","0.536701618743366"
"Some worries","1984","indirect migration background","(0) in school","","","",""
"Some worries","1984","indirect migration background","(1a) inadequately completed","","","",""
"Some worries","1984","indirect migration background","(1b) general elementary school","","","",""
"Some worries","1984","indirect migration background","(1c) basic vocational qualification","","","",""
"Some worries","1984","indirect migration background","(2b) intermediate general qualification","","","",""
"Some worries","1984","indirect migration background","(2a) intermediate vocational","","","",""
"Some worries","1984","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"Some worries","1984","indirect migration background","(3b) higher tertiary education","","","",""
