"plh0174","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","16-34 y.","Full Time","34","0.0286602183883589","0.0190461601824708","0.0382742765942469","0"
"0 Completely dissatisfied","1984","16-34 y.","Part Time","9","","","","0"
"0 Completely dissatisfied","1984","16-34 y.","Not Working","12","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Full Time","36","0.0233211907198315","0.0159537472005885","0.0306886342390746","0"
"0 Completely dissatisfied","1984","35-65 y.","Part Time","10","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Not Working","19","","","","0"
"0 Completely dissatisfied","1984","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1984","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1984","66 and older","Not Working","11","","","","0"
"1 on Scale 1 to 10","1984","66 and older","Not Working","14","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Not Working","14","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Part Time","5","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Full Time","11","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Full Time","20","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Part Time","4","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Not Working","13","","","","1"
"10 Completely satisfied","1984","16-34 y.","Full Time","203","0.16446392465212","0.143104018543146","0.185823830761094","10"
"10 Completely satisfied","1984","35-65 y.","Full Time","314","0.19048973411603","0.171320156644508","0.209659311587552","10"
"10 Completely satisfied","1984","35-65 y.","Part Time","154","0.201834841729029","0.173864079500642","0.229805603957417","10"
"10 Completely satisfied","1984","16-34 y.","Part Time","95","0.148968025036302","0.119530628224227","0.178405421848378","10"
"10 Completely satisfied","1984","16-34 y.","Not Working","159","0.139686537109793","0.117825781810264","0.161547292409323","10"
"10 Completely satisfied","1984","35-65 y.","Not Working","401","0.228480538122626","0.209003315413013","0.247957760832238","10"
"10 Completely satisfied","1984","66 and older","Full Time","1","","","","10"
"10 Completely satisfied","1984","66 and older","Part Time","6","","","","10"
"10 Completely satisfied","1984","66 and older","Not Working","212","0.232434292566061","0.205229182906425","0.259639402225697","10"
"2 on Scale 1 to 10","1984","35-65 y.","Not Working","18","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","Not Working","33","0.035860213367755","0.0241345893351647","0.0475858374003452","2"
"2 on Scale 1 to 10","1984","35-65 y.","Full Time","39","0.0192875498642508","0.0125736486400071","0.0260014510884946","2"
"2 on Scale 1 to 10","1984","66 and older","Part Time","1","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","Full Time","45","0.04047044976","0.0291156467554684","0.0518252527645315","2"
"2 on Scale 1 to 10","1984","16-34 y.","Part Time","21","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","Part Time","14","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Not Working","25","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Full Time","","","","","2"
"3 on Scale 1 to 10","1984","35-65 y.","Part Time","32","0.039564282300511","0.0259797201013973","0.0531488444996247","3"
"3 on Scale 1 to 10","1984","16-34 y.","Full Time","62","0.051902200438564","0.0391201400179737","0.0646842608591544","3"
"3 on Scale 1 to 10","1984","16-34 y.","Part Time","24","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","Not Working","45","0.0471130657653841","0.0337516986517067","0.0604744328790614","3"
"3 on Scale 1 to 10","1984","35-65 y.","Full Time","80","0.0549769152812318","0.0438499440517532","0.0661038865107104","3"
"3 on Scale 1 to 10","1984","35-65 y.","Not Working","47","0.0253711051062255","0.0180762223809203","0.0326659878315307","3"
"3 on Scale 1 to 10","1984","66 and older","Full Time","2","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Part Time","3","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Not Working","33","0.0378933580196117","0.0255953222844709","0.0501913937547524","3"
"4 on Scale 1 to 10","1984","35-65 y.","Full Time","83","0.0538620967522092","0.0428420250393701","0.0648821684650482","4"
"4 on Scale 1 to 10","1984","16-34 y.","Full Time","56","0.0443960195853667","0.0325276133316246","0.0562644258391088","4"
"4 on Scale 1 to 10","1984","16-34 y.","Part Time","40","0.0638902644406262","0.0436712185932905","0.0841093102879619","4"
"4 on Scale 1 to 10","1984","66 and older","Part Time","","","","","4"
