"plh0174","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1986","West Germany","Female","522","0.103571145229246","0.0948701517771308","0.112272138681362","6"
"6 on Scale 1 to 10","1986","West Germany","Male","159","0.0924998317235093","0.0786289230502016","0.106370740396817","6"
"6 on Scale 1 to 10","1986","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1986","East Germany","Male","","","","","6"
"7 on Scale 1 to 10","1986","West Germany","Female","731","0.150725827234162","0.140509157949086","0.160942496519238","7"
"7 on Scale 1 to 10","1986","West Germany","Male","231","0.138691006551146","0.122144179604768","0.155237833497524","7"
"7 on Scale 1 to 10","1986","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1986","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1986","West Germany","Male","316","0.19527011381536","0.176291956651772","0.214248270978948","8"
"8 on Scale 1 to 10","1986","West Germany","Female","1072","0.231343376850536","0.219301719612208","0.243385034088863","8"
"8 on Scale 1 to 10","1986","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1986","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1986","West Germany","Male","102","0.0598037679499152","0.0484514483067812","0.0711560875930492","9"
"9 on Scale 1 to 10","1986","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1986","West Germany","Female","469","0.097995574839281","0.0895057426625303","0.106485407016032","9"
"9 on Scale 1 to 10","1986","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1987","West Germany","Female","12","","","","0"
"0 Completely dissatisfied","1987","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1987","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1987","West Germany","Male","16","","","","0"
"1 on Scale 1 to 10","1987","West Germany","Female","19","","","","1"
"1 on Scale 1 to 10","1987","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1987","West Germany","Male","12","","","","1"
"1 on Scale 1 to 10","1987","East Germany","Male","","","","","1"
"10 Completely satisfied","1987","West Germany","Male","187","0.108036888716922","0.0932411801471735","0.12283259728667","10"
"10 Completely satisfied","1987","West Germany","Female","668","0.154814390480061","0.144439790476083","0.16518899048404","10"
"10 Completely satisfied","1987","East Germany","Male","","","","","10"
"10 Completely satisfied","1987","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1987","West Germany","Male","54","0.0252149772903148","0.0177425791828678","0.0326873753977619","2"
"2 on Scale 1 to 10","1987","West Germany","Female","75","0.015296574970861","0.011776600815462","0.01881654912626","2"
"2 on Scale 1 to 10","1987","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1987","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1987","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1987","West Germany","Female","138","0.0278536243256645","0.0231341205451022","0.0325731281062267","3"
"3 on Scale 1 to 10","1987","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1987","West Germany","Male","74","0.0428216280239763","0.0331721390774438","0.0524711169705089","3"
"4 on Scale 1 to 10","1987","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1987","West Germany","Female","214","0.0428785259512542","0.0370682988953576","0.0486887530071507","4"
"4 on Scale 1 to 10","1987","West Germany","Male","124","0.0712581296738012","0.0589967028839702","0.0835195564636323","4"
"4 on Scale 1 to 10","1987","East Germany","Male","","","","","4"
"5 on Scale 1 to 10","1987","West Germany","Male","359","0.211793634167958","0.192319744393767","0.231267523942149","5"
"5 on Scale 1 to 10","1987","West Germany","Female","663","0.145883414922202","0.135759437015835","0.156007392828569","5"
"5 on Scale 1 to 10","1987","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1987","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1987","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1987","West Germany","Female","556","0.113855691345877","0.10474567304605","0.122965709645705","6"
"6 on Scale 1 to 10","1987","West Germany","Male","194","0.121522067696222","0.105949175019229","0.137094960373215","6"
"6 on Scale 1 to 10","1987","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1987","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1987","West Germany","Male","267","0.146108566863347","0.129273476342931","0.162943657383762","7"
"7 on Scale 1 to 10","1987","West Germany","Female","778","0.158853365127035","0.148369444692847","0.169337285561224","7"
"7 on Scale 1 to 10","1987","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1987","West Germany","Male","294","0.183958025728274","0.165491214653075","0.202424836803474","8"
"8 on Scale 1 to 10","1987","West Germany","Female","1050","0.226325194003994","0.214323699550924","0.238326688457064","8"
"8 on Scale 1 to 10","1987","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1987","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1987","West Germany","Male","110","0.0739327958676617","0.0614613701491255","0.086404221586198","9"
"9 on Scale 1 to 10","1987","West Germany","Female","497","0.107687173555878","0.0987965912318739","0.116577755879882","9"
"9 on Scale 1 to 10","1987","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1987","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1988","West Germany","Female","22","","","","0"
"0 Completely dissatisfied","1988","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1988","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1988","West Germany","Male","12","","","","0"
"1 on Scale 1 to 10","1988","West Germany","Female","21","","","","1"
"1 on Scale 1 to 10","1988","West Germany","Male","16","","","","1"
"1 on Scale 1 to 10","1988","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1988","East Germany","Male","","","","","1"
"10 Completely satisfied","1988","West Germany","Female","584","0.139229384457272","0.129087650351833","0.149371118562711","10"
"10 Completely satisfied","1988","West Germany","Male","177","0.104148469730672","0.0893516556216348","0.11894528383971","10"
"10 Completely satisfied","1988","East Germany","Male","","","","","10"
"10 Completely satisfied","1988","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1988","West Germany","Male","50","0.0331755984647916","0.0244998503251469","0.0418513466044363","2"
"2 on Scale 1 to 10","1988","West Germany","Female","76","0.0176055633530172","0.0137528121697751","0.0214583145362593","2"
"2 on Scale 1 to 10","1988","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1988","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1988","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1988","West Germany","Female","124","0.0262091873519159","0.0215290061689","0.0308893685349318","3"
"3 on Scale 1 to 10","1988","West Germany","Male","100","0.0554459076582962","0.0443599831471246","0.0665318321694677","3"
"3 on Scale 1 to 10","1988","East Germany","Female","","","","","3"
"4 on Scale 1 to 10","1988","West Germany","Female","219","0.0504045517894644","0.0439953013356153","0.0568138022433135","4"
"4 on Scale 1 to 10","1988","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1988","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1988","West Germany","Male","99","0.0630413040754894","0.0512680485868249","0.0748145595641538","4"
"5 on Scale 1 to 10","1988","West Germany","Female","719","0.166961179977699","0.156035627059274","0.177886732896124","5"
"5 on Scale 1 to 10","1988","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1988","East Germany","Female","","","","","5"
"5 on Scale 1 to 10","1988","West Germany","Male","335","0.211404910431023","0.191625728694021","0.231184092168024","5"
"6 on Scale 1 to 10","1988","West Germany","Female","550","0.110800667388599","0.101605200089898","0.1199961346873","6"
"6 on Scale 1 to 10","1988","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1988","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1988","West Germany","Male","184","0.110539999655599","0.095350387255562","0.125729612055636","6"
"7 on Scale 1 to 10","1988","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1988","West Germany","Male","245","0.148152884723282","0.130943726169373","0.16536204327719","7"
"7 on Scale 1 to 10","1988","West Germany","Female","770","0.168198368796968","0.15724055728463","0.179156180309306","7"
"7 on Scale 1 to 10","1988","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1988","West Germany","Male","313","0.193082836924934","0.173961860615962","0.212203813233905","8"
"8 on Scale 1 to 10","1988","West Germany","Female","1007","0.222634480396746","0.21044705691661","0.234821903876882","8"
"8 on Scale 1 to 10","1988","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1988","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1988","West Germany","Female","384","0.0870097830947506","0.0787528235445291","0.0952667426449721","9"
"9 on Scale 1 to 10","1988","West Germany","Male","106","0.0611795715990881","0.0495699455097045","0.0727891976884717","9"
"9 on Scale 1 to 10","1988","East Germany","Female","","","","","9"
"9 on Scale 1 to 10","1988","East Germany","Male","","","","","9"
"0 Completely dissatisfied","1989","West Germany","Female","22","","","","0"
"0 Completely dissatisfied","1989","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1989","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1989","West Germany","Male","18","","","","0"
"1 on Scale 1 to 10","1989","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1989","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1989","West Germany","Female","31","0.00660525357427256","0.0042024852270391","0.00900802192150602","1"
"1 on Scale 1 to 10","1989","West Germany","Male","19","","","","1"
"10 Completely satisfied","1989","West Germany","Male","179","0.103064261307552","0.0886027407263523","0.117525781888753","10"
"10 Completely satisfied","1989","West Germany","Female","512","0.123974929174938","0.114199599174628","0.133750259175248","10"
"10 Completely satisfied","1989","East Germany","Male","","","","","10"
"10 Completely satisfied","1989","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1989","West Germany","Male","44","0.0227208638250225","0.0156332347499154","0.0298084929001296","2"
"2 on Scale 1 to 10","1989","West Germany","Female","60","0.0134146410625303","0.0100022162844446","0.0168270658406159","2"
"2 on Scale 1 to 10","1989","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1989","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1989","West Germany","Female","152","0.035741734255186","0.0302350430790268","0.0412484254313452","3"
"3 on Scale 1 to 10","1989","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1989","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1989","West Germany","Male","98","0.0570333341869127","0.0460029205409425","0.0680637478328829","3"
"4 on Scale 1 to 10","1989","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1989","West Germany","Female","234","0.0532646239861358","0.0466036159010454","0.0599256320712262","4"
"4 on Scale 1 to 10","1989","West Germany","Male","113","0.0623982338634697","0.0508935522263698","0.0739029155005696","4"
"4 on Scale 1 to 10","1989","East Germany","Female","","","","","4"
"5 on Scale 1 to 10","1989","West Germany","Male","384","0.222496888445743","0.202713882256096","0.242279894635391","5"
"5 on Scale 1 to 10","1989","West Germany","Female","780","0.173873226150694","0.162631165338531","0.185115286962857","5"
"5 on Scale 1 to 10","1989","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1989","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1989","West Germany","Female","505","0.11208368644537","0.102726108652787","0.121441264237953","6"
"6 on Scale 1 to 10","1989","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1989","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1989","West Germany","Male","199","0.116118861543811","0.10088087569598","0.131356847391642","6"
"7 on Scale 1 to 10","1989","East Germany","Female","","","","","7"
"7 on Scale 1 to 10","1989","West Germany","Female","742","0.161729707629811","0.150807934179552","0.172651481080069","7"
"7 on Scale 1 to 10","1989","West Germany","Male","237","0.142819799682303","0.126177646187231","0.159461953177375","7"
"7 on Scale 1 to 10","1989","East Germany","Male","","","","","7"
"8 on Scale 1 to 10","1989","West Germany","Male","301","0.192191456602785","0.173450122273102","0.210932790932468","8"
"8 on Scale 1 to 10","1989","West Germany","Female","977","0.231519567188638","0.219007862558874","0.244031271818402","8"
"8 on Scale 1 to 10","1989","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1989","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1989","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1989","West Germany","Female","351","0.0814546872240984","0.0733410691956965","0.0895683052525003","9"
"9 on Scale 1 to 10","1989","West Germany","Male","106","0.0588632050478064","0.0476681153587366","0.0700582947368762","9"
"9 on Scale 1 to 10","1989","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1990","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1990","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1990","West Germany","Female","28","","","","0"
"0 Completely dissatisfied","1990","West Germany","Male","25","","","","0"
"1 on Scale 1 to 10","1990","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1990","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1990","West Germany","Female","23","","","","1"
"1 on Scale 1 to 10","1990","West Germany","Male","24","","","","1"
"10 Completely satisfied","1990","West Germany","Male","211","0.0970171074850279","0.0842357081719492","0.109798506798107","10"
"10 Completely satisfied","1990","East Germany","Male","","","","","10"
"10 Completely satisfied","1990","West Germany","Female","469","0.109014650393202","0.0997328609158833","0.11829643987052","10"
"10 Completely satisfied","1990","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1990","West Germany","Male","63","0.0280114547444732","0.0208859950752564","0.0351369144136901","2"
"2 on Scale 1 to 10","1990","West Germany","Female","56","0.014237266406457","0.0107090639106694","0.0177654689022447","2"
"2 on Scale 1 to 10","1990","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1990","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1990","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1990","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1990","West Germany","Female","162","0.038066307452384","0.0323673299450417","0.0437652849597264","3"
"3 on Scale 1 to 10","1990","West Germany","Male","96","0.0445990999477815","0.0356851467187537","0.0535130531768092","3"
"4 on Scale 1 to 10","1990","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1990","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1990","West Germany","Female","223","0.0495748023413821","0.0431101754312746","0.0560394292514897","4"
"4 on Scale 1 to 10","1990","West Germany","Male","129","0.060373443878102","0.0500881880836029","0.0706586996726012","4"
"5 on Scale 1 to 10","1990","West Germany","Male","445","0.225809934133113","0.207754422473905","0.243865445792322","5"
"5 on Scale 1 to 10","1990","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1990","East Germany","Female","","","","","5"
"5 on Scale 1 to 10","1990","West Germany","Female","713","0.161206400813593","0.150254923851447","0.172157877775739","5"
"6 on Scale 1 to 10","1990","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1990","West Germany","Female","538","0.121927214267467","0.112182489362303","0.131671939172631","6"
"6 on Scale 1 to 10","1990","West Germany","Male","219","0.109436814058827","0.0959556134707614","0.122918014646893","6"
"6 on Scale 1 to 10","1990","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1990","West Germany","Female","781","0.174014713105932","0.162723694065498","0.185305732146366","7"
"7 on Scale 1 to 10","1990","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1990","East Germany","Female","","","","","7"
"7 on Scale 1 to 10","1990","West Germany","Male","349","0.165574448132761","0.149523343113745","0.181625553151777","7"
"8 on Scale 1 to 10","1990","West Germany","Male","358","0.183095544943254","0.16639467854897","0.199796411337537","8"
"8 on Scale 1 to 10","1990","West Germany","Female","951","0.228050250294397","0.215554458189752","0.240546042399042","8"
"8 on Scale 1 to 10","1990","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1990","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1990","West Germany","Female","387","0.0906846369230735","0.0821324315252921","0.0992368423208549","9"
"9 on Scale 1 to 10","1990","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1990","East Germany","Female","","","","","9"
"9 on Scale 1 to 10","1990","West Germany","Male","141","0.0643052637979074","0.0537126085922492","0.0748979190035657","9"
"0 Completely dissatisfied","1991","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1991","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1991","West Germany","Female","","","","","0"
"0 Completely dissatisfied","1991","West Germany","Male","","","","","0"
"1 on Scale 1 to 10","1991","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1991","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1991","West Germany","Female","","","","","1"
"1 on Scale 1 to 10","1991","West Germany","Male","","","","","1"
"10 Completely satisfied","1991","West Germany","Male","","","","","10"
"10 Completely satisfied","1991","West Germany","Female","","","","","10"
"10 Completely satisfied","1991","East Germany","Male","","","","","10"
"10 Completely satisfied","1991","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1991","West Germany","Male","","","","","2"
"2 on Scale 1 to 10","1991","West Germany","Female","","","","","2"
"2 on Scale 1 to 10","1991","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1991","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1991","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1991","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1991","West Germany","Female","","","","","3"
"3 on Scale 1 to 10","1991","West Germany","Male","","","","","3"
"4 on Scale 1 to 10","1991","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1991","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1991","West Germany","Female","","","","","4"
"4 on Scale 1 to 10","1991","West Germany","Male","","","","","4"
"5 on Scale 1 to 10","1991","West Germany","Male","","","","","5"
"5 on Scale 1 to 10","1991","West Germany","Female","","","","","5"
"5 on Scale 1 to 10","1991","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1991","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1991","West Germany","Female","","","","","6"
"6 on Scale 1 to 10","1991","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1991","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1991","West Germany","Male","","","","","6"
"7 on Scale 1 to 10","1991","East Germany","Male","","","","","7"
