"plh0174","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1984","general elemantary","West Germany","104","0.0410052842529574","0.0332288609238005","0.0487817075821142","4"
"4 on Scale 1 to 10","1984","middle vocational","East Germany","","","","","4"
"4 on Scale 1 to 10","1984","vocational + Abi","West Germany","10","","","","4"
"4 on Scale 1 to 10","1984","higher education","East Germany","","","","","4"
"4 on Scale 1 to 10","1984","in school","West Germany","6","","","","4"
"4 on Scale 1 to 10","1984","vocational + Abi","East Germany","","","","","4"
"5 on Scale 1 to 10","1984","in school","West Germany","14","","","","5"
"5 on Scale 1 to 10","1984","in school","East Germany","","","","","5"
"5 on Scale 1 to 10","1984","middle vocational","West Germany","590","0.163547306587853","0.151309634921316","0.17578497825439","5"
"5 on Scale 1 to 10","1984","middle vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1984","vocational + Abi","West Germany","39","0.215036012345025","0.154849103225919","0.275222921464131","5"
"5 on Scale 1 to 10","1984","vocational + Abi","East Germany","","","","","5"
"5 on Scale 1 to 10","1984","higher vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1984","higher education","West Germany","71","0.169785778483425","0.133444357714274","0.206127199252575","5"
"5 on Scale 1 to 10","1984","higher education","East Germany","","","","","5"
"5 on Scale 1 to 10","1984","inadequately","West Germany","94","0.138853547256357","0.114056224878238","0.163650869634477","5"
"5 on Scale 1 to 10","1984","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","1984","general elemantary","West Germany","355","0.142782444601597","0.129063054379593","0.156501834823601","5"
"5 on Scale 1 to 10","1984","general elemantary","East Germany","","","","","5"
"5 on Scale 1 to 10","1984","higher vocational","West Germany","74","0.188383252558503","0.149822438947159","0.226944066169847","5"
"6 on Scale 1 to 10","1984","in school","East Germany","","","","","6"
"6 on Scale 1 to 10","1984","higher education","East Germany","","","","","6"
"6 on Scale 1 to 10","1984","in school","West Germany","8","","","","6"
"6 on Scale 1 to 10","1984","inadequately","West Germany","80","0.104633805698608","0.0826843301723194","0.126583281224897","6"
"6 on Scale 1 to 10","1984","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","1984","general elemantary","West Germany","216","0.0891295192926456","0.0779559746115141","0.100303063973777","6"
"6 on Scale 1 to 10","1984","middle vocational","East Germany","","","","","6"
"6 on Scale 1 to 10","1984","vocational + Abi","West Germany","17","","","","6"
"6 on Scale 1 to 10","1984","vocational + Abi","East Germany","","","","","6"
"6 on Scale 1 to 10","1984","higher vocational","West Germany","31","0.0802337299586264","0.0534440963544679","0.107023363562785","6"
"6 on Scale 1 to 10","1984","higher vocational","East Germany","","","","","6"
"6 on Scale 1 to 10","1984","higher education","West Germany","45","0.105392023311822","0.0756701337014814","0.135113912922162","6"
"6 on Scale 1 to 10","1984","general elemantary","East Germany","","","","","6"
"6 on Scale 1 to 10","1984","middle vocational","West Germany","321","0.0941263223170202","0.0844647953082258","0.103787849325815","6"
"7 on Scale 1 to 10","1984","inadequately","West Germany","109","0.132717845657575","0.108388375171881","0.15704731614327","7"
"7 on Scale 1 to 10","1984","in school","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","higher vocational","West Germany","48","0.124871192872087","0.0922712631788938","0.15747112256528","7"
"7 on Scale 1 to 10","1984","in school","West Germany","8","","","","7"
"7 on Scale 1 to 10","1984","inadequately","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","general elemantary","West Germany","316","0.121976136880417","0.109142715008207","0.134809558752627","7"
"7 on Scale 1 to 10","1984","general elemantary","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","middle vocational","West Germany","451","0.122098588704953","0.111265941420547","0.132931235989359","7"
"7 on Scale 1 to 10","1984","higher education","West Germany","46","0.105135818770849","0.0754458271023726","0.134825810439326","7"
"7 on Scale 1 to 10","1984","higher education","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","middle vocational","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","vocational + Abi","West Germany","13","","","","7"
"7 on Scale 1 to 10","1984","vocational + Abi","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","higher vocational","East Germany","","","","","7"
"8 on Scale 1 to 10","1984","general elemantary","West Germany","503","0.208949964445457","0.193006782513116","0.224893146377797","8"
"8 on Scale 1 to 10","1984","higher vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","inadequately","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","in school","West Germany","6","","","","8"
"8 on Scale 1 to 10","1984","in school","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","inadequately","West Germany","140","0.202039342425708","0.173245706894879","0.230832977956537","8"
"8 on Scale 1 to 10","1984","general elemantary","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","middle vocational","West Germany","670","0.19824198763716","0.185051043443376","0.211432931830944","8"
"8 on Scale 1 to 10","1984","middle vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","vocational + Abi","West Germany","38","0.229570733931471","0.167961441254589","0.291180026608353","8"
"8 on Scale 1 to 10","1984","higher vocational","West Germany","85","0.203240652572319","0.163556380618087","0.242924924526552","8"
"8 on Scale 1 to 10","1984","higher education","West Germany","71","0.182813778350218","0.145400898198536","0.2202266585019","8"
"8 on Scale 1 to 10","1984","higher education","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","vocational + Abi","East Germany","","","","","8"
"9 on Scale 1 to 10","1984","in school","West Germany","3","","","","9"
"9 on Scale 1 to 10","1984","vocational + Abi","West Germany","13","","","","9"
"9 on Scale 1 to 10","1984","higher education","West Germany","33","0.0765942516621707","0.0508517625193446","0.102336740804997","9"
"9 on Scale 1 to 10","1984","in school","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","middle vocational","West Germany","304","0.0905879180640607","0.0810912358381309","0.10008460028999","9"
"9 on Scale 1 to 10","1984","general elemantary","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","general elemantary","West Germany","265","0.105745427400924","0.0936863729212918","0.117804481880555","9"
"9 on Scale 1 to 10","1984","inadequately","West Germany","75","0.0956128538295979","0.0745254496946515","0.116700257964544","9"
"9 on Scale 1 to 10","1984","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","middle vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","vocational + Abi","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","higher vocational","West Germany","23","","","","9"
"9 on Scale 1 to 10","1984","higher vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","higher education","East Germany","","","","","9"
"0 Completely dissatisfied","1985","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1985","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1985","inadequately","West Germany","2","","","","0"
"0 Completely dissatisfied","1985","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1985","general elemantary","West Germany","17","","","","0"
"0 Completely dissatisfied","1985","general elemantary","East Germany","","","","","0"
"0 Completely dissatisfied","1985","middle vocational","West Germany","29","","","","0"
"0 Completely dissatisfied","1985","middle vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1985","vocational + Abi","West Germany","4","","","","0"
"0 Completely dissatisfied","1985","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1985","higher vocational","West Germany","1","","","","0"
"0 Completely dissatisfied","1985","higher vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1985","higher education","West Germany","5","","","","0"
"0 Completely dissatisfied","1985","higher education","East Germany","","","","","0"
"1 on Scale 1 to 10","1985","higher education","West Germany","2","","","","1"
"1 on Scale 1 to 10","1985","in school","West Germany","1","","","","1"
"1 on Scale 1 to 10","1985","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","inadequately","West Germany","3","","","","1"
"1 on Scale 1 to 10","1985","general elemantary","West Germany","14","","","","1"
"1 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","middle vocational","West Germany","21","","","","1"
"1 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","vocational + Abi","West Germany","2","","","","1"
"1 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","higher vocational","West Germany","3","","","","1"
"1 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","higher education","East Germany","","","","","1"
"10 Completely satisfied","1985","in school","West Germany","8","","","","10"
"10 Completely satisfied","1985","in school","East Germany","","","","","10"
"10 Completely satisfied","1985","inadequately","West Germany","96","0.174936680628868","0.143186161759977","0.206687199497759","10"
"10 Completely satisfied","1985","general elemantary","West Germany","403","0.205146407309495","0.187644839159366","0.222647975459624","10"
"10 Completely satisfied","1985","general elemantary","East Germany","","","","","10"
"10 Completely satisfied","1985","middle vocational","West Germany","471","0.168451143849601","0.154838870788256","0.182063416910947","10"
"10 Completely satisfied","1985","middle vocational","East Germany","","","","","10"
"10 Completely satisfied","1985","vocational + Abi","West Germany","21","","","","10"
"10 Completely satisfied","1985","vocational + Abi","East Germany","","","","","10"
"10 Completely satisfied","1985","higher vocational","West Germany","61","0.189421493245511","0.146886001217213","0.231956985273808","10"
"10 Completely satisfied","1985","higher education","West Germany","38","0.112389495315008","0.0797629629822431","0.145016027647772","10"
"10 Completely satisfied","1985","higher education","East Germany","","","","","10"
"10 Completely satisfied","1985","inadequately","East Germany","","","","","10"
"10 Completely satisfied","1985","higher vocational","East Germany","","","","","10"
"2 on Scale 1 to 10","1985","in school","West Germany","5","","","","2"
"2 on Scale 1 to 10","1985","inadequately","West Germany","12","","","","2"
"2 on Scale 1 to 10","1985","middle vocational","West Germany","58","0.0190849620983798","0.0141086096425652","0.0240613145541944","2"
"2 on Scale 1 to 10","1985","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","general elemantary","West Germany","25","","","","2"
"2 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","vocational + Abi","West Germany","4","","","","2"
"2 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","higher education","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","West Germany","4","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","higher education","West Germany","5","","","","2"
"3 on Scale 1 to 10","1985","in school","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","in school","West Germany","","","","","3"
"3 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","West Germany","16","","","","3"
"3 on Scale 1 to 10","1985","inadequately","West Germany","23","","","","3"
"3 on Scale 1 to 10","1985","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","general elemantary","West Germany","72","0.0316252674220621","0.0240405350258424","0.0392099998182818","3"
"3 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","middle vocational","West Germany","95","0.0322262021187817","0.0258031524838153","0.0386492517537481","3"
"3 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","vocational + Abi","West Germany","11","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","higher education","West Germany","26","","","","3"
"3 on Scale 1 to 10","1985","higher education","East Germany","","","","","3"
"4 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","middle vocational","West Germany","149","0.0515701117608983","0.0435264937645343","0.0596137297572624","4"
"4 on Scale 1 to 10","1985","in school","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","inadequately","West Germany","23","","","","4"
"4 on Scale 1 to 10","1985","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","general elemantary","West Germany","100","0.0435119864720997","0.0346700853038058","0.0523538876403936","4"
"4 on Scale 1 to 10","1985","vocational + Abi","West Germany","7","","","","4"
"4 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","higher vocational","West Germany","19","","","","4"
"4 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","higher education","West Germany","33","0.0890405400048162","0.0596207032663904","0.118460376743242","4"
"4 on Scale 1 to 10","1985","higher education","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","in school","West Germany","2","","","","4"
"5 on Scale 1 to 10","1985","in school","West Germany","12","","","","5"
"5 on Scale 1 to 10","1985","middle vocational","West Germany","527","0.182152251101602","0.168114314144451","0.196190188058753","5"
"5 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","in school","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","inadequately","West Germany","72","0.154228942987447","0.124044991309709","0.184412894665184","5"
"5 on Scale 1 to 10","1985","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","general elemantary","West Germany","307","0.145531224816214","0.130247555746134","0.160814893886294","5"
"5 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","vocational + Abi","West Germany","20","","","","5"
"5 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","higher vocational","West Germany","63","0.195445744550805","0.152400015413092","0.238491473688518","5"
"5 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","higher education","West Germany","72","0.202209478357076","0.160719612453445","0.243699344260706","5"
"5 on Scale 1 to 10","1985","higher education","East Germany","","","","","5"
"6 on Scale 1 to 10","1985","in school","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","inadequately","West Germany","56","0.123348024974624","0.0958661440159341","0.150829905933313","6"
"6 on Scale 1 to 10","1985","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","vocational + Abi","West Germany","16","","","","6"
"6 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","in school","West Germany","8","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","West Germany","184","0.100099511088777","0.0870913874275978","0.113107634749957","6"
"6 on Scale 1 to 10","1985","higher education","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","middle vocational","West Germany","295","0.0980961567929223","0.0872779345206977","0.108914379065147","6"
"6 on Scale 1 to 10","1985","higher vocational","West Germany","36","0.105299938769734","0.0719809291527003","0.138618948386768","6"
"6 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","higher education","West Germany","29","","","","6"
"7 on Scale 1 to 10","1985","inadequately","West Germany","84","0.138678320902255","0.109794561230768","0.167562080573743","7"
"7 on Scale 1 to 10","1985","in school","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","in school","West Germany","7","","","","7"
"7 on Scale 1 to 10","1985","inadequately","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","general elemantary","West Germany","275","0.141171362116527","0.126080015424072","0.156262708808983","7"
"7 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","middle vocational","West Germany","469","0.155679959078292","0.142493758174501","0.168866159982082","7"
"7 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","vocational + Abi","West Germany","20","","","","7"
"7 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","West Germany","52","0.158482765528096","0.118840193957625","0.198125337098566","7"
"7 on Scale 1 to 10","1985","higher education","West Germany","55","0.155526150881643","0.118089959814435","0.19296234194885","7"
"7 on Scale 1 to 10","1985","higher education","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","7"
"8 on Scale 1 to 10","1985","inadequately","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","general elemantary","West Germany","467","0.226255628096379","0.208121366268828","0.24438988992393","8"
"8 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","in school","West Germany","6","","","","8"
"8 on Scale 1 to 10","1985","in school","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","inadequately","West Germany","121","0.193705650391994","0.160677466111212","0.226733834672776","8"
"8 on Scale 1 to 10","1985","vocational + Abi","West Germany","20","","","","8"
"8 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","higher vocational","West Germany","46","0.130872359600055","0.0942619120314506","0.16748280716866","8"
"8 on Scale 1 to 10","1985","middle vocational","West Germany","544","0.187195091488052","0.173008104441406","0.201382078534698","8"
"8 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","higher education","West Germany","66","0.169528799440305","0.130769057930003","0.208288540950608","8"
"8 on Scale 1 to 10","1985","higher education","East Germany","","","","","8"
"9 on Scale 1 to 10","1985","in school","West Germany","2","","","","9"
"9 on Scale 1 to 10","1985","higher education","West Germany","29","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","middle vocational","West Germany","246","0.0874826376886774","0.0772064675117586","0.0977588078655962","9"
"9 on Scale 1 to 10","1985","middle vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","in school","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","West Germany","181","0.0876458582038308","0.0753898552273284","0.0999018611803331","9"
"9 on Scale 1 to 10","1985","inadequately","West Germany","58","0.0833591033405199","0.0602574598009816","0.106460746880058","9"
"9 on Scale 1 to 10","1985","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","vocational + Abi","West Germany","13","","","","9"
"9 on Scale 1 to 10","1985","vocational + Abi","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","West Germany","25","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","higher education","East Germany","","","","","9"
"0 Completely dissatisfied","1986","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1986","in school","West Germany","1","","","","0"
"0 Completely dissatisfied","1986","inadequately","West Germany","10","","","","0"
"0 Completely dissatisfied","1986","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1986","general elemantary","West Germany","9","","","","0"
"0 Completely dissatisfied","1986","general elemantary","East Germany","","","","","0"
"0 Completely dissatisfied","1986","middle vocational","West Germany","21","","","","0"
"0 Completely dissatisfied","1986","middle vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","West Germany","3","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1986","higher vocational","West Germany","2","","","","0"
"0 Completely dissatisfied","1986","higher vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1986","higher education","West Germany","6","","","","0"
"0 Completely dissatisfied","1986","higher education","East Germany","","","","","0"
"1 on Scale 1 to 10","1986","higher education","West Germany","3","","","","1"
"1 on Scale 1 to 10","1986","inadequately","West Germany","2","","","","1"
"1 on Scale 1 to 10","1986","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","1986","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","West Germany","11","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","West Germany","24","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","West Germany","1","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","West Germany","4","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","higher education","East Germany","","","","","1"
"10 Completely satisfied","1986","in school","West Germany","6","","","","10"
"10 Completely satisfied","1986","in school","East Germany","","","","","10"
"10 Completely satisfied","1986","inadequately","East Germany","","","","","10"
"10 Completely satisfied","1986","general elemantary","West Germany","338","0.177163418370868","0.160303370658908","0.194023466082829","10"
"10 Completely satisfied","1986","general elemantary","East Germany","","","","","10"
"10 Completely satisfied","1986","middle vocational","West Germany","377","0.136866335511652","0.124350461263735","0.149382209759569","10"
"10 Completely satisfied","1986","middle vocational","East Germany","","","","","10"
"10 Completely satisfied","1986","vocational + Abi","West Germany","18","","","","10"
"10 Completely satisfied","1986","vocational + Abi","East Germany","","","","","10"
"10 Completely satisfied","1986","higher vocational","West Germany","47","0.151282061049939","0.113081904027984","0.189482218071894","10"
"10 Completely satisfied","1986","higher vocational","East Germany","","","","","10"
"10 Completely satisfied","1986","higher education","West Germany","29","","","","10"
"10 Completely satisfied","1986","higher education","East Germany","","","","","10"
"10 Completely satisfied","1986","inadequately","West Germany","67","0.114626540159675","0.0879783474420355","0.141274732877314","10"
"2 on Scale 1 to 10","1986","in school","West Germany","3","","","","2"
"2 on Scale 1 to 10","1986","in school","East Germany","","","","","2"
