"plh0179","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1997","16-34 y.","Not Employed","15","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","Employed","28","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","Not Employed","7","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","Employed","22","","","","0"
"0 Completely dissatisfied","1997","66 and older","Not Employed","4","","","","0"
"0 Completely dissatisfied","1997","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1997","16-34 y.","Employed","18","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","Not Employed","2","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","Not Employed","8","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","Employed","12","","","","1"
"1 on Scale 1 to 10","1997","66 and older","Not Employed","","","","","1"
"1 on Scale 1 to 10","1997","66 and older","Employed","","","","","1"
"10 Completely satisfied","1997","35-65 y.","Employed","122","0.0829337769889044","0.0683516526875613","0.0975159012902475","10"
"10 Completely satisfied","1997","16-34 y.","Employed","140","0.110409846586121","0.0924596780613097","0.128360015110931","10"
"10 Completely satisfied","1997","35-65 y.","Not Employed","45","0.110047779694651","0.0777203758618314","0.142375183527471","10"
"10 Completely satisfied","1997","16-34 y.","Not Employed","62","0.114344847428638","0.0866171721664338","0.142072522690842","10"
"10 Completely satisfied","1997","66 and older","Not Employed","5","","","","10"
"10 Completely satisfied","1997","66 and older","Employed","","","","","10"
"2 on Scale 1 to 10","1997","35-65 y.","Not Employed","15","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","Employed","50","0.0356449161293489","0.0258416225103341","0.0454482097483637","2"
"2 on Scale 1 to 10","1997","16-34 y.","Not Employed","13","","","","2"
"2 on Scale 1 to 10","1997","16-34 y.","Employed","38","0.0377051189207209","0.0267951405721346","0.0486150972693073","2"
"2 on Scale 1 to 10","1997","66 and older","Not Employed","","","","","2"
"2 on Scale 1 to 10","1997","66 and older","Employed","","","","","2"
"3 on Scale 1 to 10","1997","16-34 y.","Employed","56","0.0573789421821189","0.0440586276178489","0.070699256746389","3"
"3 on Scale 1 to 10","1997","66 and older","Not Employed","1","","","","3"
"3 on Scale 1 to 10","1997","35-65 y.","Not Employed","21","","","","3"
"3 on Scale 1 to 10","1997","16-34 y.","Not Employed","26","","","","3"
"3 on Scale 1 to 10","1997","35-65 y.","Employed","62","0.0545726695425506","0.0425622991656337","0.0665830399194675","3"
"3 on Scale 1 to 10","1997","66 and older","Employed","","","","","3"
"4 on Scale 1 to 10","1997","35-65 y.","Not Employed","28","","","","4"
"4 on Scale 1 to 10","1997","16-34 y.","Employed","66","0.064862051767438","0.0507560860076177","0.0789680175272582","4"
"4 on Scale 1 to 10","1997","16-34 y.","Not Employed","35","0.0728343783360611","0.0501921220672396","0.0954766346048826","4"
"4 on Scale 1 to 10","1997","66 and older","Employed","","","","","4"
"4 on Scale 1 to 10","1997","35-65 y.","Employed","85","0.0571110577792593","0.0448410426581285","0.0693810729003901","4"
"4 on Scale 1 to 10","1997","66 and older","Not Employed","6","","","","4"
"5 on Scale 1 to 10","1997","16-34 y.","Employed","151","0.126043515091779","0.107033835310047","0.145053194873511","5"
"5 on Scale 1 to 10","1997","16-34 y.","Not Employed","74","0.177199456606538","0.143929570786656","0.21046934242642","5"
"5 on Scale 1 to 10","1997","35-65 y.","Not Employed","49","0.117969597557548","0.0846481647936682","0.151291030321428","5"
"5 on Scale 1 to 10","1997","35-65 y.","Employed","213","0.163010615437676","0.143479698044407","0.182541532830946","5"
"5 on Scale 1 to 10","1997","66 and older","Not Employed","12","","","","5"
"5 on Scale 1 to 10","1997","66 and older","Employed","","","","","5"
"6 on Scale 1 to 10","1997","35-65 y.","Employed","155","0.107674264589496","0.0912845122525009","0.124064016926491","6"
"6 on Scale 1 to 10","1997","16-34 y.","Employed","120","0.111789914195706","0.0937419257165925","0.129837902674819","6"
"6 on Scale 1 to 10","1997","66 and older","Not Employed","6","","","","6"
"6 on Scale 1 to 10","1997","16-34 y.","Not Employed","52","0.112860467925581","0.0852902802735508","0.140430655577612","6"
"6 on Scale 1 to 10","1997","35-65 y.","Not Employed","36","0.0929341139524514","0.0629422236551303","0.122926004249772","6"
"6 on Scale 1 to 10","1997","66 and older","Employed","","","","","6"
"7 on Scale 1 to 10","1997","16-34 y.","Employed","191","0.146371522419885","0.126125841590368","0.166617203249402","7"
