"plh0179","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1997","Full Time","in school","","","","","0"
"0 Completely dissatisfied","1997","Full Time","inadequately","","","","","0"
"0 Completely dissatisfied","1997","Full Time","general elemantary","6","","","","0"
"0 Completely dissatisfied","1997","Full Time","middle vocational","23","","","","0"
"0 Completely dissatisfied","1997","Full Time","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1997","Full Time","higher vocational","2","","","","0"
"0 Completely dissatisfied","1997","Full Time","higher education","7","","","","0"
"0 Completely dissatisfied","1997","Part Time","in school","","","","","0"
"0 Completely dissatisfied","1997","Part Time","inadequately","","","","","0"
"0 Completely dissatisfied","1997","Part Time","general elemantary","2","","","","0"
"0 Completely dissatisfied","1997","Part Time","middle vocational","7","","","","0"
"0 Completely dissatisfied","1997","Part Time","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1997","Part Time","higher vocational","","","","","0"
"0 Completely dissatisfied","1997","Part Time","higher education","1","","","","0"
"0 Completely dissatisfied","1997","Not Working","in school","","","","","0"
"0 Completely dissatisfied","1997","Not Working","inadequately","3","","","","0"
"0 Completely dissatisfied","1997","Not Working","general elemantary","8","","","","0"
"0 Completely dissatisfied","1997","Not Working","middle vocational","10","","","","0"
"0 Completely dissatisfied","1997","Not Working","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1997","Not Working","higher vocational","","","","","0"
"0 Completely dissatisfied","1997","Not Working","higher education","","","","","0"
"1 on Scale 1 to 10","1997","Not Working","middle vocational","6","","","","1"
"1 on Scale 1 to 10","1997","Not Working","higher education","","","","","1"
"1 on Scale 1 to 10","1997","Not Working","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1997","Not Working","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1997","Full Time","general elemantary","4","","","","1"
"1 on Scale 1 to 10","1997","Full Time","middle vocational","6","","","","1"
"1 on Scale 1 to 10","1997","Full Time","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1997","Part Time","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1997","Part Time","higher vocational","","","","","1"
"1 on Scale 1 to 10","1997","Part Time","higher education","2","","","","1"
"1 on Scale 1 to 10","1997","Not Working","in school","","","","","1"
"1 on Scale 1 to 10","1997","Not Working","inadequately","1","","","","1"
"1 on Scale 1 to 10","1997","Not Working","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1997","Full Time","in school","","","","","1"
"1 on Scale 1 to 10","1997","Full Time","higher vocational","5","","","","1"
"1 on Scale 1 to 10","1997","Full Time","higher education","4","","","","1"
"1 on Scale 1 to 10","1997","Part Time","general elemantary","","","","","1"
"1 on Scale 1 to 10","1997","Part Time","inadequately","","","","","1"
"1 on Scale 1 to 10","1997","Part Time","middle vocational","9","","","","1"
"1 on Scale 1 to 10","1997","Part Time","in school","","","","","1"
"1 on Scale 1 to 10","1997","Full Time","inadequately","","","","","1"
"10 Completely satisfied","1997","Part Time","inadequately","3","","","","10"
"10 Completely satisfied","1997","Full Time","vocational + Abi","2","","","","10"
"10 Completely satisfied","1997","Full Time","higher education","11","","","","10"
"10 Completely satisfied","1997","Part Time","in school","","","","","10"
"10 Completely satisfied","1997","Full Time","higher vocational","13","","","","10"
"10 Completely satisfied","1997","Part Time","vocational + Abi","6","","","","10"
"10 Completely satisfied","1997","Full Time","middle vocational","104","0.119498162057389","0.0977683007236927","0.141228023391086","10"
"10 Completely satisfied","1997","Not Working","middle vocational","56","0.127765232351582","0.0972255307218177","0.158304933981347","10"
"10 Completely satisfied","1997","Not Working","higher education","8","","","","10"
"10 Completely satisfied","1997","Part Time","middle vocational","62","0.106276239574521","0.0790715125156359","0.133480966633407","10"
"10 Completely satisfied","1997","Not Working","vocational + Abi","4","","","","10"
"10 Completely satisfied","1997","Not Working","higher vocational","5","","","","10"
"10 Completely satisfied","1997","Full Time","in school","","","","","10"
"10 Completely satisfied","1997","Full Time","inadequately","4","","","","10"
"10 Completely satisfied","1997","Full Time","general elemantary","29","","","","10"
"10 Completely satisfied","1997","Part Time","general elemantary","12","","","","10"
"10 Completely satisfied","1997","Part Time","higher vocational","2","","","","10"
"10 Completely satisfied","1997","Part Time","higher education","9","","","","10"
"10 Completely satisfied","1997","Not Working","in school","2","","","","10"
"10 Completely satisfied","1997","Not Working","inadequately","4","","","","10"
"10 Completely satisfied","1997","Not Working","general elemantary","28","","","","10"
"2 on Scale 1 to 10","1997","Not Working","middle vocational","12","","","","2"
"2 on Scale 1 to 10","1997","Not Working","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1997","Not Working","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1997","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","1997","Full Time","inadequately","1","","","","2"
"2 on Scale 1 to 10","1997","Full Time","general elemantary","8","","","","2"
"2 on Scale 1 to 10","1997","Full Time","middle vocational","31","0.0363609248482988","0.0238212616987804","0.0489005879978171","2"
"2 on Scale 1 to 10","1997","Full Time","higher education","6","","","","2"
"2 on Scale 1 to 10","1997","Part Time","in school","","","","","2"
"2 on Scale 1 to 10","1997","Part Time","inadequately","1","","","","2"
"2 on Scale 1 to 10","1997","Part Time","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1997","Part Time","middle vocational","15","","","","2"
"2 on Scale 1 to 10","1997","Part Time","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1997","Part Time","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1997","Part Time","higher education","4","","","","2"
"2 on Scale 1 to 10","1997","Not Working","in school","","","","","2"
"2 on Scale 1 to 10","1997","Not Working","inadequately","","","","","2"
"2 on Scale 1 to 10","1997","Not Working","higher education","4","","","","2"
"2 on Scale 1 to 10","1997","Full Time","vocational + Abi","6","","","","2"
"2 on Scale 1 to 10","1997","Full Time","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1997","Not Working","general elemantary","8","","","","2"
"3 on Scale 1 to 10","1997","Not Working","higher education","2","","","","3"
"3 on Scale 1 to 10","1997","Not Working","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1997","Not Working","middle vocational","24","","","","3"
"3 on Scale 1 to 10","1997","Not Working","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1997","Part Time","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1997","Part Time","higher education","8","","","","3"
"3 on Scale 1 to 10","1997","Not Working","in school","","","","","3"
"3 on Scale 1 to 10","1997","Not Working","inadequately","5","","","","3"
"3 on Scale 1 to 10","1997","Not Working","general elemantary","11","","","","3"
"3 on Scale 1 to 10","1997","Part Time","higher vocational","6","","","","3"
"3 on Scale 1 to 10","1997","Part Time","general elemantary","6","","","","3"
"3 on Scale 1 to 10","1997","Part Time","middle vocational","25","","","","3"
