"plh0179","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1997","Full Time","1-pers.-HH","2","","","","0"
"0 Completely dissatisfied","1997","Full Time","(Married) couple without C. ","5","","","","0"
"0 Completely dissatisfied","1997","Full Time","Single parent ","3","","","","0"
"0 Completely dissatisfied","1997","Full Time","Couple + C. LE 16 ","21","","","","0"
"0 Completely dissatisfied","1997","Full Time","Couple + C. GT 16 ","5","","","","0"
"0 Completely dissatisfied","1997","Full Time","Couple + C. LE and GT 16","3","","","","0"
"0 Completely dissatisfied","1997","Part Time","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1997","Part Time","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1997","Part Time","Single parent ","3","","","","0"
"0 Completely dissatisfied","1997","Part Time","Couple + C. LE 16 ","5","","","","0"
"0 Completely dissatisfied","1997","Part Time","Couple + C. GT 16 ","2","","","","0"
"0 Completely dissatisfied","1997","Part Time","Couple + C. LE and GT 16","1","","","","0"
"0 Completely dissatisfied","1997","Not Working","1-pers.-HH","2","","","","0"
"0 Completely dissatisfied","1997","Not Working","(Married) couple without C. ","6","","","","0"
"0 Completely dissatisfied","1997","Not Working","Single parent ","4","","","","0"
"0 Completely dissatisfied","1997","Not Working","Couple + C. LE 16 ","10","","","","0"
"0 Completely dissatisfied","1997","Not Working","Couple + C. GT 16 ","2","","","","0"
"0 Completely dissatisfied","1997","Not Working","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1997","Full Time","Couple + C. GT 16 ","3","","","","1"
"1 on Scale 1 to 10","1997","Full Time","Single parent ","","","","","1"
"1 on Scale 1 to 10","1997","Full Time","Couple + C. LE 16 ","13","","","","1"
"1 on Scale 1 to 10","1997","Full Time","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1997","Not Working","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1997","Full Time","Couple + C. LE and GT 16","2","","","","1"
"1 on Scale 1 to 10","1997","Full Time","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1997","Not Working","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1997","Part Time","1-pers.-HH","1","","","","1"
"1 on Scale 1 to 10","1997","Part Time","Couple + C. LE 16 ","3","","","","1"
"1 on Scale 1 to 10","1997","Part Time","Couple + C. GT 16 ","1","","","","1"
"1 on Scale 1 to 10","1997","Part Time","Couple + C. LE and GT 16","1","","","","1"
"1 on Scale 1 to 10","1997","Not Working","1-pers.-HH","1","","","","1"
"1 on Scale 1 to 10","1997","Part Time","(Married) couple without C. ","1","","","","1"
"1 on Scale 1 to 10","1997","Part Time","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1997","Not Working","Couple + C. LE 16 ","6","","","","1"
"1 on Scale 1 to 10","1997","Not Working","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1997","Not Working","Couple + C. LE and GT 16","","","","","1"
"10 Completely satisfied","1997","Part Time","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1997","Part Time","1-pers.-HH","","","","","10"
"10 Completely satisfied","1997","Full Time","(Married) couple without C. ","5","","","","10"
"10 Completely satisfied","1997","Full Time","Single parent ","6","","","","10"
"10 Completely satisfied","1997","Full Time","Couple + C. LE and GT 16","18","","","","10"
"10 Completely satisfied","1997","Part Time","Couple + C. LE 16 ","75","0.105964336961723","0.0815390059724313","0.130389667951015","10"
"10 Completely satisfied","1997","Full Time","1-pers.-HH","1","","","","10"
"10 Completely satisfied","1997","Full Time","Couple + C. LE 16 ","119","0.102837547456042","0.0852745160965124","0.120400578815572","10"
"10 Completely satisfied","1997","Full Time","Couple + C. GT 16 ","8","","","","10"
"10 Completely satisfied","1997","Part Time","Single parent ","6","","","","10"
"10 Completely satisfied","1997","Not Working","(Married) couple without C. ","3","","","","10"
"10 Completely satisfied","1997","Not Working","Single parent ","3","","","","10"
"10 Completely satisfied","1997","Not Working","Couple + C. LE 16 ","74","0.130435969602629","0.10312160285691","0.157750336348349","10"
"10 Completely satisfied","1997","Not Working","Couple + C. GT 16 ","3","","","","10"
"10 Completely satisfied","1997","Not Working","Couple + C. LE and GT 16","14","","","","10"
"10 Completely satisfied","1997","Not Working","1-pers.-HH","3","","","","10"
"10 Completely satisfied","1997","Part Time","Couple + C. GT 16 ","2","","","","10"
"10 Completely satisfied","1997","Part Time","Couple + C. LE and GT 16","8","","","","10"
"2 on Scale 1 to 10","1997","Not Working","Couple + C. LE 16 ","15","","","","2"
"2 on Scale 1 to 10","1997","Part Time","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1997","Full Time","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1997","Full Time","(Married) couple without C. ","8","","","","2"
"2 on Scale 1 to 10","1997","Full Time","Single parent ","2","","","","2"
