"plh0179","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1997","16-34 y.","Full Time","22","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","Part Time","6","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","Not Working","15","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","Full Time","17","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","Part Time","5","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","Not Working","7","","","","0"
"0 Completely dissatisfied","1997","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1997","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1997","66 and older","Not Working","4","","","","0"
"1 on Scale 1 to 10","1997","16-34 y.","Part Time","7","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","Full Time","11","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","Not Working","8","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","Full Time","8","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","Part Time","4","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","Not Working","2","","","","1"
"1 on Scale 1 to 10","1997","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1997","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1997","66 and older","Not Working","","","","","1"
"10 Completely satisfied","1997","16-34 y.","Full Time","75","0.0945043085842828","0.0730473588533444","0.115961258315221","10"
"10 Completely satisfied","1997","66 and older","Part Time","","","","","10"
"10 Completely satisfied","1997","16-34 y.","Part Time","65","0.132458680377908","0.101379089920295","0.163538270835522","10"
"10 Completely satisfied","1997","16-34 y.","Not Working","62","0.114344847428638","0.0866171721664338","0.142072522690842","10"
"10 Completely satisfied","1997","35-65 y.","Full Time","89","0.090092607291906","0.0719051162918584","0.108280098291953","10"
"10 Completely satisfied","1997","35-65 y.","Not Working","45","0.110047779694651","0.0777203758618314","0.142375183527471","10"
"10 Completely satisfied","1997","66 and older","Not Working","5","","","","10"
"10 Completely satisfied","1997","35-65 y.","Part Time","33","0.0682686276636629","0.0442057362453484","0.0923315190819775","10"
"10 Completely satisfied","1997","66 and older","Full Time","","","","","10"
"2 on Scale 1 to 10","1997","16-34 y.","Part Time","10","","","","2"
"2 on Scale 1 to 10","1997","16-34 y.","Not Working","13","","","","2"
"2 on Scale 1 to 10","1997","66 and older","Not Working","","","","","2"
"2 on Scale 1 to 10","1997","16-34 y.","Full Time","28","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","Full Time","33","0.0329050302784848","0.021573323544917","0.0442367370120527","2"
"2 on Scale 1 to 10","1997","35-65 y.","Part Time","17","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","Not Working","15","","","","2"
"2 on Scale 1 to 10","1997","66 and older","Full Time","","","","","2"
"2 on Scale 1 to 10","1997","66 and older","Part Time","","","","","2"
"3 on Scale 1 to 10","1997","35-65 y.","Part Time","24","","","","3"
"3 on Scale 1 to 10","1997","16-34 y.","Part Time","22","","","","3"
"3 on Scale 1 to 10","1997","16-34 y.","Full Time","34","0.0653263921718197","0.0472015884616474","0.0834511958819921","3"
"3 on Scale 1 to 10","1997","35-65 y.","Full Time","38","0.0569141619210801","0.0421972937025457","0.0716310301396145","3"
"3 on Scale 1 to 10","1997","16-34 y.","Not Working","26","","","","3"
"3 on Scale 1 to 10","1997","35-65 y.","Not Working","21","","","","3"
"3 on Scale 1 to 10","1997","66 and older","Full Time","","","","","3"
"3 on Scale 1 to 10","1997","66 and older","Part Time","","","","","3"
"3 on Scale 1 to 10","1997","66 and older","Not Working","1","","","","3"
"4 on Scale 1 to 10","1997","16-34 y.","Full Time","43","0.0669468261329323","0.0486145167218362","0.0852791355440284","4"
"4 on Scale 1 to 10","1997","16-34 y.","Not Working","35","0.0728343783360611","0.0501921220672396","0.0954766346048826","4"
"4 on Scale 1 to 10","1997","16-34 y.","Part Time","23","","","","4"
"4 on Scale 1 to 10","1997","35-65 y.","Full Time","64","0.0524759398751643","0.0383113223201378","0.0666405574301908","4"
"4 on Scale 1 to 10","1997","35-65 y.","Not Working","28","","","","4"
"4 on Scale 1 to 10","1997","66 and older","Full Time","","","","","4"
"4 on Scale 1 to 10","1997","66 and older","Not Working","6","","","","4"
"4 on Scale 1 to 10","1997","35-65 y.","Part Time","21","","","","4"
"4 on Scale 1 to 10","1997","66 and older","Part Time","","","","","4"
"5 on Scale 1 to 10","1997","16-34 y.","Not Working","74","0.177199456606538","0.143929570786656","0.21046934242642","5"
"5 on Scale 1 to 10","1997","16-34 y.","Part Time","64","0.124001886218451","0.0937845816355123","0.15421919080139","5"
"5 on Scale 1 to 10","1997","66 and older","Full Time","","","","","5"
"5 on Scale 1 to 10","1997","35-65 y.","Not Working","49","0.117969597557548","0.0846481647936682","0.151291030321428","5"
"5 on Scale 1 to 10","1997","66 and older","Not Working","12","","","","5"
"5 on Scale 1 to 10","1997","16-34 y.","Full Time","87","0.127516300724662","0.103050440028051","0.151982161421273","5"
"5 on Scale 1 to 10","1997","35-65 y.","Full Time","145","0.158938875339121","0.135713728716621","0.182164021961622","5"
"5 on Scale 1 to 10","1997","35-65 y.","Part Time","68","0.171351737385189","0.135399888161426","0.207303586608952","5"
"5 on Scale 1 to 10","1997","66 and older","Part Time","","","","","5"
"6 on Scale 1 to 10","1997","16-34 y.","Full Time","66","0.0923797049238544","0.0711404454929912","0.113618964354718","6"
"6 on Scale 1 to 10","1997","16-34 y.","Part Time","54","0.138697050442806","0.107008558548759","0.170385542336852","6"
"6 on Scale 1 to 10","1997","16-34 y.","Not Working","52","0.112860467925581","0.0852902802735508","0.140430655577612","6"
