"plj0047","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","1995","Other degree","West Germany","282","0.428294014109661","0.392048943352898","0.464539084866423"
"Big worries","1995","Other degree","East Germany","","","",""
"Big worries","1995","no degree/no degree yet","West Germany","211","0.447770720822497","0.404443543825517","0.491097897819478"
"Big worries","1995","no degree/no degree yet","East Germany","","","",""
"Some worries","1995","lower secondary degree","West Germany","185","0.455187114007766","0.405443608062525","0.504930619953006"
"Some worries","1995","lower secondary degree","East Germany","","","",""
"Some worries","1995","secondary school degree","West Germany","60","0.45059442856537","0.360821265837573","0.540367591293167"
"Some worries","1995","secondary school degree","East Germany","","","",""
"Some worries","1995","college entrance qualification","West Germany","35","0.398110666447306","0.29216056054381","0.504060772350801"
"Some worries","1995","college entrance qualification","East Germany","","","",""
"Some worries","1995","Other degree","West Germany","315","0.401390097751704","0.365485765398971","0.437294430104438"
"Some worries","1995","Other degree","East Germany","","","",""
"Some worries","1995","no degree/no degree yet","West Germany","232","0.436095342600304","0.39288712040291","0.479303564797698"
"Some worries","1995","no degree/no degree yet","East Germany","","","",""
"No worries","1995","lower secondary degree","West Germany","40","0.0804365242452995","0.0532699278385237","0.107603120652075"
"No worries","1995","lower secondary degree","East Germany","","","",""
"No worries","1995","secondary school degree","West Germany","13","","",""
"No worries","1995","secondary school degree","East Germany","","","",""
"No worries","1995","college entrance qualification","West Germany","12","","",""
"No worries","1995","college entrance qualification","East Germany","","","",""
"No worries","1995","Other degree","West Germany","119","0.170315888138635","0.142781492499978","0.197850283777292"
"No worries","1995","Other degree","East Germany","","","",""
"No worries","1995","no degree/no degree yet","West Germany","63","0.116133936577198","0.088218422116267","0.14404945103813"
"No worries","1995","no degree/no degree yet","East Germany","","","",""
"Big worries","1996","lower secondary degree","West Germany","1290","0.328897479297862","0.314255507883505","0.34353945071222"
"Big worries","1996","lower secondary degree","East Germany","382","0.295186257622569","0.270050725863422","0.320321789381716"
"Big worries","1996","secondary school degree","West Germany","513","0.268314454457326","0.248194548981858","0.288434359932794"
"Big worries","1996","secondary school degree","East Germany","413","0.242090177836931","0.221625571943237","0.262554783730626"
"Big worries","1996","college entrance qualification","West Germany","321","0.23385895762614","0.211518229327306","0.256199685924974"
"Big worries","1996","college entrance qualification","East Germany","122","0.238783777942613","0.201782269446348","0.275785286438878"
"Big worries","1996","Other degree","West Germany","385","0.379719874569634","0.350420835089455","0.409018914049813"
"Big worries","1996","Other degree","East Germany","14","","",""
"Big worries","1996","no degree/no degree yet","West Germany","254","0.368615309499526","0.333129670956057","0.404100948042995"
"Big worries","1996","no degree/no degree yet","East Germany","32","0.317869022996799","0.227502828265033","0.408235217728564"
"Some worries","1996","lower secondary degree","West Germany","1988","0.497801426461574","0.482218800259724","0.513384052663423"
"Some worries","1996","lower secondary degree","East Germany","636","0.492172514855732","0.464622641419707","0.519722388291756"
"Some worries","1996","secondary school degree","West Germany","1063","0.569598802884901","0.547115353922088","0.592082251847715"
"Some worries","1996","secondary school degree","East Germany","928","0.53799287513114","0.514174143474104","0.561811606788177"
"Some worries","1996","college entrance qualification","West Germany","836","0.600963401982098","0.575117223744959","0.626809580219238"
"Some worries","1996","college entrance qualification","East Germany","291","0.603821518718636","0.561372980673104","0.646270056764168"
"Some worries","1996","Other degree","West Germany","545","0.504216744697098","0.47403235876466","0.534401130629535"
"Some worries","1996","Other degree","East Germany","13","","",""
"Some worries","1996","no degree/no degree yet","West Germany","356","0.485316773736703","0.448554566840709","0.522078980632696"
"Some worries","1996","no degree/no degree yet","East Germany","47","0.428068249977667","0.332044952222656","0.524091547732678"
"No worries","1996","lower secondary degree","West Germany","677","0.173301094240564","0.161504702647883","0.185097485833245"
"No worries","1996","lower secondary degree","East Germany","247","0.2126412275217","0.190092974533108","0.235189480510291"
"No worries","1996","secondary school degree","West Germany","287","0.162086742657772","0.14535215784977","0.178821327465774"
"No worries","1996","secondary school degree","East Germany","342","0.219916947031928","0.200128769250588","0.239705124813269"
"No worries","1996","college entrance qualification","West Germany","222","0.165177640391761","0.145578427826978","0.184776852956545"
"No worries","1996","college entrance qualification","East Germany","97","0.15739470333875","0.12578865848887","0.189000748188631"
"No worries","1996","Other degree","West Germany","124","0.116063380733269","0.0967265205550471","0.13540024091149"
"No worries","1996","Other degree","East Germany","9","","",""
"No worries","1996","no degree/no degree yet","West Germany","100","0.146067916763772","0.120089779945993","0.17204605358155"
"No worries","1996","no degree/no degree yet","East Germany","23","","",""
"Big worries","1997","lower secondary degree","West Germany","1348","0.344328075106587","0.329381219573993","0.359274930639181"
"Big worries","1997","lower secondary degree","East Germany","396","0.298939458423812","0.273366059798178","0.324512857049447"
"Big worries","1997","secondary school degree","West Germany","544","0.296688226591371","0.276017498504089","0.317358954678652"
"Big worries","1997","secondary school degree","East Germany","434","0.259572702215627","0.238406633225974","0.28073877120528"
"Big worries","1997","college entrance qualification","West Germany","291","0.223930456775758","0.202085754163262","0.245775159388253"
"Big worries","1997","college entrance qualification","East Germany","112","0.238645236188461","0.202287147121066","0.275003325255855"
"Big worries","1997","Other degree","West Germany","362","0.37592291855312","0.345628622452973","0.406217214653267"
"Big worries","1997","Other degree","East Germany","7","","",""
"Big worries","1997","no degree/no degree yet","West Germany","239","0.324765411157112","0.28995028977929","0.359580532534934"
"Big worries","1997","no degree/no degree yet","East Germany","25","","",""
"Some worries","1997","lower secondary degree","West Germany","1842","0.468224584367872","0.452527768646073","0.483921400089671"
"Some worries","1997","lower secondary degree","East Germany","626","0.540554947000171","0.512715809404381","0.56839408459596"
"Some worries","1997","secondary school degree","West Germany","1008","0.519109794860407","0.496500644014771","0.541718945706043"
"Some worries","1997","secondary school degree","East Germany","831","0.496945652190182","0.472805978876334","0.521085325504029"
"Some worries","1997","college entrance qualification","West Germany","869","0.604309374626877","0.578685383214648","0.629933366039106"
"Some worries","1997","college entrance qualification","East Germany","311","0.575508668629917","0.533349554421688","0.617667782838146"
"Some worries","1997","Other degree","West Germany","474","0.451934498023039","0.42080684854769","0.483062147498388"
"Some worries","1997","Other degree","East Germany","18","","",""
"Some worries","1997","no degree/no degree yet","West Germany","343","0.503250703080867","0.466078652928522","0.540422753233212"
"Some worries","1997","no degree/no degree yet","East Germany","67","0.580069413298824","0.491393974197414","0.668744852400233"
"No worries","1997","lower secondary degree","West Germany","692","0.187447340525541","0.175170525141074","0.199724155910008"
"No worries","1997","lower secondary degree","East Germany","209","0.160505594576017","0.139999967490121","0.181011221661913"
"No worries","1997","secondary school degree","West Germany","324","0.184201978548223","0.166660340596319","0.201743616500126"
"No worries","1997","secondary school degree","East Germany","383","0.243481645594192","0.222760568044608","0.264202723143775"
"No worries","1997","college entrance qualification","West Germany","239","0.171760168597365","0.151996001412002","0.191524335782728"
"No worries","1997","college entrance qualification","East Germany","105","0.185846095181622","0.152667262288044","0.219024928075201"
"No worries","1997","Other degree","West Germany","146","0.172142583423841","0.148531589076231","0.195753577771451"
"No worries","1997","Other degree","East Germany","7","","",""
"No worries","1997","no degree/no degree yet","West Germany","113","0.171983885762021","0.143928324480535","0.200039447043506"
"No worries","1997","no degree/no degree yet","East Germany","27","","",""
"Big worries","1998","lower secondary degree","West Germany","1495","0.354309867196707","0.339993777817635","0.368625956575779"
"Big worries","1998","lower secondary degree","East Germany","400","0.322363613778443","0.296618038238386","0.3481091893185"
"Big worries","1998","secondary school degree","West Germany","578","0.27396570308326","0.254803796509351","0.293127609657168"
"Big worries","1998","secondary school degree","East Germany","465","0.269574667194342","0.248796439910415","0.290352894478268"
"Big worries","1998","college entrance qualification","West Germany","362","0.225074395914411","0.204831051488317","0.245317740340505"
"Big worries","1998","college entrance qualification","East Germany","114","0.229618132191934","0.19401224493704","0.265224019446827"
"Big worries","1998","Other degree","West Germany","347","0.380808877201684","0.349881791763278","0.41173596264009"
"Big worries","1998","Other degree","East Germany","11","","",""
"Big worries","1998","no degree/no degree yet","West Germany","235","0.347318567828336","0.311585481105926","0.383051654550746"
"Big worries","1998","no degree/no degree yet","East Germany","28","","",""
"Some worries","1998","lower secondary degree","West Germany","2063","0.474124578958119","0.459179150359377","0.489070007556861"
"Some worries","1998","lower secondary degree","East Germany","606","0.47131588461643","0.443818878667944","0.498812890564916"
"Some worries","1998","secondary school degree","West Germany","1137","0.551374488152428","0.530005824257856","0.572743152047"
"Some worries","1998","secondary school degree","East Germany","880","0.494858149018295","0.471446711624727","0.518269586411862"
"Some worries","1998","college entrance qualification","West Germany","971","0.592644438693227","0.5688282016553","0.616460675731153"
"Some worries","1998","college entrance qualification","East Germany","296","0.563182440948772","0.521192980617667","0.605171901279877"
"Some worries","1998","Other degree","West Germany","443","0.432602575312245","0.401048073205308","0.464157077419183"
"Some worries","1998","Other degree","East Germany","16","","",""
"Some worries","1998","no degree/no degree yet","West Germany","319","0.439610186849805","0.402359447803954","0.476860925895657"
"Some worries","1998","no degree/no degree yet","East Germany","65","0.56544827123735","0.475242094193751","0.655654448280948"
"No worries","1998","lower secondary degree","West Germany","730","0.171565553845174","0.160281508434943","0.182849599255405"
"No worries","1998","lower secondary degree","East Germany","260","0.206320501605127","0.184029734634377","0.228611268575877"
"No worries","1998","secondary school degree","West Germany","366","0.174659808764313","0.158347139231254","0.190972478297371"
"No worries","1998","secondary school degree","East Germany","407","0.235567183787364","0.215696715769572","0.255437651805155"
"No worries","1998","college entrance qualification","West Germany","302","0.182281165392362","0.163567359895535","0.200994970889189"
"No worries","1998","college entrance qualification","East Germany","126","0.207199426859294","0.172887749555547","0.241511104163041"
"No worries","1998","Other degree","West Germany","157","0.186588547486071","0.161776035444144","0.211401059527997"
"No worries","1998","Other degree","East Germany","10","","",""
"No worries","1998","no degree/no degree yet","West Germany","128","0.213071245321859","0.182339584366535","0.243802906277183"
"No worries","1998","no degree/no degree yet","East Germany","23","","",""
"Big worries","1999","lower secondary degree","West Germany","1207","0.284557919386108","0.270981534115952","0.298134304656264"
"Big worries","1999","lower secondary degree","East Germany","379","0.305212410736381","0.279724957411166","0.330699864061595"
"Big worries","1999","secondary school degree","West Germany","663","0.324551108741001","0.304540225876044","0.344561991605958"
"Big worries","1999","secondary school degree","East Germany","467","0.267344105417641","0.246602683936041","0.288085526899241"
"Big worries","1999","college entrance qualification","West Germany","529","0.309556404080867","0.287356832570437","0.331755975591297"
"Big worries","1999","college entrance qualification","East Germany","170","0.332491249543764","0.293507352439031","0.371475146648496"
"Big worries","1999","Other degree","West Germany","267","0.32034926073304","0.289711007678644","0.350987513787436"
"Big worries","1999","Other degree","East Germany","21","","",""
"Big worries","1999","no degree/no degree yet","West Germany","209","0.308355465880338","0.273042621025551","0.343668310735125"
"Big worries","1999","no degree/no degree yet","East Germany","47","0.397706262882947","0.309023227627292","0.486389298138601"
"Some worries","1999","lower secondary degree","West Germany","2303","0.537213728716884","0.522210823692623","0.552216633741145"
"Some worries","1999","lower secondary degree","East Germany","691","0.533575603995162","0.505964235371932","0.561186972618393"
"Some worries","1999","secondary school degree","West Germany","1177","0.540949435099342","0.519651521858465","0.562247348340219"
"Some worries","1999","secondary school degree","East Germany","1050","0.595695910505544","0.572696348651554","0.618695472359534"
"Some worries","1999","college entrance qualification","West Germany","952","0.569796651844343","0.546022368629489","0.593570935059197"
"Some worries","1999","college entrance qualification","East Germany","328","0.550730361265739","0.509569002257353","0.591891720274125"
"Some worries","1999","Other degree","West Germany","455","0.490159313351127","0.457335040528805","0.522983586173448"
"Some worries","1999","Other degree","East Germany","15","","",""
"Some worries","1999","no degree/no degree yet","West Germany","316","0.49516923522168","0.456938280814816","0.533400189628544"
"Some worries","1999","no degree/no degree yet","East Germany","51","0.42250549392852","0.333000911882592","0.512010075974449"
"No worries","1999","lower secondary degree","West Germany","733","0.178228351897008","0.166713044189255","0.189743659604761"
"No worries","1999","lower secondary degree","East Germany","184","0.161211985268457","0.140859188593001","0.181564781943913"
"No worries","1999","secondary school degree","West Germany","263","0.134499456159657","0.119917278288883","0.149081634030431"
"No worries","1999","secondary school degree","East Germany","232","0.136959984076815","0.120847388701312","0.153072579452318"
"No worries","1999","college entrance qualification","West Germany","185","0.12064694407479","0.105006452666035","0.136287435483545"
"No worries","1999","college entrance qualification","East Germany","63","0.116778389190497","0.090202809651135","0.14335396872986"
"No worries","1999","Other degree","West Germany","169","0.189491425915833","0.163758875777027","0.215223976054639"
"No worries","1999","Other degree","East Germany","5","","",""
"No worries","1999","no degree/no degree yet","West Germany","132","0.196475298897982","0.166093114079717","0.226857483716247"
"No worries","1999","no degree/no degree yet","East Germany","19","","",""
"Big worries","2000","lower secondary degree","West Germany","2221","0.281838077521631","0.271975804064117","0.291700350979145"
"Big worries","2000","lower secondary degree","East Germany","575","0.306424063551749","0.285540547951714","0.327307579151784"
"Big worries","2000","secondary school degree","West Germany","1478","0.348138752175042","0.333858568367873","0.36241893598221"
"Big worries","2000","secondary school degree","East Germany","772","0.293053983881348","0.27577308118155","0.310334886581146"
"Big worries","2000","college entrance qualification","West Germany","1285","0.356569260296985","0.341085259236922","0.372053261357047"
"Big worries","2000","college entrance qualification","East Germany","407","0.392563175715755","0.36285645237915","0.422269899052361"
"Big worries","2000","Other degree","West Germany","461","0.337405491859251","0.31297581718269","0.361835166535811"
"Big worries","2000","Other degree","East Germany","35","0.378549183627225","0.272923357189278","0.484175010065172"
"Big worries","2000","no degree/no degree yet","West Germany","228","0.311701014357512","0.27848515731571","0.344916871399314"
"Big worries","2000","no degree/no degree yet","East Germany","65","0.431655665440332","0.355383676078233","0.50792765480243"
"Some worries","2000","lower secondary degree","West Germany","4063","0.498202014783561","0.487241442880639","0.509162586686483"
"Some worries","2000","lower secondary degree","East Germany","955","0.496549443270553","0.473900140821765","0.519198745719341"
"Some worries","2000","secondary school degree","West Germany","2149","0.496688162992398","0.481700272589735","0.511676053395062"
"Some worries","2000","secondary school degree","East Germany","1493","0.554972311825573","0.536104190570164","0.573840433080981"
"Some worries","2000","college entrance qualification","West Germany","1942","0.51900405761676","0.502852425185765","0.535155690047755"
"Some worries","2000","college entrance qualification","East Germany","540","0.517058346413186","0.486658840632179","0.547457852194193"
"Some worries","2000","Other degree","West Germany","663","0.455363212085791","0.429632597989245","0.481093826182337"
"Some worries","2000","Other degree","East Germany","29","","",""
"Some worries","2000","no degree/no degree yet","West Germany","340","0.435362177356478","0.399807387060868","0.470916967652087"
"Some worries","2000","no degree/no degree yet","East Germany","72","0.454309146609096","0.377636640069052","0.530981653149141"
"No worries","2000","lower secondary degree","West Germany","1710","0.219959907694808","0.210879690308251","0.229040125081365"
"No worries","2000","lower secondary degree","East Germany","342","0.197026493177697","0.179008430604079","0.215044555751315"
"No worries","2000","secondary school degree","West Germany","648","0.15517308483256","0.144319527636781","0.166026642028339"
"No worries","2000","secondary school degree","East Germany","400","0.151973704293079","0.138343939273146","0.165603469313013"
"No worries","2000","college entrance qualification","West Germany","449","0.124426682086255","0.113756708135042","0.135096656037469"
"No worries","2000","college entrance qualification","East Germany","91","0.0903784778710587","0.0729358349820074","0.10782112076011"
"No worries","2000","Other degree","West Germany","315","0.207231296054958","0.186289273922755","0.228173318187162"
"No worries","2000","Other degree","East Germany","17","","",""
"No worries","2000","no degree/no degree yet","West Germany","179","0.25293680828601","0.221764247776594","0.284109368795426"
"No worries","2000","no degree/no degree yet","East Germany","25","","",""
"Big worries","2001","lower secondary degree","West Germany","2184","0.308848016455748","0.297999928253876","0.319696104657619"
"Big worries","2001","lower secondary degree","East Germany","655","0.380785042515579","0.35777678413574","0.403793300895417"
"Big worries","2001","secondary school degree","West Germany","1461","0.367200708741598","0.352127982059523","0.382273435423673"
"Big worries","2001","secondary school degree","East Germany","913","0.359134688562338","0.340172830701615","0.378096546423062"
"Big worries","2001","college entrance qualification","West Germany","1363","0.394803728498234","0.378426257726843","0.411181199269625"
"Big worries","2001","college entrance qualification","East Germany","465","0.454909594012619","0.423999713300095","0.485819474725142"
"Big worries","2001","Other degree","West Germany","423","0.327471618212927","0.302039275898387","0.352903960527467"
"Big worries","2001","Other degree","East Germany","19","","",""
"Big worries","2001","no degree/no degree yet","West Germany","238","0.328359028479331","0.293165475634801","0.363552581323861"
"Big worries","2001","no degree/no degree yet","East Germany","84","0.465251058042491","0.391350499914705","0.539151616170278"
"Some worries","2001","lower secondary degree","West Germany","3444","0.496732873261819","0.484993233980633","0.508472512543006"
"Some worries","2001","lower secondary degree","East Germany","769","0.439683172535987","0.416164660506137","0.463201684565837"
"Some worries","2001","secondary school degree","West Germany","1924","0.490038886206071","0.474407738060993","0.505670034351149"
"Some worries","2001","secondary school degree","East Germany","1241","0.507387415899274","0.487627211913943","0.527147619884605"
"Some worries","2001","college entrance qualification","West Germany","1676","0.48430080888752","0.467556627857962","0.501044989917078"
"Some worries","2001","college entrance qualification","East Germany","449","0.438330740678932","0.407531372734771","0.469130108623093"
"Some worries","2001","Other degree","West Germany","609","0.45895336478361","0.431948261142256","0.485958468424964"
"Some worries","2001","Other degree","East Germany","28","","",""
"Some worries","2001","no degree/no degree yet","West Germany","308","0.46269304862576","0.425326949876021","0.5000591473755"
"Some worries","2001","no degree/no degree yet","East Germany","69","0.418432052922631","0.345344777813842","0.491519328031419"
"No worries","2001","lower secondary degree","West Germany","1340","0.194419110282433","0.185126920455301","0.203711300109564"
"No worries","2001","lower secondary degree","East Germany","287","0.179531784948434","0.161346310283276","0.197717259613593"
"No worries","2001","secondary school degree","West Germany","544","0.142760405052331","0.131821796687136","0.153699013417525"
"No worries","2001","secondary school degree","East Germany","305","0.133477895538388","0.120035913060764","0.146919878016011"
"No worries","2001","college entrance qualification","West Germany","383","0.120895462614246","0.109972678501987","0.131818246726505"
"No worries","2001","college entrance qualification","East Germany","83","0.10675966530845","0.0875911588079474","0.125928171808952"
"No worries","2001","Other degree","West Germany","276","0.213575017003463","0.191365040727693","0.235784993279233"
"No worries","2001","Other degree","East Germany","6","","",""
"No worries","2001","no degree/no degree yet","West Germany","138","0.208947922894909","0.178480087058376","0.239415758731442"
"No worries","2001","no degree/no degree yet","East Germany","22","","",""
"Big worries","2002","lower secondary degree","West Germany","1686","0.26068028163393","0.250164464245099","0.27119609902276"
"Big worries","2002","lower secondary degree","East Germany","496","0.313413926732654","0.290740784672851","0.336087068792458"
"Big worries","2002","secondary school degree","West Germany","1195","0.288353290759213","0.274732591491316","0.30197399002711"
"Big worries","2002","secondary school degree","East Germany","673","0.265003273990802","0.247437772974909","0.282568775006696"
"Big worries","2002","college entrance qualification","West Germany","1313","0.295411271898085","0.282041314644143","0.308781229152027"
"Big worries","2002","college entrance qualification","East Germany","393","0.340428122550399","0.312689233427513","0.368167011673285"
"Big worries","2002","Other degree","West Germany","330","0.260875368830836","0.236629475277418","0.285121262384253"
"Big worries","2002","Other degree","East Germany","20","","",""
"Big worries","2002","no degree/no degree yet","West Germany","218","0.30167917261475","0.268337870021529","0.33502047520797"
"Big worries","2002","no degree/no degree yet","East Germany","69","0.451189810297409","0.376823781204177","0.525555839390641"
"Some worries","2002","lower secondary degree","West Germany","3592","0.534031780378705","0.522082699505288","0.545980861252123"
"Some worries","2002","lower secondary degree","East Germany","882","0.542638778526073","0.518289272701985","0.566988284350162"
"Some worries","2002","secondary school degree","West Germany","2330","0.53883640309237","0.523847815901547","0.553824990283192"
"Some worries","2002","secondary school degree","East Germany","1369","0.550048251578645","0.530247777633127","0.569848725524163"
"Some worries","2002","college entrance qualification","West Germany","2539","0.566717408682339","0.552195706065198","0.581239111299479"
"Some worries","2002","college entrance qualification","East Germany","617","0.546878418759844","0.51773784818808","0.576018989331608"
"Some worries","2002","Other degree","West Germany","670","0.51867960434001","0.491091012349605","0.546268196330415"
"Some worries","2002","Other degree","East Germany","18","","",""
"Some worries","2002","no degree/no degree yet","West Germany","372","0.505313152390593","0.468994653971265","0.54163165080992"
"Some worries","2002","no degree/no degree yet","East Germany","79","0.408357752249178","0.334900638692491","0.481814865805865"
"No worries","2002","lower secondary degree","West Germany","1417","0.205287937987365","0.195612749846379","0.214963126128351"
"No worries","2002","lower secondary degree","East Germany","230","0.143947294741272","0.126789673574707","0.161104915907838"
"No worries","2002","secondary school degree","West Germany","724","0.172810306148417","0.161442095751919","0.184178516544916"
"No worries","2002","secondary school degree","East Germany","383","0.184948474430553","0.16949556964935","0.200401379211755"
"No worries","2002","college entrance qualification","West Germany","621","0.137871319419576","0.127767823873174","0.147974814965979"
"No worries","2002","college entrance qualification","East Germany","111","0.112693458689757","0.0941823905119227","0.131204526867591"
"No worries","2002","Other degree","West Germany","260","0.220445026829154","0.197555524797777","0.243334528860531"
"No worries","2002","Other degree","East Germany","8","","",""
"No worries","2002","no degree/no degree yet","West Germany","138","0.193007674994658","0.164339213094382","0.221676136894933"
"No worries","2002","no degree/no degree yet","East Germany","24","","",""
