"plh0173","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","16-34 y.","Full Time","43","0.017067512066374","0.0115145858606491","0.0226204382720989","0"
"0 Completely dissatisfied","1984","16-34 y.","Part Time","19","","","","0"
"0 Completely dissatisfied","1984","16-34 y.","Not Working","1","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Full Time","39","0.00825788976334625","0.00517446308945251","0.01134131643724","0"
"0 Completely dissatisfied","1984","35-65 y.","Part Time","12","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Not Working","1","","","","0"
"0 Completely dissatisfied","1984","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1984","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1984","66 and older","Not Working","","","","","0"
"1 on Scale 1 to 10","1984","66 and older","Not Working","","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Not Working","","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Part Time","2","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Full Time","16","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Full Time","14","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Part Time","8","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Not Working","","","","","1"
"10 Completely satisfied","1984","16-34 y.","Full Time","513","0.232920649729406","0.214798943312772","0.251042356146041","10"
"10 Completely satisfied","1984","35-65 y.","Full Time","945","0.289918303120872","0.274458936961726","0.305377669280019","10"
"10 Completely satisfied","1984","35-65 y.","Part Time","206","0.286254804425351","0.25443150310483","0.318078105745872","10"
"10 Completely satisfied","1984","16-34 y.","Part Time","164","0.249709242129547","0.216069578860455","0.283348905398639","10"
"10 Completely satisfied","1984","16-34 y.","Not Working","36","0.193748569434497","0.124737728454297","0.262759410414697","10"
"10 Completely satisfied","1984","35-65 y.","Not Working","6","","","","10"
"10 Completely satisfied","1984","66 and older","Full Time","9","","","","10"
"10 Completely satisfied","1984","66 and older","Part Time","11","","","","10"
"10 Completely satisfied","1984","66 and older","Not Working","","","","","10"
"2 on Scale 1 to 10","1984","35-65 y.","Not Working","","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","Not Working","1","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","Full Time","35","0.00926946955084892","0.00600430613569517","0.0125346329660027","2"
"2 on Scale 1 to 10","1984","66 and older","Part Time","","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","Full Time","31","0.0123643446986313","0.00762673935252177","0.0171019500447409","2"
"2 on Scale 1 to 10","1984","16-34 y.","Part Time","8","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","Part Time","10","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Not Working","","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Full Time","","","","","2"
"3 on Scale 1 to 10","1984","35-65 y.","Part Time","31","0.0358546463982146","0.022764599033523","0.0489446937629062","3"
"3 on Scale 1 to 10","1984","16-34 y.","Full Time","48","0.0251041530740727","0.0183971756374597","0.0318111305106858","3"
"3 on Scale 1 to 10","1984","16-34 y.","Part Time","17","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","Not Working","5","","","","3"
"3 on Scale 1 to 10","1984","35-65 y.","Full Time","81","0.0207925628756719","0.0159308302503258","0.0256542955010179","3"
"3 on Scale 1 to 10","1984","35-65 y.","Not Working","4","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Full Time","1","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Part Time","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Not Working","","","","","3"
"4 on Scale 1 to 10","1984","35-65 y.","Full Time","90","0.0255903357828467","0.0202100110196609","0.0309706605460325","4"
"4 on Scale 1 to 10","1984","16-34 y.","Full Time","47","0.0223781716463105","0.0160369535069753","0.0287193897856458","4"
"4 on Scale 1 to 10","1984","16-34 y.","Part Time","14","","","","4"
"4 on Scale 1 to 10","1984","66 and older","Part Time","","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","Not Working","4","","","","4"
"4 on Scale 1 to 10","1984","35-65 y.","Not Working","2","","","","4"
"4 on Scale 1 to 10","1984","66 and older","Full Time","","","","","4"
"4 on Scale 1 to 10","1984","66 and older","Not Working","","","","","4"
"4 on Scale 1 to 10","1984","35-65 y.","Part Time","27","","","","4"
"5 on Scale 1 to 10","1984","66 and older","Full Time","1","","","","5"
"5 on Scale 1 to 10","1984","66 and older","Part Time","5","","","","5"
"5 on Scale 1 to 10","1984","35-65 y.","Not Working","3","","","","5"
"5 on Scale 1 to 10","1984","16-34 y.","Full Time","216","0.103279174816565","0.0902321960516819","0.116326153581448","5"
"5 on Scale 1 to 10","1984","35-65 y.","Part Time","79","0.106503557699346","0.0847852635293307","0.128221851869362","5"
