"plh0173","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Full Time","1-pers.-HH","6","","","","0"
"0 Completely dissatisfied","1984","Full Time","(Married) couple without C. ","13","","","","0"
"0 Completely dissatisfied","1984","Full Time","Single parent ","6","","","","0"
"0 Completely dissatisfied","1984","Full Time","Couple + C. LE 16 ","25","","","","0"
"0 Completely dissatisfied","1984","Full Time","Couple + C. GT 16 ","6","","","","0"
"0 Completely dissatisfied","1984","Full Time","Couple + C. LE and GT 16","17","","","","0"
"0 Completely dissatisfied","1984","Part Time","1-pers.-HH","2","","","","0"
"0 Completely dissatisfied","1984","Part Time","(Married) couple without C. ","6","","","","0"
"0 Completely dissatisfied","1984","Part Time","Single parent ","","","","","0"
"0 Completely dissatisfied","1984","Part Time","Couple + C. LE 16 ","14","","","","0"
"0 Completely dissatisfied","1984","Part Time","Couple + C. GT 16 ","5","","","","0"
"0 Completely dissatisfied","1984","Part Time","Couple + C. LE and GT 16","3","","","","0"
"0 Completely dissatisfied","1984","Not Working","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1984","Not Working","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1984","Not Working","Single parent ","","","","","0"
"0 Completely dissatisfied","1984","Not Working","Couple + C. LE 16 ","1","","","","0"
"0 Completely dissatisfied","1984","Not Working","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1984","Not Working","Couple + C. LE and GT 16","1","","","","0"
"1 on Scale 1 to 10","1984","Full Time","1-pers.-HH","5","","","","1"
"1 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","10","","","","1"
"1 on Scale 1 to 10","1984","Full Time","Single parent ","","","","","1"
"1 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","8","","","","1"
"1 on Scale 1 to 10","1984","Part Time","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","1","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","2","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","2","","","","1"
"1 on Scale 1 to 10","1984","Not Working","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1984","Not Working","Single parent ","","","","","1"
"1 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","3","","","","1"
"1 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","1","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Single parent ","","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","4","","","","1"
"1 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","","","","","1"
"10 Completely satisfied","1984","Full Time","(Married) couple without C. ","292","0.258518767920333","0.232715979115529","0.284321556725137","10"
"10 Completely satisfied","1984","Part Time","Couple + C. LE 16 ","119","0.299036391962682","0.255560044684289","0.342512739241074","10"
"10 Completely satisfied","1984","Full Time","1-pers.-HH","141","0.280748286413361","0.24182476533895","0.319671807487771","10"
"10 Completely satisfied","1984","Full Time","Single parent ","66","0.287163659285472","0.229317595068806","0.345009723502139","10"
"10 Completely satisfied","1984","Full Time","Couple + C. LE 16 ","428","0.2649168816581","0.243219407285726","0.286614356030473","10"
"10 Completely satisfied","1984","Full Time","Couple + C. GT 16 ","243","0.269640466261643","0.24077583241035","0.298505100112937","10"
"10 Completely satisfied","1984","Full Time","Couple + C. LE and GT 16","226","0.28906246485715","0.257167009756119","0.320957919958181","10"
"10 Completely satisfied","1984","Part Time","1-pers.-HH","22","","","","10"
"10 Completely satisfied","1984","Part Time","(Married) couple without C. ","69","0.296632702942007","0.238601681752057","0.354663724131958","10"
"10 Completely satisfied","1984","Part Time","Single parent ","15","","","","10"
"10 Completely satisfied","1984","Part Time","Couple + C. GT 16 ","73","0.264863585237886","0.212327399310386","0.317399771165385","10"
"10 Completely satisfied","1984","Part Time","Couple + C. LE and GT 16","60","0.264359168790631","0.208215082279147","0.320503255302116","10"
"10 Completely satisfied","1984","Not Working","1-pers.-HH","1","","","","10"
"10 Completely satisfied","1984","Not Working","(Married) couple without C. ","2","","","","10"
"10 Completely satisfied","1984","Not Working","Single parent ","1","","","","10"
"10 Completely satisfied","1984","Not Working","Couple + C. LE 16 ","12","","","","10"
"10 Completely satisfied","1984","Not Working","Couple + C. GT 16 ","9","","","","10"
"10 Completely satisfied","1984","Not Working","Couple + C. LE and GT 16","16","","","","10"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1984","Full Time","1-pers.-HH","10","","","","2"
"2 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","12","","","","2"
"2 on Scale 1 to 10","1984","Full Time","Single parent ","2","","","","2"
"2 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","23","","","","2"
"2 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","7","","","","2"
"2 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","7","","","","2"
"2 on Scale 1 to 10","1984","Part Time","1-pers.-HH","1","","","","2"
"2 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","3","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Single parent ","1","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","5","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","6","","","","2"
"2 on Scale 1 to 10","1984","Not Working","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Single parent ","1","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","","","","","2"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","9","","","","3"
"3 on Scale 1 to 10","1984","Full Time","1-pers.-HH","7","","","","3"
"3 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","34","0.028230580446551","0.0184691818858604","0.0379919790072416","3"
"3 on Scale 1 to 10","1984","Full Time","Single parent ","8","","","","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","29","","","","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","22","","","","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","20","","","","3"
"3 on Scale 1 to 10","1984","Part Time","1-pers.-HH","8","","","","3"
"3 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","6","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Single parent ","2","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","14","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","8","","","","3"
"3 on Scale 1 to 10","1984","Not Working","1-pers.-HH","2","","","","3"
"3 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","2","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Single parent ","","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","1","","","","3"
"4 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","21","","","","4"
"4 on Scale 1 to 10","1984","Full Time","Single parent ","7","","","","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","31","0.0177557090229409","0.0112624173910104","0.0242490006548714","4"
"4 on Scale 1 to 10","1984","Part Time","1-pers.-HH","2","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","6","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","7","","","","4"
"4 on Scale 1 to 10","1984","Full Time","1-pers.-HH","21","","","","4"
"4 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Single parent ","1","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","2","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","1","","","","4"
"4 on Scale 1 to 10","1984","Not Working","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","31","0.0291069184552248","0.0181726688281309","0.0400411680823187","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","18","","","","4"
"4 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","9","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Single parent ","3","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","12","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","","","","","4"
"5 on Scale 1 to 10","1984","Full Time","1-pers.-HH","51","0.104630561235174","0.0781184983420837","0.131142624128265","5"
"5 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","114","0.10258419931607","0.0847025480863567","0.120465850545783","5"
"5 on Scale 1 to 10","1984","Full Time","Single parent ","28","","","","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","126","0.0712097178633254","0.0585648409468845","0.0838545947797663","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","77","0.0819030030588937","0.0640669250501832","0.0997390810676043","5"
"5 on Scale 1 to 10","1984","Part Time","Single parent ","5","","","","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","44","0.106700877701601","0.0773834582216087","0.136018297181593","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","34","0.121003417625316","0.0821744488016758","0.159832386448956","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","26","","","","5"
"5 on Scale 1 to 10","1984","Not Working","1-pers.-HH","2","","","","5"
"5 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1984","Not Working","Single parent ","1","","","","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","5","","","","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","3","","","","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","1","","","","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","68","0.0806012314690081","0.0614480894971979","0.0997543734408183","5"
"5 on Scale 1 to 10","1984","Part Time","1-pers.-HH","15","","","","5"
"5 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","26","","","","5"
"6 on Scale 1 to 10","1984","Full Time","1-pers.-HH","33","0.0674142418915967","0.0456955668447867","0.0891329169384067","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","31","0.0677791135382049","0.0439092108615941","0.0916490162148157","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","13","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","2","","","","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","18","","","","6"
"6 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","74","0.0677180285775618","0.0529100313770843","0.0825260257780392","6"
"6 on Scale 1 to 10","1984","Full Time","Single parent ","10","","","","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","114","0.0735807570813333","0.060743505511496","0.0864180086511706","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","70","0.0794591080049795","0.0618677830098446","0.0970504330001144","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","55","0.0700914670744412","0.0521288371701623","0.0880540969787202","6"
"6 on Scale 1 to 10","1984","Part Time","1-pers.-HH","7","","","","6"
"6 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","18","","","","6"
"6 on Scale 1 to 10","1984","Part Time","Single parent ","2","","","","6"
"6 on Scale 1 to 10","1984","Not Working","1-pers.-HH","1","","","","6"
"6 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","2","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Single parent ","","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","2","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","4","","","","6"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","206","0.141947675596893","0.124788075156098","0.159107276037689","7"
"7 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","32","0.108684010312694","0.0690587074788998","0.148309313146488","7"
"7 on Scale 1 to 10","1984","Full Time","Single parent ","37","0.152038019754131","0.106131068427817","0.197944971080445","7"
"7 on Scale 1 to 10","1984","Not Working","1-pers.-HH","3","","","","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","6","","","","7"
"7 on Scale 1 to 10","1984","Full Time","1-pers.-HH","56","0.106677388424383","0.079937877378986","0.133416899469781","7"
"7 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","4","","","","7"
"7 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","113","0.107266397670854","0.089028981173195","0.125503814168512","7"
"7 on Scale 1 to 10","1984","Not Working","Single parent ","2","","","","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","4","","","","7"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","104","0.122116739192862","0.100820096213721","0.143413382172003","7"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","86","0.126169957989046","0.102808029222008","0.149531886756083","7"
