"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","(0) in school","","","","","","","","","","","","","",""
"2003","Full Time","(1a) inadequately completed","3.57","3","66","2","3","4","5","5","3.32","3.82","1","5","4","4"
"2003","Full Time","(1b) general elementary school","3.43","3","433","2","3","4","5","5","3.33","3.53","1","5","3","3"
"2003","Full Time","(1c) basic vocational qualification","3.37","3","2095","2","3","4","5","5","3.33","3.41","1","5","3","3"
"2003","Full Time","(2a) intermediate vocational","3.2","3","2564","2","3","4","4","5","3.16","3.24","1","5","3","3"
"2003","Full Time","(2b) intermediate general qualification","2.98","3","224","2","2","4","5","5","2.83","3.13","1","5","3","3"
"2003","Full Time","(2c_gen) general maturity certificate","2.6","3","170","1","2","3","4","5","2.45","2.75","1","5","3","3"
"2003","Full Time","(2c_voc) vocational maturity certificate","3.06","3","756","2","2","4","4","5","2.99","3.13","1","5","3","3"
"2003","Full Time","(3a) lower tertiary education","3.08","3","956","2","2","4","4","5","3.02","3.14","1","5","3","3"
"2003","Full Time","(3b) higher tertiary education","3.08","3","1548","2","2","4","4","5","3.03","3.13","1","5","3","3"
"2003","Not Working","(0) in school","2.48","2","500","1","2","3","4","5","2.4","2.56","1","5","2","3"
"2003","Not Working","(1a) inadequately completed","3.99","4","162","2","3","5","5","5","3.82","4.16","1","5","4","4"
"2003","Not Working","(1b) general elementary school","4.06","4","1284","3","3","5","5","5","4","4.12","1","5","4","4"
"2003","Not Working","(1c) basic vocational qualification","3.99","4","2994","3","3","5","5","5","3.95","4.03","1","5","4","4"
"2003","Not Working","(2a) intermediate vocational","3.58","4","1175","2","3","4","5","5","3.52","3.64","1","5","3","4"
"2003","Not Working","(2b) intermediate general qualification","3.21","3","215","2","2","4","5","5","3.06","3.36","1","5","3","3"
"2003","Not Working","(2c_gen) general maturity certificate","2.95","3","343","2","2","4","4","5","2.84","3.06","1","5","3","3"
"2003","Not Working","(2c_voc) vocational maturity certificate","3.44","3","393","2","3","4","5","5","3.34","3.54","1","5","3","4"
"2003","Not Working","(3a) lower tertiary education","3.57","4","451","2","3","4","5","5","3.48","3.66","1","5","3","4"
"2003","Not Working","(3b) higher tertiary education","3.4","3","510","2","3","4","5","5","3.31","3.49","1","5","3","4"
"2003","Part Time","(0) in school","2.74","3","116","2","2","3","4","4","2.58","2.9","1","5","2","3"
"2003","Part Time","(1a) inadequately completed","3.81","4","44","2","3","5","5","5","3.52","4.1","2","5","4","4"
"2003","Part Time","(1b) general elementary school","3.48","3","425","2","3","4","5","5","3.38","3.58","1","5","3","3"
"2003","Part Time","(1c) basic vocational qualification","3.44","3","1205","2","3","4","5","5","3.38","3.5","1","5","3","3"
"2003","Part Time","(2a) intermediate vocational","3.14","3","1406","2","3","4","4","5","3.09","3.19","1","5","3","3"
"2003","Part Time","(2b) intermediate general qualification","2.71","3","193","1","2","3","4","5","2.57","2.85","1","5","2","3"
"2003","Part Time","(2c_gen) general maturity certificate","2.48","2","354","1","2","3","4","5","2.38","2.58","1","5","2","3"
"2003","Part Time","(2c_voc) vocational maturity certificate","3.07","3","424","2","2","4","4","5","2.98","3.16","1","5","3","3"
"2003","Part Time","(3a) lower tertiary education","3.01","3","313","2","2","4","4","5","2.9","3.12","1","5","3","3"
"2003","Part Time","(3b) higher tertiary education","3.03","3","571","2","2","4","4","5","2.95","3.11","1","5","3","3"
"2004","Full Time","(0) in school","","","","","","","","","","","","","",""
"2004","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
