"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","direct migration background","3.33","3","1565","2","3","4","5","5","3.28","3.38","1","5","3","3"
"2003","Employed","indirect migration background","2.88","3","539","1","2","4","4","5","2.79","2.97","1","5","3","3"
"2003","Employed","no migration background","3.19","3","11920","2","3","4","5","5","3.17","3.21","1","5","3","3"
"2003","Not Employed","direct migration background","3.65","4","1049","2","3","5","5","5","3.58","3.72","1","5","4","4"
"2003","Not Employed","indirect migration background","3","3","249","2","2","4","5","5","2.85","3.15","1","5","3","3"
"2003","Not Employed","no migration background","3.77","4","6835","2","3","5","5","5","3.74","3.8","1","5","4","4"
"2004","Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Employed","no migration background","","","","","","","","","","","","","",""
"2004","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Not Employed","no migration background","","","","","","","","","","","","","",""
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","3.37","3","1100","2","3","4","5","5","3.31","3.43","1","5","3","3"
"2008","Employed","indirect migration background","3.12","3","565","2","2","4","5","5","3.03","3.21","1","5","3","3"
"2008","Employed","no migration background","3.27","3","10215","2","3","4","5","5","3.25","3.29","1","5","3","3"
"2008","Not Employed","direct migration background","3.87","4","792","2","3","5","5","5","3.8","3.94","1","5","4","4"
"2008","Not Employed","indirect migration background","3.18","3","206","2","3","4","5","5","3.03","3.33","1","5","3","3"
"2008","Not Employed","no migration background","3.75","4","6411","2","3","5","5","5","3.72","3.78","1","5","4","4"
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Employed","no migration background","","","","","","","","","","","","","",""
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Employed","no migration background","","","","","","","","","","","","","",""
"2012","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Employed","no migration background","","","","","","","","","","","","","",""
"2013","Employed","direct migration background","3.31","3","1711","2","3","4","5","5","3.26","3.36","1","5","3","3"
"2013","Employed","indirect migration background","3.12","3","872","2","2","4","4","5","3.05","3.19","1","5","3","3"
"2013","Employed","no migration background","3.3","3","14163","2","3","4","4","5","3.28","3.32","1","5","3","3"
"2013","Not Employed","direct migration background","3.89","4","943","2","3","5","5","5","3.82","3.96","1","5","4","4"
"2013","Not Employed","indirect migration background","3.23","3","312","2","3","4","5","5","3.11","3.35","1","5","3","3"
"2013","Not Employed","no migration background","3.74","4","7523","2","3","5","5","5","3.72","3.76","1","5","4","4"
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Employed","no migration background","","","","","","","","","","","","","",""
"2015","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Not Employed","no migration background","","","","","","","","","","","","","",""
