"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","college entrance qualification","2.69","3","1687","2","2","3","4","5","2.65","2.73","1","5","3","3"
"2003","16-34 y.","lower secondary degree","3.02","3","1158","2","2","4","4","5","2.96","3.08","1","5","3","3"
"2003","16-34 y.","no degree/no degree yet","2.62","2.39","668","1","2","3","4","5","2.55","2.69","1","5","2","3"
"2003","16-34 y.","Other degree","3.11","3","209","2","2","4","5","5","2.96","3.26","1","5","3","3"
"2003","16-34 y.","secondary school degree","2.91","3","1924","2","2","4","4","5","2.87","2.95","1","5","3","3"
"2003","35-65 y.","college entrance qualification","3.08","3","3245","2","2","4","4","5","3.05","3.11","1","5","3","3"
"2003","35-65 y.","lower secondary degree","3.59","4","4334","2","3","4","5","5","3.56","3.62","1","5","4","4"
"2003","35-65 y.","no degree/no degree yet","3.91","4","161","3","3","5","5","5","3.76","4.06","2","5","4","4"
"2003","35-65 y.","Other degree","3.64","4","858","2","3","5","5","5","3.57","3.71","1","5","4","4"
"2003","35-65 y.","secondary school degree","3.3","3","4009","2","3","4","5","5","3.27","3.33","1","5","3","3"
"2003","66 and older","college entrance qualification","3.79","4","500","3","3","5","5","5","3.71","3.87","1","5","4","4"
"2003","66 and older","lower secondary degree","4.2","4","2390","3","4","5","5","5","4.16","4.24","1","5","4","4"
"2003","66 and older","no degree/no degree yet","4.15","5","62","2","4","5","5","5","3.88","4.42","1","5","4","5"
"2003","66 and older","Other degree","4.02","4","168","3","3","5","5","5","3.87","4.17","2","5","4","5"
"2003","66 and older","secondary school degree","3.92","4","510","3","3","5","5","5","3.84","4","1","5","4","4"
"2004","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2004","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2004","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2004","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2004","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","66 and older","Other degree","","","","","","","","","","","","","",""
"2004","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2005","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2005","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2005","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2005","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2005","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
