"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","East Germany","3.25","3","3227","2","3","4","5","5","3.22","3.28","1","5","3","3"
"2003","Employed","West Germany","3.18","3","10797","2","3","4","5","5","3.16","3.2","1","5","3","3"
"2003","Not Employed","East Germany","3.79","4","2117","2","3","5","5","5","3.74","3.84","1","5","4","4"
"2003","Not Employed","West Germany","3.72","4","6016","2","3","5","5","5","3.69","3.75","1","5","4","4"
"2004","Employed","East Germany","","","","","","","","","","","","","",""
"2004","Employed","West Germany","","","","","","","","","","","","","",""
"2004","Not Employed","East Germany","","","","","","","","","","","","","",""
"2004","Not Employed","West Germany","","","","","","","","","","","","","",""
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","3.34","3","2797","2","3","4","5","5","3.3","3.38","1","5","3","3"
"2008","Employed","West Germany","3.25","3","9083","2","3","4","5","5","3.23","3.27","1","5","3","3"
"2008","Not Employed","East Germany","3.69","4","1966","2","3","5","5","5","3.64","3.74","1","5","4","4"
"2008","Not Employed","West Germany","3.76","4","5443","2","3","5","5","5","3.73","3.79","1","5","4","4"
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","3.44","3","3570","2","3","4","5","5","3.41","3.47","1","5","3","3"
"2013","Employed","West Germany","3.27","3","13176","2","3","4","4","5","3.25","3.29","1","5","3","3"
"2013","Not Employed","East Germany","3.84","4","2161","2","3","5","5","5","3.8","3.88","1","5","4","4"
"2013","Not Employed","West Germany","3.72","4","6617","2","3","5","5","5","3.69","3.75","1","5","4","4"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","","","","","","","","","","","","","",""
"2017","Not Employed","West Germany","","","","","","","","","","","","","",""
"2018","Employed","East Germany","3.38","3","3516","2","3","4","5","5","3.35","3.41","1","5","3","3"
"2018","Employed","West Germany","3.19","3","13936","2","3","4","4","5","3.17","3.21","1","5","3","3"
"2018","Not Employed","East Germany","3.75","4","2000","2","3","5","5","5","3.7","3.8","1","5","4","4"
"2018","Not Employed","West Germany","3.61","4","6255","2","3","4","5","5","3.58","3.64","1","5","3","4"
